"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU14521",3,15.628,12,19,"Specialists"
"OTU119",8,12.248,9,15.525,"Specialists"
"OTU1206",20,44.856,39,51,"Specialists"
"OTU9877",2,1.902,1,2,"NS"
"OTU48",2,1.906,1,2,"NS"
"OTU4891",20,15.792,12,20,"NS"
"OTU24457",3,3.442,2,4,"NS"
"OTU37626",11,27.51,22,33,"Specialists"
"OTU9715",1,5.914,4,8,"Specialists"
"OTU2240",3,2.714,2,3,"NS"
"OTU98313",7,8.696,6,11,"NS"
"OTU1535",3,9.49,6,12.525,"Specialists"
"OTU3034",3,4.758,3,6,"NS"
"OTU1814",7,7.326,5,10,"NS"
"OTU1536",15,13.65,10,17,"NS"
"OTU70628",3,2.744,2,3,"NS"
"OTU427",12,30.926,26,36,"Specialists"
"OTU7451",7,10.238,7,14,"NS"
"OTU5903",4,12.892,10,16,"Specialists"
"OTU59784",8,11.81,8,15,"NS"
"OTU1069",20,26.166,21,31,"Specialists"
"OTU1872",9,9.534,7,12,"NS"
"OTU47084",2,1.894,1,2,"NS"
"OTU3345",11,14.832,11,19,"NS"
"OTU67811",3,9.822,7,13,"Specialists"
"OTU457",19,17.748,14,22,"NS"
"OTU527",11,28.128,23,34,"Specialists"
"OTU3595",28,23.428,19,28,"NS"
"OTU13954",2,1.876,1,2,"NS"
"OTU57502",4,10.868,8,14,"Specialists"
"OTU31734",7,8.666,6,11,"NS"
"OTU11169",11,10.964,8,14,"NS"
"OTU5717",18,11.428,8,15,"Generalists"
"OTU16080",3,3.43,2,4,"NS"
"OTU6606",5,9.842,7,13,"Specialists"
"OTU56648",11,18.542,15,23,"Specialists"
"OTU99023",9,6.444,4,9,"NS"
"OTU48096",12,10.436,7,13,"NS"
"OTU18518",1,1.902,1,2,"NS"
"OTU254",7,12.848,10,16,"Specialists"
"OTU16",24,72.834,69,76,"Specialists"
"OTU228",5,22.376,18,27,"Specialists"
"OTU1108",18,19.68,15.475,24,"NS"
"OTU2536",5,7.412,5,10,"NS"
"OTU493",9,13.222,10,17,"Specialists"
"OTU208",2,5.964,4,8,"Specialists"
"OTU3380",4,15.87,12,20,"Specialists"
"OTU334",33,35.312,30,41.525,"NS"
"OTU181",17,55.312,49,62,"Specialists"
"OTU4219",13,12.99,10,17,"NS"
"OTU4488",38,30.546,25,36,"Generalists"
"OTU1266",10,12.144,9,16,"NS"
"OTU3011",4,3.474,2,4,"NS"
"OTU14160",3,5.434,4,7,"Specialists"
"OTU163",3,6.976,5,9,"Specialists"
"OTU439",8,24.004,19,29,"Specialists"
"OTU6450",6,4.872,3,6,"NS"
"OTU10422",1,1.896,1,2,"NS"
"OTU2462",4,6.934,5,9,"Specialists"
"OTU6014",10,8.67,6,11,"NS"
"OTU14970",7,5.322,4,7,"NS"
"OTU2922",1,3.428,2,4,"Specialists"
"OTU21350",1,2.728,2,3,"Specialists"
"OTU2475",3,2.714,2,3,"NS"
"OTU3425",5,6.936,5,9,"NS"
"OTU7183",8,9.808,7,13,"NS"
"OTU1207",2,1.886,1,2,"NS"
"OTU850",6,6.92,5,9,"NS"
"OTU841",13,21.794,17,26,"Specialists"
"OTU4182",2,1.904,1,2,"NS"
"OTU4868",11,12.63,9,16,"NS"
"OTU80088",2,1.912,1,2,"NS"
"OTU6741",8,11.918,9,15,"Specialists"
"OTU40579",2,1.902,1,2,"NS"
"OTU48710",7,5.948,4,8,"NS"
"OTU2041",9,17.08,13,21,"Specialists"
"OTU7648",8,8.31,6,11,"NS"
"OTU10005",4,3.432,2,4,"NS"
"OTU10933",10,11.226,8,14,"NS"
"OTU38448",4,4.172,3,5,"NS"
"OTU2965",12,16.156,13,20,"Specialists"
"OTU14366",11,17.084,13,21,"Specialists"
"OTU13574",8,5.898,4,8,"NS"
"OTU1093",13,29.91,24,36,"Specialists"
"OTU91049",2,1.9,1,2,"NS"
"OTU2296",8,13.408,10,17,"Specialists"
"OTU55177",6,4.764,3,6,"NS"
"OTU528",15,40.394,34,47,"Specialists"
"OTU752",3,12.354,9,16,"Specialists"
"OTU706",34,31.012,25,37,"NS"
"OTU93888",2,1.908,1,2,"NS"
"OTU49976",9,9.186,7,12,"NS"
"OTU2692",4,12.302,9,15,"Specialists"
"OTU15929",4,4.808,3,6,"NS"
"OTU15182",2,1.91,1,2,"NS"
"OTU19928",2,1.886,1,2,"NS"
"OTU7442",3,2.716,2,3,"NS"
"OTU1657",1,4.16,3,5,"Specialists"
"OTU13014",36,37.078,31,43,"NS"
"OTU972",3,2.686,2,3,"NS"
"OTU66231",8,11.972,9,15,"Specialists"
"OTU7597",12,12.038,9,15,"NS"
"OTU32397",3,2.692,2,3,"NS"
"OTU61163",26,20.6,16,25,"Generalists"
"OTU3192",7,10.434,8,13,"Specialists"
"OTU14037",2,3.416,2,4,"NS"
"OTU2588",2,1.908,1,2,"NS"
"OTU1486",3,3.454,2,4,"NS"
"OTU1828",19,19.362,15,24,"NS"
"OTU13154",12,20.562,16,25.525,"Specialists"
"OTU466",35,44.13,38,51,"Specialists"
"OTU22898",8,12.002,9,15,"Specialists"
"OTU24204",16,14.524,11,18,"NS"
"OTU5561",6,6.93,5,9,"NS"
"OTU28458",6,5.904,4,8,"NS"
"OTU95353",6,9.198,6,12,"NS"
"OTU26106",11,23.182,19,28,"Specialists"
"OTU20109",2,1.904,1,2,"NS"
"OTU1860",5,9.804,7,13,"Specialists"
"OTU8640",8,11.756,8,15,"NS"
"OTU272",12,13.498,10,17,"NS"
"OTU7300",3,2.72,2,3,"NS"
"OTU81611",2,2.678,2,3,"NS"
"OTU645",5,5.97,4,8,"NS"
"OTU3145",16,17.832,14,22,"NS"
"OTU367",8,14.494,11,18,"Specialists"
"OTU3449",2,3.436,2,4,"NS"
"OTU6694",3,3.398,2,4,"NS"
"OTU23003",4,4.154,3,5,"NS"
"OTU1434",55,56.244,50,63,"NS"
"OTU2580",3,2.666,2,3,"NS"
"OTU38576",3,2.682,2,3,"NS"
"OTU22801",6,5.408,4,7,"NS"
"OTU8723",2,1.934,1,2,"NS"
"OTU6024",1,1.876,1,2,"NS"
"OTU66702",12,27.266,22,32.525,"Specialists"
"OTU4466",2,9.046,6,12,"Specialists"
"OTU3631",3,4.138,3,5,"NS"
"OTU7503",5,5.378,4,7,"NS"
"OTU9065",2,1.904,1,2,"NS"
"OTU447",39,57.214,51,63.525,"Specialists"
"OTU4765",10,12.33,9,16,"NS"
"OTU18015",5,4.766,3,6,"NS"
"OTU14357",2,1.908,1,2,"NS"
"OTU15271",13,13.468,10,17,"NS"
"OTU17904",7,14.392,11,18,"Specialists"
"OTU6402",5,6.524,4,8,"NS"
"OTU2382",2,1.902,1,2,"NS"
"OTU859",2,1.914,1,2,"NS"
"OTU11236",5,6.474,4,8,"NS"
"OTU34107",2,2.714,2,3,"NS"
"OTU8239",2,1.89,1,2,"NS"
"OTU19066",10,16.51,12,20,"Specialists"
"OTU76567",3,2.708,2,3,"NS"
"OTU2324",4,5.4,4,7,"NS"
"OTU1280",6,9.004,7,12,"Specialists"
"OTU6417",1,3.464,2,4,"Specialists"
"OTU6156",9,8.654,6,11,"NS"
"OTU15170",2,1.904,1,2,"NS"
"OTU3523",5,4.13,3,5,"NS"
"OTU60881",2,1.882,1,2,"NS"
"OTU29619",6,6.454,4,9,"NS"
"OTU1621",3,9.856,7,13,"Specialists"
"OTU42437",1,2.722,2,3,"Specialists"
"OTU7743",2,1.876,1,2,"NS"
"OTU11594",2,1.892,1,2,"NS"
"OTU911",2,1.876,1,2,"NS"
"OTU4450",7,6.508,4,8,"NS"
"OTU1281",14,10.932,8,14,"NS"
"OTU3064",5,5.934,4,8,"NS"
"OTU2090",3,7.438,5,10,"Specialists"
"OTU2154",7,6.536,4,9,"NS"
"OTU1272",8,7.79,5,10,"NS"
"OTU370",9,13.522,10,17,"Specialists"
"OTU80618",10,11.156,8,15,"NS"
"OTU3211",2,1.898,1,2,"NS"
"OTU1127",7,10.212,7,13,"NS"
"OTU1251",9,20.932,16,26,"Specialists"
"OTU611",20,14.512,11,19,"Generalists"
"OTU2238",3,3.412,2,4,"NS"
"OTU2498",10,8.256,6,11,"NS"
"OTU2098",5,4.826,3,6,"NS"
"OTU15042",11,15.976,12,20,"Specialists"
"OTU3714",1,1.898,1,2,"NS"
"OTU835",16,16.332,12,20,"NS"
"OTU7333",5,16.32,12,20,"Specialists"
"OTU2538",13,11.7,9,15,"NS"
"OTU4685",11,9.494,7,13,"NS"
"OTU1768",28,28.3,23,34,"NS"
"OTU2761",9,7.484,5,10,"NS"
"OTU251",13,9.832,7,12.525,"Generalists"
"OTU1781",15,20.686,16,25,"Specialists"
"OTU54522",8,7.832,5,10,"NS"
"OTU11762",5,4.206,3,5,"NS"
"OTU4028",2,1.898,1,2,"NS"
"OTU751",10,19.472,15,24,"Specialists"
"OTU3494",2,1.894,1,2,"NS"
"OTU885",4,6.466,5,9,"Specialists"
"OTU9930",2,1.894,1,2,"NS"
"OTU2100",18,13.382,10,17,"Generalists"
"OTU44603",8,6.448,4,8,"NS"
"OTU8683",11,16.978,13,21,"Specialists"
"OTU4190",13,9.534,7,12,"Generalists"
"OTU93388",3,4.156,3,5,"NS"
"OTU15239",1,2.682,2,3,"Specialists"
"OTU44010",5,4.818,3,6,"NS"
"OTU5847",2,3.428,2,4,"NS"
"OTU3299",5,13.104,10,16,"Specialists"
"OTU4881",17,11.494,8,15,"Generalists"
"OTU6875",2,2.7,2,3,"NS"
"OTU51983",10,11.86,9,15,"NS"
"OTU20288",16,17.536,13.475,21,"NS"
"OTU1634",3,5.33,3,7,"NS"
"OTU6056",3,2.756,2,3,"NS"
"OTU672",7,19.4,15,24,"Specialists"
"OTU9641",20,12.016,9,16,"Generalists"
"OTU2660",11,22.344,17.475,27,"Specialists"
"OTU29123",35,47.256,41,53,"Specialists"
"OTU13274",3,3.488,2,4,"NS"
"OTU18354",1,1.918,1,2,"NS"
"OTU3762",2,6.382,4,8,"Specialists"
"OTU460",16,43.674,37,50,"Specialists"
"OTU3082",10,23.472,18.475,29,"Specialists"
"OTU15299",6,6.432,4,8,"NS"
"OTU6310",8,11.176,8,14,"NS"
"OTU3095",1,2.752,2,3,"Specialists"
"OTU16201",3,2.658,2,3,"NS"
"OTU5138",2,4.784,3,6,"Specialists"
"OTU66359",11,9.478,7,12,"NS"
"OTU16397",12,41,35,46,"Specialists"
"OTU5779",2,1.87,1,2,"NS"
"OTU7900",6,5.416,4,7,"NS"
"OTU6650",8,6.91,5,9,"NS"
"OTU4484",2,1.886,1,2,"NS"
"OTU3841",2,11.186,8,14,"Specialists"
"OTU86732",6,5.946,4,8,"NS"
"OTU10707",3,2.684,2,3,"NS"
"OTU69338",2,3.476,2,4,"NS"
"OTU2251",2,1.908,1,2,"NS"
"OTU10510",5,9.42,6,12,"Specialists"
"OTU2992",5,17.166,13,21,"Specialists"
"OTU18690",1,2.71,2,3,"Specialists"
"OTU32403",10,9.764,7,13,"NS"
"OTU24046",14,14.506,11,19,"NS"
"OTU7593",7,7.9,5,10,"NS"
"OTU5642",3,3.442,2,4,"NS"
"OTU3721",12,8.816,6,11.525,"Generalists"
"OTU3333",2,2.71,2,3,"NS"
"OTU88928",4,3.478,2,4,"NS"
"OTU2591",6,13.074,10,17,"Specialists"
"OTU9351",10,9.144,7,12,"NS"
"OTU2392",22,14.512,11,18,"Generalists"
"OTU22001",7,5.926,4,8,"NS"
"OTU12507",11,18.298,15,23,"Specialists"
"OTU2924",7,9.462,7,13,"NS"
"OTU4513",44,28.372,23,34,"Generalists"
"OTU9605",8,5.942,4,8,"NS"
"OTU19659",6,5.308,3.475,7,"NS"
"OTU2910",9,9.49,7,12,"NS"
"OTU1958",10,22.074,17.475,27,"Specialists"
"OTU12199",2,2.736,2,3,"NS"
"OTU30044",6,9.42,7,12.525,"Specialists"
"OTU113",1,5.37,4,7,"Specialists"
"OTU3889",13,14.294,11,18,"NS"
"OTU98129",2,1.886,1,2,"NS"
"OTU971",2,5.984,4,8,"Specialists"
"OTU62356",4,10.2,7,13,"Specialists"
"OTU436",9,20.558,16,26,"Specialists"
"OTU2775",5,5.34,3,7,"NS"
"OTU1316",3,3.482,2,4,"NS"
"OTU4500",4,9.248,7,12,"Specialists"
"OTU15681",4,4.756,3,6,"NS"
"OTU26689",4,5.396,4,7,"NS"
"OTU343",3,3.452,2,4,"NS"
"OTU63762",3,4.15,3,5,"NS"
"OTU16407",3,2.722,2,3,"NS"
"OTU13243",3,4.142,3,5,"NS"
"OTU15882",8,5.95,4,8,"NS"
"OTU7507",4,4.122,3,5,"NS"
"OTU6862",2,2.714,2,3,"NS"
"OTU14305",2,1.906,1,2,"NS"
"OTU1152",5,5.97,4,8,"NS"
"OTU48719",5,7.462,5,10,"NS"
"OTU59348",5,5.904,4,8,"NS"
"OTU86577",2,3.474,2,4,"NS"
"OTU6303",23,18.738,14,23,"NS"
"OTU5223",15,13.406,10,17,"NS"
"OTU4218",16,13.446,10,17,"NS"
"OTU6995",9,11.602,8,15,"NS"
"OTU3043",5,4.788,3,6,"NS"
"OTU12574",3,3.422,2,4,"NS"
"OTU16544",6,6.518,4,9,"NS"
"OTU44870",5,15.098,11,19,"Specialists"
"OTU1855",8,14.634,11,19,"Specialists"
"OTU5073",2,4.116,3,5,"Specialists"
"OTU2405",38,20.924,16,25,"Generalists"
"OTU3782",10,15.45,11.475,19,"Specialists"
"OTU8580",30,46.744,40,53,"Specialists"
"OTU12424",4,3.428,2,4,"NS"
"OTU81713",6,8.314,6,11,"NS"
"OTU995",3,2.72,2,3,"NS"
"OTU19660",1,2.716,2,3,"Specialists"
"OTU8599",2,2.702,2,3,"NS"
"OTU17663",1,1.882,1,2,"NS"
"OTU89551",2,1.896,1,2,"NS"
"OTU1911",1,1.906,1,2,"NS"
"OTU14918",16,12.3,9,16,"NS"
"OTU5755",16,10.55,8,14,"Generalists"
"OTU2326",6,10.534,7,13,"Specialists"
"OTU3153",23,23.612,19,28.525,"NS"
"OTU1731",6,12.974,10,17,"Specialists"
"OTU1399",19,17.426,14,21,"NS"
"OTU21803",9,17.026,13,21,"Specialists"
"OTU5392",2,4.776,3,6,"Specialists"
"OTU79382",12,17.13,13,21,"Specialists"
"OTU677",25,20.918,17,26,"NS"
"OTU8950",6,4.78,3,6,"NS"
"OTU13002",2,1.908,1,2,"NS"
"OTU2886",2,1.898,1,2,"NS"
"OTU10024",5,4.148,3,5,"NS"
"OTU6918",4,4.086,3,5,"NS"
"OTU1449",10,11.72,8,15,"NS"
"OTU2002",3,8.716,6,11,"Specialists"
"OTU6844",5,4.142,3,5,"NS"
"OTU39410",29,53.16,47,59.525,"Specialists"
"OTU80028",6,8.3,6,11,"NS"
"OTU6718",15,12.324,9,16,"NS"
"OTU24652",4,3.42,2,4,"NS"
"OTU9943",2,1.89,1,2,"NS"
"OTU7801",2,1.896,1,2,"NS"
"OTU2934",3,2.714,2,3,"NS"
"OTU641",11,11.524,8,15,"NS"
"OTU6089",15,16.766,13,21,"NS"
"OTU73966",2,1.896,1,2,"NS"
"OTU3439",9,12.908,9.475,16,"Specialists"
"OTU9399",3,5.356,3,7,"NS"
"OTU95",11,26.926,22,33,"Specialists"
"OTU4519",4,3.456,2,4,"NS"
"OTU2733",7,6.402,5,8,"NS"
"OTU2285",18,17.038,13,21,"NS"
"OTU25340",14,52.71,47,59.525,"Specialists"
"OTU4288",6,6.456,4,9,"NS"
"OTU8542",4,4.748,3,6,"NS"
"OTU844",16,14.24,11,18,"NS"
"OTU11074",2,2.732,2,3,"NS"
"OTU33766",3,3.498,2,4,"NS"
"OTU8902",17,10.816,7,14,"Generalists"
"OTU29590",1,1.904,1,2,"NS"
"OTU31079",2,1.878,1,2,"NS"
"OTU18879",5,4.728,3,6,"NS"
"OTU2286",4,5.906,4,8,"NS"
"OTU7885",4,3.432,2,4,"NS"
"OTU3125",6,10.56,8,14,"Specialists"
"OTU3585",3,2.698,2,3,"NS"
"OTU62810",7,12.928,10,16,"Specialists"
"OTU28257",16,12.688,9,16,"NS"
"OTU22876",4,3.458,2,4,"NS"
"OTU3219",2,1.896,1,2,"NS"
"OTU21337",9,7.914,6,10,"NS"
"OTU21040",1,1.878,1,2,"NS"
"OTU1949",1,3.418,2,4,"Specialists"
"OTU9848",2,1.896,1,2,"NS"
"OTU2558",6,9.142,6.475,12,"Specialists"
"OTU102",68,74.914,71,78,"Specialists"
"OTU3975",2,1.89,1,2,"NS"
"OTU2039",2,1.898,1,2,"NS"
"OTU1234",2,3.504,2,4,"NS"
"OTU1048",11,20.268,16,25,"Specialists"
"OTU8144",11,10.26,7,13,"NS"
"OTU2164",9,14.582,11,19,"Specialists"
"OTU2447",6,5.882,4,8,"NS"
"OTU19884",5,4.806,3,6,"NS"
"OTU10696",2,1.886,1,2,"NS"
"OTU4652",6,7.444,5.475,10,"NS"
"OTU15885",3,2.726,2,3,"NS"
"OTU11123",2,1.866,1,2,"NS"
"OTU3569",5,4.832,3,6,"NS"
"OTU16919",2,1.88,1,2,"NS"
"OTU21821",30,18.576,14.475,23,"Generalists"
"OTU658",11,32.678,27,38,"Specialists"
"OTU17460",9,8.624,6,11,"NS"
"OTU8841",4,5.904,4,8,"NS"
"OTU20329",3,3.478,2,4,"NS"
"OTU98416",2,1.89,1,2,"NS"
"OTU69763",30,19.686,15,24,"Generalists"
"OTU496",15,16.37,13,20,"NS"
"OTU15508",2,1.896,1,2,"NS"
"OTU6944",2,1.904,1,2,"NS"
"OTU4731",7,5.878,4,8,"NS"
"OTU2823",2,4.174,3,5,"Specialists"
"OTU78262",4,11.486,9,15,"Specialists"
"OTU10917",14,14.436,11,19,"NS"
"OTU4325",6,19.836,15,24,"Specialists"
"OTU5241",31,20.434,16,25,"Generalists"
"OTU13161",4,4.126,3,5,"NS"
"OTU20267",6,5.914,4,8,"NS"
"OTU5099",5,5.912,4,8,"NS"
"OTU3870",2,1.89,1,2,"NS"
"OTU590",14,28.902,24,34,"Specialists"
"OTU2476",18,13.63,10,17,"Generalists"
"OTU6458",7,6.932,5,9,"NS"
"OTU760",1,1.906,1,2,"NS"
"OTU10355",6,4.748,3,6,"NS"
"OTU840",12,16.114,12,20,"NS"
"OTU11776",1,1.896,1,2,"NS"
"OTU43049",4,4.114,3,5,"NS"
"OTU6373",11,8.734,6,11,"NS"
"OTU2754",9,6.48,4,9,"NS"
"OTU1917",7,17.354,13.475,22,"Specialists"
"OTU3983",18,15.202,12,19,"NS"
"OTU9423",4,5.414,4,7,"NS"
"OTU10868",2,2.696,2,3,"NS"
"OTU75844",3,2.69,2,3,"NS"
"OTU7497",5,6.91,5,9,"NS"
"OTU12011",3,2.68,2,3,"NS"
"OTU33594",1,1.882,1,2,"NS"
"OTU21500",2,1.894,1,2,"NS"
"OTU1481",4,6.472,4,9,"NS"
"OTU11546",8,7.888,5,11,"NS"
"OTU28323",3,2.74,2,3,"NS"
"OTU5901",2,1.916,1,2,"NS"
"OTU97477",10,21.394,17,26,"Specialists"
"OTU13607",2,1.898,1,2,"NS"
"OTU276",10,20.196,15.475,25,"Specialists"
"OTU5573",6,5.982,4,8,"NS"
"OTU62754",3,2.668,2,3,"NS"
"OTU18955",1,1.894,1,2,"NS"
"OTU5743",5,5.898,4,8,"NS"
"OTU50919",3,2.726,2,3,"NS"
"OTU628",10,31.222,26,37,"Specialists"
"OTU1987",28,23.648,19,29,"NS"
"OTU1705",8,12.536,9,16,"Specialists"
"OTU3563",4,3.512,2,4,"NS"
"OTU39853",18,19.824,16,25,"NS"
"OTU4540",2,1.884,1,2,"NS"
"OTU18039",3,2.742,2,3,"NS"
"OTU9337",5,9.968,7,13,"Specialists"
"OTU22062",6,5.994,4,8,"NS"
"OTU2303",4,5.9,4,8,"NS"
"OTU6976",2,1.91,1,2,"NS"
"OTU6332",3,2.7,2,3,"NS"
"OTU8687",3,2.708,2,3,"NS"
"OTU57631",20,20.826,16,26,"NS"
"OTU12502",11,7.964,6,10,"Generalists"
"OTU5761",4,3.442,2,4,"NS"
"OTU9952",5,10.262,7,13,"Specialists"
"OTU38251",2,1.904,1,2,"NS"
"OTU22129",1,5.348,3,7,"Specialists"
"OTU55291",2,1.912,1,2,"NS"
"OTU96473",3,2.68,2,3,"NS"
"OTU10254",2,1.862,1,2,"NS"
"OTU37802",4,4.108,3,5,"NS"
"OTU23914",7,7.382,5,9.52499999999998,"NS"
"OTU9562",8,14.696,11,18,"Specialists"
"OTU6256",7,10.536,8,13,"Specialists"
"OTU25840",8,6.404,4,9,"NS"
"OTU20158",4,3.462,2,4,"NS"
"OTU5992",12,8.652,6,11,"Generalists"
"OTU2927",4,4.174,3,5,"NS"
"OTU11127",6,5.344,3.475,7,"NS"
"OTU1622",6,6.37,4,8,"NS"
"OTU19374",2,1.89,1,2,"NS"
"OTU17452",3,4.756,3,6,"NS"
"OTU1715",23,36.312,30.475,42,"Specialists"
"OTU15782",3,2.714,2,3,"NS"
"OTU86597",7,7.912,5,10,"NS"
"OTU44462",17,19.99,16,25,"NS"
"OTU7398",5,5.444,3,7,"NS"
"OTU304",42,49.418,43,55.525,"Specialists"
"OTU4227",3,14.166,11,18,"Specialists"
"OTU1209",3,3.414,2,4,"NS"
"OTU79547",2,2.68,2,3,"NS"
"OTU723",17,34.35,29,40,"Specialists"
"OTU85455",2,1.926,1,2,"NS"
"OTU5035",3,10.618,8,14,"Specialists"
"OTU35690",27,50.468,44.475,57,"Specialists"
"OTU20784",1,1.89,1,2,"NS"
"OTU28164",1,1.894,1,2,"NS"
"OTU1862",25,23.026,18,27.525,"NS"
"OTU17703",1,1.89,1,2,"NS"
"OTU22924",5,5.92,4,8,"NS"
"OTU13350",2,1.896,1,2,"NS"
"OTU61040",6,9.458,7,12,"Specialists"
"OTU6624",6,5.38,4,7,"NS"
"OTU11368",2,1.902,1,2,"NS"
"OTU54702",6,5.886,4,8,"NS"
"OTU20520",8,7.48,5,10,"NS"
"OTU2887",3,4.814,3,6,"NS"
"OTU5232",3,5.338,3,7,"NS"
"OTU277",2,4.82,3,6,"Specialists"
"OTU3973",1,2.712,2,3,"Specialists"
"OTU5979",10,12.054,9,15.525,"NS"
"OTU10258",5,5.446,4,7,"NS"
"OTU1563",9,6.992,5,9,"NS"
"OTU2518",3,2.73,2,3,"NS"
"OTU524",2,6.976,5,9,"Specialists"
"OTU9465",2,1.894,1,2,"NS"
"OTU7173",13,12.138,9,16,"NS"
"OTU6991",16,9.894,7,13,"Generalists"
"OTU2686",8,21.938,18,27,"Specialists"
"OTU1096",3,3.48,2,4,"NS"
"OTU16252",3,2.722,2,3,"NS"
"OTU45837",9,7.93,5,10,"NS"
"OTU16857",6,5.424,4,7,"NS"
"OTU2361",11,11.356,8,15,"NS"
"OTU7209",1,1.908,1,2,"NS"
"OTU1591",2,1.898,1,2,"NS"
"OTU4757",17,17.952,14,22,"NS"
"OTU7106",2,1.898,1,2,"NS"
"OTU18492",4,13.574,10,17,"Specialists"
"OTU14950",7,5.932,4,8,"NS"
"OTU1298",6,5.432,3,7,"NS"
"OTU9306",4,6.466,5,8,"Specialists"
"OTU16214",2,1.898,1,2,"NS"
"OTU14304",3,2.698,2,3,"NS"
"OTU38682",6,5.932,4,8,"NS"
"OTU11680",2,5.404,4,7,"Specialists"
"OTU55905",2,1.916,1,2,"NS"
"OTU14117",3,2.696,2,3,"NS"
"OTU12664",5,7.89,5,10,"NS"
"OTU12801",3,2.686,2,3,"NS"
"OTU13088",5,4.142,3,5,"NS"
"OTU997",5,6.01,4,8,"NS"
"OTU11267",3,4.698,3,6,"NS"
"OTU980",9,9.934,7,13,"NS"
"OTU8682",2,1.896,1,2,"NS"
"OTU6643",5,4.148,3,5,"NS"
"OTU10365",2,4.152,3,5,"Specialists"
"OTU67776",9,8.772,6,11,"NS"
"OTU412",5,5.9,4,8,"NS"
"OTU4516",11,10.586,8,14,"NS"
"OTU1533",10,24.332,19,30,"Specialists"
"OTU63210",4,4.794,3,6,"NS"
"OTU1806",4,4.162,3,5,"NS"
"OTU10742",4,5.402,4,7,"NS"
"OTU1580",13,25.116,20,30,"Specialists"
"OTU12219",7,6.466,4,8,"NS"
"OTU9611",5,4.14,3,5,"NS"
"OTU43564",14,10.558,7,13,"Generalists"
"OTU1199",6,7.868,6,10,"NS"
"OTU15279",3,2.73,2,3,"NS"
"OTU6465",17,13.844,10,17,"NS"
"OTU1262",6,8.226,5.475,11,"NS"
"OTU16458",6,5.374,4,7,"NS"
"OTU99936",4,4.776,3,6,"NS"
"OTU6901",12,9.114,6,12,"NS"
"OTU5165",11,10.788,8,14,"NS"
"OTU10217",12,9.108,7,12,"NS"
"OTU22475",6,5.324,3,7,"NS"
"OTU20",15,18.06,14,23,"NS"
"OTU3179",3,2.746,2,3,"NS"
"OTU32329",4,4.706,3,6,"NS"
"OTU10397",5,4.806,3,6,"NS"
"OTU12142",16,14.512,11,18,"NS"
"OTU21847",7,6.43,4,8,"NS"
"OTU5822",2,1.888,1,2,"NS"
"OTU4110",2,1.902,1,2,"NS"
"OTU5293",2,1.874,1,2,"NS"
"OTU1482",1,2.664,2,3,"Specialists"
"OTU25723",6,6.406,4,8,"NS"
"OTU1996",2,1.898,1,2,"NS"
"OTU85809",7,5.814,4,8,"NS"
"OTU863",3,2.7,1,3,"NS"
"OTU33020",5,4.134,3,5,"NS"
"OTU465",10,20.18,15,25,"Specialists"
"OTU6363",2,1.886,1,2,"NS"
"OTU1023",12,8.28,6,11,"Generalists"
"OTU2335",30,21.17,16,26,"Generalists"
"OTU48817",9,33.932,28,40,"Specialists"
"OTU23895",12,61.9,56,67.525,"Specialists"
"OTU4544",3,2.748,2,3,"NS"
"OTU34704",4,3.466,2,4,"NS"
"OTU26399",3,3.408,2,4,"NS"
"OTU676",10,13.272,10,17,"NS"
"OTU5911",11,9.146,7,12,"NS"
"OTU8053",5,4.728,3,6,"NS"
"OTU6581",7,6.416,4,8,"NS"
"OTU19558",4,4.148,3,5,"NS"
"OTU129",26,56.522,50,62.525,"Specialists"
"OTU33142",3,5.96,4,8,"Specialists"
"OTU8439",4,3.456,2,4,"NS"
"OTU5887",1,1.908,1,2,"NS"
"OTU1643",1,4.822,3,6,"Specialists"
"OTU3472",3,2.716,2,3,"NS"
"OTU7603",3,5.29,3.475,7,"Specialists"
"OTU32495",3,2.688,2,3,"NS"
"OTU6914",3,2.704,2,3,"NS"
"OTU5545",2,1.906,1,2,"NS"
"OTU10016",3,2.732,2,3,"NS"
"OTU6738",6,8.254,6,11,"NS"
"OTU31872",2,1.872,1,2,"NS"
"OTU6786",3,2.726,2,3,"NS"
"OTU4463",2,1.908,1,2,"NS"
"OTU7336",3,3.43,2,4,"NS"
"OTU955",39,29.454,24,35,"Generalists"
"OTU3186",2,1.88,1,2,"NS"
"OTU5927",5,4.192,3,5,"NS"
"OTU1838",1,2.688,2,3,"Specialists"
"OTU6037",5,4.068,2,5,"NS"
"OTU5910",33,23.214,18,28,"Generalists"
"OTU5056",11,8.794,6,11,"NS"
"OTU50207",4,4.146,3,5,"NS"
"OTU4892",25,22.326,18,27,"NS"
"OTU90091",22,19.51,15,24,"NS"
"OTU50562",4,7.046,5,9,"Specialists"
"OTU4653",2,1.886,1,2,"NS"
"OTU17167",5,4.704,3,6,"NS"
"OTU61224",4,7.402,5,10,"Specialists"
"OTU76031",3,2.686,2,3,"NS"
"OTU1015",2,4.122,3,5,"Specialists"
"OTU23454",11,9.47,6.475,12,"NS"
"OTU24344",16,24.182,19.475,29.525,"Specialists"
"OTU86966",5,8.4,6,11,"Specialists"
"OTU11961",4,3.486,2,4,"NS"
"OTU98309",2,5.898,4,8,"Specialists"
"OTU34536",3,5.322,4,7,"Specialists"
"OTU1362",2,1.878,1,2,"NS"
