"","rich_current_names","sobs","chao","shannonH","simpson_inv","simpsonD","simpsoneven","shannoneven"
"SRR13800930","SRR13800930",215,306.12,3.49104951577206,0.932401853016671,0.0675981469833287,0.0688060693711732,0.650025098971179
"SRR13800929","SRR13800929",192,261.391304347826,2.86528118903191,0.870189667003917,0.129810332996083,0.040122640571999,0.54498976913541
"SRR13800928","SRR13800928",206,271.555555555556,2.94654254609578,0.817499586840886,0.182500413159114,0.0265992216017973,0.553042610741682
"SRR13800926","SRR13800926",174,226.555555555556,3.29080693224666,0.91975259782099,0.0802474021790098,0.071617601077744,0.63787006368156
"SRR13800925","SRR13800925",180,267.352941176471,3.10244889912001,0.902798709348778,0.0972012906512216,0.0571551624297875,0.597433983798299
"SRR13800924","SRR13800924",167,215.75,3.09666481753661,0.900347643882955,0.0996523561170455,0.0600891357256285,0.605054427776719
"SRR13800923","SRR13800923",175,257.65,2.98159969319137,0.88601411057592,0.11398588942408,0.0501315184112476,0.577293949496682
"SRR13801588","SRR13801588",145,201,2.91631848051225,0.913555347920625,0.0864446520793747,0.0797799697059966,0.585990457085176
"SRR13801576","SRR13801576",64,74.9090909090909,1.83998323895543,0.725536309454847,0.274463690545153,0.0569292060780968,0.442422449026635
"SRR13801574","SRR13801574",48,61.125,1.71369962813643,0.744873426340649,0.255126573659351,0.0816588136410686,0.442679060918752
"SRR13801572","SRR13801572",81,112.5,2.22962828523125,0.846860913209068,0.153139086790932,0.0806174260997143,0.507373781503553
"SRR13801569","SRR13801569",95,114.714285714286,2.41151798326193,0.843828219775945,0.156171780224055,0.0674021630180042,0.529552739493219
"SRR13801175","SRR13801175",84,115,2.1169015429988,0.810534494212723,0.189465505787277,0.0628333999653111,0.477767788447364
"SRR13801174","SRR13801174",72,111,1.73693199295702,0.749003414875385,0.250996585124615,0.0553349715176139,0.406141593619808
"SRR13801173","SRR13801173",74,108.5,1.27789523276326,0.478933907988019,0.521066092011981,0.0259343559688063,0.296904253325763
"SRR13801168","SRR13801168",168,230.666666666667,2.9739591562923,0.898090122159072,0.101909877840928,0.0584082826757193,0.580402041904801
"SRR13801167","SRR13801167",105,116,2.49378297877211,0.86488684599883,0.13511315400117,0.0704876560259042,0.535841045291179
"SRR13801172","SRR13801172",67,88.1111111111111,1.70009483639996,0.709882425938981,0.290117574061019,0.051445946294826,0.404332727809771
"SRR13801166","SRR13801166",83,101.75,1.67125433396967,0.707341086965733,0.292658913034267,0.041168036353889,0.378211047264503
"SRR13801165","SRR13801165",153,271.1875,3.08826109000613,0.920533632715385,0.0794663672846151,0.0822479740266632,0.613914958948802
"SRR13801164","SRR13801164",123,145.037037037037,2.73857317285709,0.902035303097747,0.0979646969022525,0.0829899092009141,0.569091491642395
"SRR13801162","SRR13801162",114,129,2.31484378945736,0.788654963436396,0.211345036563604,0.0415052558942944,0.488755658083133
"SRR13801161","SRR13801161",152,177.107142857143,2.68256659731769,0.846537265388555,0.153462734611445,0.0428699995805392,0.533963056284191
"SRR13801160","SRR13801160",134,207.666666666667,2.59681656926662,0.85454563363911,0.14545436636089,0.051306033320776,0.530196305990376
"SRR13801158","SRR13801158",112,140.05,2.86522901054864,0.919088201223264,0.0809117987767363,0.110349436838111,0.607233166458767
"SRR13801157","SRR13801157",87,122.769230769231,2.39998023205717,0.879956893080988,0.120043106919012,0.0957510445086857,0.537400270738262
"SRR13801153","SRR13801153",145,188.04347826087,2.88674904742881,0.902560468592012,0.0974395314079884,0.0707777595446495,0.580048923016073
"SRR13801152","SRR13801152",140,201.5,3.06450240899837,0.926199775760529,0.0738002242394706,0.0967863880694948,0.620138437167665
"SRR13801373","SRR13801373",129,175.866666666667,2.87777403743744,0.904004786078954,0.0959952139210465,0.0807533799640458,0.592157432837251
"SRR13801372","SRR13801372",95,121.25,2.60275168326007,0.850284133861364,0.149715866138636,0.0703086189925013,0.571546342866833
"SRR13801371","SRR13801371",153,178.869565217391,3.02852494970824,0.911612718327426,0.0883872816725744,0.0739466989903632,0.602040020577361
"SRR13801365","SRR13801365",67,90.3333333333333,1.39367768186298,0.60986338622239,0.39013661377761,0.0382567864877104,0.331457685024511
"SRR13801364","SRR13801364",125,156,2.52120779002635,0.826536865910206,0.173463134089794,0.046119309684897,0.522171492409069
"SRR13801366","SRR13801366",132,163.071428571429,3.06293337999394,0.916237833304486,0.0837621666955135,0.0904436677634719,0.627290115092675
"SRR13801362","SRR13801362",104,133.0625,2.56257531027973,0.863490391646697,0.136509608353303,0.0704374199836457,0.551757026040483
"SRR13801361","SRR13801361",150,179.333333333333,2.94021444794815,0.88575826071974,0.11424173928026,0.058355787548996,0.586794742657172
"SRR13801360","SRR13801360",96,136.071428571429,2.4672821464887,0.828632446460129,0.171367553539871,0.0607855247477937,0.540555199338387
"SRR13801358","SRR13801358",109,163.090909090909,2.56777336922682,0.848173563101397,0.151826436898603,0.0604263138489678,0.54734234887026
"SRR13801356","SRR13801356",104,130.105263157895,2.22391610981679,0.787527433843337,0.212472566156663,0.0452547111813714,0.478839132646637
"SRR13801355","SRR13801355",121,191,2.61567994575748,0.839331039498949,0.160668960501051,0.0514378308302014,0.545411631489841
"SRR13801354","SRR13801354",121,150.076923076923,3.01047111193671,0.914617893878225,0.0853821061217751,0.0967938504366509,0.627731983562288
"SRR13801352","SRR13801352",185,275.033333333333,1.92940724533108,0.596962561295692,0.403037438704308,0.0134116706943722,0.369593052654056
"SRR13801351","SRR13801351",171,202.363636363636,2.20475698600163,0.672466900756288,0.327533099243712,0.0178545412047743,0.428802266381913
"SRR13801353","SRR13801353",124,178.05,1.70717373606794,0.664481574823389,0.335518425176611,0.0240359858770416,0.354164733498022
"SRR13801424","SRR13801424",183,256.2,2.79549428545012,0.837340800842297,0.162659199157703,0.0335946623530279,0.536616127470723
"SRR13801422","SRR13801422",180,237.033333333333,3.07294793573352,0.900177611513482,0.099822388486518,0.0556544041851482,0.591753027026738
"SRR13801421","SRR13801421",182,239.24,2.89912470900313,0.879785922601891,0.120214077398109,0.0457060072616081,0.557094731680992
"SRR13801420","SRR13801420",143,225.875,2.23078895355532,0.776366665462759,0.223633334537241,0.0312699670086191,0.449498043914885
"SRR13801419","SRR13801419",141,201.2,2.93428295013416,0.883339911827076,0.116660088172924,0.0607937015361039,0.592932980207681
"SRR13801418","SRR13801418",111,171.545454545455,2.61778295011828,0.877284863710652,0.122715136289348,0.0734139999467287,0.55584800143947
"SRR13801417","SRR13801417",103,126.882352941176,2.17724393904448,0.794762408884148,0.205237591115852,0.0473048714482198,0.469767260302343
"SRR13801416","SRR13801416",174,270.315789473684,2.85472576445809,0.88764503370237,0.11235496629763,0.0511515122665551,0.553342734064651
"SRR13801410","SRR13801410",76,104.111111111111,2.27861624200444,0.861888295847254,0.138111704152746,0.0952699470154249,0.526150206665412
"SRR13801409","SRR13801409",127,164,2.60687662578299,0.85602749505499,0.14397250494501,0.0546911075211127,0.538145323303105
"SRR13801408","SRR13801408",115,144.0625,2.58394451411254,0.849051790061698,0.150948209938302,0.0576068585209938,0.544569330858662
"SRR13801407","SRR13801407",130,190.545454545455,3.00826884315077,0.897615575496639,0.102384424503361,0.0751316201621584,0.6180272320146
"SRR13801472","SRR13801472",194,241.833333333333,3.49872281548679,0.925505125127407,0.074494874872593,0.0691945477332985,0.664164202953576
"SRR13801471","SRR13801471",203,239.029411764706,3.18924021218131,0.890368698189964,0.109631301810036,0.0449334112890494,0.600247802317741
"SRR13801470","SRR13801470",179,237.8,2.85046557706252,0.867448588856415,0.132551411143585,0.0421466065926625,0.549499436470105
"SRR13801402","SRR13801402",156,193.84,2.377074194103,0.804444345161176,0.195555654838824,0.0327797036375128,0.470721183077397
"SRR13801469","SRR13801469",185,270.555555555556,2.75688572853238,0.78634561115575,0.21365438884425,0.0252997630174863,0.528103029929194
"SRR13801468","SRR13801468",180,240.272727272727,2.79905218812025,0.876658499640626,0.123341500359374,0.0450420623988568,0.539009329076251
"SRR13801466","SRR13801466",201,273.526315789474,3.28667051411399,0.922643890772144,0.0773561092278561,0.0643145632293241,0.619740062299541
"SRR13801465","SRR13801465",171,225.05,2.87316975436022,0.88127802504784,0.11872197495216,0.0492575466229461,0.558801586837888
"SRR13801464","SRR13801464",195,273.157894736842,2.78465108998036,0.776750704090361,0.223249295909639,0.0229707561106074,0.528096211473767
"SRR13801463","SRR13801463",173,210.142857142857,3.15802714659199,0.919920265372451,0.0800797346275494,0.0721823923080368,0.612817475720536
"SRR13801461","SRR13801461",194,236,3.13006064420851,0.904720466002829,0.0952795339971709,0.0541001719782843,0.594180889024746
"SRR13801459","SRR13801459",129,178.5,2.7325958110164,0.880458312675378,0.119541687324622,0.0648471521356838,0.562284216683735
"SRR13801458","SRR13801458",112,172.545454545455,2.27844284587218,0.779730824296601,0.220269175703399,0.0405348201810775,0.482874513276467
"SRR13801457","SRR13801457",125,173.75,2.75589903741243,0.873513526211799,0.126486473788201,0.0632478695974706,0.570778782687849
"SRR13801460","SRR13801460",117,154.1875,2.71270801944389,0.879448984895028,0.120551015104972,0.0708995153592533,0.569636484636107
"SRR13801456","SRR13801456",125,156.058823529412,2.82654164329561,0.885208274408323,0.114791725591677,0.0696914342803468,0.585409688989031
"SRR13801455","SRR13801455",122,157.428571428571,3.02627315800247,0.928599987867116,0.0714000121328845,0.114799998860228,0.62994585781847
"SRR13801454","SRR13801454",117,148,3.04926899114726,0.932160817474981,0.067839182525019,0.125989262088417,0.640310293764345
"SRR13801452","SRR13801452",94,121.789473684211,2.6845900352393,0.887329946132182,0.112670053867818,0.094419923547929,0.590890568165593
"SRR13801450","SRR13801450",119,214.666666666667,2.5940170927238,0.871522877132186,0.128477122867814,0.0654074527586035,0.542780929696153
"SRR13801449","SRR13801449",143,190.045454545455,2.86893703926043,0.909979176311606,0.0900208236883937,0.0776821040564262,0.578083186761014
"SRR13801544","SRR13801544",125,154.526315789474,3.06394530035973,0.925651782932065,0.0743482170679353,0.107601773324168,0.634578750897747
"SRR13801542","SRR13801542",140,181.052631578947,3.06919894574555,0.915381964623573,0.0846180353764266,0.0844129399965606,0.621088837124914
"SRR13801541","SRR13801541",98,127,2.28815018774893,0.794305471321129,0.205694528678871,0.0496079390064069,0.499054834825653
"SRR13801540","SRR13801540",119,154.285714285714,2.49680283693987,0.846604105699313,0.153395894300687,0.0547821790331984,0.522439489278458
"SRR13801543","SRR13801543",132,226.714285714286,2.22471992539432,0.802887904030135,0.197112095969865,0.0384337528272022,0.455623627717404
"SRR13801539","SRR13801539",143,203.055555555556,3.01422710248048,0.870619809810782,0.129380190189218,0.0540500596171619,0.607358748267447
"SRR13801538","SRR13801538",180,214.027777777778,3.18695519788539,0.926574061956825,0.0734259380431752,0.0756620303888911,0.613707236434877
"SRR13801537","SRR13801537",137,184.142857142857,2.75643645925365,0.88254969127594,0.11745030872406,0.0621477299829135,0.560253484883113
"SRR13801535","SRR13801535",170,238.44,2.81967152014967,0.853269179143134,0.146730820856866,0.0400894161623659,0.549023010678968
"SRR13801534","SRR13801534",88,130.272727272727,1.82500733764648,0.663771425837509,0.336228574162491,0.0337973546476291,0.407610017576748
"SRR13801533","SRR13801533",125,186.75,2.53314463924845,0.826712761464833,0.173287238535167,0.0461661231815203,0.524643752885823
"SRR13801532","SRR13801532",93,150.272727272727,2.20019410536011,0.774318635344437,0.225681364655563,0.0476454411220611,0.485415512375101
"SRR13801531","SRR13801531",101,184.25,2.1718195172481,0.769784438825168,0.230215561174832,0.0430074754655304,0.470587823074785
"SRR13801529","SRR13801529",86,132.428571428571,2.52479899917561,0.838806088988141,0.161193911011859,0.0721361427596897,0.566816826631184
"SRR13801528","SRR13801528",121,188.5625,2.62153942486906,0.872400635037675,0.127599364962325,0.0647688396596452,0.546633427783044
"SRR13801527","SRR13801527",110,143.066666666667,2.78170067458237,0.902715745278846,0.097284254721154,0.093446869865698,0.591790723098451
"SRR13801530","SRR13801530",91,110.333333333333,1.82864080465268,0.679629289564891,0.320370710435109,0.0343009227469213,0.405386335356008
"SRR13801526","SRR13801526",120,176.4375,2.70554862837571,0.89588093262481,0.10411906737519,0.0800365729679891,0.565128625538579
"SRR13801522","SRR13801522",119,164,2.48491674806354,0.846548385896397,0.153451614103603,0.054762287080697,0.519952403750441
"SRR13801521","SRR13801521",94,127.214285714286,1.84853415970851,0.731887722036867,0.268112277963133,0.0396785180938385,0.406870838960819
"SRR13800958","SRR13800958",135,272.8,2.50780362712611,0.849017021373733,0.150982978626267,0.0490612085865866,0.51124630941153
"SRR13800956","SRR13800956",95,124,2.28398502613604,0.814541238595519,0.185458761404481,0.0567582556346099,0.501547380507533
"SRR13800954","SRR13800954",139,172.681818181818,2.4418953346598,0.800683639571403,0.199316360428597,0.0360946015111178,0.494864370093152
"SRR13800953","SRR13800953",148,204,2.96893971852492,0.907904253717377,0.0920957462826233,0.0733666540474262,0.594119192036761
"SRR13800951","SRR13800951",131,168.1875,2.51326264164325,0.838285653129901,0.161714346870099,0.0472041469047358,0.515520188215272
"SRR13800955","SRR13800955",198,271.666666666667,3.63242465422404,0.953907175772506,0.0460928242274941,0.109572479776417,0.686883743415463
"SRR13800950","SRR13800950",211,346.714285714286,3.48596281266946,0.935634051096642,0.0643659489033577,0.0736311135567484,0.651355608786533
"SRR13800949","SRR13800949",156,207.272727272727,2.87237131221951,0.882186564675388,0.117813435324612,0.0544102325222434,0.56880261696491
"SRR13800948","SRR13800948",143,176.47619047619,2.86568331808666,0.895352757362167,0.104647242637833,0.0668245700195719,0.577427570594041
"SRR13800947","SRR13800947",133,200.5625,2.07009060839757,0.739538084201906,0.260461915798094,0.02886716458889,0.423301190594198
"SRR13800946","SRR13800946",103,138.769230769231,2.43351297229868,0.826627080785779,0.173372919214221,0.0559991601230495,0.525060468147941
"SRR13800945","SRR13800945",148,209.894736842105,2.89227561955384,0.914546323931442,0.0854536760685577,0.0790692345562285,0.578777818732774
"SRR13800944","SRR13800944",161,233.545454545455,2.82284307855468,0.883549833399548,0.116450166600452,0.0533376662786114,0.555524196815876
"SRR13800943","SRR13800943",178,206.5,3.54880052851541,0.951543940820292,0.0484560591797075,0.115939629082395,0.684860819459619
"SRR13800940","SRR13800940",135,241.4,2.73145244817677,0.89360638812003,0.10639361187997,0.0696226707273009,0.556839845177096
"SRR13800938","SRR13800938",168,233.045454545455,3.01171512608356,0.908684174606592,0.091315825393408,0.0651845496302183,0.587770549947212
"SRR13800937","SRR13800937",98,119.368421052632,1.5673701204581,0.611212915549339,0.388787084450661,0.0262459377915575,0.341849779251338
"SRR13800936","SRR13800936",128,198.909090909091,2.63229072979736,0.836817452935431,0.163182547064569,0.0478758307217052,0.54251325457952
"SRR13801151","SRR13801151",125,171.75,2.84939213342945,0.908168761543634,0.0918312384563656,0.0871163248419138,0.590142291586353
"SRR13801150","SRR13801150",88,98.9090909090909,2.49313824278667,0.838320030938855,0.161679969061145,0.0702847509782664,0.556835088824386
"SRR13801149","SRR13801149",120,166.866666666667,2.5239283514284,0.842485706727231,0.157514293272769,0.0529052517088238,0.527192209831724
"SRR13801147","SRR13801147",178,197.568181818182,3.0942436958869,0.920450668645453,0.0795493313545474,0.0706225612764844,0.597138739172631
"SRR13801145","SRR13801145",176,223,3.27264578627999,0.92498934072939,0.0750106592706103,0.0757468103475842,0.6329476678432
"SRR13801143","SRR13801143",154,220.352941176471,2.95569058904925,0.859031771584065,0.140968228415935,0.0460636170750975,0.58680135041035
"SRR13801142","SRR13801142",132,186.666666666667,2.44655315625013,0.815465002960518,0.184534997039482,0.0410532294540135,0.501055171812952
"SRR13801141","SRR13801141",143,184.130434782609,2.46213378499643,0.81524079476022,0.18475920523978,0.0378493021981313,0.496113412453834
"SRR13801144","SRR13801144",119,136.222222222222,2.14593369296141,0.732469525899721,0.267530474100279,0.0314108565493289,0.449022440214086
"SRR13801140","SRR13801140",131,200.461538461538,2.52200134480779,0.827199777167694,0.172800222832306,0.0441757982781512,0.51731267015707
"SRR13801139","SRR13801139",145,197.105263157895,2.83631397597735,0.879973544526826,0.120026455473174,0.0574585969147387,0.569914751878575
"SRR13801138","SRR13801138",160,205.315789473684,3.2799250254483,0.926646960892242,0.0733530391077577,0.0852043770240872,0.646268511159786
"SRR13801136","SRR13801136",125,186.875,2.07613628384371,0.694482985114858,0.305517014885142,0.0261851209923859,0.429992000686289
"SRR13801134","SRR13801134",176,233.037037037037,2.88564055123055,0.899843898558454,0.100156101441546,0.0567296260541276,0.558098730022131
"SRR13801133","SRR13801133",148,206.235294117647,2.6133477628566,0.811059522899334,0.188940477100666,0.0357612982693847,0.522961127062173
"SRR13801132","SRR13801132",163,202,3.351304023718,0.935917164763789,0.0640828352362105,0.0957349858591582,0.657924690375906
"SRR13801130","SRR13801130",116,214.272727272727,2.29771677495443,0.820957068038433,0.179042931961567,0.0481487292501606,0.483364506105995
"SRR13801129","SRR13801129",144,185.25,3.00565059831321,0.914435646539681,0.085564353460319,0.0811604852208107,0.60478139059462
"SRR13801128","SRR13801128",138,183.041666666667,3.08821305540427,0.927786939981779,0.0722130600182213,0.100347178332642,0.626761529390533
"SRR13801131","SRR13801131",106,128.894736842105,2.3719553666781,0.805096976300693,0.194903023699307,0.0484033653510963,0.508627928618788
"SRR13801397","SRR13801397",131,176.15,2.56266615903865,0.879301134909389,0.120698865090611,0.0632449011059785,0.525653832890594
"SRR13801396","SRR13801396",221,322.935483870968,3.26080077014505,0.910424543855921,0.0895754561440787,0.0505148069863015,0.604057519279336
"SRR13801395","SRR13801395",121,151.565217391304,2.31216293960661,0.818278862779734,0.181721137220266,0.0454788195602141,0.48212342003333
"SRR13801393","SRR13801393",148,235,2.8475699159733,0.909533339712479,0.0904666602875213,0.0746878102417225,0.569831690145191
"SRR13801392","SRR13801392",120,137.4,2.42504988266376,0.844987977343402,0.155012022656598,0.0537592709940593,0.506538708149197
"SRR13801391","SRR13801391",108,213.111111111111,2.02298461209379,0.723712956591635,0.276287043408365,0.0335131866664252,0.432064911033327
"SRR13801390","SRR13801390",126,174.75,2.68277860940166,0.879742124608789,0.120257875391211,0.06599574381877,0.554719237012536
"SRR13801389","SRR13801389",124,179.647058823529,1.9676079231487,0.650632379697994,0.349367620302006,0.0230831813264807,0.408193566365191
"SRR13801387","SRR13801387",92,120.111111111111,2.5983863764603,0.880041537930665,0.119958462069335,0.0906110751162244,0.574636857116401
"SRR13801386","SRR13801386",76,118,2.43020190074887,0.862832972239304,0.137167027760696,0.0959260760523117,0.561152513857663
"SRR13801385","SRR13801385",81,96.4,2.45161148035839,0.880692468746487,0.119307531253513,0.103477784534094,0.557888234467725
"SRR13801388","SRR13801388",92,110.4,2.57672088361939,0.865226031260002,0.134773968739998,0.0806503312101799,0.569845502440757
"SRR13801384","SRR13801384",61,118.75,1.13275914312502,0.402508598947347,0.597491401052653,0.0274371189176431,0.275551909533672
"SRR13801382","SRR13801382",120,141.9375,2.87731019016003,0.91031081760788,0.0896891823921201,0.0929134719603095,0.60100577604088
"SRR13801381","SRR13801381",81,98.5,2.02448846641472,0.731055052025215,0.268944947974785,0.0459041119950806,0.460692203996072
"SRR13801380","SRR13801380",110,145.0625,2.64022960463711,0.882837495491211,0.117162504508789,0.0775923076160181,0.561693571544578
"SRR13801379","SRR13801379",87,106.714285714286,2.83797105810769,0.910502954185384,0.089497045814616,0.128431645636353,0.635474573749777
"SRR13801378","SRR13801378",89,114,2.30462024412017,0.82693351038589,0.17306648961411,0.0649227651247379,0.513434382802923
"SRR13801377","SRR13801377",75,100.090909090909,2.08454038393789,0.813394477755154,0.186605522244846,0.0714519761952092,0.482813230545413
"SRR13801376","SRR13801376",106,135,3.0568431659285,0.93068042185539,0.0693195781446099,0.136093763358895,0.655491173839493
"SRR13801375","SRR13801375",75,88.2,1.92871503921576,0.69631202526767,0.30368797473233,0.0439047128721027,0.446721563209126
"SRR13801445","SRR13801445",72,100.111111111111,2.34420278530752,0.82358197694408,0.17641802305592,0.0787271541099089,0.548137899959995
"SRR13801444","SRR13801444",95,121.25,2.306499681063,0.801731508022166,0.198268491977834,0.0530912182993278,0.506491443656997
"SRR13801443","SRR13801443",58,73,1.5779168335441,0.706348058840112,0.293651941159888,0.0587136568627592,0.388607063181453
"SRR13801441","SRR13801441",84,109.090909090909,2.07937625578401,0.750120683894425,0.249879316105575,0.0476420461297088,0.469298630520413
"SRR13801435","SRR13801435",117,140.4,2.80294148566207,0.879715779363496,0.120284220636504,0.0710567728816017,0.588584441483888
"SRR13801434","SRR13801434",100,131.071428571429,2.63171968071728,0.885131329875149,0.114868670124851,0.0870559395275573,0.57147066762585
"SRR13801433","SRR13801433",103,144.333333333333,2.74136566809836,0.899131756089621,0.100868243910379,0.0962516792966464,0.591483488044357
"SRR13801437","SRR13801437",94,123,2.16328552222205,0.768346336314489,0.231653663685511,0.0459232878215248,0.476149056113235
"SRR13801432","SRR13801432",111,181.3,2.77999253995039,0.894158113843043,0.105841886156957,0.0851176158713685,0.590290840299895
"SRR13801431","SRR13801431",107,130.4,2.64203541885957,0.87866099235425,0.12133900764575,0.077022175917315,0.56540385116927
"SRR13801430","SRR13801430",119,161.5,2.81822564711526,0.898618961916033,0.101381038083967,0.0828888863574059,0.589695087640518
"SRR13801429","SRR13801429",114,147,2.68027237533332,0.852325616756264,0.147674383243736,0.0594004839016891,0.565912177147454
"SRR13801428","SRR13801428",80,119.428571428571,2.51291625656054,0.866179736957188,0.133820263042812,0.0934088733333382,0.57345983173093
"SRR13801427","SRR13801427",69,81.2142857142857,2.17095084266372,0.82266425165979,0.17733574834021,0.0817249412982696,0.512729389378034
"SRR13801426","SRR13801426",70,83.1538461538462,1.95290455821328,0.800650160784172,0.199349839215828,0.0716615290080456,0.459669705848901
"SRR13801007","SRR13801007",53,57.5,2.01454555032381,0.81480738811362,0.18519261188638,0.101882706529771,0.507404894699909
"SRR13801005","SRR13801005",195,238,3.57064753043671,0.943149188668074,0.0568508113319265,0.0902046076046977,0.67715680435393
"SRR13801004","SRR13801004",193,275.65,3.2865367434745,0.921358876025842,0.0786411239741576,0.0658859752813518,0.624497476671413
"SRR13801003","SRR13801003",205,250.724137931034,3.53603967966207,0.945160554335231,0.0548394456647687,0.0889514604196971,0.664293265186481
"SRR13801006","SRR13801006",219,308.375,3.73012942027838,0.957103432527482,0.0428965674725185,0.10644697967005,0.692165479936076
"SRR13801002","SRR13801002",227,319.125,3.70694887180382,0.953429814781199,0.0465701852188007,0.0945945635155835,0.683314843428698
"SRR13801001","SRR13801001",238,328.617647058824,3.52354422592745,0.939905967800013,0.0600940321999874,0.0699184348004158,0.643890705713834
"SRR13801000","SRR13801000",169,219.166666666667,3.26778177595293,0.911273533066254,0.0887264669337464,0.0666899062681269,0.637007075100105
"SRR13800999","SRR13800999",189,238.5,2.87504261296117,0.857228158110872,0.142771841889128,0.0370591653157639,0.548489388118334
"SRR13800998","SRR13800998",236,324.75,3.7350070123138,0.957766617400276,0.0422333825997238,0.100330304483377,0.683587479555714
"SRR13800995","SRR13800995",221,282.875,3.7471635072025,0.958455522111947,0.0415444778880526,0.108916686593607,0.694155347735063
"SRR13800994","SRR13800994",292,473.666666666667,3.66752095211233,0.947537880475765,0.0524621195242345,0.065278672789127,0.646059540339214
"SRR13800991","SRR13800991",185,240,3.01335607162647,0.886712455015689,0.113287544984311,0.0477140307538132,0.577231930656998
"SRR13800990","SRR13800990",229,315.25,2.94442270699717,0.805514825962684,0.194485174037316,0.0224531882632677,0.541879526606478
"SRR13800989","SRR13800989",196,266.8,3.09327145173905,0.882925482356425,0.117074517643575,0.0435794305970095,0.586056130161828
"SRR13800992","SRR13800992",176,246.5,2.72991125466916,0.865723268448981,0.134276731551019,0.0423142425064119,0.527979828830129
"SRR13800988","SRR13800988",201,276.64,2.5272327395113,0.786639591259382,0.213360408740618,0.0233179361038707,0.476539211552939
"SRR13800987","SRR13800987",156,210.05,2.24197618469609,0.67548890364848,0.32451109635152,0.0197535815641652,0.443968339191756
"SRR13800986","SRR13800986",220,291.5,3.15928936398205,0.897830715303898,0.102169284696102,0.044489442780918,0.585744814010867
"SRR13800984","SRR13800984",165,227.666666666667,2.19468492326326,0.678185245693256,0.321814754306744,0.0188325922895048,0.429829291065006
"SRR13801271","SRR13801271",205,282.538461538462,2.94953962173642,0.87560750415778,0.12439249584222,0.03921497633326,0.554111232797996
"SRR13801270","SRR13801270",233,348.625,2.95227555910756,0.819393434733603,0.180606565266397,0.023763507640111,0.541598740177
"SRR13801269","SRR13801269",191,244.103448275862,2.88312565351616,0.875605393411125,0.124394606588875,0.0420886583253928,0.548929086235411
"SRR13801268","SRR13801268",191,280.444444444444,3.02716957626686,0.907656475512759,0.092343524487241,0.0566970139304596,0.576354147920417
"SRR13801266","SRR13801266",276,384.181818181818,4.00023816937138,0.965430679874625,0.0345693201253752,0.104809362540444,0.711735384173697
"SRR13801265","SRR13801265",246,309.030303030303,3.80291390069571,0.959300758883781,0.0406992411162191,0.0998800110006605,0.690769279901626
"SRR13801264","SRR13801264",311,406.232558139535,3.85446867191022,0.947948010277304,0.0520519897226963,0.0617735095378929,0.671534449218793
"SRR13801267","SRR13801267",229,263.894736842105,3.73652074807411,0.952908128110127,0.0470918718898734,0.0927296378722476,0.687654014252114
"SRR13801263","SRR13801263",189,267.791666666667,2.83521392615339,0.841262704935911,0.158737295064089,0.0333318347705817,0.540891026981608
"SRR13801261","SRR13801261",219,304.2,2.446045120714,0.755302195598671,0.244697804401329,0.0186606089778111,0.453889879991871
"SRR13801260","SRR13801260",250,347.676470588235,3.44664666461052,0.907966520743715,0.0920334792562855,0.0434624446703923,0.624227304310064
"SRR13801259","SRR13801259",257,332.085714285714,3.91102391824574,0.957430051028473,0.042569948971527,0.0914036938653632,0.70480632422606
"SRR13801258","SRR13801258",224,299.677419354839,2.87591137388414,0.809232241702069,0.190767758297931,0.0234016783240364,0.531430057754483
"SRR13801257","SRR13801257",270,359.25,3.81021626642922,0.95650499676274,0.04349500323726,0.0851523951728535,0.680587546693411
"SRR13801256","SRR13801256",230,287.972972972973,3.32116026449164,0.920203906726262,0.0797960932737384,0.0544867036540426,0.610723028449041
"SRR13801254","SRR13801254",201,310.772727272727,3.23935680615003,0.9225680797881,0.0774319202119003,0.0642515950075179,0.610818510779457
"SRR13801253","SRR13801253",244,336.5,3.72520120610144,0.946558650379207,0.0534413496207926,0.0766889437639341,0.677658214817094
"SRR13801252","SRR13801252",240,309.25641025641,3.53455383690159,0.924843230155346,0.0751567698446538,0.0554396719720527,0.644916384082147
"SRR13801255","SRR13801255",215,312.533333333333,2.9648904115583,0.876558395526093,0.123441604473907,0.0376790532699275,0.552055527859124
"SRR13801249","SRR13801249",209,282.75,3.28641690751265,0.903606812614635,0.096393187385365,0.0496372111452946,0.615164973308057
"SRR13801103","SRR13801103",211,328.3,3.44750389454744,0.933374789961164,0.0666252100388361,0.0711342822053156,0.644169521793407
"SRR13801102","SRR13801102",181,238.24,3.06889759460456,0.900239839451919,0.0997601605480811,0.0553814453394974,0.590343242700147
"SRR13801101","SRR13801101",198,280.5,3.17995873158127,0.926805833665971,0.0731941663340286,0.0690014696998745,0.601323403890902
"SRR13801100","SRR13801100",223,366.884615384615,3.14566162275009,0.901671277475472,0.0983287225245281,0.0456052394214398,0.581757294886279
"SRR13801099","SRR13801099",208,265,3.75493409765692,0.95744361453013,0.0425563854698702,0.112972289695424,0.703495514521376
"SRR13801097","SRR13801097",234,274.529411764706,3.56512630302544,0.928012320819107,0.0719876791808927,0.0593643846020608,0.65351355633108
"SRR13801095","SRR13801095",225,300.027777777778,3.28596041529225,0.914364447927958,0.0856355520720418,0.0518995246355802,0.606702271242021
"SRR13801098","SRR13801098",244,371.217391304348,3.66437002982813,0.940594266649218,0.0594057333507821,0.0689893117140308,0.666592303464151
