"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU6465",7,8.006,5.475,10,"NS"
"OTU14079",3,4.396,3,5,"NS"
"OTU1262",17,14.806,11,18.525,"NS"
"OTU16458",21,15.736,12,19,"Generalists"
"OTU99936",2,1.902,1,2,"NS"
"OTU1665",8,8.964,6,11,"NS"
"OTU6901",16,13.088,10,16.525,"NS"
"OTU5771",2,1.926,1,2,"NS"
"OTU22475",3,2.784,2,3,"NS"
"OTU12790",3,2.742,2,3,"NS"
"OTU28333",2,2.79,2,3,"NS"
"OTU20",32,46.196,40,52.525,"Specialists"
"OTU10415",6,6.202,4,8,"NS"
"OTU18918",1,1.914,1,2,"NS"
"OTU2049",21,15.624,12,19,"Generalists"
"OTU7104",2,1.928,1,2,"NS"
"OTU18868",3,2.778,2,3,"NS"
"OTU3179",3,8.966,6,11,"Specialists"
"OTU46593",3,2.766,2,3,"NS"
"OTU32329",2,2.82,2,3,"NS"
"OTU6023",2,1.902,1,2,"NS"
"OTU12142",20,15.888,12,20,"NS"
"OTU21847",25,15.16,12,19,"Generalists"
"OTU5822",2,2.772,2,3,"NS"
"OTU9583",2,1.936,1,2,"NS"
"OTU5293",6,5.616,4,7,"NS"
"OTU14583",2,3.568,2,4,"NS"
"OTU1985",7,6.794,5,9,"NS"
"OTU1482",42,23.442,19,28,"Generalists"
"OTU8366",10,9.398,7,12,"NS"
"OTU25723",2,1.912,1,2,"NS"
"OTU57001",2,1.944,1,2,"NS"
"OTU1996",30,29.832,25,35,"NS"
"OTU863",34,25.238,20.475,30,"Generalists"
"OTU6559",10,9.472,7,12,"NS"
"OTU6504",3,3.56,2,4,"NS"
"OTU3542",8,8.436,6,11,"NS"
"OTU465",16,19.394,15,24,"NS"
"OTU1023",18,13.998,10.475,18,"NS"
"OTU2335",14,12.034,9,15,"NS"
"OTU48817",19,39.942,34,45,"Specialists"
"OTU4622",8,9.532,7,12,"NS"
"OTU23895",17,22.09,18,27,"Specialists"
"OTU23917",23,18.054,14,22.525,"Generalists"
"OTU4544",15,10.298,8,13,"Generalists"
"OTU12018",3,3.496,2,4,"NS"
"OTU26399",5,5.636,4,7,"NS"
"OTU676",8,13.056,10,16.525,"Specialists"
"OTU5911",8,6.878,5,9,"NS"
"OTU8053",7,6.246,4,8,"NS"
"OTU6581",11,7.904,6,10,"Generalists"
"OTU1045",33,23.138,19,28,"Generalists"
"OTU20828",2,1.908,1,2,"NS"
"OTU6888",8,6.304,4,8,"NS"
"OTU19558",3,2.746,2,3,"NS"
"OTU5303",2,2.77,2,3,"NS"
"OTU129",27,51.784,46,58,"Specialists"
"OTU7110",3,2.756,2,3,"NS"
"OTU8439",2,1.902,1,2,"NS"
"OTU5887",6,4.968,3,6,"NS"
"OTU21233",1,1.908,1,2,"NS"
"OTU1643",6,14.47,11,18,"Specialists"
"OTU3472",9,6.904,5,9,"NS"
"OTU5061",2,4.252,3,5,"Specialists"
"OTU7603",11,8.446,6,11,"NS"
"OTU32495",3,2.782,2,3,"NS"
"OTU9369",2,1.928,1,2,"NS"
"OTU10016",1,1.93,1,2,"NS"
"OTU6738",6,5.67,4,7,"NS"
"OTU7673",8,7.426,5,9,"NS"
"OTU31872",1,1.916,1,2,"NS"
"OTU6786",2,1.93,1,2,"NS"
"OTU15394",2,1.92,1,2,"NS"
"OTU63639",3,2.766,2,3,"NS"
"OTU20201",2,5.704,4,7,"Specialists"
"OTU2409",11,11.26,8,14,"NS"
"OTU12637",2,1.906,1,2,"NS"
"OTU4463",18,17.78,13.475,22,"NS"
"OTU3367",4,4.974,3,6,"NS"
"OTU7336",4,4.938,3,6,"NS"
"OTU1302",14,13.874,10,17,"NS"
"OTU1520",17,18.166,14,22,"NS"
"OTU955",20,22.956,19,27,"NS"
"OTU5927",8,10.342,8,13,"NS"
"OTU9272",1,1.922,1,2,"NS"
"OTU1838",12,22.216,18,27,"Specialists"
"OTU6037",2,1.92,1,2,"NS"
"OTU9328",5,6.262,5,8,"NS"
"OTU5910",15,12.81,9,16,"NS"
"OTU5056",6,5,3,6,"NS"
"OTU50207",9,7.956,5,10,"NS"
"OTU4892",7,6.234,4,8,"NS"
"OTU90091",7,5.568,4,7,"NS"
"OTU4653",7,6.828,5,9,"NS"
"OTU35556",6,8.494,6,11,"NS"
"OTU8819",2,1.91,1,2,"NS"
"OTU264",5,34.384,29,40,"Specialists"
"OTU17167",5,4.272,3,5,"NS"
"OTU3529",3,2.768,2,3,"NS"
"OTU17265",12,8.912,6,11.525,"Generalists"
"OTU2745",4,5.57,4,7,"NS"
"OTU81179",2,1.912,1,2,"NS"
"OTU1015",15,30.792,26,36,"Specialists"
"OTU2046",18,24.772,20,29.525,"Specialists"
"OTU24344",41,38.262,33,44,"NS"
"OTU86966",10,8.982,6,11,"NS"
"OTU11961",3,3.558,2,4,"NS"
"OTU9357",2,2.752,2,3,"NS"
"OTU48661",4,4.266,3,5,"NS"
"OTU1362",34,24.246,19,29,"Generalists"
"OTU1506",4,6.138,4,8,"NS"
"OTU8432",5,5.008,3,6,"NS"
"OTU747",11,15.83,12,20,"Specialists"
"OTU3524",4,6.202,4,8,"NS"
"OTU10298",2,1.912,1,2,"NS"
"OTU7131",7,8.002,6,10,"NS"
"OTU404",19,18.93,15,23,"NS"
"OTU523",3,5.086,4,6,"Specialists"
"OTU13586",9,7.862,5,10,"NS"
"OTU2104",11,11.88,9,15,"NS"
"OTU15211",4,3.548,2,4,"NS"
"OTU2071",15,15.956,12,19,"NS"
"OTU14282",2,1.908,1,2,"NS"
"OTU1110",11,10.63,8,14,"NS"
"OTU24147",3,4.32,3,5,"NS"
"OTU65101",7,12.032,9,15,"Specialists"
"OTU1673",42,31.972,27,37,"Generalists"
"OTU4164",2,1.912,1,2,"NS"
"OTU14854",21,25.726,21,31,"NS"
"OTU5646",1,5.654,4,7,"Specialists"
"OTU17471",6,5.674,4,7,"NS"
"OTU3236",18,23.546,19,28,"Specialists"
"OTU3002",3,2.764,2,3,"NS"
"OTU47401",2,2.742,2,3,"NS"
"OTU2062",7,6.206,4,8,"NS"
"OTU16257",13,23.264,19,28,"Specialists"
"OTU7223",4,3.564,2,4,"NS"
"OTU6455",4,5.058,4,6,"NS"
"OTU35075",3,2.758,2,3,"NS"
"OTU11323",3,2.796,2,3,"NS"
"OTU11988",2,1.904,1,2,"NS"
"OTU49720",6,5.036,3,6,"NS"
"OTU8336",4,5.682,4,7,"NS"
"OTU5787",5,6.294,4,8,"NS"
"OTU17823",2,4.97,3,6,"Specialists"
"OTU22863",9,7.982,5,10,"NS"
"OTU15884",5,5.658,4,7,"NS"
"OTU6859",5,4.24,3,5,"NS"
"OTU6483",3,2.752,2,3,"NS"
"OTU11093",3,4.318,3,5,"NS"
"OTU5439",5,4.254,3,5,"NS"
"OTU134",2,2.75,2,3,"NS"
"OTU3147",15,11.076,8,14,"Generalists"
"OTU2331",7,6.258,4,8,"NS"
"OTU85936",4,3.582,2,4,"NS"
"OTU12660",2,5.644,4,7,"Specialists"
"OTU9253",10,10.718,8,14,"NS"
"OTU9018",2,2.762,2,3,"NS"
"OTU3005",43,37.084,31,44,"NS"
"OTU7427",8,6.302,4,8,"NS"
"OTU7610",16,13.746,10,17,"NS"
"OTU3584",28,20.666,16.475,25,"Generalists"
"OTU12422",4,3.578,2,4,"NS"
"OTU2564",23,16.154,12,20,"Generalists"
"OTU14984",1,1.922,1,2,"NS"
"OTU2198",7,10.338,8,13,"Specialists"
"OTU17449",3,2.794,2,3,"NS"
"OTU16579",3,3.536,2,4,"NS"
"OTU2290",1,22.908,18,28,"Specialists"
"OTU10686",4,3.576,2,4,"NS"
"OTU4188",6,6.258,4,8,"NS"
"OTU2600",11,14.304,11,18,"NS"
"OTU18663",15,15.676,11,19,"NS"
"OTU3781",3,3.554,2,4,"NS"
"OTU5464",7,6.308,4,8,"NS"
"OTU4838",6,9.892,7,13,"Specialists"
"OTU4150",2,1.902,1,2,"NS"
"OTU61435",3,4.32,3,5,"NS"
"OTU1391",18,18.534,14,23,"NS"
"OTU12236",5,4.982,3,6,"NS"
"OTU2012",6,9.764,7,12,"Specialists"
"OTU88653",2,1.924,1,2,"NS"
"OTU5874",2,1.926,1,2,"NS"
"OTU13486",2,2.762,2,3,"NS"
"OTU1211",23,20.06,16,25,"NS"
"OTU1684",11,13.976,11,18,"NS"
"OTU9229",7,7.408,5,9,"NS"
"OTU479",9,25.62,20,31,"Specialists"
"OTU19092",3,2.788,2,3,"NS"
"OTU15200",13,20.856,16,26,"Specialists"
"OTU1546",18,18.43,14,23,"NS"
"OTU95929",17,32.954,27.475,39,"Specialists"
"OTU6502",2,5.024,3,6,"Specialists"
"OTU9299",3,4.296,3,5,"NS"
"OTU84699",4,6.306,4,8,"NS"
"OTU1926",9,8.52,6,11,"NS"
"OTU54097",3,2.756,2,3,"NS"
"OTU731",7,8.026,6,10,"NS"
"OTU4313",7,8.438,6,11,"NS"
"OTU10073",5,4.318,3,5,"NS"
"OTU5698",3,2.782,2,3,"NS"
"OTU2056",14,11.824,9,15,"NS"
"OTU1162",16,16.746,13,21,"NS"
"OTU84046",2,1.906,1,2,"NS"
"OTU48860",3,2.776,2,3,"NS"
"OTU47005",1,1.912,1,2,"NS"
"OTU5553",7,6.252,4,8,"NS"
"OTU3182",18,17.662,14,22,"NS"
"OTU3610",23,26.174,21,31,"NS"
"OTU12490",4,8.016,6,10,"Specialists"
"OTU11700",13,10.726,8,14,"NS"
"OTU1716",4,6.276,4,8,"NS"
"OTU2278",19,16.434,12.475,20,"NS"
"OTU7433",2,3.546,2,4,"NS"
"OTU6964",19,12.346,9,15,"Generalists"
"OTU839",23,19.744,16,24,"NS"
"OTU16509",2,1.898,1,2,"NS"
"OTU84013",2,1.908,1,2,"NS"
"OTU34665",1,1.912,1,2,"NS"
"OTU75",17,24.28,20,29,"Specialists"
"OTU8544",3,7.976,5.475,10,"Specialists"
"OTU2593",7,13.554,10,17,"Specialists"
"OTU5467",16,13.756,10,17,"NS"
"OTU24773",3,4.26,3,5,"NS"
"OTU7731",2,1.92,1,2,"NS"
"OTU344",14,14.276,11,17,"NS"
"OTU5552",2,1.908,1,2,"NS"
"OTU9944",1,2.76,2,3,"Specialists"
"OTU23237",3,4.316,3,5,"NS"
"OTU10665",3,2.768,2,3,"NS"
"OTU2123",14,9.426,7,12,"Generalists"
"OTU4398",3,3.532,2,4,"NS"
"OTU65528",16,30.216,25,36,"Specialists"
"OTU548",5,6.792,4,9,"NS"
"OTU9211",3,3.54,2,4,"NS"
"OTU5441",6,5.68,4,7,"NS"
"OTU5978",15,12.748,9,16,"NS"
"OTU19473",4,3.528,2,4,"NS"
"OTU7264",4,4.334,3,5,"NS"
"OTU91641",10,11.508,8,14,"NS"
"OTU2548",29,22.084,17,26,"Generalists"
"OTU10242",3,2.78,2,3,"NS"
"OTU19327",2,1.912,1,2,"NS"
"OTU7695",3,3.612,2,4,"NS"
"OTU1979",8,7.392,5,10,"NS"
"OTU99306",1,1.912,1,2,"NS"
"OTU584",5,10.4,7,13,"Specialists"
"OTU13183",2,1.91,1,2,"NS"
"OTU3089",1,1.91,1,2,"NS"
"OTU961",14,12.884,10,16,"NS"
"OTU11151",2,1.92,1,2,"NS"
"OTU1411",23,22.54,18,27,"NS"
"OTU6194",8,17.546,14,22,"Specialists"
"OTU7041",1,1.924,1,2,"NS"
"OTU4177",4,4.276,3,5,"NS"
"OTU5285",3,5.042,3,6,"NS"
"OTU6878",10,17.218,13,21,"Specialists"
"OTU8942",3,2.764,2,3,"NS"
"OTU1373",6,6.934,5,9,"NS"
"OTU19927",2,1.928,1,2,"NS"
"OTU98478",1,3.534,2,4,"Specialists"
"OTU2358",4,6.838,5,9,"Specialists"
"OTU17422",5,4.238,3,5,"NS"
"OTU11875",2,1.936,1,2,"NS"
"OTU15140",2,1.93,1,2,"NS"
"OTU10582",4,4.306,3,5,"NS"
"OTU14533",3,2.784,2,3,"NS"
"OTU3666",2,1.922,1,2,"NS"
"OTU2736",1,4.294,3,5,"Specialists"
"OTU92480",2,1.9,1,2,"NS"
"OTU48314",3,2.774,2,3,"NS"
"OTU29770",8,6.204,4,8,"NS"
"OTU59207",2,1.926,1,2,"NS"
"OTU44979",3,2.782,2,3,"NS"
"OTU2241",11,10.748,8,14,"NS"
"OTU65557",2,1.912,1,2,"NS"
"OTU1596",2,1.924,1,2,"NS"
"OTU8441",2,1.924,1,2,"NS"
"OTU43423",4,3.58,2,4,"NS"
"OTU5640",10,8.496,6,11,"NS"
"OTU19013",3,2.806,2,3,"NS"
"OTU15013",2,1.92,1,2,"NS"
"OTU3620",16,30.136,24.475,36,"Specialists"
"OTU23912",5,4.276,3,5,"NS"
"OTU81071",6,8.472,6,11,"NS"
"OTU24040",1,1.932,1,2,"NS"
"OTU6125",5,6.822,5,9,"NS"
"OTU306",7,7.93,6,10,"NS"
"OTU3271",8,10.33,8,13,"NS"
"OTU3224",8,7.502,5,9,"NS"
"OTU36716",2,1.918,1,2,"NS"
"OTU5904",4,3.574,2,4,"NS"
"OTU10904",26,22.21,18,27,"NS"
"OTU9134",2,2.786,2,3,"NS"
"OTU11475",2,1.918,1,2,"NS"
"OTU975",10,9.466,7,12,"NS"
"OTU3073",6,5.576,4,7,"NS"
"OTU20254",5,5.024,3,6,"NS"
"OTU1112",10,9.866,7,13,"NS"
"OTU88747",2,1.924,1,2,"NS"
"OTU1607",8,14.346,11,18,"Specialists"
"OTU1914",12,12.99,10,16,"NS"
"OTU56314",13,12.046,9,15,"NS"
"OTU8222",11,9.908,7,13,"NS"
"OTU2504",2,6.252,4,8,"Specialists"
"OTU1978",13,16.63,13,20.525,"NS"
"OTU2458",4,6.898,5,9,"Specialists"
"OTU899",11,24.246,20,29,"Specialists"
"OTU12399",6,4.988,3,6,"NS"
"OTU3424",3,3.582,2,4,"NS"
"OTU2401",17,12.81,10,16,"Generalists"
"OTU3801",6,6.774,5,9,"NS"
"OTU506",16,47.726,42,54,"Specialists"
"OTU7714",2,1.914,1,2,"NS"
"OTU2987",7,6.868,5,9,"NS"
"OTU7315",3,3.558,2,4,"NS"
"OTU8426",3,6.83,5,9,"Specialists"
"OTU6926",2,1.916,1,2,"NS"
"OTU8388",2,1.904,1,2,"NS"
"OTU14046",4,3.566,2,4,"NS"
"OTU9513",4,4.332,3,5,"NS"
"OTU7985",2,3.572,2,4,"NS"
"OTU6810",2,1.914,1,2,"NS"
"OTU7658",3,2.748,2,3,"NS"
"OTU490",12,9.95,7,13,"NS"
"OTU637",7,16.044,12,20,"Specialists"
"OTU17234",6,6.266,4,8,"NS"
"OTU2767",14,12.69,9,16,"NS"
"OTU5275",3,4.968,3,6,"NS"
"OTU12069",4,3.604,2,4,"NS"
"OTU1921",22,19.548,15,24,"NS"
"OTU1664",8,14.192,10,18,"Specialists"
"OTU13191",4,3.582,2,4,"NS"
"OTU12829",2,1.928,1,2,"NS"
"OTU14187",2,1.928,1,2,"NS"
"OTU12613",3,2.812,2,3,"NS"
"OTU7782",2,1.928,1,2,"NS"
"OTU2983",14,11.218,8.475,14,"NS"
"OTU11553",3,2.764,2,3,"NS"
"OTU61067",12,12.328,9,15,"NS"
"OTU3829",4,4.336,3,5,"NS"
"OTU7366",4,6.236,4,8,"NS"
"OTU38023",2,3.55,2,4,"NS"
"OTU9436",2,1.922,1,2,"NS"
"OTU10509",5,4.302,3,5,"NS"
"OTU11186",6,7.426,5,10,"NS"
"OTU503",2,1.916,1,2,"NS"
"OTU10333",1,2.804,2,3,"Specialists"
"OTU6961",5,4.976,3,6,"NS"
"OTU50888",6,9.908,7,12,"Specialists"
"OTU413",14,35.19,29.475,41,"Specialists"
"OTU4121",1,22.76,18,28,"Specialists"
"OTU635",17,23.494,19,28,"Specialists"
"OTU3669",9,7.45,5,10,"NS"
"OTU3431",7,6.904,5,9,"NS"
"OTU12685",3,2.73,2,3,"NS"
"OTU20603",7,13.038,10,16,"Specialists"
"OTU10597",5,4.986,3,6,"NS"
"OTU19519",3,2.798,2,3,"NS"
"OTU12306",8,6.928,5,9,"NS"
"OTU40854",3,2.782,2,3,"NS"
"OTU33415",10,8.452,6,11,"NS"
"OTU5050",8,19.742,15,24,"Specialists"
"OTU4309",4,9.09,7,12,"Specialists"
"OTU40902",2,1.904,1,2,"NS"
"OTU10122",2,1.908,1,2,"NS"
"OTU4142",9,7.934,6,10,"NS"
"OTU1990",2,2.742,2,3,"NS"
"OTU11283",2,1.916,1,2,"NS"
"OTU4745",5,4.34,3,5,"NS"
"OTU2975",2,4.328,3,5,"Specialists"
"OTU631",4,7.492,5,10,"Specialists"
"OTU4778",2,1.904,1,2,"NS"
"OTU2946",3,4.99,3,6,"NS"
"OTU12058",3,2.742,2,3,"NS"
"OTU15141",8,6.298,4,8,"NS"
"OTU19392",1,4.312,3,5,"Specialists"
"OTU49751",12,12.01,9,15,"NS"
"OTU4127",6,4.988,3,6,"NS"
"OTU4865",58,51.698,46,58,"NS"
"OTU19088",19,15.048,11,18,"Generalists"
"OTU13564",2,1.944,1,2,"NS"
"OTU19506",2,3.59,2,4,"NS"
"OTU47065",5,4.314,3,5,"NS"
"OTU13092",12,18.332,14,22,"Specialists"
"OTU9492",1,2.782,2,3,"Specialists"
"OTU11152",2,1.936,1,2,"NS"
"OTU8204",13,9.412,7,12,"Generalists"
"OTU909",28,32.632,27,38,"NS"
"OTU4043",6,7.444,5,9,"NS"
"OTU1704",12,10.386,7.475,13,"NS"
"OTU10263",2,1.914,1,2,"NS"
"OTU3713",3,3.508,2,4,"NS"
"OTU8897",4,3.512,2,4,"NS"
"OTU3143",6,8.866,6,11,"NS"
"OTU54259",2,1.914,1,2,"NS"
"OTU4167",5,8.956,6,11,"Specialists"
"OTU28518",2,4.276,3,5,"Specialists"
"OTU8143",6,5.634,3.475,7,"NS"
"OTU6284",2,1.91,1,2,"NS"
"OTU27802",2,1.926,1,2,"NS"
"OTU98020",7,6.818,5,9,"NS"
"OTU2445",19,16.702,13,21,"NS"
"OTU96448",1,1.928,1,2,"NS"
"OTU16892",3,2.76,2,3,"NS"
"OTU3014",2,1.918,1,2,"NS"
"OTU49564",1,8.53,6,11,"Specialists"
"OTU22994",6,4.972,3,6,"NS"
"OTU477",14,17.772,14,22,"NS"
"OTU16706",3,2.766,2,3,"NS"
"OTU1368",6,6.256,4,8,"NS"
"OTU4271",2,1.94,1,2,"NS"
"OTU18178",4,4.3,3,5,"NS"
"OTU9230",4,3.572,2,4,"NS"
"OTU4279",1,1.92,1,2,"NS"
"OTU2114",11,8.546,6,11,"NS"
"OTU29532",5,4.348,3,5,"NS"
"OTU49176",2,1.92,1,2,"NS"
"OTU88952",2,1.942,1,2,"NS"
"OTU4576",9,7.396,5,9,"NS"
"OTU882",44,26.058,21,31,"Generalists"
"OTU3844",7,6.842,5,9,"NS"
"OTU685",1,16.034,12,20,"Specialists"
"OTU4476",14,12.65,9,16,"NS"
"OTU7595",12,17.446,13.475,21,"Specialists"
"OTU4217",6,6.802,5,9,"NS"
"OTU8560",2,1.912,1,2,"NS"
"OTU536",25,23.942,20,29,"NS"
"OTU49102",4,3.592,2,4,"NS"
"OTU14436",4,3.548,2,4,"NS"
"OTU34948",2,1.914,1,2,"NS"
"OTU5482",4,3.574,2,4,"NS"
"OTU702",3,5.686,4,7,"Specialists"
"OTU1998",13,13.242,10,16,"NS"
"OTU13879",5,4.302,3,5,"NS"
"OTU14307",4,8.538,6,11,"Specialists"
"OTU6155",12,9.922,7,13,"NS"
"OTU1776",3,4.288,3,5,"NS"
"OTU92314",7,6.924,5,9,"NS"
"OTU27799",3,3.57,2,4,"NS"
"OTU2547",5,5.018,3,6,"NS"
"OTU1544",26,19.946,15.475,24.525,"Generalists"
"OTU76119",4,4.318,3,5,"NS"
"OTU11229",24,20.344,16,25,"NS"
"OTU18431",9,10.312,8,13,"NS"
"OTU5570",3,3.552,2,4,"NS"
"OTU48617",2,1.924,1,2,"NS"
"OTU66959",2,3.54,2,4,"NS"
"OTU4564",11,10.78,8,14,"NS"
"OTU20275",2,3.574,2,4,"NS"
"OTU3607",2,1.908,1,2,"NS"
"OTU4550",6,5.03,3,6,"NS"
"OTU5849",2,1.896,1,2,"NS"
"OTU17766",9,8.966,6,11,"NS"
"OTU98316",7,6.904,5,9,"NS"
"OTU6590",3,3.542,2,4,"NS"
"OTU3881",8,6.264,4,8,"NS"
"OTU1304",8,9.05,7,12,"NS"
"OTU5173",2,1.924,1,2,"NS"
"OTU93949",2,1.928,1,2,"NS"
"OTU1627",7,8.314,6,11,"NS"
"OTU122",14,19.614,15,24,"Specialists"
"OTU17244",3,3.618,2,4,"NS"
"OTU9953",2,1.922,1,2,"NS"
"OTU1189",3,4.36,3,5,"NS"
"OTU4496",8,9.346,7,12,"NS"
"OTU2271",4,3.576,2,4,"NS"
"OTU3964",10,8.578,6,11,"NS"
"OTU27041",2,1.924,1,2,"NS"
"OTU19407",10,7.968,6,10,"NS"
"OTU1424",1,4.972,3,6,"Specialists"
"OTU13224",5,4.962,3,6,"NS"
"OTU38560",2,1.888,1,2,"NS"
"OTU14544",5,6.812,5,9,"NS"
"OTU17949",4,4.316,3,5,"NS"
"OTU94143",6,6.224,4,8,"NS"
"OTU80159",1,6.81,5,9,"Specialists"
"OTU16370",8,10.256,7,13,"NS"
"OTU28521",2,1.92,1,2,"NS"
"OTU15576",3,2.77,2,3,"NS"
"OTU1226",16,29.61,24.475,35,"Specialists"
"OTU59279",2,1.912,1,2,"NS"
"OTU12970",1,1.936,1,2,"NS"
"OTU6133",3,14.16,10,18,"Specialists"
"OTU25200",2,2.748,2,3,"NS"
"OTU714",63,43.354,37,49,"Generalists"
"OTU8008",4,3.578,2,4,"NS"
"OTU39428",3,4.992,3,6,"NS"
"OTU1131",20,21.172,17,26,"NS"
"OTU1370",9,13.986,10,17.525,"Specialists"
"OTU2832",9,10.352,8,13,"NS"
"OTU4134",8,7.944,5,10,"NS"
"OTU266",7,21.768,17,27,"Specialists"
"OTU50813",2,1.94,1,2,"NS"
"OTU8874",4,4.326,3,5,"NS"
"OTU613",10,18.272,14,22,"Specialists"
"OTU8616",3,2.768,2,3,"NS"
"OTU6668",21,19.624,16,24,"NS"
"OTU5427",11,9.872,7,12,"NS"
"OTU12689",2,2.772,2,3,"NS"
"OTU92016",3,5.624,4,7,"Specialists"
"OTU25556",2,1.936,1,2,"NS"
"OTU917",10,12.954,10,16,"NS"
"OTU5497",4,3.556,2,4,"NS"
"OTU7051",19,18.098,14,22,"NS"
"OTU4442",23,23.35,19,28,"NS"
"OTU10631",4,3.588,2,4,"NS"
"OTU512",5,5.648,4,7,"NS"
"OTU27539",3,2.788,2,3,"NS"
"OTU54390",1,1.926,1,2,"NS"
"OTU95064",5,4.318,3,5,"NS"
"OTU4666",15,12.708,9,16,"NS"
"OTU14439",2,1.924,1,2,"NS"
"OTU811",9,16.456,13,20,"Specialists"
"OTU9869",1,5.594,4,7,"Specialists"
"OTU11633",3,3.6,2,4,"NS"
"OTU1495",2,2.784,2,3,"NS"
"OTU3665",5,12.042,9,15,"Specialists"
"OTU1935",13,12.25,9,15,"NS"
"OTU8823",5,4.99,3,6,"NS"
"OTU1243",26,25.454,20.475,31,"NS"
"OTU13869",8,7.876,5,10,"NS"
"OTU3181",8,6.844,5,9,"NS"
"OTU28502",2,1.918,1,2,"NS"
"OTU3246",6,6.29,4,8,"NS"
"OTU3255",16,16.15,12,20,"NS"
"OTU10431",11,9.876,7,13,"NS"
"OTU1807",20,19.892,15,24.525,"NS"
"OTU488",9,23.942,19,28,"Specialists"
"OTU1033",28,32.88,28,39,"NS"
"OTU47787",2,1.904,1,2,"NS"
"OTU13690",3,2.774,2,3,"NS"
"OTU3528",12,11.46,9,14,"NS"
"OTU642",6,14.566,11,18,"Specialists"
"OTU23706",7,7.438,5,9,"NS"
"OTU2674",26,19.34,15,23,"Generalists"
"OTU8465",1,2.784,2,3,"Specialists"
"OTU8853",7,6.798,5,9,"NS"
"OTU4958",10,9.96,7,13,"NS"
"OTU9496",3,4.316,3,5,"NS"
"OTU25298",2,1.928,1,2,"NS"
"OTU1285",11,19.678,16,24.525,"Specialists"
"OTU15516",2,1.912,1,2,"NS"
"OTU26484",15,14.628,11,18,"NS"
"OTU2525",17,14.236,11,18,"NS"
"OTU10979",2,1.908,1,2,"NS"
"OTU10452",3,2.752,2,3,"NS"
"OTU12905",9,7.896,5,10,"NS"
"OTU4259",3,2.8,2,3,"NS"
"OTU8284",3,4.966,3,6,"NS"
"OTU24702",2,1.916,1,2,"NS"
"OTU2568",16,16.566,12,21,"NS"
"OTU3847",7,8.528,6,11,"NS"
"OTU4406",10,9.858,7,13,"NS"
"OTU8659",5,5,3,6,"NS"
"OTU2700",4,6.26,4,8,"NS"
"OTU1442",24,21.396,17,26,"NS"
"OTU3903",8,6.286,4,8,"NS"
"OTU16282",3,2.74,2,3,"NS"
"OTU18262",8,9.49,7,12,"NS"
"OTU3767",4,4.266,3,5,"NS"
"OTU45579",29,26.98,22,32,"NS"
"OTU94936",2,1.902,1,2,"NS"
"OTU35164",2,3.51,2,4,"NS"
"OTU3159",3,4.99,3,6,"NS"
"OTU61489",2,1.916,1,2,"NS"
"OTU20323",2,1.886,1,2,"NS"
"OTU20694",1,1.906,1,2,"NS"
"OTU94283",2,1.922,1,2,"NS"
"OTU1744",17,22.136,18,27,"Specialists"
"OTU6977",6,6.234,4,8,"NS"
"OTU12916",2,2.754,2,3,"NS"
"OTU5738",3,2.8,2,3,"NS"
"OTU2741",5,8.962,7,12,"Specialists"
"OTU3513",12,11.972,9,15,"NS"
"OTU7618",10,8.94,6,11,"NS"
"OTU5367",2,1.932,1,2,"NS"
"OTU82353",2,2.796,2,3,"NS"
"OTU5127",1,1.926,1,2,"NS"
"OTU16463",3,3.526,2,4,"NS"
"OTU97878",3,2.784,2,3,"NS"
"OTU545",19,37.726,32,44,"Specialists"
"OTU25152",51,76.47,73,79,"Specialists"
"OTU46227",6,6.812,5,9,"NS"
"OTU58753",6,7.884,6,10,"NS"
"OTU3187",24,23.834,19,29,"NS"
"OTU16721",4,4.272,3,5,"NS"
"OTU14663",3,2.764,2,3,"NS"
"OTU38618",1,4.948,3,6,"Specialists"
"OTU675",17,14.36,11,18,"NS"
"OTU43391",3,2.77,2,3,"NS"
"OTU3084",2,1.92,1,2,"NS"
"OTU13788",4,4.348,3,5,"NS"
"OTU8923",2,1.928,1,2,"NS"
"OTU7744",2,2.756,2,3,"NS"
"OTU3074",3,3.586,2,4,"NS"
"OTU6001",7,8.004,6,10,"NS"
"OTU1355",16,15.72,12,19,"NS"
"OTU1080",34,32.934,28,38,"NS"
"OTU48357",3,2.776,2,3,"NS"
"OTU9634",5,4.31,3,5,"NS"
"OTU3289",4,3.568,2,4,"NS"
"OTU5064",2,2.748,2,3,"NS"
"OTU6325",7,7.396,5,10,"NS"
"OTU9520",11,9.438,7,12,"NS"
"OTU12963",6,6.192,4,8,"NS"
"OTU11601",6,6.234,4,8,"NS"
"OTU1968",19,14.602,11,18,"Generalists"
"OTU764",26,21.986,18,26,"NS"
"OTU58233",3,2.746,2,3,"NS"
"OTU11854",10,8.49,6,11,"NS"
"OTU58",13,38.924,33,45,"Specialists"
"OTU8775",2,1.94,1,2,"NS"
"OTU3758",4,5.67,4,7,"NS"
"OTU1140",2,4.994,3,6,"Specialists"
"OTU16909",1,2.79,2,3,"Specialists"
"OTU3571",6,12.376,9,16,"Specialists"
"OTU7387",4,6.82,5,9,"Specialists"
"OTU10922",4,4.328,3,5,"NS"
"OTU1111",13,22.698,18,27,"Specialists"
"OTU5433",4,3.604,3,4,"NS"
"OTU2070",28,20.872,16,25,"Generalists"
"OTU8213",6,4.97,3,6,"NS"
