"","SRR13801399","SRR13801186","SRR13801171","SRR13801400","SRR13801525","SRR13800997","SRR13801246","SRR13801475","SRR13801023","SRR13801012","SRR13801398","SRR13801333","SRR13801401","SRR13801146","SRR13801135","SRR13801476","SRR13801546","SRR13801070","SRR13801059","SRR13801489","SRR13801478","SRR13801335","SRR13801330","SRR13801329","SRR13801328","SRR13801279","SRR13801282","SRR13801277","SRR13801276","SRR13801274","SRR13801207","SRR13801203","SRR13801202","SRR13801200","SRR13801105","SRR13800981","SRR13800980","SRR13800978","SRR13800935","SRR13800930","SRR13800929","SRR13800928","SRR13800926","SRR13800925","SRR13800924","SRR13801157","SRR13801153","SRR13801152","SRR13801373","SRR13801372","SRR13801371","SRR13801410","SRR13801409","SRR13801408","SRR13801407","SRR13800940","SRR13800938","SRR13800937","SRR13800936","SRR13801151","SRR13801150","SRR13801149","SRR13801147","SRR13801145","SRR13801375","SRR13801445","SRR13801444","SRR13801441","SRR13801499","SRR13801054","SRR13801053","SRR13801051","SRR13801050","SRR13801049","SRR13801549"
"OTU94",0.000197843505786923,0.000197784810126582,0,0.000791139240506329,0.000791530622340952,0.000296765258680384,0.000197961001682669,0.000197882655585238,0.000692452270254229,0.00059370670888581,0.000989021857383048,0,0,0,0,0,0,0,0,0,0,0.000494608764467306,0.00019776525264511,0.000791139240506329,0.000197784810126582,0.00039564787339268,0,0,0,0,0,0,0,0,0,0,0,0,0.000692520775623269,0.00237435694499406,0.000395569620253165,0.000593471810089021,0.00217541777909621,0.00138463060033627,0.000889943636902996,0,0.0037593984962406,9.89511181476351e-05,0,0,0,9.88924050632911e-05,0,0.00622837370242215,0.0016818361693708,0,0,0,0,0,0,0,0.0321654790182106,0.000296970896852108,0,0,9.89119683481701e-05,0,0.00019780437147661,9.89217528934613e-05,0.00079137402314769,0.000296794618124258,9.89315393747527e-05,9.89217528934613e-05,0
"OTU708",0.000197843505786923,0.000296677215189873,0,0.000593354430379747,0.000395765311170476,0.000296765258680384,0,9.8941327792619e-05,0.00108813928182807,0.00039580447259054,0.000692315300168134,0.000197863078749505,0,0,0,0,0,0,0,0,0,0.000593530517360768,0.000494413131612776,9.88924050632911e-05,0.000395569620253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989315393747527,0.000989315393747527,9.88924050632911e-05,0.00019782393669634,0.000593295757935331,0.000890119671644743,0.000889943636902996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494510928691524,9.89217528934613e-05,0.000197843505786923,0.000296794618124258,0.000296794618124258,9.89217528934613e-05,0
"OTU532",9.89217528934613e-05,0,0,0,0.000197882655585238,0.000395687011573845,0,9.8941327792619e-05,0.000395687011573845,9.89511181476351e-05,0.00019780437147661,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0.000197843505786923,0.000296647878967665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197863078749505,9.89315393747527e-05,0.000197784810126582,0,0.00019776525264511,9.89021857383048e-05,0.000296647878967665,0,0,0,0,0,0,0,0,0,0,0.000197941409342835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197843505786923,0,9.89315393747527e-05,0,0
"OTU649",0.00108813928182807,9.88924050632911e-05,0,0.00178006329113924,0.0015830612446819,0.000296765258680384,9.89805008413343e-05,0.000395765311170476,0.00138490454050846,0.00118741341777162,0.00257145682919593,0.000395726157499011,0,0,0,0.000988826263225551,0,0,9.89021857383048e-05,0,0,0.000692452270254229,0.00108770888954811,0.000692246835443038,0.000593354430379747,0,0,0,0,0,0,9.88924050632911e-05,0.000395922003365337,0,9.89707046714173e-05,0.0318528044316945,0.00197745699031046,0.000296618548546569,0.000989315393747527,0.0016818361693708,0.000692246835443038,0.00138476755687438,0.00247206565806388,0.00178023934328949,0.00168100464748344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168133715755118,9.89217528934613e-05,0.000593530517360768,0.000692520775623269,0.000593589236248516,0.000593530517360768,0
"OTU7127",0,0,0,0,0.000197882655585238,9.89217528934613e-05,0,0,0,0,0.00019780437147661,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296794618124258,0,9.88924050632911e-05,0.00019782393669634,9.88826263225551e-05,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,9.89217528934613e-05,9.89315393747527e-05,0,0,0
"OTU2559",9.89217528934613e-05,9.88924050632911e-05,0,9.88924050632911e-05,0.000197882655585238,0.000197843505786923,9.89805008413343e-05,9.8941327792619e-05,0.000296765258680384,0.000296853354442905,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0.000197843505786923,0.000988826263225551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0.000395726157499011,9.88924050632911e-05,0.00019782393669634,0.000296647878967665,0.000494510928691524,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0.000197863078749505,0,0
"OTU4938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1170",0.000494608764467306,0.000692246835443038,9.89315393747527e-05,0.000296677215189873,0.000197882655585238,0.000593530517360768,9.89805008413343e-05,0.000593647966755714,0.00138490454050846,0.00019790223629527,0.000791217485906439,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0.000494608764467306,0.00108770888954811,0.000988924050632911,0.000395569620253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148397309062129,0.00118717847249703,0.000395569620253165,0.00138476755687438,0.00168100464748344,0.00118682622885966,0.00128547414219322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,9.89217528934613e-05,0.000395687011573845,0.000197863078749505,9.89315393747527e-05,0.000197843505786923,0
"OTU301",0,0,0,0.000395569620253165,9.8941327792619e-05,0.000296765258680384,0.000197961001682669,0.000494706638963095,0.000494608764467306,0,0.000791217485906439,0,0,0,0,0,0,0,0,0,0,0.000395687011573845,0.000593295757935331,9.88924050632911e-05,0.000296677215189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989315393747527,0.000791452314998021,0.000197784810126582,0,0.000988826263225551,0.000296706557214914,0.000692178384257886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494510928691524,0.000197843505786923,0.000197843505786923,0.000296794618124258,9.89315393747527e-05,0,0
"OTU679",9.89217528934613e-05,0.00197784810126582,0.00197863078749505,0.00187895569620253,0.00247353319481547,0.000395687011573845,0.00386023953281204,0.000692589294548333,0.00217627856365615,0.000296853354442905,0.000791217485906439,0.0018796992481203,0,0,0,9.88826263225551e-05,9.8941327792619e-05,0,0,0,0,9.89217528934613e-05,0.00118659151587066,0,9.88924050632911e-05,0,0,0,0,0,0,0,0.000197961001682669,0,9.89707046714173e-05,0,0,0,0.000296794618124258,0.000593589236248516,9.88924050632911e-05,0.00029673590504451,0.000395530505290221,0.00019780437147661,9.88826263225551e-05,0,0,0,0,0,0,0,0.000693069306930693,0.0087988136431043,0,0,0,0,0,0,0,0,0,0.000197980597901406,0.00306475531389026,0.00435298773248912,0.0066271018793274,0.000494559841740851,0.000692315300168134,0.0110792363240677,0.00217627856365615,0.00247328848436882,0.00999208547685002,0.0468889108715006,0
"OTU5848",0,0,0,9.88924050632911e-05,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4421",0.000296765258680384,0.0162183544303797,0.000197863078749505,0.000791139240506329,0.000494706638963095,9.89217528934613e-05,0.00237553202019202,9.8941327792619e-05,0.00108813928182807,0.000296853354442905,0.00019780437147661,0.000593589236248516,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495049504950495,9.88630746416214e-05,0.000197863078749505,0,0,0,0.000593824228028504,9.88924050632911e-05,0,0,0,0,0,0,0,9.89119683481701e-05,0.0101869251310454,0.000197843505786923,0.00168166979918884,0.000197863078749505,0.00316580925999209,0.00623207043228806,0
"OTU4125",0.000197843505786923,0,9.89315393747527e-05,0,9.8941327792619e-05,0,9.89805008413343e-05,0,0,0,0,0.000593589236248516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9009900990099e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079137402314769,9.89217528934613e-05,0.00148397309062129,9.89315393747527e-05,9.89217528934613e-05,0
"OTU256",0.000197843505786923,0.000296677215189873,0.00128611001187178,0,0.113089937666963,0.00751805321990306,0.104523408888449,0.000494706638963095,9.89217528934613e-05,0,9.89021857383048e-05,0.00148397309062129,0,0,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,9.88630746416214e-05,0,0.000296794618124258,0,0,0,0,0.000494853523357086,0.000197843505786923,0,9.8872849515523e-05,0,9.89315393747527e-05,0,9.89119683481701e-05,0,0,0.000395530505290221,9.88924050632911e-05,0.000296794618124258,0.000296853354442905,9.89119683481701e-05,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0.00207838479809976,0,0,0,0,0,0.00929680545940065,0.00079137402314769,9.89217528934613e-05,0.00108824693312228,0,0,0.00148323939483833
"OTU11846",0.000395687011573845,0,0,0.000296677215189873,0.000197882655585238,0.000296765258680384,9.89805008413343e-05,0.000197882655585238,0.000395687011573845,0.00019790223629527,0.000395608742953219,0,0,0,0,0,0,0,0,0,0,0.000395687011573845,0.000494413131612776,0.000296677215189873,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0.000494657696873763,0.000296677215189873,0.00039564787339268,0.000395530505290221,9.89021857383048e-05,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0.000296970896852108,0,0,0,0,0,0,0,0.000593178447849728,0,0.00019782393669634,0,9.89021857383048e-05,0,0.000296765258680384,9.89315393747527e-05,9.89315393747527e-05,0.000197843505786923,0
"OTU280",9.89217528934613e-05,0,0,0.000197784810126582,0.000395765311170476,0.000494608764467306,0,0.000395765311170476,0.000395687011573845,0.000494755590738175,0.00227475027198101,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0.000296765258680384,0.00019776525264511,0.000296677215189873,0.000791139240506329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296794618124258,0.00108824693312228,9.88924050632911e-05,0.000989119683481701,0.00177988727380599,0.00128572841459796,0.000889943636902996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692315300168134,0.000197843505786923,0.000593530517360768,0.000692520775623269,9.89315393747527e-05,0.000296765258680384,0
"OTU123",0.000395687011573845,0.000296677215189873,0,0.000197784810126582,9.8941327792619e-05,0,0,0.000296823983377857,0.000197843505786923,9.89511181476351e-05,0.000395608742953219,0.000296794618124258,0,0,0,9.88826263225551e-05,0,0.00267009493670886,0.00286816338641084,0.0558029088750371,0.000197843505786923,0.000197843505786923,0.000494413131612776,9.88924050632911e-05,9.88924050632911e-05,0,0,0,0,0,0,0.00425237341772152,0,0,0,0,0,0,0.000197863078749505,0.000395726157499011,0.000197784810126582,9.89119683481701e-05,0.000395530505290221,0.000296706557214914,0,0,0,0,0,0,0.00692452270254229,0,0.000495049504950495,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0.00029673590504451,0.00019782393669634,9.89021857383048e-05,9.89217528934613e-05,0.000494608764467306,9.89315393747527e-05,0.000296794618124258,0.000296765258680384,0
"OTU10124",0,0.000197784810126582,9.89315393747527e-05,0.00128560126582278,0.000197882655585238,9.89217528934613e-05,0.000197961001682669,9.8941327792619e-05,0.000692452270254229,9.89511181476351e-05,0.000296706557214914,0.000296794618124258,0,0,0,0,0,0.000296677215189873,0.00019780437147661,0,0,0,0,9.88924050632911e-05,0,0.00019782393669634,0.00029655990510083,0,0.00108792404312135,0.000692520775623269,0,0,0,0,0,0,0,0,0.000197863078749505,0.000494657696873763,0.000791139240506329,0.000593471810089021,0.000593295757935331,0.00108792404312135,0.00187876990012855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197941409342835,0,0,0,0,0,0,0,0,0,0,0,0
"OTU437",0,0,0,0,0,0,0,0,0,0,0,0,0.000494559841740851,0.000989021857383048,0.00197784810126582,0,0,0,9.89021857383048e-05,0.00108835460571881,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0.0141472101305896,0,0.00148470751262001,0.000593471810089021,0,0,0,0,0.000296794618124258,0.000197863078749505,0.00158227848101266,0.00178041543026706,0.000494413131612776,0,0,0.00089003164556962,0.000593589236248516,0,0.000494559841740851,0.000593295757935331,0.0106835493124938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU108",9.89217528934613e-05,9.88924050632911e-05,0,0.000197784810126582,0,9.89217528934613e-05,0,0.000296823983377857,9.89217528934613e-05,0.00019790223629527,0.000593413114429829,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0.000593295757935331,9.88924050632911e-05,0,0,0,0,0.00435169617248541,0.000197863078749505,0,0,0,0,0,0,0,0,0.000494657696873763,0.000296794618124258,0,9.89119683481701e-05,0.000395530505290221,9.89021857383048e-05,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0.0448426054246684,0,0.0217735550277118,0.106309335443038,0,0,0.00752177355502771,0,0,0,0,0,0.000494510928691524,9.89217528934613e-05,0,0.000395726157499011,0,0,0
"OTU4238",0.000494608764467306,0.000395569620253165,0.00158290462999604,0,0,0,0,0,0,0,0,0.000197863078749505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0.000296589223924864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395687011573845,0.000197843505786923,9.89315393747527e-05,0,0.000197843505786923,0
"OTU5088",0.000197843505786923,0,0,0.000494462025316456,0.000197882655585238,9.89217528934613e-05,0,0.000296823983377857,0.000197843505786923,0.00039580447259054,0.000494510928691524,0.000197863078749505,0,0,0,0,0,0,0,0,0,0.000692452270254229,0.000494413131612776,0.000197784810126582,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593589236248516,0.000692520775623269,0.000395569620253165,0.00039564787339268,0.000889943636902996,0,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593413114429829,0,0,9.89315393747527e-05,0,0,0
"OTU263",0,9.88924050632911e-05,0.000791452314998021,0.000197784810126582,0.000296823983377857,0.000296765258680384,9.89805008413343e-05,0.0175126150192936,0.000494608764467306,0.00019790223629527,0.000494510928691524,0.000197863078749505,0,0,0,0,0,0,0,0,0,0.000593530517360768,0.000692178384257886,0.000395569620253165,0.000296677215189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494657696873763,0.000494657696873763,0.000296677215189873,9.89119683481701e-05,0.000494413131612776,0.000494510928691524,0.000692178384257886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368134586838199,0.000197941409342835,0.000197980597901406,0,0,0,0,0.000395608742953219,0.000197843505786923,0.000197843505786923,9.89315393747527e-05,0.000197863078749505,9.89217528934613e-05,0
"OTU1252",0.000692452270254229,0.000494462025316456,0,0.0010878164556962,0.000494706638963095,0.000593530517360768,0.000296941502524003,0.000494706638963095,0.000890295776041151,0.000494755590738175,0.00227475027198101,0.000494657696873763,0,0,0,0,0,0,0,0,0,0.00138490454050846,0.00177988727380599,0.000494462025316456,0.00089003164556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296794618124258,0.00197863078749505,0.000395569620253165,0.000593471810089021,0.00227430040541877,0.00187914152902779,0.0019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593413114429829,0.000197843505786923,0.000296765258680384,0.000296794618124258,0,0,0
"OTU8314",0.000197843505786923,9.88924050632911e-05,0,0.000593354430379747,0.000494706638963095,9.89217528934613e-05,0,9.8941327792619e-05,9.89217528934613e-05,0.000296853354442905,0.000395608742953219,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0.000197843505786923,0.000395530505290221,9.88924050632911e-05,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395726157499011,0.000494657696873763,0,9.89119683481701e-05,0.00118659151587066,0.000395608742953219,0.000395530505290221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296706557214914,0,0,0,9.89315393747527e-05,0,0
"OTU1485",0.000197843505786923,0.000296677215189873,0,0.000494462025316456,0.000197882655585238,0.000296765258680384,0,0.000296823983377857,0.00079137402314769,9.89511181476351e-05,0.000890119671644743,0.000395726157499011,0,0,0,0,0,0,0,0,0,0.00108813928182807,0,0.000494462025316456,0.000296677215189873,0,0,0,0,0,0,0,9.89805008413343e-05,0,0,0,0,0,0.000593589236248516,0.000494657696873763,0.000296677215189873,9.89119683481701e-05,0.000988826263225551,0.000890119671644743,0.000395530505290221,0,0,9.89511181476351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0,0,0.000593589236248516,0,0.000197843505786923,0
"OTU6115",0,0,0,9.88924050632911e-05,0,0,0,0,0,9.89511181476351e-05,0.00019780437147661,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0.000395687011573845,9.88826263225551e-05,9.88924050632911e-05,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197863078749505,0.000296794618124258,0,0.00019782393669634,0.000593295757935331,0.00019780437147661,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,0.000494608764467306,9.89217528934613e-05,0,9.89315393747527e-05,0,0
"OTU876",0.000296765258680384,0.0104825949367089,0.00652948159873368,0.000197784810126582,9.8941327792619e-05,0.000989217528934613,0,0.00742059958444642,0.00504500939756653,9.89511181476351e-05,0.00138463060033627,0,9.89119683481701e-05,0,0.00207674050632911,0,0,0,0,0,0,0.000197843505786923,0.00019776525264511,9.88924050632911e-05,9.88924050632911e-05,0,0,0,0,0,0,0,0.0208848856775215,0,0,0,0,0,0.000197863078749505,0.000494657696873763,0,0,0.000296647878967665,9.89021857383048e-05,9.88826263225551e-05,0,0,0,0,0,9.89217528934613e-05,0,0.00148514851485149,9.88630746416214e-05,0,0,0,0.000395687011573845,0,0,0,0.000593765462642256,9.89707046714173e-05,0,0,0,0,0,9.89021857383048e-05,0.00237412206944307,0.000890295776041151,0,0.000197863078749505,0,0
"OTU9657",0,0,0,0,9.8941327792619e-05,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0.00237318303174132,0,0.000395569620253165,9.89021857383048e-05,0,0.000494608764467306,0,0,0.000494462025316456,0,0,0,0,0,9.89315393747527e-05,0.000197863078749505,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8960910440376e-05,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,9.88826263225551e-05
"OTU2222",9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019776525264511,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0
"OTU15",0,9.88924050632911e-05,9.89315393747527e-05,0,0.000395765311170476,0.000296765258680384,9.89805008413343e-05,0,9.89217528934613e-05,0.000296853354442905,9.89021857383048e-05,0.000197863078749505,0,0,0,9.88826263225551e-05,0,0,0,0,0,0.000197843505786923,9.88826263225551e-05,0,9.88924050632911e-05,0,0.00029655990510083,0,0,0,0,0,0,0,0,0,0,0,0.000395726157499011,0.000296794618124258,0,9.89119683481701e-05,9.88826263225551e-05,0.000494510928691524,0.000296647878967665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0.000395726157499011,0.000197863078749505,0,0
"OTU673",0.000197843505786923,0.000197784810126582,0,0.000197784810126582,0.000296823983377857,0.000395687011573845,9.89805008413343e-05,0.000197882655585238,0.00118706103472154,9.89511181476351e-05,0.00158243497181288,0.000197863078749505,0,0,0,0,0,0,0,0,0,0.00118706103472154,0.00108770888954811,0.000296677215189873,0.000395569620253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108824693312228,0.00138504155124654,0.000395569620253165,0.000593471810089021,0.00108770888954811,0.000890119671644743,0.000593295757935331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,0,0.000197843505786923,0.000791452314998021,0,0,0
"OTU182",0.000197843505786923,9.88924050632911e-05,9.89315393747527e-05,0.000395569620253165,0.000296823983377857,0.000197843505786923,9.89805008413343e-05,0.000197882655585238,0.000692452270254229,0.000296853354442905,0.00118682622885966,0.000296794618124258,0,0,0,0,0,0,0,0,0,0.000395687011573845,0.000593295757935331,0.000395569620253165,0.000296677215189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890383854372774,0.000890383854372774,9.88924050632911e-05,0.00019782393669634,0.000791061010580441,0.000791217485906439,0.00118659151587066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0.000197843505786923,0,0.000494657696873763,0.000197863078749505,0,0
"OTU2641",9.89217528934613e-05,0.000197784810126582,0,0.000197784810126582,0.000395765311170476,0.000197843505786923,0,9.8941327792619e-05,0.000296765258680384,9.89511181476351e-05,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395569620253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593589236248516,0,0.00019782393669634,0.000296647878967665,0.000296706557214914,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,9.89217528934613e-05,0,0.000197863078749505,0,0,0
"OTU8542",0,9.88924050632911e-05,0,0,0,0.000197843505786923,0,0,9.89217528934613e-05,9.89511181476351e-05,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0.00019776525264511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0.000197863078749505,9.88924050632911e-05,0,9.88826263225551e-05,0,0.000296647878967665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,9.89315393747527e-05,0,0,0
"OTU2125",9.89217528934613e-05,0.00326344936708861,0.000692520775623269,0,9.8941327792619e-05,9.89217528934613e-05,0.00069286350588934,0,0,0.000692657827033445,0,0.000494657696873763,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019780437147661,0.000494608764467306,0.001285982787615,0.00207756232686981,0.000395726157499011,0.00336333959837768,0
"OTU12935",0,0,0,9.88924050632911e-05,0,9.89217528934613e-05,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197863078749505,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU73",0,0,0,0.000395569620253165,0.000197882655585238,0,0,9.8941327792619e-05,0.000296765258680384,9.89511181476351e-05,0.000296706557214914,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0.000395687011573845,0.000395530505290221,0.000197784810126582,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395726157499011,0.000296794618124258,0.000494462025316456,0.00019782393669634,0.000296647878967665,0.00019780437147661,0.000296647878967665,0,0,0,0,0,0,0,0,0,0,0,9.89902989507028e-05,0,0,0,0,9.8960910440376e-05,0,9.89902989507028e-05,0,0,0,0,9.89021857383048e-05,0,9.89217528934613e-05,0,0,0.000197843505786923,0
"OTU1642",0.000296765258680384,0.000395569620253165,0,9.88924050632911e-05,0.000395765311170476,0,9.89805008413343e-05,9.8941327792619e-05,0.001285982787615,0.000296853354442905,0.00019780437147661,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0.00108813928182807,0.000494413131612776,0.000296677215189873,0.000395569620253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593589236248516,0.000593589236248516,9.88924050632911e-05,0,0.00187876990012855,0.000395608742953219,0.000593295757935331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0,0.000197843505786923,0,0,0,0
"OTU2285",0.000296765258680384,9.88924050632911e-05,0,9.88924050632911e-05,0,0,0,0,0.000395687011573845,9.89511181476351e-05,0.000296706557214914,0.000197863078749505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395726157499011,0.000593589236248516,9.88924050632911e-05,0,0.000296647878967665,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593413114429829,0,0.000197843505786923,0,0,0,0
"OTU6345",0.000296765258680384,9.88924050632911e-05,0,0,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197941409342835,0,0,0,0,0.000296970896852108,0,0,0,0,0,9.89217528934613e-05,0,9.89315393747527e-05,0,0,0
"OTU636",0,0,0,0.000197784810126582,0,0,0,0,0,0.00880664951513952,0,0,0,0.00227475027198101,0,0,0,0,0,0.000197882655585238,0,0,0,0,0,0,9.88533017002768e-05,0,0,0,0.000593589236248516,0,0.0040582005344947,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0.000791139240506329,0,0.00059370670888581,0.000593471810089021,0.00108770888954811,9.89217528934613e-05,0.00187895569620253,0,0,0,0,0.000197980597901406,0.000494608764467306,0,0.000296677215189873,0.000296618548546569,0,0.000296912114014252,0,0,0,0,0,0,0,0,0,0,0,0
