"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU3754",4,3.358,2,5,"NS"
"OTU3599",1,1.758,1,3,"NS"
"OTU1262",3,5.996,4,9,"Specialists"
"OTU4818",8,3.504,2,6,"Generalists"
"OTU1856",6,3.336,1.475,6,"NS"
"OTU1239",5,19.904,14,26,"Specialists"
"OTU7503",2,1.452,1,2,"NS"
"OTU12573",2,2.376,1,4,"NS"
"OTU226",2,39.8,32,47.525,"Specialists"
"OTU6572",1,1.914,1,3,"NS"
"OTU1776",7,17.074,12,22.525,"Specialists"
"OTU1370",9,22.786,17,29,"Specialists"
"OTU9063",1,1.45,1,2,"NS"
"OTU5984",3,2.31,1,4,"NS"
"OTU2392",16,27.694,21,34,"Specialists"
"OTU4085",2,1.748,1,3,"NS"
"OTU629",1,1.416,1,2,"NS"
"OTU12210",8,5.74,3,9,"NS"
"OTU11648",3,1.782,1,3,"NS"
"OTU10309",1,1.434,1,2,"NS"
"OTU8024",16,14.412,10,20,"NS"
"OTU59",14,60.15,51.475,70,"Specialists"
"OTU60",5,3.172,1,5,"NS"
"OTU6417",2,2.152,1,4,"NS"
"OTU798",3,6.026,3,9,"NS"
"OTU8374",1,3.278,1,5,"NS"
"OTU12418",4,2.342,1,4,"NS"
"OTU11919",1,1.438,1,2,"NS"
"OTU2433",2,1.44,1,2,"NS"
"OTU2695",2,3.476,2,6,"NS"
"OTU12136",5,2.196,1,4,"Generalists"
"OTU3106",4,8.928,6,13,"Specialists"
"OTU12267",2,1.45,1,2,"NS"
"OTU6764",1,1.978,1,3,"NS"
"OTU2039",8,18.868,13,25,"Specialists"
"OTU1012",12,28.526,22,35,"Specialists"
"OTU1791",7,18.972,13,25,"Specialists"
"OTU938",7,23.002,18,29,"Specialists"
"OTU1379",9,15.97,11,21.525,"Specialists"
"OTU3548",4,7.51,4,11,"NS"
"OTU4760",2,6.396,4,10,"Specialists"
"OTU3616",8,7.184,4,11,"NS"
"OTU13055",3,6.312,3,9,"NS"
"OTU3134",6,10.246,6,15,"NS"
"OTU1338",1,1.778,1,3,"NS"
"OTU10010",2,2.46,1,4,"NS"
"OTU8379",1,2.184,1,4,"NS"
"OTU4546",4,7.02,4,11,"NS"
"OTU11174",2,1.732,1,3,"NS"
"OTU9918",3,2.344,1,4,"NS"
"OTU235",7,3.804,2,6,"Generalists"
"OTU3816",10,5.89,3,9,"Generalists"
"OTU9853",3,2.576,1,4,"NS"
"OTU2184",2,2.01,1,3,"NS"
"OTU7173",3,1.706,1,3,"NS"
"OTU6419",4,2.698,1,5,"NS"
"OTU7683",1,2.952,1,5,"NS"
"OTU11347",2,1.416,1,2,"NS"
"OTU8786",2,1.45,1,2,"NS"
"OTU1103",11,6.814,4,10,"Generalists"
"OTU5331",3,3.144,1,5,"NS"
"OTU4907",6,4.776,2,8,"NS"
"OTU2297",5,13.568,9,18,"Specialists"
"OTU1080",2,1.448,1,2,"NS"
"OTU8068",4,2.486,1,4,"NS"
"OTU10881",4,5.99,3,9,"NS"
"OTU2350",3,23.228,17,30,"Specialists"
"OTU686",2,24.384,18,30,"Specialists"
"OTU1426",1,14.554,10,19,"Specialists"
"OTU1816",1,16.092,11,21,"Specialists"
"OTU3115",1,6.792,3.475,10,"Specialists"
"OTU7124",2,2.13,1,4,"NS"
"OTU11735",1,2.42,1,4,"NS"
"OTU4892",2,4.132,2,7,"NS"
"OTU12574",3,2.348,1,4,"NS"
"OTU11988",3,2.356,1,4,"NS"
"OTU8484",2,1.45,1,2,"NS"
"OTU758",1,1.438,1,2,"NS"
"OTU4380",2,5.302,3,8,"Specialists"
"OTU1973",1,1.75,1,3,"NS"
"OTU1023",14,9.748,6,14,"NS"
"OTU1034",2,1.452,1,2,"NS"
"OTU8451",1,2.028,1,3,"NS"
"OTU2111",2,14.476,10,20,"Specialists"
"OTU8209",4,3.402,1,6,"NS"
"OTU3103",6,3.244,1,5,"Generalists"
"OTU4458",1,5.856,3,9,"Specialists"
"OTU368",2,1.472,1,2,"NS"
"OTU10324",5,6.552,3,10,"NS"
"OTU483",3,3.532,1.475,6,"NS"
"OTU8912",2,2.58,1,4,"NS"
"OTU18",11,4.688,2,8,"Generalists"
"OTU8622",3,10.192,7,14,"Specialists"
"OTU4486",3,3.982,2,6,"NS"
"OTU10999",3,1.736,1,3,"NS"
"OTU1183",3,22.158,17,28,"Specialists"
"OTU8081",3,2.82,1,5,"NS"
"OTU8338",1,2.574,1,4,"NS"
"OTU10110",1,1.712,1,3,"NS"
"OTU1283",1,1.734,1,3,"NS"
"OTU1347",5,17.528,12.475,23,"Specialists"
"OTU874",2,2.514,1,4,"NS"
"OTU3933",2,3.67,2,6,"NS"
"OTU5160",2,5.108,3,8,"Specialists"
"OTU11190",2,1.982,1,3,"NS"
"OTU12727",1,1.418,1,2,"NS"
"OTU360",2,2.212,1,4,"NS"
"OTU1624",4,18.364,13,24,"Specialists"
"OTU9665",2,1.484,1,2,"NS"
"OTU1687",1,13.142,9,17,"Specialists"
"OTU4775",1,4.346,2,7,"Specialists"
"OTU7976",1,1.968,1,3,"NS"
"OTU7238",2,1.724,1,3,"NS"
"OTU4360",2,5.066,3,8,"Specialists"
"OTU6204",4,4.978,3,8,"NS"
"OTU1849",6,3.224,1,5,"Generalists"
"OTU8924",2,1.774,1,3,"NS"
"OTU8994",1,1.782,1,3,"NS"
"OTU3224",9,10.756,7,15,"NS"
"OTU9090",1,2.334,1,4,"NS"
"OTU1584",5,2.846,1,5,"NS"
"OTU1444",4,1.942,1,3,"Generalists"
"OTU2459",2,11.504,7,15,"Specialists"
"OTU7192",3,2.87,1,5,"NS"
"OTU7620",2,2.288,1,4,"NS"
"OTU2330",1,1.414,1,2,"NS"
"OTU760",5,32.416,25,39.525,"Specialists"
"OTU4425",1,4.098,2,6,"Specialists"
"OTU3277",2,7.844,5,12,"Specialists"
"OTU4367",1,5.094,2,8,"Specialists"
"OTU5630",1,3.316,1.475,5,"Specialists"
"OTU8902",1,4.044,2,6,"Specialists"
"OTU10620",1,1.442,1,2,"NS"
"OTU537",13,26.278,20,32,"Specialists"
"OTU4507",1,4.394,2,7,"Specialists"
"OTU7851",1,1.944,1,3,"NS"
"OTU7814",1,1.96,1,3,"NS"
"OTU9215",1,1.428,1,2,"NS"
"OTU9436",5,2.842,1,5,"NS"
"OTU1807",2,1.422,1,2,"NS"
"OTU2577",3,4.676,2,8,"NS"
"OTU5943",4,2.89,1,5,"NS"
"OTU7428",3,1.776,1,3,"NS"
"OTU9170",2,2.018,1,3,"NS"
"OTU794",2,1.436,1,2,"NS"
"OTU10333",2,2.138,1,4,"NS"
"OTU11332",3,2.34,1,4,"NS"
"OTU2979",2,1.43,1,2,"NS"
"OTU3792",2,7.93,5,12,"Specialists"
"OTU5971",2,2.774,1,4.52499999999998,"NS"
"OTU342",2,1.428,1,2,"NS"
"OTU9218",2,1.738,1,3,"NS"
"OTU239",2,2.69,1,5,"NS"
"OTU210",3,6.996,4,10,"Specialists"
"OTU13066",1,1.714,1,3,"NS"
"OTU2760",2,1.71,1,3,"NS"
"OTU4427",4,2.754,1,5,"NS"
"OTU971",1,19.41,14,25,"Specialists"
"OTU3669",1,5.292,3,8,"Specialists"
"OTU3467",1,5.33,3,8,"Specialists"
"OTU8052",1,1.44,1,2,"NS"
"OTU5855",4,3.504,2,6,"NS"
"OTU11168",2,1.77,1,3,"NS"
"OTU207",2,23.402,17.475,30,"Specialists"
"OTU254",8,40.632,33,48,"Specialists"
"OTU7210",1,1.958,1,3,"NS"
"OTU1871",7,24.918,20,31,"Specialists"
"OTU1905",2,2.2,1,4,"NS"
"OTU1505",1,1.72,1,3,"NS"
"OTU6231",1,4.252,2,7,"Specialists"
"OTU8907",2,2.75,1,4.52499999999998,"NS"
"OTU2666",1,15.022,10,21,"Specialists"
"OTU7579",1,2.514,1,4,"NS"
"OTU8932",1,2.164,1,4,"NS"
"OTU7102",1,3.172,1,5,"NS"
"OTU2534",13,9.518,6,14,"NS"
"OTU6734",1,1.446,1,2,"NS"
"OTU11962",1,1.376,1,2,"NS"
"OTU3265",7,7.96,5,12,"NS"
"OTU566",2,1.422,1,2,"NS"
"OTU9171",1,2.296,1,4,"NS"
"OTU7193",7,4.352,2,7,"NS"
"OTU1318",2,1.432,1,2,"NS"
"OTU1517",1,8.516,5,12,"Specialists"
"OTU4505",2,2.29,1,4,"NS"
"OTU1237",4,15.54,11,21,"Specialists"
"OTU6848",1,2.008,1,3,"NS"
"OTU374",2,25.564,19,33,"Specialists"
"OTU4108",2,8.192,5,12,"Specialists"
"OTU1295",1,12.578,8.475,17,"Specialists"
"OTU4851",1,1.438,1,2,"NS"
"OTU7371",2,1.732,1,3,"NS"
"OTU10428",7,10.9,7,15,"NS"
"OTU1296",8,7.234,4,11,"NS"
"OTU11165",1,2.124,1,4,"NS"
"OTU1800",1,17.788,12,23,"Specialists"
"OTU4068",2,1.43,1,2,"NS"
"OTU1114",1,1.44,1,2,"NS"
"OTU3204",1,2.486,1,4,"NS"
"OTU7393",1,1.43,1,2,"NS"
"OTU6571",23,7.75,4,11,"Generalists"
"OTU393",1,1.416,1,2,"NS"
"OTU1140",1,15.38,11,21,"Specialists"
"OTU8697",1,2.318,1,4,"NS"
"OTU11241",1,2.4,1,4,"NS"
"OTU6423",4,2.174,1,4,"NS"
"OTU4702",3,4.3,2,7,"NS"
"OTU3341",2,3.42,1,6,"NS"
"OTU4667",3,1.726,1,3,"NS"
"OTU9675",2,1.414,1,2,"NS"
"OTU6892",3,1.75,1,3,"NS"
"OTU3920",1,1.752,1,3,"NS"
"OTU6568",6,3.896,2,6,"NS"
"OTU4559",6,4.712,2,8,"NS"
"OTU8759",2,1.688,1,3,"NS"
"OTU3841",2,7.46,4,11,"Specialists"
"OTU101",1,1.456,1,2,"NS"
"OTU7537",1,1.726,1,3,"NS"
"OTU589",3,20.024,15,26,"Specialists"
"OTU5370",1,2.748,1,5,"NS"
"OTU5420",2,1.702,1,3,"NS"
"OTU1568",2,1.452,1,2,"NS"
"OTU7553",1,1.432,1,2,"NS"
"OTU4161",2,3.292,2,5,"NS"
"OTU2684",2,3.702,2,6,"NS"
"OTU3544",2,2.742,1,5,"NS"
"OTU2094",3,7.042,4,10,"Specialists"
"OTU848",1,15.078,10,20,"Specialists"
"OTU4583",3,3.742,2,6,"NS"
"OTU10299",3,9.144,6,13,"Specialists"
"OTU5043",8,13.258,9,18,"Specialists"
"OTU1041",5,27.416,21,34,"Specialists"
"OTU550",4,20.826,15,27,"Specialists"
"OTU10965",2,7.484,4,11,"Specialists"
"OTU4413",1,2.482,1,4,"NS"
"OTU4719",2,2.36,1,4,"NS"
"OTU2647",2,10.24,6,15,"Specialists"
"OTU6219",2,2.212,1,4,"NS"
"OTU6615",1,7.794,5,11,"Specialists"
"OTU5817",3,1.73,1,3,"NS"
"OTU817",24,20.316,15,26,"NS"
"OTU2724",2,7.082,4,10.525,"Specialists"
"OTU10550",1,3.014,1,5,"NS"
"OTU4420",3,3.69,2,6,"NS"
"OTU4118",8,5.072,3,8,"NS"
"OTU568",2,1.728,1,3,"NS"
"OTU3502",4,11.052,7,15,"Specialists"
"OTU89",8,4.634,2,7,"Generalists"
"OTU7648",2,1.416,1,2,"NS"
"OTU3776",2,3.988,2,6,"NS"
"OTU4457",2,1.448,1,2,"NS"
"OTU5231",4,3.534,2,6,"NS"
"OTU2472",3,5.198,3,8,"NS"
"OTU8494",2,2.208,1,4,"NS"
"OTU6030",3,2.368,1,4,"NS"
"OTU1172",3,1.966,1,3,"NS"
"OTU11296",1,1.418,1,2,"NS"
"OTU7610",5,2.648,1,5,"NS"
"OTU488",1,1.796,1,3,"NS"
"OTU3803",9,4.352,2,7,"Generalists"
"OTU11153",2,4.38,2,7,"NS"
"OTU519",2,1.392,1,2,"NS"
"OTU6244",1,1.982,1,3,"NS"
"OTU6720",1,1.43,1,2,"NS"
"OTU3262",3,1.746,1,3,"NS"
"OTU1344",1,13.828,9,19,"Specialists"
"OTU12186",2,5.31,3,8,"Specialists"
"OTU7959",1,1.414,1,2,"NS"
"OTU7001",1,2.46,1,4,"NS"
"OTU6801",2,1.422,1,2,"NS"
"OTU7031",2,2.03,1,3,"NS"
"OTU11522",1,5.138,2.475,8,"Specialists"
"OTU1458",1,1.42,1,2,"NS"
"OTU9410",2,1.442,1,2,"NS"
"OTU5806",3,2.492,1,4,"NS"
"OTU4910",4,2.89,1,5,"NS"
"OTU5028",3,3.122,1,5,"NS"
"OTU6536",5,2.36,1,4,"Generalists"
"OTU9377",2,1.736,1,3,"NS"
"OTU5094",6,2.33,1,4,"Generalists"
"OTU2341",4,9.212,6,13,"Specialists"
"OTU9729",1,1.42,1,2,"NS"
"OTU3364",5,3.88,2,6,"NS"
"OTU8206",2,2.142,1,4,"NS"
"OTU3524",4,6.294,3,10,"NS"
"OTU5421",1,1.43,1,2,"NS"
"OTU1840",4,12.462,9,16.525,"Specialists"
"OTU10291",4,17.186,12,23,"Specialists"
"OTU3822",5,2.73,1,5,"NS"
"OTU3699",2,4.946,3,8,"Specialists"
"OTU5129",7,4.008,2,6,"Generalists"
"OTU1718",2,1.44,1,2,"NS"
"OTU8798",2,1.796,1,3,"NS"
"OTU4053",2,4.062,2,7,"NS"
"OTU6865",3,1.752,1,3,"NS"
"OTU2946",2,1.414,1,2,"NS"
"OTU691",3,19.428,14,26,"Specialists"
"OTU4144",1,2.65,1,4.52499999999998,"NS"
"OTU10358",3,1.954,1,3,"NS"
"OTU2945",8,4.748,2,7,"Generalists"
"OTU11144",2,2.91,1,5,"NS"
"OTU5119",2,1.986,1,3,"NS"
"OTU2107",5,2.412,1,4,"Generalists"
"OTU8305",2,1.45,1,2,"NS"
"OTU8427",2,1.418,1,2,"NS"
"OTU8123",3,1.972,1,3,"NS"
"OTU2450",8,9.59,6,14,"NS"
"OTU5875",2,1.744,1,3,"NS"
"OTU179",1,24.456,18,31,"Specialists"
"OTU234",2,25.992,20,32.525,"Specialists"
"OTU2482",2,4.428,2,7,"NS"
"OTU1090",3,18.79,13,24,"Specialists"
"OTU5207",3,2.8,1,5,"NS"
"OTU3346",1,3.304,1.475,6,"Specialists"
"OTU5137",2,1.77,1,3,"NS"
"OTU4578",2,5.25,3,8,"Specialists"
"OTU2815",1,13.962,9.475,18.525,"Specialists"
"OTU5107",2,2.728,1,5,"NS"
"OTU267",1,1.756,1,3,"NS"
"OTU3657",13,11.034,7,15,"NS"
"OTU832",3,1.968,1,3,"NS"
"OTU4383",1,1.986,1,3,"NS"
"OTU8813",2,4.032,2,6,"NS"
"OTU9815",1,2.01,1,3,"NS"
"OTU7424",2,1.416,1,2,"NS"
"OTU4124",17,4.528,2,7,"Generalists"
"OTU6062",1,3.324,2,5,"Specialists"
"OTU8172",1,1.45,1,2,"NS"
"OTU6286",2,2.46,1,4,"NS"
"OTU7664",1,2.176,1,4,"NS"
"OTU3271",6,7.46,4,11,"NS"
"OTU2401",1,15.856,11,21.525,"Specialists"
"OTU2518",1,15.016,10,20,"Specialists"
"OTU2602",1,14.276,10,19,"Specialists"
"OTU7396",1,2.778,1,5,"NS"
"OTU6730",3,4.592,2,7,"NS"
"OTU2722",1,1.45,1,2,"NS"
"OTU12584",1,1.864,1,3,"NS"
"OTU11606",1,1.948,1,3,"NS"
"OTU608",4,46.164,38,55,"Specialists"
"OTU1028",9,15.18,10.475,20,"Specialists"
"OTU5449",2,6.066,3,10,"Specialists"
"OTU8246",1,2.5,1,4,"NS"
"OTU1753",3,17.668,13,23.525,"Specialists"
"OTU640",2,3.282,2,5,"NS"
"OTU3476",1,3.68,2,6,"Specialists"
"OTU4679",2,6.298,4,10,"Specialists"
"OTU7505",2,3.904,2,7,"NS"
"OTU10951",3,8.39,5,12,"Specialists"
"OTU4808",2,2.508,1,4,"NS"
"OTU8257",1,2.148,1,4,"NS"
"OTU5202",2,3.752,2,6,"NS"
"OTU2730",2,11.25,7,16,"Specialists"
"OTU11590",1,1.452,1,2,"NS"
"OTU5428",2,1.39,1,2,"NS"
"OTU1861",2,1.774,1,3,"NS"
"OTU2723",1,9.622,6,14,"Specialists"
"OTU2640",3,10.124,6.475,14,"Specialists"
"OTU2388",1,9.864,6,14,"Specialists"
"OTU250",5,10.578,7,15,"Specialists"
"OTU3620",4,6.142,3,9,"NS"
"OTU1576",3,23.162,18,29,"Specialists"
"OTU330",2,1.702,1,3,"NS"
"OTU4516",1,2.364,1,4,"NS"
"OTU8838",3,2.204,1,4,"NS"
"OTU5222",3,2.078,1,4,"NS"
"OTU5611",3,4.346,2,7,"NS"
"OTU6924",1,2.522,1,4,"NS"
"OTU9333",1,1.45,1,2,"NS"
"OTU6918",3,11.076,7,16,"Specialists"
"OTU8459",1,1.426,1,2,"NS"
"OTU9073",1,1.438,1,2,"NS"
"OTU10290",2,17.664,13,23.525,"Specialists"
"OTU10446",1,1.412,1,2,"NS"
"OTU4468",3,2.526,1,4,"NS"
"OTU2447",1,1.464,1,2,"NS"
"OTU1676",1,1.446,1,2,"NS"
"OTU720",2,1.456,1,2,"NS"
"OTU11206",1,1.424,1,2,"NS"
"OTU11292",1,2.016,1,3,"NS"
"OTU10656",1,2.816,1,5,"NS"
"OTU1332",1,18.7,13,24,"Specialists"
"OTU4222",1,4.726,2,8,"Specialists"
"OTU6595",2,2.864,1,5,"NS"
"OTU4190",1,5.134,3,8,"Specialists"
"OTU5928",1,2.98,1,5,"NS"
"OTU6234",1,2.218,1,4,"NS"
"OTU5732",1,3.444,2,6,"Specialists"
"OTU7806",1,2.184,1,4,"NS"
"OTU9343",1,1.76,1,3,"NS"
"OTU1367",1,1.99,1,3,"NS"
"OTU8473",2,2.566,1,4,"NS"
"OTU7772",1,1.968,1,3,"NS"
"OTU8499",1,2.042,1,3,"NS"
"OTU4788",3,3.282,1,5.52499999999998,"NS"
"OTU9901",1,1.464,1,2,"NS"
"OTU9748",1,1.736,1,3,"NS"
"OTU4433",2,5.062,3,8,"Specialists"
"OTU581",4,9.978,6,14,"Specialists"
"OTU10443",1,1.486,1,2,"NS"
"OTU7072",2,2.862,1,5,"NS"
"OTU11286",1,1.436,1,2,"NS"
"OTU816",1,15.83,11,20.525,"Specialists"
"OTU1106",1,13.034,8,17,"Specialists"
"OTU6873",1,5.65,3,8,"Specialists"
"OTU1723",17,20.228,15,27,"NS"
"OTU3319",2,7.036,4,10,"Specialists"
"OTU1206",2,11.516,7,16,"Specialists"
"OTU1740",3,10.986,7,15,"Specialists"
"OTU4460",2,3.014,1,5,"NS"
"OTU7022",1,1.756,1,3,"NS"
"OTU8360",2,2.72,1,5,"NS"
"OTU7746",1,1.408,1,2,"NS"
"OTU6958",1,1.412,1,2,"NS"
"OTU4762",1,2.852,1,5,"NS"
"OTU6427",2,1.754,1,3,"NS"
"OTU9338",1,1.794,1,3,"NS"
"OTU583",3,2.002,1,3,"NS"
"OTU2741",11,7.628,4,11,"NS"
"OTU1869",1,1.928,1,3,"NS"
"OTU8373",1,1.788,1,3,"NS"
"OTU7081",7,3.774,2,6,"Generalists"
"OTU99",1,2.546,1,4,"NS"
"OTU3040",2,1.466,1,2,"NS"
"OTU1925",1,25.198,19,32,"Specialists"
"OTU8030",3,9.706,6,14,"Specialists"
"OTU10289",2,2.738,1,4,"NS"
"OTU3543",6,6.028,3,9,"NS"
"OTU11143",1,2.544,1,4,"NS"
"OTU3995",3,2.67,1,5,"NS"
"OTU3249",3,3.84,2,6.52499999999998,"NS"
"OTU3205",7,8.658,5,13,"NS"
"OTU12531",1,1.758,1,3,"NS"
"OTU1654",1,23.078,17,29,"Specialists"
"OTU7280",1,10.162,6,14,"Specialists"
"OTU12865",2,1.722,1,3,"NS"
"OTU1692",1,1.436,1,2,"NS"
"OTU670",1,1.424,1,2,"NS"
"OTU6959",1,2.812,1,5,"NS"
"OTU4607",1,1.422,1,2,"NS"
"OTU8353",1,2.812,1,4,"NS"
"OTU11444",1,2.35,1,4,"NS"
"OTU5340",1,1.428,1,2,"NS"
"OTU5631",2,2.362,1,4,"NS"
"OTU372",4,3.222,2,5,"NS"
"OTU2813",3,2.364,1,4,"NS"
"OTU2830",2,2.182,1,4,"NS"
"OTU7222",4,3.254,1,5,"NS"
"OTU4284",17,7.158,4,10.525,"Generalists"
"OTU11421",5,3.36,2,6,"NS"
"OTU5338",3,2.012,1,3,"NS"
"OTU2531",1,15.022,10,20,"Specialists"
"OTU3756",1,20.714,16,27,"Specialists"
"OTU4720",2,6.068,3,9,"Specialists"
"OTU4195",1,2.256,1,4,"NS"
"OTU2100",3,7.726,4,11,"Specialists"
"OTU1595",2,21.248,16,27,"Specialists"
"OTU5909",1,1.466,1,2,"NS"
"OTU625",3,2.002,1,3,"NS"
"OTU6399",2,1.754,1,3,"NS"
"OTU4616",4,4.982,2,8,"NS"
"OTU5498",1,1.98,1,3,"NS"
"OTU3245",1,13.554,9,19,"Specialists"
"OTU4914",5,3.268,1,5,"NS"
"OTU9634",2,1.732,1,3,"NS"
"OTU8128",2,1.8,1,3,"NS"
"OTU1991",1,1.436,1,2,"NS"
"OTU2826",3,6.142,3,9,"NS"
"OTU3774",1,4.446,2,7,"Specialists"
"OTU6336",2,1.438,1,2,"NS"
"OTU5305",3,2.474,1,4,"NS"
"OTU5095",3,1.692,1,3,"NS"
"OTU5944",1,2.13,1,4,"NS"
"OTU11280",1,1.446,1,2,"NS"
"OTU1307",1,7.612,4,11,"Specialists"
"OTU831",2,37.444,30,45,"Specialists"
"OTU8010",1,2.514,1,4,"NS"
"OTU3793",1,3.608,2,6,"Specialists"
"OTU4251",3,2.58,1,4,"NS"
"OTU6245",1,1.452,1,2,"NS"
"OTU1169",15,18.374,13,24,"NS"
"OTU916",2,27.958,21,35,"Specialists"
"OTU3310",8,4.396,2,7,"Generalists"
"OTU2928",1,8.62,5,12.525,"Specialists"
"OTU3379",3,2.18,1,4,"NS"
"OTU7783",4,2.356,1,4,"NS"
"OTU5672",2,3.916,2,6,"NS"
"OTU12161",2,2.544,1,4,"NS"
"OTU925",5,5.608,3,8,"NS"
"OTU5217",1,4.938,2,8,"Specialists"
"OTU7258",3,2.094,1,4,"NS"
"OTU2240",3,7.016,4,11,"Specialists"
"OTU6083",3,4.964,3,8,"NS"
"OTU5894",1,1.426,1,2,"NS"
"OTU12967",1,2.382,1,4,"NS"
"OTU5503",1,3.652,2,6,"Specialists"
"OTU2694",2,1.46,1,2,"NS"
"OTU2862",1,3.226,1,5,"NS"
"OTU12357",2,1.452,1,2,"NS"
"OTU2144",3,3.326,2,5,"NS"
"OTU6096",3,4.982,2,8,"NS"
"OTU9127",1,1.398,1,2,"NS"
"OTU7450",3,3.242,1,5,"NS"
"OTU5739",3,4.15,2,7,"NS"
"OTU1482",7,4.188,2,7,"NS"
"OTU7483",2,2.92,1,5,"NS"
"OTU9207",1,1.468,1,2,"NS"
"OTU7345",2,2.298,1,4,"NS"
"OTU5401",2,3.814,2,6,"NS"
"OTU7797",2,2.012,1,3,"NS"
"OTU3366",6,3.508,2,6,"NS"
"OTU413",3,9.838,6,14,"Specialists"
"OTU5582",2,2.154,1,4,"NS"
"OTU6593",2,1.452,1,2,"NS"
"OTU3828",2,4.594,2,7,"NS"
"OTU7027",3,2.002,1,3,"NS"
"OTU812",1,27.906,21.475,35,"Specialists"
"OTU9827",1,1.79,1,3,"NS"
"OTU160",1,1.978,1,3,"NS"
"OTU7867",2,2.368,1,4,"NS"
"OTU3405",1,7.136,4,11,"Specialists"
"OTU3750",2,6.322,3,10,"Specialists"
"OTU854",2,2.158,1,4,"NS"
"OTU5835",1,4.422,2,7,"Specialists"
"OTU12907",1,1.414,1,2,"NS"
"OTU4375",3,14.338,10,19,"Specialists"
"OTU11890",1,8.134,5,11,"Specialists"
"OTU12902",1,3.586,2,6,"Specialists"
"OTU1366",1,2.978,1,5,"NS"
"OTU9041",1,2.934,1,5,"NS"
"OTU10482",1,3.214,1,5,"NS"
"OTU11162",12,5.464,3,8,"Generalists"
"OTU1961",2,13.982,9,19.525,"Specialists"
"OTU9999",4,2.088,1,4,"NS"
"OTU4244",1,5.942,3,9,"Specialists"
"OTU4141",19,15.88,11.475,21,"NS"
"OTU4843",1,4.622,2,7,"Specialists"
"OTU2631",9,3.496,2,6,"Generalists"
"OTU995",1,2.362,1,4,"NS"
"OTU6843",2,2.606,1,4,"NS"
"OTU5872",7,3.23,1,6,"Generalists"
"OTU1714",2,16.958,12,22,"Specialists"
"OTU3929",3,2.918,1,5,"NS"
"OTU11738",2,1.738,1,3,"NS"
"OTU3203",2,2.458,1,4,"NS"
"OTU83",3,3.83,2,6,"NS"
"OTU3598",2,1.414,1,2,"NS"
"OTU8349",2,1.768,1,3,"NS"
"OTU6904",2,2.884,1,5,"NS"
"OTU8678",2,2.054,1,3,"NS"
"OTU11867",1,2.116,1,4,"NS"
"OTU6270",1,2.658,1,4,"NS"
"OTU1057",1,1.426,1,2,"NS"
"OTU2056",16,12.484,9,17,"NS"
"OTU4683",5,4.828,2.475,8,"NS"
"OTU9909",3,2.04,1,3,"NS"
"OTU10421",1,1.742,1,3,"NS"
"OTU9430",1,1.408,1,2,"NS"
"OTU12177",1,1.714,1,3,"NS"
"OTU1274",1,6.692,3.475,10,"Specialists"
"OTU9697",1,2.18,1,4,"NS"
"OTU8927",1,1.426,1,2,"NS"
"OTU8771",3,1.94,1,3,"NS"
"OTU4524",2,2.22,1,4,"NS"
"OTU3573",6,6.834,4,10,"NS"
"OTU10517",1,1.764,1,3,"NS"
"OTU4717",10,6,3,9,"Generalists"
"OTU7290",1,2.498,1,4,"NS"
"OTU4453",4,2.326,1,4,"NS"
"OTU3741",1,2.586,1,4,"NS"
"OTU6800",1,1.402,1,2,"NS"
"OTU8848",1,1.442,1,2,"NS"
"OTU8365",2,1.738,1,3,"NS"
"OTU6143",2,2.49,1,4,"NS"
"OTU313",3,1.71,1,3,"NS"
"OTU4160",1,3.518,2,6,"Specialists"
"OTU4232",3,6.73,4,10,"Specialists"
"OTU8416",1,2.172,1,4,"NS"
"OTU2573",1,1.428,1,2,"NS"
"OTU11515",1,1.482,1,2,"NS"
"OTU4393",6,4.694,2,8,"NS"
"OTU1317",3,6.954,4,10,"Specialists"
"OTU387",1,5.218,2.475,8,"Specialists"
"OTU3925",1,3.634,2,6,"Specialists"
"OTU3956",2,1.968,1,3,"NS"
"OTU1824",1,1.746,1,3,"NS"
"OTU8168",1,1.442,1,2,"NS"
"OTU656",4,2.012,1,3,"Generalists"
"OTU3835",4,3.68,2,6,"NS"
"OTU7310",2,1.434,1,2,"NS"
"OTU11283",1,2.476,1,4,"NS"
"OTU11622",1,4.828,2,8,"Specialists"
"OTU1420",1,2.688,1,5,"NS"
"OTU3658",2,1.708,1,3,"NS"
"OTU1592",6,5.478,3,8,"NS"
"OTU1826",9,17.592,13,23,"Specialists"
"OTU4292",2,6.184,3.475,9,"Specialists"
"OTU6547",4,2.702,1,4,"NS"
"OTU2993",10,9.556,6,14,"NS"
"OTU5563",2,6.138,3,9,"Specialists"
"OTU2449",7,12.412,8,17,"Specialists"
"OTU6182",5,3.138,1,5,"NS"
"OTU411",11,9.906,6,14,"NS"
"OTU4919",3,4.338,2,7,"NS"
"OTU6205",1,3.914,2,7,"Specialists"
"OTU7630",16,24.368,18,31,"Specialists"
"OTU8382",10,9.954,6,14,"NS"
"OTU988",13,23.984,18,30,"Specialists"
"OTU8281",3,1.948,1,3,"NS"
"OTU6043",3,2.454,1,4,"NS"
"OTU10126",1,2.164,1,4,"NS"
"OTU912",2,1.98,1,3,"NS"
"OTU11320",9,5.942,3,9,"NS"
"OTU1336",13,35.456,28,43,"Specialists"
"OTU9666",5,7.218,4,11,"NS"
"OTU8809",2,2.352,1,4,"NS"
