"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU1033",20,19.84,15,24,"NS"
"OTU13690",2,2.81,2,3,"NS"
"OTU3528",20,16.4,12,20,"NS"
"OTU642",38,54.612,47,62,"Specialists"
"OTU23706",10,10.762,8,14,"NS"
"OTU2674",38,31.766,26,37,"Generalists"
"OTU6874",14,16.116,12,20,"NS"
"OTU8465",7,7.104,5,9,"NS"
"OTU44538",4,3.602,2,4,"NS"
"OTU8853",13,12.25,9,15,"NS"
"OTU4958",20,45.452,39,52.525,"Specialists"
"OTU2942",33,22.66,18,27,"Generalists"
"OTU1285",18,17.662,14,22,"NS"
"OTU443",40,78.372,70,87,"Specialists"
"OTU26484",28,21.332,17,26,"Generalists"
"OTU2525",30,22.704,18,28,"Generalists"
"OTU4504",9,13.896,10,17,"Specialists"
"OTU10979",3,2.778,2,3,"NS"
"OTU1556",25,20.054,16,25,"NS"
"OTU10452",5,4.392,3,5,"NS"
"OTU27231",2,3.594,2,4,"NS"
"OTU8796",14,11.284,8,14,"NS"
"OTU12905",20,13.924,11,17,"Generalists"
"OTU4259",3,2.792,2,3,"NS"
"OTU86172",3,4.43,3,5,"NS"
"OTU24702",4,3.66,3,4,"NS"
"OTU14672",3,2.798,2,3,"NS"
"OTU2568",12,12.292,9,15,"NS"
"OTU3847",11,8.248,6,10,"Generalists"
"OTU4406",4,5.152,3,6,"NS"
"OTU11137",3,2.792,2,3,"NS"
"OTU7813",1,1.936,1,2,"NS"
"OTU11862",3,2.806,2,3,"NS"
"OTU715",21,35.382,30,41,"Specialists"
"OTU8659",7,6.452,4.475,8,"NS"
"OTU2700",15,13.1,10,16,"NS"
"OTU1442",53,33.264,28,39,"Generalists"
"OTU55989",4,4.396,3,5,"NS"
"OTU2955",2,1.934,1,2,"NS"
"OTU3903",15,12.688,9,16,"NS"
"OTU16282",8,7.024,5,9,"NS"
"OTU31194",2,1.926,1,2,"NS"
"OTU45579",47,37.198,31,43,"Generalists"
"OTU18840",2,1.928,1,2,"NS"
"OTU3159",17,13.854,10,17,"NS"
"OTU61489",19,22.216,18,27,"NS"
"OTU20694",3,3.602,2,4,"NS"
"OTU795",40,54.824,47,62,"Specialists"
"OTU4489",3,3.638,2,4,"NS"
"OTU94283",15,11.396,8,14,"Generalists"
"OTU1744",53,43.492,37,50,"Generalists"
"OTU6977",4,5.11,4,6,"NS"
"OTU12916",3,2.782,2,3,"NS"
"OTU2741",13,13.48,10,17,"NS"
"OTU3513",13,19.33,15,23.525,"Specialists"
"OTU409",27,38.634,32.475,44,"Specialists"
"OTU7618",19,14.884,11,18,"Generalists"
"OTU28590",7,5.762,4,7,"NS"
"OTU5367",2,1.914,1,2,"NS"
"OTU18198",3,2.83,2,3,"NS"
"OTU7406",4,3.64,3,4,"NS"
"OTU9568",6,5.806,4,7,"NS"
"OTU5127",2,5.82,4,7,"Specialists"
"OTU97878",2,1.93,1,2,"NS"
"OTU545",12,16.152,13,20,"Specialists"
"OTU52727",4,3.58,2,4,"NS"
"OTU6782",19,16.688,13,21,"NS"
"OTU25152",79,130.056,122,138,"Specialists"
"OTU46227",9,7.106,5,9,"NS"
"OTU58753",5,5.814,4,7,"NS"
"OTU3187",43,38.62,32,45,"NS"
"OTU16721",7,10.508,7.475,13,"Specialists"
"OTU13112",2,3.622,2,4,"NS"
"OTU5185",12,9.45,7,12,"NS"
"OTU91553",2,3.538,2,4,"NS"
"OTU38618",2,2.806,2,3,"NS"
"OTU675",44,35.418,29.475,41.525,"Generalists"
"OTU24357",3,2.818,2,3,"NS"
"OTU43391",2,1.938,1,2,"NS"
"OTU16660",8,7.08,5,9,"NS"
"OTU3084",13,12.678,10,16,"NS"
"OTU8923",5,7.092,5,9,"NS"
"OTU7744",5,6.418,5,8,"NS"
"OTU3074",32,24.004,19.475,29,"Generalists"
"OTU6001",8,7.634,5,10,"NS"
"OTU1355",28,25.618,21,30,"NS"
"OTU1080",35,33.93,28,40,"NS"
"OTU1063",16,24.968,20,30,"Specialists"
"OTU63493",4,3.658,2,4,"NS"
"OTU48357",3,2.786,2,3,"NS"
"OTU34741",2,2.812,2,3,"NS"
"OTU9634",15,15.018,12,18.525,"NS"
"OTU3289",22,19.096,15,23,"NS"
"OTU5064",8,7.65,5,10,"NS"
"OTU6325",37,36.846,31,43,"NS"
"OTU9520",6,6.442,4.475,8,"NS"
"OTU12963",5,5.822,4,7,"NS"
"OTU11601",16,15.942,12,20,"NS"
"OTU1968",43,37.316,31,44,"NS"
"OTU764",84,50.65,44,58,"Generalists"
"OTU58233",2,1.934,1,2,"NS"
"OTU2918",11,16.038,12,20,"Specialists"
"OTU10555",2,1.926,1,2,"NS"
"OTU11854",25,21.578,17,26,"NS"
"OTU58",59,113.07,104,122,"Specialists"
"OTU8775",6,5.77,4,7,"NS"
"OTU3758",11,11.706,9,15,"NS"
"OTU42868",1,1.948,1,2,"NS"
"OTU1140",14,22.22,17,27,"Specialists"
"OTU16909",1,1.918,1,2,"NS"
"OTU8954",2,1.912,1,2,"NS"
"OTU3571",27,23.776,19,29,"NS"
"OTU7387",5,7.79,6,10,"Specialists"
"OTU10922",7,8.2,6,11,"NS"
"OTU1111",12,30.91,26,36,"Specialists"
"OTU7713",3,5.14,4,6,"Specialists"
"OTU5433",4,4.328,3,5,"NS"
"OTU1810",9,13.364,10,16.525,"Specialists"
"OTU2070",21,17.004,13,21,"NS"
"OTU8213",10,7.704,5,10,"NS"
"OTU8124",2,1.912,1,2,"NS"
"OTU1834",9,11.842,9,15,"NS"
"OTU6565",7,10.894,8,14,"Specialists"
"OTU7859",13,9.782,7,12,"Generalists"
"OTU1743",32,57.032,50,65,"Specialists"
"OTU7276",4,3.652,3,4,"NS"
"OTU2572",17,13.368,10,17,"NS"
"OTU25319",46,32.232,27,38.525,"Generalists"
"OTU9233",10,9.816,7,12,"NS"
"OTU14937",26,28.716,23,34.525,"NS"
"OTU4402",15,16.496,13,21,"NS"
"OTU13097",4,5.85,4,7,"NS"
"OTU63465",3,2.814,2,3,"NS"
"OTU6656",6,5.808,4,7,"NS"
"OTU2091",58,35.716,29.475,42,"Generalists"
"OTU83282",40,28.96,24,34,"Generalists"
"OTU564",49,76.344,68.475,85,"Specialists"
"OTU2350",2,2.828,2,3,"NS"
"OTU1356",14,14.68,11,18,"NS"
"OTU3158",43,36.464,30,43,"NS"
"OTU28884",4,3.626,2,4,"NS"
"OTU2705",8,16.15,13,20,"Specialists"
"OTU2821",33,29.93,24,36,"NS"
"OTU20677",2,1.928,1,2,"NS"
"OTU26214",3,2.804,2,3,"NS"
"OTU71633",2,1.916,1,2,"NS"
"OTU19451",13,16.214,12,20,"NS"
"OTU13299",10,8.29,6,10,"NS"
"OTU19085",3,2.78,2,3,"NS"
"OTU28926",1,1.912,1,2,"NS"
"OTU768",86,64.806,57,73,"Generalists"
"OTU66270",12,9.566,7,12,"NS"
"OTU11050",2,2.774,2,3,"NS"
"OTU4880",4,4.426,3,5,"NS"
"OTU9409",2,1.918,1,2,"NS"
"OTU7843",7,7.654,5,9,"NS"
"OTU3272",12,11.36,8,14,"NS"
"OTU13393",6,5.786,4,7,"NS"
"OTU16764",13,13.55,10,17,"NS"
"OTU5235",9,9.986,7,13,"NS"
"OTU22270",3,5.894,4,7,"Specialists"
"OTU4068",9,7.648,5,10,"NS"
"OTU16805",4,4.41,3,5,"NS"
"OTU24109",22,15.374,12,19,"Generalists"
"OTU50705",8,8.824,6,11,"NS"
"OTU4774",4,7.132,5,9,"Specialists"
"OTU17890",16,12.672,9,16,"NS"
"OTU7551",5,4.426,3,5,"NS"
"OTU12060",13,11.842,9,15,"NS"
"OTU7881",13,12.238,9,16,"NS"
"OTU35481",5,5.118,3.475,6,"NS"
"OTU3010",13,11.328,8,14,"NS"
"OTU17378",3,2.786,2,3,"NS"
"OTU3609",4,15.406,12,19,"Specialists"
"OTU7748",3,2.836,2,3,"NS"
"OTU23713",6,5.12,3,6,"NS"
"OTU14249",5,5.79,4,7,"NS"
"OTU83387",3,5.062,3,6,"NS"
"OTU43893",9,13.526,10,17,"Specialists"
"OTU3874",35,21.878,18,27,"Generalists"
"OTU4690",6,5.842,4,7,"NS"
"OTU34399",2,1.912,1,2,"NS"
"OTU11707",2,1.932,1,2,"NS"
"OTU21074",2,2.788,2,3,"NS"
"OTU8932",3,2.802,2,3,"NS"
"OTU29593",3,2.82,2,3,"NS"
"OTU11711",11,20.838,17,25,"Specialists"
"OTU59774",7,9.296,7,12,"NS"
"OTU49965",2,1.938,1,2,"NS"
"OTU17621",1,2.81,2,3,"Specialists"
"OTU2758",47,32.792,27,39,"Generalists"
"OTU17652",3,2.818,2,3,"NS"
"OTU9150",15,11.246,8,14,"Generalists"
"OTU5251",4,3.588,2,4,"NS"
"OTU11053",6,5.09,4,6,"NS"
"OTU25745",4,4.412,3,5,"NS"
"OTU6713",8,12.212,9,15.525,"Specialists"
"OTU14809",3,2.796,2,3,"NS"
"OTU43422",4,4.35,3,5,"NS"
"OTU9691",8,7.05,5,9,"NS"
"OTU1712",32,27.788,23,33,"NS"
"OTU6207",4,3.658,3,4,"NS"
"OTU4947",6,6.546,5,8,"NS"
"OTU81861",22,23.022,18,28,"NS"
"OTU17817",12,10.344,7.475,13,"NS"
"OTU6270",3,5.822,4,7,"Specialists"
"OTU8201",5,5.832,4,7,"NS"
"OTU10661",45,31.574,26,37.525,"Generalists"
"OTU7969",10,8.918,6,11,"NS"
"OTU33390",1,1.922,1,2,"NS"
"OTU4714",14,13.862,10,17,"NS"
"OTU657",43,34.252,28.475,40.525,"Generalists"
"OTU2652",13,13.478,10,17,"NS"
"OTU11403",6,5.802,4,7,"NS"
"OTU2725",24,17.838,14,22,"Generalists"
"OTU2171",3,5.136,4,6,"Specialists"
"OTU5106",2,1.944,1,2,"NS"
"OTU1916",6,17.724,14,22,"Specialists"
"OTU1205",1,15.488,12,19,"Specialists"
"OTU4636",15,12.184,9,15,"NS"
"OTU3344",11,9.858,7,12,"NS"
"OTU7314",5,5.094,3,6,"NS"
"OTU7533",3,3.64,2,4,"NS"
"OTU3079",20,16.654,13,20,"NS"
"OTU4790",6,5.804,4,7,"NS"
"OTU23611",2,2.83,2,3,"NS"
"OTU2117",13,12.41,9,15,"NS"
"OTU89283",32,24.36,20,30,"Generalists"
"OTU21456",4,3.574,2,4,"NS"
"OTU4228",14,15.494,12,19,"NS"
"OTU6811",4,3.63,2,4,"NS"
"OTU4740",9,10.394,7.475,13,"NS"
"OTU2614",31,23.596,19,28.525,"Generalists"
"OTU32951",20,20.952,17,25,"NS"
"OTU10103",3,3.618,2,4,"NS"
"OTU12181",2,3.604,2,4,"NS"
"OTU11042",1,1.94,1,2,"NS"
"OTU4581",18,35.362,30,42,"Specialists"
"OTU20711",2,1.922,1,2,"NS"
"OTU17934",3,2.818,2,3,"NS"
"OTU5914",11,9.962,7,13,"NS"
"OTU65047",39,23.664,19,29,"Generalists"
"OTU11882",15,14.738,11,19,"NS"
"OTU6268",16,12.534,9,16,"NS"
"OTU8529",3,2.804,2,3,"NS"
"OTU26383",2,2.822,2,3,"NS"
"OTU5407",4,3.632,3,4,"NS"
"OTU2647",22,31.818,26,37,"Specialists"
"OTU15419",5,5.106,4,6,"NS"
"OTU83195",70,99.848,91,108.525,"Specialists"
"OTU5475",8,6.442,5,8,"NS"
"OTU4655",7,8.278,6,10,"NS"
"OTU9216",16,13.974,11,17,"NS"
"OTU6253",6,5.78,4,7,"NS"
"OTU30866",9,8.27,6,10,"NS"
"OTU7072",4,5.134,3.475,6,"NS"
"OTU17804",5,5.858,4,7,"NS"
"OTU97603",2,1.942,1,2,"NS"
"OTU937",44,36.412,30.475,42.525,"Generalists"
"OTU10065",3,2.838,2,3,"NS"
"OTU11242",5,5.808,4,7,"NS"
"OTU3608",25,23.654,19,29,"NS"
"OTU21793",8,9.34,7,12,"NS"
"OTU7014",18,14.852,11.475,19,"NS"
"OTU8059",11,13.032,10,16,"NS"
"OTU2007",29,33.628,27.475,40,"NS"
"OTU95327",12,8.872,6.475,11,"Generalists"
"OTU2043",22,32.412,27,39,"Specialists"
"OTU15558",3,2.79,2,3,"NS"
"OTU5081",14,15.348,11,19,"NS"
"OTU7738",4,7.664,5,10,"Specialists"
"OTU8006",20,13.456,10,17,"Generalists"
"OTU19637",25,22.594,18,27,"NS"
"OTU9717",8,7.756,6,10,"NS"
"OTU48245",11,14.368,11,18,"NS"
"OTU63987",8,13.384,10,17,"Specialists"
"OTU6049",12,11.808,9,15,"NS"
"OTU2554",4,6.464,5,8,"Specialists"
"OTU5469",2,6.448,5,8,"Specialists"
"OTU5072",2,8.79,6,11,"Specialists"
"OTU8451",13,12.206,9,15,"NS"
"OTU3057",22,22.888,18,28,"NS"
"OTU5528",17,14.23,11,18,"NS"
"OTU26650",2,2.772,2,3,"NS"
"OTU5512",6,7.682,6,10,"NS"
"OTU8063",2,2.802,2,3,"NS"
"OTU13074",4,3.6,2,4,"NS"
"OTU4899",16,52.392,45,59,"Specialists"
"OTU2307",14,16.956,13,21,"NS"
"OTU7884",8,7.102,5,9,"NS"
"OTU2491",20,21.88,18,26.525,"NS"
"OTU8121",4,3.654,2.475,4,"NS"
"OTU2386",12,17.72,14,22,"Specialists"
"OTU32127",2,2.842,2,3,"NS"
"OTU2253",9,18.148,14,22,"Specialists"
"OTU3700",4,7.144,5,9,"Specialists"
"OTU13254",4,7.078,5,9,"Specialists"
"OTU5630",10,8.822,6,11,"NS"
"OTU3667",12,17.802,14,22,"Specialists"
"OTU81139",22,24.696,20,30,"NS"
"OTU4058",9,19.888,15.475,24,"Specialists"
"OTU3207",3,2.822,2,3,"NS"
"OTU61701",13,11.756,9,15,"NS"
"OTU7614",5,5.776,4,7,"NS"
"OTU27364",9,8.36,6,10.525,"NS"
"OTU1328",41,30.418,25,36,"Generalists"
"OTU13914",3,3.598,2,4,"NS"
"OTU82175",2,2.816,2,3,"NS"
"OTU1358",23,27.028,22,32,"NS"
"OTU341",22,66.23,58.475,75,"Specialists"
"OTU4665",9,7.71,6,10,"NS"
"OTU2812",13,26.438,21.475,32,"Specialists"
"OTU43084",52,51.914,45,60,"NS"
"OTU13045",15,16.034,12,20,"NS"
"OTU4356",5,5.82,4,7,"NS"
"OTU11644",2,2.812,2,3,"NS"
"OTU2592",13,14.886,12,18.525,"NS"
"OTU7026",4,4.386,3,5,"NS"
"OTU16402",13,12.674,9,16,"NS"
"OTU15378",2,1.922,1,2,"NS"
"OTU1813",6,5.832,4,7,"NS"
"OTU40187",2,1.928,1,2,"NS"
"OTU8352",2,2.814,2,3,"NS"
"OTU14806",4,5.818,4,7,"NS"
"OTU2926",39,61.644,54,70,"Specialists"
"OTU19017",10,8.258,6,10,"NS"
"OTU9696",2,1.936,1,2,"NS"
"OTU6391",2,1.934,1,2,"NS"
"OTU2728",14,13.504,10,17,"NS"
"OTU5770",4,3.584,2,4,"NS"
"OTU3023",23,19.236,15,23,"NS"
"OTU7647",6,10.378,7,13,"Specialists"
"OTU84828",13,15.164,12,19,"NS"
"OTU14865",3,2.798,2,3,"NS"
"OTU9280",2,1.946,1,2,"NS"
"OTU12004",4,5.102,3,6,"NS"
"OTU3715",7,8.3,6,11,"NS"
"OTU10423",25,20.998,16,25,"NS"
"OTU14044",3,3.62,2,4,"NS"
"OTU11143",5,7.144,5,9,"NS"
"OTU14870",3,3.582,2,4,"NS"
"OTU12920",2,1.944,1,2,"NS"
"OTU8045",12,11.768,9,15,"NS"
"OTU1890",3,15.718,12,20,"Specialists"
"OTU35200",3,3.644,3,4,"NS"
"OTU1158",49,29.892,25,35,"Generalists"
"OTU2138",14,18.738,15,23,"Specialists"
"OTU96646",26,18.454,14.475,22.525,"Generalists"
"OTU5461",23,58.19,50,66.525,"Specialists"
"OTU4688",16,12.556,9,16,"NS"
"OTU3498",10,13.02,10,16,"NS"
"OTU2112",6,5.074,4,6,"NS"
"OTU14009",3,5.128,4,6,"Specialists"
"OTU3105",25,28.916,23,34,"NS"
"OTU2425",40,30.892,25,37,"Generalists"
"OTU76793",4,3.61,2,4,"NS"
"OTU608",37,45.048,39,52,"Specialists"
"OTU3332",3,2.806,2,3,"NS"
"OTU12940",3,2.808,2,3,"NS"
"OTU849",34,44.918,38,52,"Specialists"
"OTU19486",4,3.612,2,4,"NS"
"OTU11627",3,4.422,3,5,"NS"
"OTU8876",1,2.81,2,3,"Specialists"
"OTU19924",18,24.548,19,29,"Specialists"
"OTU6943",2,5.146,4,6,"Specialists"
"OTU9288",2,2.802,2,3,"NS"
"OTU8240",6,5.106,4,6,"NS"
"OTU12030",2,2.814,2,3,"NS"
"OTU21205",4,3.576,2,4,"NS"
"OTU7084",1,12.26,9,15.525,"Specialists"
"OTU3369",5,8.418,6,11,"Specialists"
"OTU94634",2,1.924,1,2,"NS"
"OTU806",27,25.17,20,30,"NS"
"OTU8341",22,21.662,17,26,"NS"
"OTU23596",24,24.6,20,30,"NS"
"OTU26739",3,4.406,3,5,"NS"
"OTU3044",23,15.058,12,19,"Generalists"
"OTU4339",9,8.304,6,10,"NS"
"OTU16079",2,1.936,1,2,"NS"
"OTU2873",14,16.376,13,20.525,"NS"
"OTU7909",5,5.842,4,7,"NS"
"OTU38036",17,22.1,17,26,"NS"
"OTU10368",5,4.392,3,5,"NS"
"OTU1894",68,46.308,39,53,"Generalists"
"OTU4074",47,40.136,33,47,"NS"
"OTU95294",3,5.834,4,7,"Specialists"
"OTU18076",11,8.254,6,10,"Generalists"
"OTU80242",2,2.794,2,3,"NS"
"OTU3720",2,1.934,1,2,"NS"
"OTU7761",10,12.752,10,16,"NS"
"OTU22444",1,1.934,1,2,"NS"
"OTU4056",23,15.608,12,19,"Generalists"
"OTU6772",40,32.252,27,38.525,"Generalists"
"OTU30797",5,6.576,5,8,"NS"
"OTU4189",3,7.808,6,10,"Specialists"
"OTU18346",6,6.372,5,8,"NS"
"OTU2508",16,17.022,13,21,"NS"
"OTU11443",2,2.802,2,3,"NS"
"OTU80228",34,25.066,20,30,"Generalists"
"OTU9002",7,6.478,5,8,"NS"
"OTU7733",2,1.928,1,2,"NS"
"OTU15157",2,2.812,2,3,"NS"
"OTU3837",14,17.878,14,22,"NS"
"OTU88096",5,20.908,16,25.525,"Specialists"
"OTU8799",3,2.804,2,3,"NS"
"OTU3877",33,25.268,20,30.525,"Generalists"
"OTU19307",1,1.934,1,2,"NS"
"OTU2159",2,1.936,1,2,"NS"
"OTU27418",3,2.798,2,3,"NS"
"OTU1764",49,35.11,29,42,"Generalists"
"OTU78022",23,24.426,20,29,"NS"
"OTU3947",11,16.34,13,20,"Specialists"
"OTU1831",11,14.26,11,18,"NS"
"OTU10369",6,6.49,5,8,"NS"
"OTU36638",2,1.926,1,2,"NS"
"OTU7449",7,7.088,5,9,"NS"
"OTU4560",14,19.564,15,24,"Specialists"
"OTU13845",1,4.346,3,5,"Specialists"
"OTU6636",3,18.37,14,22,"Specialists"
"OTU13239",2,2.788,2,3,"NS"
"OTU18876",2,3.578,2,4,"NS"
"OTU13499",2,1.908,1,2,"NS"
"OTU4200",14,11.25,8,14,"NS"
"OTU3455",15,15.012,12,19,"NS"
"OTU1118",11,17.512,14,21,"Specialists"
"OTU1386",43,34.06,28,40,"Generalists"
"OTU1041",37,39.59,33.475,46,"NS"
"OTU74458",14,41.142,35,48,"Specialists"
"OTU22943",3,2.794,2,3,"NS"
"OTU7936",11,12.776,9.475,16,"NS"
"OTU60635",2,1.934,1,2,"NS"
"OTU6195",1,1.932,1,2,"NS"
"OTU526",56,49.804,43,56.525,"NS"
"OTU49213",3,4.348,3,5,"NS"
"OTU12795",2,1.916,1,2,"NS"
"OTU11976",14,13.57,10.475,17,"NS"
"OTU15294",2,1.916,1,2,"NS"
"OTU14063",9,7.664,6,10,"NS"
"OTU14043",16,27.498,23,33,"Specialists"
"OTU23528",10,9.394,7,12,"NS"
"OTU2165",11,13.848,10,17,"NS"
"OTU4826",6,5.846,4,7,"NS"
"OTU19911",2,1.918,1,2,"NS"
"OTU11214",7,5.85,4,7,"NS"
"OTU602",38,68.37,61,77,"Specialists"
"OTU14479",3,5.066,3,6,"NS"
"OTU2556",11,9.912,7,12,"NS"
"OTU13248",10,28.264,23,34,"Specialists"
"OTU13537",1,4.454,3,5,"Specialists"
"OTU16532",2,2.814,2,3,"NS"
"OTU74303",18,14.548,11,18,"NS"
"OTU2701",23,20.558,17,25,"NS"
"OTU1155",35,27.884,23,34,"Generalists"
"OTU6776",13,14.39,11,18,"NS"
"OTU2801",8,9.292,7,12,"NS"
"OTU11471",5,5.078,3,6,"NS"
"OTU8442",6,5.166,4,6,"NS"
"OTU6523",2,1.938,1,2,"NS"
"OTU6740",10,9.362,6.475,12,"NS"
"OTU52010",4,3.608,2,4,"NS"
"OTU7495",5,5.102,3,6,"NS"
"OTU3052",24,21.138,17,26,"NS"
"OTU5131",7,9.868,8,12.525,"Specialists"
"OTU6137",8,7.094,5,9,"NS"
"OTU68779",13,14.312,11,18,"NS"
"OTU402",18,44.038,38,51,"Specialists"
"OTU17411",17,29.268,24,35,"Specialists"
"OTU6515",7,7.726,6,10,"NS"
"OTU2915",21,19.596,16,24,"NS"
"OTU35233",5,4.42,3,5,"NS"
"OTU1726",19,31.286,25,37,"Specialists"
"OTU525",32,56.19,49,65,"Specialists"
"OTU94377",7,9.836,7,12,"NS"
"OTU874",42,43.148,36,50,"NS"
"OTU11660",11,9.394,7,12,"NS"
"OTU6567",2,1.92,1,2,"NS"
"OTU95028",34,27.008,22,32,"Generalists"
"OTU15197",4,4.398,3,5,"NS"
"OTU84958",2,1.922,1,2,"NS"
"OTU48509",2,1.91,1,2,"NS"
"OTU3928",5,8.808,6,11,"Specialists"
"OTU5623",11,11.388,9,14,"NS"
"OTU42100",9,11.88,9,15,"NS"
"OTU16842",12,10.292,8,13,"NS"
"OTU3851",30,24.482,20,30,"NS"
"OTU87053",6,10.994,8,14,"Specialists"
"OTU14196",9,9.864,7,13,"NS"
"OTU18242",3,2.798,2,3,"NS"
"OTU10726",3,2.816,2,3,"NS"
"OTU3321",21,16.142,12,20,"Generalists"
"OTU82229",10,9.426,7,12,"NS"
"OTU20872",8,6.496,4,8,"NS"
"OTU3451",6,9.408,7,12,"Specialists"
"OTU222",11,13.128,10,16,"NS"
"OTU6228",4,3.61,2,4,"NS"
"OTU3761",9,7.626,5,10,"NS"
"OTU14363",2,3.644,2.475,4,"Specialists"
"OTU61694",3,2.8,2,3,"NS"
"OTU2814",22,18.798,15,22.525,"NS"
"OTU3925",3,3.614,3,4,"NS"
"OTU3260",3,4.38,3,5,"NS"
"OTU13937",3,2.792,2,3,"NS"
"OTU1149",47,38.2,32,45,"Generalists"
"OTU941",35,47.678,41,55,"Specialists"
"OTU58414",4,3.656,2,4,"NS"
"OTU26944",3,2.772,2,3,"NS"
"OTU12097",4,4.344,3,5,"NS"
"OTU39372",13,11.868,9,15,"NS"
"OTU4084",5,5.808,4,7,"NS"
"OTU12937",5,4.336,3,5,"NS"
"OTU18066",5,4.342,3,5,"NS"
"OTU1801",7,14.636,11,18.525,"Specialists"
"OTU44908",2,1.938,1,2,"NS"
"OTU23718",13,12.766,10,16,"NS"
"OTU16518",12,11.37,9,14,"NS"
"OTU1005",14,26.688,22,32,"Specialists"
"OTU49892",4,4.362,3,5,"NS"
"OTU22048",2,1.944,1,2,"NS"
"OTU22651",2,1.948,1,2,"NS"
"OTU9145",5,5.744,4,7,"NS"
"OTU5751",29,25.66,21,31,"NS"
"OTU6750",5,5.77,4,7,"NS"
"OTU6475",9,8.832,6,11,"NS"
"OTU9068",7,7.696,5.475,10,"NS"
"OTU7807",4,7.048,5,9,"Specialists"
"OTU5529",21,17.376,14,21,"NS"
"OTU66961",6,5.128,4,6,"NS"
"OTU6380",4,5.092,4,6,"NS"
"OTU35361",3,5.852,4,7,"Specialists"
"OTU21978",1,1.934,1,2,"NS"
"OTU1028",32,25.706,21,31,"Generalists"
"OTU10260",4,3.598,2,4,"NS"
"OTU3540",2,13.46,10,17,"Specialists"
"OTU8986",23,21.348,17,26,"NS"
"OTU888",18,60.848,53.475,69,"Specialists"
"OTU25810",3,2.8,2,3,"NS"
"OTU56136",4,3.598,2,4,"NS"
"OTU4277",1,10.888,8,14,"Specialists"
"OTU5546",26,20.964,16,25,"Generalists"
"OTU16005",23,21.722,17,26,"NS"
"OTU52960",4,3.578,2,4,"NS"
"OTU49845",23,25.484,20.475,31,"NS"
"OTU15718",4,6.462,5,8,"Specialists"
"OTU23300",5,6.468,5,8,"NS"
"OTU9861",4,4.408,3,5,"NS"
"OTU1053",12,15.38,12,19,"NS"
"OTU18221",1,1.936,1,2,"NS"
"OTU5009",23,16.872,13,21,"Generalists"
"OTU866",48,34.446,29,41,"Generalists"
"OTU14618",21,15.462,12,19,"Generalists"
"OTU5577",5,4.368,3,5,"NS"
"OTU1889",22,40.66,34,47.525,"Specialists"
"OTU23647",5,5.12,4,6,"NS"
"OTU17400",2,2.768,2,3,"NS"
"OTU52363",7,7.806,5,10,"NS"
"OTU9563",13,12.772,9,16,"NS"
"OTU39166",16,14.298,11,18,"NS"
"OTU7590",2,1.918,1,2,"NS"
"OTU1458",32,25.802,21,32,"NS"
"OTU25632",1,1.932,1,2,"NS"
"OTU2573",8,6.39,4,8,"NS"
"OTU31532",13,16.048,12,20,"NS"
"OTU17443",2,4.326,3,5,"Specialists"
"OTU9390",18,85.094,76.475,94,"Specialists"
"OTU19293",5,5.104,3,6,"NS"
"OTU14679",1,1.916,1,2,"NS"
"OTU4522",4,4.362,3,5,"NS"
"OTU3517",4,5.148,4,6,"NS"
"OTU6841",10,9.892,7,12,"NS"
"OTU99749",22,15.024,12,19,"Generalists"
"OTU13474",7,13.396,10,17,"Specialists"
"OTU46456",12,13.446,10,17,"NS"
"OTU23109",6,7.108,5,9,"NS"
"OTU4143",10,10.514,8,13,"NS"
"OTU7910",3,5.12,3,6,"NS"
"OTU58421",4,8.842,6.475,11,"Specialists"
"OTU14030",4,5.044,3,6,"NS"
"OTU16229",3,5.83,4,7,"Specialists"
"OTU282",54,47.348,40,55,"NS"
"OTU3778",10,8.77,6,11,"NS"
"OTU4475",13,13.526,10,17,"NS"
"OTU47703",3,3.62,2.475,4,"NS"
"OTU79020",2,1.926,1,2,"NS"
"OTU5998",18,13.05,10,16,"Generalists"
"OTU11288",5,4.422,3,5,"NS"
"OTU6258",7,7.774,5,10,"NS"
"OTU10469",3,3.634,2.475,4,"NS"
"OTU20990",5,4.354,3,5,"NS"
"OTU34854",3,5.166,4,6,"Specialists"
"OTU4269",24,17.1,13,21,"Generalists"
"OTU8270",3,2.818,2,3,"NS"
"OTU3546",27,21.462,17,26,"Generalists"
"OTU4994",8,11.32,8,14,"NS"
"OTU12643",9,8.292,6,10,"NS"
"OTU2959",14,11.428,8.475,14,"NS"
"OTU1354",6,19.224,16,23,"Specialists"
"OTU21897",4,4.388,3,5,"NS"
"OTU41569",5,4.384,3,5,"NS"
"OTU2299",8,13.466,10,17,"Specialists"
"OTU3305",19,17.77,13,22,"NS"
"OTU5257",22,23.98,19,29,"NS"
"OTU5103",34,20.118,15,25,"Generalists"
"OTU65352",40,33.392,28,39,"Generalists"
"OTU1924",20,28.02,22,33,"Specialists"
"OTU7856",2,1.924,1,2,"NS"
"OTU5647",6,10.21,7,13,"Specialists"
"OTU15416",3,2.794,2,3,"NS"
"OTU391",13,52.026,44.475,59,"Specialists"
"OTU7562",10,12.18,9,15,"NS"
"OTU7211",8,8.26,6,11,"NS"
"OTU9207",2,1.918,1,2,"NS"
"OTU17022",1,1.908,1,2,"NS"
"OTU9945",5,4.418,3,5,"NS"
"OTU14731",1,2.802,2,3,"Specialists"
"OTU1321",21,31.94,26,38,"Specialists"
