"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU7048",2,3.356,2,6,"NS"
"OTU10580",1,1.358,1,2,"NS"
"OTU10466",1,1.37,1,2,"NS"
"OTU4802",2,1.382,1,2,"NS"
"OTU7574",1,2.004,1,3.52499999999998,"NS"
"OTU2357",2,1.624,1,3,"NS"
"OTU9812",2,1.608,1,3,"NS"
"OTU11541",3,2.72,1,5,"NS"
"OTU10848",4,2.402,1,4,"NS"
"OTU9695",4,2.104,1,4,"NS"
"OTU1390",1,3.802,2,6,"Specialists"
"OTU5251",3,2.344,1,4,"NS"
"OTU5395",1,2.354,1,4,"NS"
"OTU8428",2,1.8,1,3,"NS"
"OTU3207",4,4.034,2,6,"NS"
"OTU4153",10,20.522,15,26,"Specialists"
"OTU8240",1,1.35,1,2,"NS"
"OTU1262",1,1.35,1,2,"NS"
"OTU4818",3,1.61,1,3,"NS"
"OTU1856",1,4.3,2,7,"Specialists"
"OTU4002",1,9.424,6,13,"Specialists"
"OTU1370",2,1.342,1,2,"NS"
"OTU2848",1,7.93,5,12,"Specialists"
"OTU9063",1,2.446,1,4,"NS"
"OTU5984",1,1.958,1,4,"NS"
"OTU2392",3,6.034,3,9,"NS"
"OTU4085",1,1.36,1,2,"NS"
"OTU4968",1,4.58,2,7,"Specialists"
"OTU6242",2,2.184,1,4,"NS"
"OTU783",1,1.608,1,3,"NS"
"OTU7446",1,1.542,1,3,"NS"
"OTU59",5,25.66,20,31,"Specialists"
"OTU60",1,1.368,1,2,"NS"
"OTU6417",3,1.966,1,3,"NS"
"OTU798",2,8.546,5,13,"Specialists"
"OTU2324",2,1.338,1,2,"NS"
"OTU9979",1,1.352,1,2,"NS"
"OTU3838",2,1.822,1,3,"NS"
"OTU3106",12,9.71,6,14,"NS"
"OTU5285",1,1.366,1,2,"NS"
"OTU8241",1,4.198,2,7,"Specialists"
"OTU266",4,2.518,1,4,"NS"
"OTU11033",6,2.674,1,5,"Generalists"
"OTU4028",1,1.342,1,2,"NS"
"OTU7204",4,2.596,1,4,"NS"
"OTU11138",1,1.368,1,2,"NS"
"OTU3242",1,26.354,20,32,"Specialists"
"OTU52",2,2.264,1,4,"NS"
"OTU8379",1,2.25,1,4,"NS"
"OTU235",2,1.574,1,3,"NS"
"OTU7683",1,1.396,1,2,"NS"
"OTU1103",5,8.04,5,12,"NS"
"OTU8484",3,3.29,2,5,"NS"
"OTU2174",2,1.652,1,3,"NS"
"OTU6230",3,3.752,2,6,"NS"
"OTU8209",1,4.874,2,8,"Specialists"
"OTU3103",1,1.314,1,2,"NS"
"OTU970",2,25.064,19,31.525,"Specialists"
"OTU360",1,1.846,1,3,"NS"
"OTU4360",1,1.612,1,3,"NS"
"OTU4120",1,1.36,1,2,"NS"
"OTU847",2,2.008,1,3,"NS"
"OTU7933",1,2.734,1,5,"NS"
"OTU2577",1,2.218,1,4,"NS"
"OTU8530",2,1.354,1,2,"NS"
"OTU9898",1,1.362,1,2,"NS"
"OTU627",1,13.872,9.475,18,"Specialists"
"OTU342",1,1.828,1,3,"NS"
"OTU2760",1,15.632,11,21,"Specialists"
"OTU5855",2,2.608,1,5,"NS"
"OTU7210",4,1.968,1,3.52499999999998,"Generalists"
"OTU1871",2,4.366,2,7,"NS"
"OTU11565",1,1.41,1,2,"NS"
"OTU5524",2,3.02,1,5,"NS"
"OTU3570",4,8.09,5,12,"Specialists"
"OTU7296",7,2.812,1,5,"Generalists"
"OTU6761",2,1.796,1,3,"NS"
"OTU11964",6,2.608,1,4,"Generalists"
"OTU11277",2,1.982,1,3,"NS"
"OTU1318",2,1.628,1,3,"NS"
"OTU1517",1,6.66,3.475,10,"Specialists"
"OTU3007",1,1.932,1,3,"NS"
"OTU4505",6,3.904,2,6,"NS"
"OTU3270",2,1.368,1,2,"NS"
"OTU8230",2,2.192,1,4,"NS"
"OTU10104",1,1.97,1,3,"NS"
"OTU945",2,1.618,1,3,"NS"
"OTU3396",1,4.566,2,8,"Specialists"
"OTU373",3,2.628,1,5,"NS"
"OTU7371",1,1.618,1,3,"NS"
"OTU2742",3,5.316,3,8,"NS"
"OTU1196",1,1.612,1,3,"NS"
"OTU10428",2,10.904,7,15,"Specialists"
"OTU714",2,1.826,1,3,"NS"
"OTU7432",2,2.224,1,4,"NS"
"OTU4068",7,4.264,2,7,"NS"
"OTU1419",2,1.386,1,2,"NS"
"OTU12458",3,3.432,1,6,"NS"
"OTU5870",3,2.778,1,5,"NS"
"OTU5701",1,3.72,2,6,"Specialists"
"OTU6571",9,4.336,2,7,"Generalists"
"OTU12229",3,2.03,1,3,"NS"
"OTU2583",4,5.94,3,9,"NS"
"OTU11632",1,1.836,1,3,"NS"
"OTU8697",3,2.806,1,5,"NS"
"OTU3486",3,2.01,1,3,"NS"
"OTU8315",1,1.974,1,3,"NS"
"OTU3729",2,2.956,1,5,"NS"
"OTU9642",1,4.156,2,7,"Specialists"
"OTU4702",2,2.594,1,4,"NS"
"OTU3341",4,5.754,3,9,"NS"
"OTU9675",4,3.32,1.475,6,"NS"
"OTU1481",1,10.716,7,15,"Specialists"
"OTU6568",2,9.312,6,13,"Specialists"
"OTU1913",2,2.848,1,5,"NS"
"OTU1241",1,1.842,1,3,"NS"
"OTU6748",1,1.35,1,2,"NS"
"OTU6303",2,1.304,1,2,"NS"
"OTU1365",4,19.134,14,24,"Specialists"
"OTU7821",1,1.622,1,3,"NS"
"OTU589",5,14.054,9,19,"Specialists"
"OTU3232",1,8.802,6,13,"Specialists"
"OTU1451",2,1.672,1,3,"NS"
"OTU6634",5,2.48,1,4,"Generalists"
"OTU11392",1,1.952,1,3,"NS"
"OTU11984",2,3.214,1,5,"NS"
"OTU9525",1,2.456,1,4,"NS"
"OTU7553",1,1.606,1,3,"NS"
"OTU10243",3,2.308,1,4,"NS"
"OTU4161",3,2.14,1,4,"NS"
"OTU385",1,1.384,1,2,"NS"
"OTU2094",4,2.58,1,4,"NS"
"OTU5817",2,1.806,1,3,"NS"
"OTU12186",2,2.138,1,4,"NS"
"OTU5806",2,1.394,1,2,"NS"
"OTU5028",1,1.37,1,2,"NS"
"OTU6865",2,5.912,3,9,"Specialists"
"OTU2450",4,2.35,1,4,"NS"
"OTU6875",1,1.784,1,3,"NS"
"OTU2815",1,4.572,2,7,"Specialists"
"OTU460",2,1.594,1,3,"NS"
"OTU3657",5,4.084,2,7,"NS"
"OTU7133",1,2.378,1,4,"NS"
"OTU3476",1,7.808,4,12,"Specialists"
"OTU5428",1,1.372,1,2,"NS"
"OTU250",4,1.926,1,3,"Generalists"
"OTU330",1,1.84,1,3,"NS"
"OTU4516",2,2.926,1,5,"NS"
"OTU5222",4,3.654,2,6,"NS"
"OTU581",2,6.912,4,10,"Specialists"
"OTU6958",2,1.832,1,3,"NS"
"OTU10242",4,2.06,1,4,"NS"
"OTU3543",1,5.838,3,9,"Specialists"
"OTU3995",1,3.328,2,6,"Specialists"
"OTU3249",1,3.982,2,6,"Specialists"
"OTU4607",2,4.26,2,7,"NS"
"OTU2830",1,7.472,4,11,"Specialists"
"OTU4284",3,1.568,1,3,"NS"
"OTU11421",5,3.278,1.475,5,"NS"
"OTU2531",1,1.834,1,3,"NS"
"OTU4720",2,2.878,1,5,"NS"
"OTU1595",1,2.784,1,5,"NS"
"OTU2774",2,1.626,1,3,"NS"
"OTU5498",8,3.452,2,6,"Generalists"
"OTU975",2,1.814,1,3,"NS"
"OTU4966",2,1.376,1,2,"NS"
"OTU2304",1,1.38,1,2,"NS"
"OTU10563",5,2.454,1,4,"Generalists"
"OTU4914",4,3.482,2,6,"NS"
"OTU9634",2,1.882,1,3,"NS"
"OTU2826",1,1.39,1,2,"NS"
"OTU2243",1,1.774,1,3,"NS"
"OTU5095",5,3.278,2,5,"NS"
"OTU10082",1,1.384,1,2,"NS"
"OTU9573",3,2.722,1,5,"NS"
"OTU591",4,32.014,26,39,"Specialists"
"OTU11588",2,11.818,8,16,"Specialists"
"OTU831",1,4.784,2,8,"Specialists"
"OTU6052",7,2.852,1,5,"Generalists"
"OTU8010",3,5.132,3,8,"NS"
"OTU3793",1,3.08,1.475,5,"Specialists"
"OTU637",1,3.522,2,6,"Specialists"
"OTU4251",3,3.262,1,5,"NS"
"OTU7672",1,2.104,1,4,"NS"
"OTU6245",5,3.434,2,6,"NS"
"OTU1752",2,2.78,1,5,"NS"
"OTU10615",1,1.376,1,2,"NS"
"OTU4769",2,1.574,1,3,"NS"
"OTU1169",9,6.602,4,10,"NS"
"OTU7557",1,1.392,1,2,"NS"
"OTU2119",2,2.008,1,3,"NS"
"OTU916",1,6.934,4,10,"Specialists"
"OTU3310",1,2.536,1,5,"NS"
"OTU6484",1,2.622,1,4,"NS"
"OTU11123",1,2.752,1,5,"NS"
"OTU10061",1,2.112,1,4,"NS"
"OTU3379",1,2.024,1,3,"NS"
"OTU2906",2,2.736,1,5,"NS"
"OTU2959",2,8.08,5,12,"Specialists"
"OTU2089",3,15.748,11,21,"Specialists"
"OTU4701",1,3.87,2,6,"Specialists"
"OTU4751",1,3.922,2,6,"Specialists"
"OTU5217",5,4.358,2,7,"NS"
"OTU7258",1,1.38,1,2,"NS"
"OTU3076",1,7.164,4,11,"Specialists"
"OTU1198",2,1.354,1,2,"NS"
"OTU4474",4,2.582,1,5,"NS"
"OTU2240",3,9.108,5,13,"Specialists"
"OTU9117",1,1.668,1,3,"NS"
"OTU7720",2,1.846,1,3,"NS"
"OTU5894",3,3.406,2,5,"NS"
"OTU2217",3,2.036,1,3,"NS"
"OTU7565",2,1.582,1,3,"NS"
"OTU12021",2,1.348,1,2,"NS"
"OTU7438",3,1.61,1,3,"NS"
"OTU5503",4,2.178,1,4,"NS"
"OTU3971",3,3.678,2,6,"NS"
"OTU2694",11,10.994,7,15,"NS"
"OTU2969",1,1.634,1,3,"NS"
"OTU7014",2,1.602,1,3,"NS"
"OTU8471",3,1.976,1,3,"NS"
"OTU9127",2,2.468,1,4,"NS"
"OTU3946",1,2.022,1,3,"NS"
"OTU7450",1,1.406,1,2,"NS"
"OTU11092",2,1.374,1,2,"NS"
"OTU7689",1,2.238,1,4,"NS"
"OTU9801",1,2.048,1,4,"NS"
"OTU3123",2,6.34,3,10,"Specialists"
"OTU8486",1,3.444,1.475,6,"Specialists"
"OTU9566",1,3.318,1,6,"NS"
"OTU10464",4,2.468,1,4,"NS"
"OTU11797",4,3.862,2,6,"NS"
"OTU1482",8,4.876,3,8,"NS"
"OTU12572",3,1.856,1,3,"NS"
"OTU3294",6,5.498,3,9,"NS"
"OTU3916",2,17.932,13,23,"Specialists"
"OTU3058",3,9.438,6,13,"Specialists"
"OTU4963",1,5.968,3,9,"Specialists"
"OTU761",1,1.97,1,3,"NS"
"OTU9207",5,2.15,1,4,"Generalists"
"OTU7345",1,1.354,1,2,"NS"
"OTU4306",2,1.354,1,2,"NS"
"OTU6783",1,12.694,9,18,"Specialists"
"OTU10949",1,7.15,4,11,"Specialists"
"OTU6774",1,2.56,1,4,"NS"
"OTU7870",1,1.622,1,3,"NS"
"OTU972",2,1.378,1,2,"NS"
"OTU9388",2,1.834,1,3,"NS"
"OTU5401",2,1.344,1,2,"NS"
"OTU413",6,12.118,8,16.525,"Specialists"
"OTU11093",1,1.626,1,3,"NS"
"OTU6593",2,1.346,1,2,"NS"
"OTU7027",2,1.92,1,3,"NS"
"OTU11299",1,3.048,1,5,"NS"
"OTU6487",1,2.512,1,4,"NS"
"OTU9845",1,1.962,1,3,"NS"
"OTU7337",1,1.82,1,3,"NS"
"OTU6167",1,3.32,2,6,"Specialists"
"OTU9731",1,1.802,1,3,"NS"
"OTU10508",1,1.374,1,2,"NS"
"OTU812",1,1.37,1,2,"NS"
"OTU9713",1,2.118,1,4,"NS"
"OTU3750",1,1.342,1,2,"NS"
"OTU2816",1,1.356,1,2,"NS"
"OTU5835",1,5.976,3,9,"Specialists"
"OTU10195",6,2.086,1,4,"Generalists"
"OTU4375",2,8.082,5,12,"Specialists"
"OTU11162",12,8.152,5,12,"NS"
"OTU4141",2,1.954,1,3,"NS"
"OTU6843",9,3.394,1.475,6,"Generalists"
"OTU3929",1,1.32,1,2,"NS"
"OTU3598",1,3.37,2,5,"Specialists"
"OTU4683",2,1.314,1,2,"NS"
"OTU4717",3,1.846,1,3,"NS"
"OTU3741",4,4.94,2,8,"NS"
"OTU313",3,2.358,1,4,"NS"
"OTU4393",1,1.624,1,3,"NS"
"OTU387",2,25.46,20,32,"Specialists"
"OTU3956",7,5.238,3,8,"NS"
"OTU4654",1,1.664,1,3,"NS"
"OTU3835",2,1.398,1,2,"NS"
"OTU2193",6,3.136,1,5,"Generalists"
"OTU6278",1,3.92,2,6,"Specialists"
"OTU4687",2,2.662,1,5,"NS"
"OTU7310",2,1.394,1,2,"NS"
"OTU3231",2,2.432,1,4,"NS"
"OTU5711",2,1.798,1,3,"NS"
"OTU6686",1,2.622,1,4,"NS"
"OTU9365",2,1.612,1,3,"NS"
"OTU4033",5,8.538,5,12,"NS"
"OTU2254",3,2.77,1,5,"NS"
"OTU1420",1,1.372,1,2,"NS"
"OTU7283",2,2.13,1,4,"NS"
"OTU1592",3,8.752,6,13,"Specialists"
"OTU1826",2,1.336,1,2,"NS"
"OTU7630",8,7.166,4,11,"NS"
"OTU988",1,1.622,1,3,"NS"
"OTU9666",2,1.62,1,3,"NS"
"OTU2876",2,1.352,1,2,"NS"
"OTU1516",8,3.62,2,6,"Generalists"
"OTU6702",1,1.938,1,3,"NS"
"OTU9069",2,1.614,1,3,"NS"
"OTU4437",3,4.222,2,7,"NS"
"OTU7758",1,2.936,1,5,"NS"
"OTU1518",1,8.87,5,13,"Specialists"
"OTU2420",5,3.916,2,6,"NS"
"OTU6499",1,1.996,1,3,"NS"
"OTU1304",1,1.36,1,2,"NS"
"OTU5054",2,5.272,3,8,"Specialists"
"OTU12545",2,2.326,1,4,"NS"
"OTU3797",5,3.604,2,6,"NS"
"OTU2095",2,1.378,1,2,"NS"
"OTU9820",1,1.346,1,2,"NS"
"OTU12662",1,1.374,1,2,"NS"
"OTU2607",1,9.708,6,14,"Specialists"
"OTU7346",2,2.92,1,5,"NS"
"OTU5448",2,2.58,1,4.52499999999998,"NS"
"OTU12669",1,1.366,1,2,"NS"
"OTU5155",2,2.212,1,4,"NS"
"OTU2091",9,6.688,4,10,"NS"
"OTU1000",1,1.308,1,2,"NS"
"OTU370",5,5.328,3,8,"NS"
"OTU5504",1,1.344,1,2,"NS"
"OTU5388",4,3.28,1,6,"NS"
"OTU10907",3,1.788,1,3,"NS"
"OTU505",1,16.966,12,22.525,"Specialists"
"OTU10083",1,4.386,2,7,"Specialists"
"OTU9726",2,1.368,1,2,"NS"
"OTU579",1,1.654,1,3,"NS"
"OTU10273",2,3.022,1,5,"NS"
"OTU603",7,5.948,3,9,"NS"
"OTU998",3,1.898,1,3,"NS"
"OTU8205",1,1.63,1,3,"NS"
"OTU11652",1,1.372,1,2,"NS"
"OTU3127",2,1.39,1,2,"NS"
"OTU1062",2,1.95,1,3,"NS"
"OTU6247",1,1.632,1,3,"NS"
"OTU1404",1,8.896,5,12,"Specialists"
"OTU11812",1,1.416,1,2,"NS"
"OTU3105",1,1.374,1,2,"NS"
"OTU2827",1,8.356,5,12,"Specialists"
"OTU457",3,1.616,1,3,"NS"
"OTU431",1,2.202,1,4,"NS"
"OTU5344",3,3.822,2,6,"NS"
"OTU4263",4,3.63,2,6,"NS"
"OTU3292",5,3.744,2,6,"NS"
"OTU10081",2,1.802,1,3,"NS"
"OTU12367",6,2.352,1,4,"Generalists"
"OTU5214",1,1.336,1,2,"NS"
"OTU4541",11,4.134,2,7,"Generalists"
"OTU5693",5,2.55,1,4,"Generalists"
"OTU7813",2,1.386,1,2,"NS"
"OTU9789",2,1.588,1,3,"NS"
"OTU968",10,8.514,5,12,"NS"
"OTU3368",5,2.782,1,5,"NS"
"OTU811",4,9.416,6,13,"Specialists"
"OTU5482",2,1.836,1,3,"NS"
"OTU5224",1,1.816,1,3,"NS"
"OTU6344",2,2.56,1,4,"NS"
"OTU8288",3,2.3,1,4,"NS"
"OTU1521",1,1.388,1,2,"NS"
"OTU2057",1,1.338,1,2,"NS"
"OTU4673",2,3.26,1.475,5,"NS"
"OTU6188",1,2.11,1,4,"NS"
"OTU4479",5,2.592,1,4,"Generalists"
"OTU3719",1,1.364,1,2,"NS"
"OTU6965",1,1.798,1,3,"NS"
"OTU12016",4,9.134,6,13,"Specialists"
"OTU3452",2,1.626,1,3,"NS"
"OTU4835",2,3.292,1,5,"NS"
"OTU3532",1,1.626,1,3,"NS"
"OTU748",4,4.556,2,7.52499999999998,"NS"
"OTU1501",3,1.82,1,3,"NS"
"OTU12896",3,4.928,3,8,"NS"
"OTU1688",2,9.688,6,14,"Specialists"
"OTU8132",3,6.026,3,9.52499999999998,"NS"
"OTU9519",5,4.386,2,7,"NS"
"OTU5318",4,3.196,1,6,"NS"
"OTU8038",5,2.922,1,5,"NS"
"OTU10610",1,1.342,1,2,"NS"
"OTU5808",4,3.894,2,6,"NS"
"OTU4466",1,5.236,2,8,"Specialists"
"OTU12623",3,1.824,1,3,"NS"
"OTU12178",1,2.11,1,4,"NS"
"OTU3648",2,6.824,4,11,"Specialists"
"OTU10698",3,3.95,2,6,"NS"
"OTU8256",1,1.932,1,3,"NS"
"OTU9115",2,1.392,1,2,"NS"
"OTU2146",2,1.36,1,2,"NS"
"OTU7631",3,2.318,1,4,"NS"
"OTU6841",5,2.856,1,5,"NS"
"OTU455",3,1.64,1,3,"NS"
"OTU580",1,1.348,1,2,"NS"
"OTU13103",1,1.794,1,3,"NS"
"OTU10300",1,1.376,1,2,"NS"
"OTU4557",1,2.1,1,4,"NS"
"OTU962",1,1.634,1,3,"NS"
"OTU10361",1,1.866,1,3,"NS"
"OTU12624",1,2.01,1,3,"NS"
"OTU10390",2,2.862,1,5,"NS"
"OTU6957",1,2.816,1,5,"NS"
"OTU12928",2,3.45,2,6,"NS"
"OTU3937",1,3.308,1,6,"NS"
"OTU5520",2,2.18,1,4,"NS"
"OTU1952",2,1.372,1,2,"NS"
"OTU535",1,1.38,1,2,"NS"
"OTU2942",2,1.41,1,2,"NS"
"OTU10155",1,1.624,1,3,"NS"
"OTU838",2,1.37,1,2,"NS"
"OTU11207",1,1.39,1,2,"NS"
"OTU10541",2,1.754,1,3,"NS"
"OTU11816",3,1.64,1,3,"NS"
"OTU414",1,2.028,1,3.52499999999998,"NS"
"OTU11012",1,1.374,1,2,"NS"
"OTU6365",1,2.064,1,4,"NS"
"OTU8818",2,1.354,1,2,"NS"
"OTU11885",7,9.728,6,14,"NS"
"OTU8476",1,11.618,7.475,16,"Specialists"
"OTU999",2,2.136,1,4,"NS"
"OTU2663",7,20.134,15,26.525,"Specialists"
"OTU10990",1,2.428,1,4,"NS"
"OTU3917",3,4.154,2,7,"NS"
"OTU2081",1,1.402,1,2,"NS"
"OTU2823",1,3.338,1.475,6,"Specialists"
"OTU2895",5,7.454,4,11,"NS"
"OTU1539",3,11.67,8,16,"Specialists"
"OTU7865",2,1.33,1,2,"NS"
"OTU141",3,2.334,1,4,"NS"
"OTU12946",1,1.902,1,3,"NS"
"OTU596",1,4.07,2,7,"Specialists"
"OTU8019",1,1.596,1,3,"NS"
"OTU8143",1,1.632,1,3,"NS"
"OTU8481",1,1.386,1,2,"NS"
"OTU3140",2,3.738,2,6,"NS"
"OTU5047",4,2.5,1,4,"NS"
"OTU9709",3,2.708,1,5,"NS"
"OTU3186",1,6.648,4,10,"Specialists"
"OTU5996",1,3.35,1,6,"NS"
"OTU3606",2,6.864,4,10,"Specialists"
"OTU4528",1,3.606,2,6,"Specialists"
"OTU2505",1,5.534,3,8,"Specialists"
"OTU5920",2,2.77,1,5,"NS"
"OTU5348",2,3.216,1,5,"NS"
"OTU773",2,1.364,1,2,"NS"
"OTU10046",1,1.978,1,3,"NS"
"OTU837",6,17.4,13,22,"Specialists"
"OTU8295",1,2.326,1,4,"NS"
"OTU6781",2,2.65,1,4.52499999999998,"NS"
"OTU5615",1,2.704,1,5,"NS"
"OTU9149",1,1.596,1,3,"NS"
"OTU4416",2,5.426,3,8,"Specialists"
"OTU9960",1,1.842,1,3,"NS"
"OTU11664",2,1.638,1,3,"NS"
"OTU5359",1,3.824,2,6,"Specialists"
"OTU5354",2,3.666,2,6,"NS"
"OTU7636",1,3.666,2,6,"Specialists"
"OTU3420",1,1.332,1,2,"NS"
"OTU13119",1,2.812,1,5,"NS"
"OTU6367",1,2.086,1,4,"NS"
"OTU9785",1,1.57,1,3,"NS"
"OTU3343",1,7.34,4,11,"Specialists"
"OTU5828",3,1.608,1,3,"NS"
"OTU5072",5,3.004,1,5,"NS"
"OTU13007",7,4.156,2,7,"NS"
"OTU5754",1,1.604,1,3,"NS"
"OTU4608",8,4.096,2,7,"Generalists"
"OTU4216",2,3.42,2,6,"NS"
"OTU9728",3,3.076,1,5,"NS"
"OTU2073",9,13.43,9,18,"NS"
"OTU1733",1,2.24,1,4,"NS"
"OTU5720",5,2.646,1,4,"Generalists"
"OTU4213",9,4.906,3,8,"Generalists"
"OTU8072",2,2.434,1,4,"NS"
"OTU8153",5,2.288,1,4,"Generalists"
"OTU11182",1,1.362,1,2,"NS"
"OTU6969",1,2.94,1,5,"NS"
"OTU8491",1,5.378,3,8,"Specialists"
"OTU1648",2,10.364,6,14,"Specialists"
"OTU4604",3,3.834,2,6,"NS"
"OTU1881",3,10.448,7,15,"Specialists"
"OTU6699",1,2.654,1,4.52499999999998,"NS"
"OTU9045",1,2.01,1,3,"NS"
"OTU4370",2,5.122,2,8,"NS"
"OTU1690",1,1.366,1,2,"NS"
"OTU10873",2,1.342,1,2,"NS"
"OTU454",1,1.99,1,3,"NS"
"OTU5236",2,4.114,2,7,"NS"
"OTU11663",2,1.828,1,3,"NS"
"OTU8177",3,2.564,1,4,"NS"
"OTU7101",2,2.528,1,4,"NS"
"OTU7606",3,2.488,1,4,"NS"
"OTU1639",4,11.03,7,15,"Specialists"
"OTU6510",1,3.462,1,6,"NS"
"OTU4340",2,1.364,1,2,"NS"
"OTU9619",1,1.62,1,3,"NS"
"OTU8249",1,2.572,1,4,"NS"
"OTU12908",1,2.632,1,4.52499999999998,"NS"
"OTU781",3,2.888,1,5,"NS"
"OTU11160",2,1.37,1,2,"NS"
"OTU8036",2,1.996,1,4,"NS"
"OTU8443",1,1.624,1,3,"NS"
"OTU13008",3,2.538,1,4,"NS"
"OTU2733",1,10.252,7,14.525,"Specialists"
"OTU2026",2,14.976,11,20,"Specialists"
"OTU9403",1,2.318,1,4,"NS"
"OTU10920",1,2.236,1,4,"NS"
"OTU11022",1,1.77,1,3,"NS"
"OTU2194",2,1.81,1,3,"NS"
"OTU8224",1,2.192,1,4,"NS"
"OTU11161",1,1.374,1,2,"NS"
"OTU10921",1,1.364,1,2,"NS"
"OTU1021",2,1.814,1,3,"NS"
"OTU2266",1,8.35,5,13,"Specialists"
"OTU3111",1,4.984,3,8,"Specialists"
"OTU4993",1,3.304,2,5,"Specialists"
"OTU5213",1,2.756,1,5,"NS"
"OTU9105",1,2.986,1,5,"NS"
"OTU7800",1,2.108,1,4,"NS"
"OTU6932",1,2.076,1,4,"NS"
"OTU4515",1,1.352,1,2,"NS"
"OTU9569",1,1.39,1,2,"NS"
"OTU9476",1,1.35,1,2,"NS"
"OTU5300",1,1.382,1,2,"NS"
"OTU10828",1,2.988,1,5,"NS"
"OTU11707",1,1.348,1,2,"NS"
"OTU3194",4,8.066,5,12,"Specialists"
"OTU3156",1,1.344,1,2,"NS"
"OTU2661",1,1.374,1,2,"NS"
"OTU7507",1,2.166,1,4,"NS"
"OTU8862",1,1.816,1,3,"NS"
"OTU10976",2,1.83,1,3,"NS"
"OTU4154",1,6.28,4,9.52499999999998,"Specialists"
"OTU9546",1,1.59,1,3,"NS"
"OTU13122",1,1.574,1,3,"NS"
"OTU6416",1,1.804,1,3,"NS"
"OTU9330",1,2.018,1,3,"NS"
"OTU7460",2,1.342,1,2,"NS"
"OTU10807",1,1.986,1,3,"NS"
"OTU11019",1,1.814,1,3,"NS"
"OTU3255",1,9.176,6,13,"Specialists"
"OTU10891",1,2.796,1,5,"NS"
"OTU11014",1,2.394,1,4,"NS"
"OTU1074",2,1.356,1,2,"NS"
"OTU8785",5,4.246,2,7,"NS"
"OTU3955",1,4.566,2,7,"Specialists"
"OTU5120",3,11.792,8,16,"Specialists"
"OTU11024",1,1.354,1,2,"NS"
"OTU7464",1,1.58,1,3,"NS"
"OTU2919",1,3.108,1,5,"NS"
"OTU1720",1,11.908,8,17,"Specialists"
"OTU6436",2,1.338,1,2,"NS"
"OTU1128",2,1.604,1,3,"NS"
"OTU5058",2,1.39,1,2,"NS"
"OTU5290",2,3.39,2,6,"NS"
"OTU2732",4,5.538,3,9,"NS"
"OTU835",1,1.348,1,2,"NS"
"OTU3559",1,2.238,1,4,"NS"
"OTU13018",1,1.584,1,3,"NS"
"OTU5911",4,2.468,1,4,"NS"
"OTU6806",3,2.27,1,4,"NS"
"OTU754",1,7.738,4,11,"Specialists"
"OTU1710",2,4.25,2,7,"NS"
"OTU9201",1,3.062,1,5,"NS"
"OTU11477",1,1.616,1,3,"NS"
"OTU4245",1,1.612,1,3,"NS"
"OTU5703",2,1.628,1,3,"NS"
"OTU5333",1,2.326,1,4,"NS"
"OTU9000",1,1.368,1,2,"NS"
"OTU1024",2,1.378,1,2,"NS"
"OTU5584",1,1.39,1,2,"NS"
"OTU10000",1,1.376,1,2,"NS"
"OTU6480",1,2.896,1,5,"NS"
"OTU2667",1,8.146,5,12,"Specialists"
"OTU7107",2,1.946,1,3,"NS"
"OTU10093",1,1.6,1,3,"NS"
"OTU11385",1,1.796,1,3,"NS"
"OTU10746",2,4.514,2,7,"NS"
"OTU157",1,2.068,1,4,"NS"
"OTU10666",2,1.386,1,2,"NS"
"OTU9763",1,1.582,1,3,"NS"
"OTU11205",1,2.754,1,5,"NS"
"OTU3777",2,3.61,1.475,6,"NS"
"OTU3963",1,2.414,1,4,"NS"
"OTU5577",1,3.888,2,6,"Specialists"
"OTU10142",2,5.724,3,9,"Specialists"
"OTU11768",2,1.37,1,2,"NS"
"OTU8769",1,1.612,1,3,"NS"
"OTU973",2,26.23,20,32.525,"Specialists"
"OTU1091",1,3.52,2,6,"Specialists"
"OTU11243",2,1.39,1,2,"NS"
"OTU6782",1,2.628,1,5,"NS"
"OTU11394",1,1.998,1,3,"NS"
"OTU5796",1,4,2,7,"Specialists"
"OTU4922",1,4.124,2,7,"Specialists"
"OTU4328",1,4.498,2,7,"Specialists"
"OTU8094",1,2.634,1,4,"NS"
"OTU2488",1,1.366,1,2,"NS"
"OTU8255",1,1.946,1,3,"NS"
"OTU9180",1,1.666,1,3,"NS"
"OTU7060",1,2.42,1,4,"NS"
"OTU2994",1,1.354,1,2,"NS"
"OTU2400",1,5.226,3,8,"Specialists"
"OTU11230",1,1.638,1,3,"NS"
"OTU7263",3,1.796,1,3,"NS"
"OTU8496",1,1.82,1,3,"NS"
"OTU3706",1,5.908,3,9,"Specialists"
"OTU4414",2,3.736,2,6,"NS"
"OTU10328",1,1.352,1,2,"NS"
"OTU6050",5,3.882,2,6,"NS"
"OTU11929",1,1.33,1,2,"NS"
"OTU6754",1,5.36,3,8,"Specialists"
"OTU13139",2,1.616,1,3,"NS"
"OTU9189",9,2.726,1,4,"Generalists"
"OTU7016",2,3.162,1,5,"NS"
"OTU5332",1,3.808,2,6,"Specialists"
"OTU9481",1,1.942,1,3,"NS"
"OTU12042",1,1.98,1,3,"NS"
"OTU2659",1,1.59,1,3,"NS"
"OTU10281",1,1.618,1,3,"NS"
"OTU4039",6,5.43,3,8,"NS"
"OTU7730",1,2.558,1,4,"NS"
