"","Genus","Family","Order","Class","Phylum","Domain","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOCU_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","FSA","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SCP","SEV","UHC","SFA","BLM_BOGR","BLM_SCSC","BNP_BOER","BNP_BOGR","CAD_ANGE","CAD_BOGR","CAD_BUDA","CAD_SCSC","CNF_BOER","CNF_BOGR","CNF_SCSC","CPR_BOER","CPR_BOGR_E","DMT_BOER","DMT_BOGR","DMT_SCSC","FCP_BOGR","FCP_BUDA","FCP_SCSC","FMT_BOER","FMT_BOGR","FSA_SCSC","GMT_BOER","GMT_BOGR","GNF_BOGR","GNF_SCSC","HAR_ANGE","HAR_BOCU_E","HAR_BOGR","HAR_BOGR_E","HAR_BUDA","HAR_BUDA_E","HAR_SCSC","HAR_SCSC_E","HPG_BOGR","HPG_BUDA","KAE_ANGE","KAE_BUDA","KAE_SCSC","KNZ_ANGE","KNZ_ANGE_E","KNZ_BOCU_E","KNZ_BOGR","KNZ_BUDA","KNZ_SCSC","KNZ_SCSC_E","LAR_ANGE","LAR_BOGR","LAR_SCSC","LBJ_ANGE","LBJ_BUDA","LBJ_SCSC","NWP_ANGE","NWP_SCSC","ONF_ANGE","ONF_SCSC","RNF_BOGR","SCP_ANGE","SCP_BOGR","SCP_SCSC","SEV_BOER","SEV_BOER_E_A","SEV_BOER_E_B","SEV_BOGR","SEV_BOGR_E_A","UHC_ANGE","UHC_SCSC","SFA_SCSC"
"563","uncl_Cystobasidiaceae","Cystobasidiaceae","Cystobasidiales","Cystobasidiomycetes","Basidiomycota","Fungi",0.00611620795107034,NA,NA,0.0169491525423729,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112359550561798,0.0689655172413793,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0833333333333333,0,0.0833333333333333,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","Macroconia","Nectriaceae","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","Irpex","Irpicaceae","Polyporales","Agaricomycetes","Basidiomycota","Fungi",0.00917431192660551,0.027027027027027,0,0,0,0.00943396226415094,0.0153846153846154,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0.032967032967033,0,0,0,0,0.0294117647058824,0,0.0454545454545455,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0.0833333333333333,0,0,0,0,0,0,0.05,0,0,0,0,0
"566","Serendipita","Serendipitaceae","Sebacinales","Agaricomycetes","Basidiomycota","Fungi",0.0902140672782875,NA,NA,0.161016949152542,0.16,0,0.0461538461538462,0.111111111111111,0.108108108108108,0,0.0588235294117647,0.3,0,0,0,0.0357142857142857,0.117647058823529,0.857142857142857,0,0,0.0769230769230769,0,0,0.146067415730337,0.0344827586206897,0.117647058823529,0.05,0,0,0,0,0.380952380952381,1,0,0,0,0.2,0.454545454545455,0.142857142857143,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.333333333333333,0.857142857142857,0,0,0,0,0,0.15,0,0.05,0,0.1,0.0909090909090909,0.25,0,0,0,0,0,0.166666666666667,0.1,0.2,0.111111111111111,0.363636363636364,0.25,0,0,0,0.0833333333333333,0.272727272727273,0.0833333333333333,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0909090909090909,1
"567","uncl_Verrucariaceae","Verrucariaceae","Verrucariales","Eurotiomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","Polyporus","Polyporaceae","Polyporales","Agaricomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","Pseudolophiotrema","Pseudolophiotremataceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0,0.04,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","Mycetinis","Omphalotaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0
"571","uncl_Helotiales_fam_Incertae_sedis","Helotiales_fam_Incertae_sedis","Helotiales","Leotiomycetes","Ascomycota","Fungi",0.0305810397553517,NA,NA,0.0932203389830508,0,0,0,0,0.0486486486486487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0.0786516853932584,0,0.0588235294117647,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0.111111111111111,0.0833333333333333,0.2,0,0,0,0.0833333333333333,0.05,0,0,0,0,0,0.181818181818182,0,0,0.4,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"572","Pseudorobillarda","Pleosporales_fam_Incertae_sedis","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.018348623853211,NA,NA,0.0338983050847458,0.08,0,0,0,0.0324324324324324,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0.032967032967033,0,0,0.0112359550561798,0.0344827586206897,0.117647058823529,0.05,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0833333333333333,0,0,0.181818181818182,0,0.181818181818182,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","Tomentella","Thelephoraceae","Thelephorales","Agaricomycetes","Basidiomycota","Fungi",0.0657492354740061,NA,NA,0.0847457627118644,0.04,0,0.0538461538461538,0.0222222222222222,0.124324324324324,0.0869565217391304,0.235294117647059,0.05,0.357142857142857,0,0.142857142857143,0,0,0,0,0,0.010989010989011,0,0.03125,0.0449438202247191,0,0.0588235294117647,0.15,0.454545454545455,0,0,0,0,0,0.0833333333333333,0.0909090909090909,0,0.8,0,0.285714285714286,0,0,0,0,0.833333333333333,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.05,0,0,0.0909090909090909,0.166666666666667,0,0,0,0,0.181818181818182,0,0,0.1,0.2,0.6,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"574","Sistotrema","Hydnaceae","Cantharellales","Agaricomycetes","Basidiomycota","Fungi",0.036697247706422,0,0.0625,0.101694915254237,0.08,0,0.00769230769230769,0,0.0486486486486487,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.021978021978022,0,0.4375,0.0224719101123595,0,0,0.15,0,0,0,0.0188679245283019,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.636363636363636,0,0.777777777777778,0,0.05,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.1,0,0
"575","Cortinarius","Cortinariaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0168195718654434,NA,NA,0.0338983050847458,0.04,0,0,0,0.0324324324324324,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0.409090909090909,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0
"576","uncl_Sarcosomataceae","Sarcosomataceae","Pezizales","Pezizomycetes","Ascomycota","Fungi",0.00917431192660551,NA,NA,0.00847457627118644,0.04,0,0,0.0111111111111111,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0.0112359550561798,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0.1,0.25,0,0,0,0,0,0,0,0,0,0,0,0
"577","Chaetocalathus","Marasmiaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","Camposporium","Melanommataceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0214067278287462,NA,NA,0.0423728813559322,0.04,0,0,0,0.0432432432432432,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","Backusella","Backusellaceae","Mucorales","Mucoromycetes","Mucoromycota","Fungi",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","Piloderma","Pilodermataceae","Atheliales","Agaricomycetes","Basidiomycota","Fungi",0.00458715596330275,NA,NA,0.0254237288135593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","uncl_Malasseziaceae","Malasseziaceae","Malasseziales","Malasseziomycetes","Basidiomycota","Fungi",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","Nectriopsis","Bionectriaceae","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","Buckleyzyma","Buckleyzymaceae","Cystobasidiomycetes_ord_Incertae_sedis","Cystobasidiomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Russula","Russulaceae","Russulales","Agaricomycetes","Basidiomycota","Fungi",0.0458715596330275,NA,NA,0.0677966101694915,0,0,0.0307692307692308,0.0555555555555556,0.0702702702702703,0.173913043478261,0,0,0,0,0.107142857142857,0,0,0,0,0.125,0,0,0.1875,0,0,0.0294117647058824,0,0.681818181818182,0,0,0,0,0,0.25,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.8,0.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"585","uncl_Leotiales","uncl_Leotiales","Leotiales","Leotiomycetes","Ascomycota","Fungi",0.0122324159021407,NA,NA,0.0338983050847458,0,0,0,0.0111111111111111,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0.0112359550561798,0,0,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.25,0,0,0,0,0,0,0,0,0,0,0,0
"586","Physisporinus","Meripilaceae","Polyporales","Agaricomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","Populomyces","Calloriaceae","Helotiales","Leotiomycetes","Ascomycota","Fungi",0.00917431192660551,NA,NA,0,0,0,0,0.0555555555555556,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0.0625,0,0,0.0882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","Minutisphaera","Minutisphaeraceae","Minutisphaerales","Dothideomycetes","Ascomycota","Fungi",0.0290519877675841,NA,NA,0.0423728813559322,0.04,0,0.0384615384615385,0.0111111111111111,0.0378378378378378,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0.0786516853932584,0,0,0,0.0909090909090909,0,0.8,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0909090909090909,0,0,0,0.0833333333333333,0.15,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,1,1,0,0,0,0,0,0.1,0.0909090909090909,0
"589","Rhinocladiella","Herpotrichiellaceae","Chaetothyriales","Eurotiomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0,0,0,0,0,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","uncl_Olpidiomycetes","uncl_Olpidiomycetes","uncl_Olpidiomycetes","Olpidiomycetes","Olpidiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","Ramophialophora","Bombardiaceae","Sordariales","Sordariomycetes","Ascomycota","Fungi",0.00305810397553517,NA,NA,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","Urocystis","Urocystidaceae","Urocystidales","Ustilaginomycetes","Basidiomycota","Fungi",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","Pseudoechria","Schizotheciaceae","Sordariales","Sordariomycetes","Ascomycota","Fungi",0.0122324159021407,NA,NA,0.0423728813559322,0,0,0,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0.0344827586206897,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","Absidia","Cunninghamellaceae","Mucorales","Mucoromycetes","Mucoromycota","Fungi",0.0764525993883792,NA,NA,0.203389830508475,0,0,0.0307692307692308,0.0111111111111111,0.113513513513514,0,0,0,0,0,0.107142857142857,0.0357142857142857,0,0,0,0.125,0.153846153846154,0,0.34375,0.0112359550561798,0.172413793103448,0.0882352941176471,0,0.272727272727273,0,0.6,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.0833333333333333,0,0,0,0,0,0,0,0.142857142857143,0.7,0,0,0.15,0,0,0.363636363636364,0,0,0,0.818181818181818,0,0.222222222222222,0,0,0,0.111111111111111,0,0,0,0.166666666666667,0,0.25,0.181818181818182,0,0.0909090909090909,0,0,0.2,0.333333333333333,0,1,0,1,0,0,0,0,0,0.1,0.0909090909090909,0
"595","Aspergillus","Aspergillaceae","Eurotiales","Eurotiomycetes","Ascomycota","Fungi",0.0305810397553517,NA,NA,0.076271186440678,0.08,0.00943396226415094,0.0153846153846154,0.0222222222222222,0.0216216216216216,0,0,0,0,0.0625,0,0.0357142857142857,0,0,0,0,0.0879120879120879,0,0.21875,0,0.0344827586206897,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0.2,0.1,0,0.1,0,0.1,0.0909090909090909,0,0,0,0.545454545454545,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0909090909090909,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","Hypoxylon","Hypoxylaceae","Xylariales","Sordariomycetes","Ascomycota","Fungi",0.00458715596330275,0.027027027027027,0,0.0169491525423729,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0
"597","Metarhizium","Clavicipitaceae","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.0152905198776758,NA,NA,0.0423728813559322,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.0224719101123595,0.0344827586206897,0,0.25,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0.0833333333333333,0.05,0,0,0.0833333333333333,0,0,0,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","Stropharia","Strophariaceae","Agaricales","Agaricomycetes","Basidiomycota","Fungi",0.0458715596330275,NA,NA,0.11864406779661,0.12,0,0.0538461538461538,0,0.0324324324324324,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0.0879120879120879,0,0.09375,0.101123595505618,0.172413793103448,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.181818181818182,0,0,0,0,0,0,0,0.1,0.15,0.166666666666667,0.15,0,0,0,0,0,0,0.181818181818182,0,0.111111111111111,0.5,0,0,0.111111111111111,0,0.166666666666667,0,0.333333333333333,0,0.0833333333333333,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","Septoriella","Phaeosphaeriaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0137614678899083,NA,NA,0.0169491525423729,0,0,0,0.0555555555555556,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.176470588235294,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.181818181818182,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","Clonostachys","Bionectriaceae","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.018348623853211,NA,NA,0.0338983050847458,0,0,0,0.0666666666666667,0.0108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0112359550561798,0,0.0588235294117647,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727272727273,0.416666666666667,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.0909090909090909,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","Fusicolla","Nectriaceae","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.0137614678899083,NA,NA,0.0338983050847458,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.0112359550561798,0,0.0294117647058824,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0,0.222222222222222,0,0,0,0,0,0,0.05,0,0,0,0,0,0.0909090909090909,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"602","Myrothecium","Stachybotryaceae","Hypocreales","Sordariomycetes","Ascomycota","Fungi",0.0214067278287462,NA,NA,0.0508474576271186,0,0,0,0.0444444444444444,0.0216216216216216,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0.1875,0,0,0.0294117647058824,0.25,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.25,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.3,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"603","Paraphaeosphaeria","Didymosphaeriaceae","Pleosporales","Dothideomycetes","Ascomycota","Fungi",0.0275229357798165,NA,NA,0.0338983050847458,0,0,0,0.0888888888888889,0.0324324324324324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0.0449438202247191,0,0.205882352941176,0.05,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.333333333333333,0,0,0.05,0,0,0,0,0.15,0,0,0,0.0909090909090909,0.333333333333333,0.181818181818182,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
