"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU7761",6,9.132,6,12,"NS"
"OTU22444",1,2.734,2,3,"Specialists"
"OTU4056",15,11.29,8,14,"Generalists"
"OTU6772",27,20.31,16,24.525,"Generalists"
"OTU30797",9,9.114,6,12,"NS"
"OTU4189",3,4.128,3,5,"NS"
"OTU18346",2,5.428,3.475,7,"Specialists"
"OTU45667",2,2.696,2,3,"NS"
"OTU2508",10,10.676,8,14,"NS"
"OTU11443",2,1.884,1,2,"NS"
"OTU80228",27,16.056,12,20,"Generalists"
"OTU9002",4,4.142,3,5,"NS"
"OTU15157",3,2.724,2,3,"NS"
"OTU3837",12,13.748,10,17.525,"NS"
"OTU88096",2,3.428,2,4,"NS"
"OTU3877",27,21.668,17,26.525,"Generalists"
"OTU2159",7,9.64,7,13,"NS"
"OTU11892",2,1.874,1,2,"NS"
"OTU1764",44,26.032,21,31,"Generalists"
"OTU78022",11,11.21,8,14,"NS"
"OTU3947",12,11.282,8,14.525,"NS"
"OTU1831",16,10.354,8,13,"Generalists"
"OTU10369",9,9.612,7,12,"NS"
"OTU36638",3,2.71,2,3,"NS"
"OTU7449",3,2.704,2,3,"NS"
"OTU4560",8,14.528,11,18,"Specialists"
"OTU6636",3,13.568,10,17,"Specialists"
"OTU13239",5,4.708,3,6,"NS"
"OTU26885",6,6.032,4,8,"NS"
"OTU4200",7,6.926,5,9,"NS"
"OTU3455",7,11.654,8,15,"Specialists"
"OTU15547",2,1.916,1,2,"NS"
"OTU1118",12,13.494,10,17,"NS"
"OTU1386",26,24.376,20,29,"NS"
"OTU1041",29,23.574,19,29,"NS"
"OTU74458",20,49.464,43,55,"Specialists"
"OTU7936",9,7.008,4,9,"NS"
"OTU60635",3,3.43,2,4,"NS"
"OTU526",34,23.228,19,28,"Generalists"
"OTU49213",2,1.878,1,2,"NS"
"OTU11976",8,11.546,8,15,"NS"
"OTU15294",2,1.904,1,2,"NS"
"OTU14043",13,26.242,21,31,"Specialists"
"OTU23528",7,6.946,5,9,"NS"
"OTU2165",13,11.33,8,14,"NS"
"OTU4826",7,7.036,5,9,"NS"
"OTU11214",5,4.836,3,6,"NS"
"OTU602",33,59.342,53,66,"Specialists"
"OTU2556",13,9.884,7,13,"NS"
"OTU13248",8,16.924,13,21,"Specialists"
"OTU74303",9,7.888,5.475,10,"NS"
"OTU2701",18,15.076,11,18,"NS"
"OTU1155",26,17.424,14,21,"Generalists"
"OTU6776",5,5.39,3,7,"NS"
"OTU8207",2,3.458,2,4,"NS"
"OTU2801",14,12.276,9,16,"NS"
"OTU11471",2,1.912,1,2,"NS"
"OTU8442",2,2.698,2,3,"NS"
"OTU6523",6,5.4,4,7,"NS"
"OTU6740",6,4.77,3,6,"NS"
"OTU52010",4,4.09,3,5,"NS"
"OTU7495",7,5.962,4,8,"NS"
"OTU3052",12,12.122,9,16,"NS"
"OTU55431",2,1.898,1,2,"NS"
"OTU5131",6,6.906,5,9,"NS"
"OTU6137",3,2.722,2,3,"NS"
"OTU68779",14,10.976,8,14,"NS"
"OTU402",13,32.982,27,39,"Specialists"
"OTU17411",11,18.876,15,23,"Specialists"
"OTU6515",6,7.942,5.475,11,"NS"
"OTU2915",15,16.338,12,20,"NS"
"OTU1726",10,17.828,14,22,"Specialists"
"OTU525",32,49.028,43,56,"Specialists"
"OTU94377",10,7.944,6,10,"NS"
"OTU874",39,27.49,22,33,"Generalists"
"OTU95028",31,21.878,17,27,"Generalists"
"OTU8770",2,1.882,1,2,"NS"
"OTU15197",5,5.44,4,7,"NS"
"OTU84958",1,1.874,1,2,"NS"
"OTU3928",2,3.456,2,4,"NS"
"OTU5623",8,7.042,5,9,"NS"
"OTU42100",7,14.712,11,19,"Specialists"
"OTU16842",6,5.964,4,8,"NS"
"OTU3851",28,20.832,16,26,"Generalists"
"OTU87053",5,6.51,4,9,"NS"
"OTU14196",12,9.166,6,12,"NS"
"OTU10726",3,2.732,2,3,"NS"
"OTU3321",20,12.518,9,16,"Generalists"
"OTU82229",7,8.028,6,11,"NS"
"OTU20872",3,2.736,2,3,"NS"
"OTU3451",4,3.468,2,4,"NS"
"OTU222",4,52.148,46,59,"Specialists"
"OTU6228",4,13.444,10,17,"Specialists"
"OTU3761",9,8.326,6,11,"NS"
"OTU25226",2,1.906,1,2,"NS"
"OTU61694",4,3.414,2,4,"NS"
"OTU2814",22,15.884,12,20,"Generalists"
"OTU3925",3,2.708,2,3,"NS"
"OTU3260",4,3.462,2,4,"NS"
"OTU7883",3,3.46,2,4,"NS"
"OTU1149",24,25.794,20,31,"NS"
"OTU941",15,31.064,26,37,"Specialists"
"OTU14596",4,3.478,2,4,"NS"
"OTU12097",2,4.214,3,5,"Specialists"
"OTU39372",5,5.436,4,7,"NS"
"OTU4084",5,4.74,3,6,"NS"
"OTU12937",8,7.474,5,10,"NS"
"OTU8266",3,5.444,4,7,"Specialists"
"OTU1801",3,18.546,15,23,"Specialists"
"OTU23718",8,8.264,5.475,11,"NS"
"OTU16518",7,10.304,7,13,"NS"
"OTU1005",6,15.494,12,20,"Specialists"
"OTU49892",2,1.916,1,2,"NS"
"OTU22651",3,2.708,2,3,"NS"
"OTU9145",4,4.15,3,5,"NS"
"OTU5751",22,17.556,14,22,"NS"
"OTU9068",2,1.894,1,2,"NS"
"OTU5529",15,10.974,8,14,"Generalists"
"OTU66961",2,1.904,1,2,"NS"
"OTU6380",4,4.14,3,5,"NS"
"OTU35361",1,1.904,1,2,"NS"
"OTU1028",13,14.872,11,18.525,"NS"
"OTU8986",21,18.276,14,22,"NS"
"OTU888",16,46.002,39,53,"Specialists"
"OTU5546",17,11.974,9,15,"Generalists"
"OTU16005",30,23.108,19,28,"Generalists"
"OTU49845",16,13.782,10,17,"NS"
"OTU15718",5,4.148,3,5,"NS"
"OTU1053",12,10.728,8,14,"NS"
"OTU5009",8,10.312,7,14,"NS"
"OTU866",33,25.726,21,31,"Generalists"
"OTU14618",17,11.832,9,15,"Generalists"
"OTU5577",7,5.934,4,8,"NS"
"OTU1889",11,21.506,17,26,"Specialists"
"OTU23647",4,4.128,3,5,"NS"
"OTU8459",2,1.918,1,2,"NS"
"OTU43511",4,3.46,2,4,"NS"
"OTU52363",2,1.896,1,2,"NS"
"OTU9563",3,2.724,2,3,"NS"
"OTU7590",3,2.692,2,3,"NS"
"OTU1458",22,15.856,12,20,"Generalists"
"OTU2573",3,3.506,2,4,"NS"
"OTU31532",8,10.986,8,14,"NS"
"OTU7355",1,1.918,1,2,"NS"
"OTU4294",2,4.792,3,6,"Specialists"
"OTU9390",10,25.8,21,31.525,"Specialists"
"OTU19293",3,4.166,3,5,"NS"
"OTU4522",6,6.48,4,8.52499999999998,"NS"
"OTU3517",2,4.12,3,5,"Specialists"
"OTU6841",6,7.466,5,10,"NS"
"OTU99749",26,16.136,12,20,"Generalists"
"OTU13474",13,9.932,7,13,"NS"
"OTU76933",3,2.676,2,3,"NS"
"OTU46456",4,7.494,5,10,"Specialists"
"OTU23109",6,5.968,4,8,"NS"
"OTU4143",5,4.764,3,6,"NS"
"OTU58421",2,2.724,2,3,"NS"
"OTU16229",3,4.166,3,5,"NS"
"OTU282",44,37.06,31,44,"NS"
"OTU3778",2,1.904,1,2,"NS"
"OTU14747",1,1.854,1,2,"NS"
"OTU30037",2,1.886,1,2,"NS"
"OTU4475",16,11.442,8,14,"Generalists"
"OTU25373",2,1.894,1,2,"NS"
"OTU5998",10,7.934,6,10,"NS"
"OTU11288",2,1.894,1,2,"NS"
"OTU6258",5,11.072,8,15,"Specialists"
"OTU4269",19,13.166,10,16,"Generalists"
"OTU3546",18,14.248,11,18,"NS"
"OTU15100",2,1.914,1,2,"NS"
"OTU4994",3,5.948,4,8,"Specialists"
"OTU12643",4,3.474,2,4,"NS"
"OTU2959",7,8.818,6,11,"NS"
"OTU1354",7,10.08,7,13,"NS"
"OTU21897",8,7.44,5,10,"NS"
"OTU2299",12,29.014,24,34,"Specialists"
"OTU3305",13,9.166,7,12,"Generalists"
"OTU5257",24,26.494,21,32,"NS"
"OTU5103",25,15.47,11.475,19.525,"Generalists"
"OTU65352",35,25.442,20,31,"Generalists"
"OTU1924",19,28.592,23,34,"Specialists"
"OTU5647",8,10.252,7,13,"NS"
"OTU7562",6,5.362,3,7,"NS"
"OTU7211",2,4.178,3,5,"Specialists"
"OTU8708",2,1.922,1,2,"NS"
"OTU16259",2,1.904,1,2,"NS"
"OTU9945",4,5.988,4,8,"NS"
"OTU1321",19,19.216,15,24,"NS"
"OTU2453",12,12.416,9,16,"NS"
"OTU4407",3,4.158,3,5,"NS"
"OTU12535",2,1.928,1,2,"NS"
"OTU1604",3,2.724,2,3,"NS"
"OTU49556",3,5.416,4,7,"Specialists"
"OTU55020",1,1.872,1,2,"NS"
"OTU21549",2,1.926,1,2,"NS"
"OTU24115",4,6.58,4,9,"NS"
"OTU4365",15,13.154,10,17,"NS"
"OTU5671",5,4.162,3,5,"NS"
"OTU65325",1,1.914,1,2,"NS"
"OTU1940",37,26.648,22,32,"Generalists"
"OTU13605",3,3.388,2,4,"NS"
"OTU4673",4,3.442,2,4,"NS"
"OTU9240",8,7.004,5,9,"NS"
"OTU16839",2,2.72,2,3,"NS"
"OTU3652",3,2.71,2,3,"NS"
"OTU22065",1,1.896,1,2,"NS"
"OTU7027",31,17.218,13,21.525,"Generalists"
"OTU6544",14,12.176,9,16,"NS"
"OTU3342",7,10.048,7,13,"NS"
"OTU1286",37,32.164,26,38.525,"NS"
"OTU18033",23,28.82,23.475,34,"Specialists"
"OTU33444",2,1.9,1,2,"NS"
"OTU5485",2,1.876,1,2,"NS"
"OTU1240",12,15.38,11,19,"NS"
"OTU57897",8,26.662,22,32.525,"Specialists"
"OTU3028",10,8.41,6,11,"NS"
"OTU9533",2,4.808,3,6,"Specialists"
"OTU14419",2,1.886,1,2,"NS"
"OTU4497",2,1.906,1,2,"NS"
"OTU7174",4,3.402,2,4,"NS"
"OTU3185",24,17.1,13,21,"Generalists"
"OTU7418",2,1.878,1,2,"NS"
"OTU2478",6,8.374,6,11,"NS"
"OTU3279",9,8.802,6,12,"NS"
"OTU41859",4,3.45,2,4,"NS"
"OTU3833",8,6.462,4,8.52499999999998,"NS"
"OTU6041",7,6.496,4,8,"NS"
"OTU13602",2,1.896,1,2,"NS"
"OTU12943",1,1.872,1,2,"NS"
"OTU8405",4,3.486,2,4,"NS"
"OTU4760",2,3.44,2,4,"NS"
"OTU68236",13,10.346,7,13.525,"NS"
"OTU4702",3,5.882,4,8,"Specialists"
"OTU17546",1,1.91,1,2,"NS"
"OTU7471",4,6.028,4,8,"NS"
"OTU9083",3,2.734,2,3,"NS"
"OTU29490",4,4.72,3,6,"NS"
"OTU8838",2,2.722,2,3,"NS"
"OTU16382",6,5.916,4,8,"NS"
"OTU67275",2,1.89,1,2,"NS"
"OTU5833",4,4.862,3,6,"NS"
"OTU21318",2,1.898,1,2,"NS"
"OTU7271",31,22.684,18,27,"Generalists"
"OTU2237",4,7.934,6,10,"Specialists"
"OTU42057",5,8.314,6,11,"Specialists"
"OTU29090",3,3.48,2,4,"NS"
"OTU20143",7,5.954,4,8,"NS"
"OTU73691",3,2.722,2,3,"NS"
"OTU90",23,29.45,24,35,"Specialists"
"OTU245",44,49.308,42.475,56,"NS"
"OTU5540",7,6.508,4,9,"NS"
"OTU48913",1,2.728,2,3,"Specialists"
"OTU2246",5,8.84,6,11,"Specialists"
"OTU35803",6,6.97,5,9,"NS"
"OTU11112",2,1.898,1,2,"NS"
"OTU7093",2,1.904,1,2,"NS"
"OTU1740",13,21.922,17,27,"Specialists"
"OTU2421",2,1.876,1,2,"NS"
"OTU43868",1,1.898,1,2,"NS"
"OTU13295",2,1.914,1,2,"NS"
"OTU30555",4,3.482,2,4,"NS"
"OTU69242",2,1.91,1,2,"NS"
"OTU30934",3,2.726,2,3,"NS"
"OTU2537",24,25.434,20,31,"NS"
"OTU11348",21,16.752,12,20,"Generalists"
"OTU2133",13,18.212,14,23,"Specialists"
"OTU1333",9,7.48,5,10,"NS"
"OTU67258",5,4.216,3,5,"NS"
"OTU2426",19,22.364,18,28,"NS"
"OTU1865",19,26.33,21,31,"Specialists"
"OTU70257",2,1.894,1,2,"NS"
"OTU6824",7,5.94,4,8,"NS"
"OTU8161",4,4.13,3,5,"NS"
"OTU3929",3,3.42,2,4,"NS"
"OTU790",16,29.976,25,36,"Specialists"
"OTU8337",17,21.962,17,27,"NS"
"OTU1124",14,12.258,9,16,"NS"
"OTU20751",5,5.42,4,7,"NS"
"OTU31725",17,13.722,10,17,"NS"
"OTU66228",2,1.898,1,2,"NS"
"OTU6412",3,2.73,2,3,"NS"
"OTU4751",24,19.192,15,24,"NS"
"OTU6723",4,4.144,3,5,"NS"
"OTU11034",6,5.966,4,8,"NS"
"OTU74038",3,3.462,2,4,"NS"
"OTU6045",15,24.802,20,30,"Specialists"
"OTU2552",6,7.408,5,10,"NS"
"OTU7986",2,1.89,1,2,"NS"
"OTU5460",20,11.51,9,15,"Generalists"
"OTU6204",1,3.488,2,4,"Specialists"
"OTU4266",9,7.412,5,9.52499999999998,"NS"
"OTU31378",1,4.742,3,6,"Specialists"
"OTU1390",25,19.774,16,24,"Generalists"
"OTU4948",2,1.878,1,2,"NS"
"OTU6225",2,1.904,1,2,"NS"
"OTU5083",4,4.782,3,6,"NS"
"OTU2986",25,18.73,15,23,"Generalists"
"OTU92005",3,2.698,2,3,"NS"
"OTU15584",2,1.878,1,2,"NS"
"OTU6166",5,4.142,3,5,"NS"
"OTU2779",7,7.53,5,10,"NS"
"OTU3066",17,13.384,10,17,"NS"
"OTU60786",4,4.794,3,6,"NS"
"OTU16513",1,1.908,1,2,"NS"
"OTU11349",8,5.96,4,8,"NS"
"OTU5769",6,5.352,3,7,"NS"
"OTU6094",7,6.378,4,8,"NS"
"OTU22692",1,1.888,1,2,"NS"
"OTU8945",2,1.872,1,2,"NS"
"OTU7902",6,8.328,6,11,"NS"
"OTU3061",6,5.964,4,8,"NS"
"OTU2209",2,1.89,1,2,"NS"
"OTU18145",2,1.888,1,2,"NS"
"OTU1551",26,18.096,14,22,"Generalists"
"OTU9862",2,1.866,1,2,"NS"
"OTU4787",4,4.116,3,5,"NS"
"OTU14641",28,23.5,19,28,"NS"
"OTU14626",2,2.696,2,3,"NS"
"OTU23808",3,3.424,2,4,"NS"
"OTU3952",8,7.04,5,9,"NS"
"OTU1698",7,12.784,10,16,"Specialists"
"OTU42800",6,5.428,4,7,"NS"
"OTU8347",19,11.954,8,15,"Generalists"
"OTU39965",5,8.702,6,11,"Specialists"
"OTU43771",3,4.13,3,5,"NS"
"OTU400",17,50.464,44,57,"Specialists"
"OTU99636",4,7.422,5,10,"Specialists"
"OTU2282",9,10.678,8,14,"NS"
"OTU10475",9,8.744,6,11,"NS"
"OTU13269",2,1.894,1,2,"NS"
"OTU24584",10,9.144,6,12,"NS"
"OTU3603",3,3.46,2,4,"NS"
"OTU13748",5,4.15,2.475,5,"NS"
"OTU16917",8,7.058,5,9,"NS"
"OTU766",29,27.77,22,34,"NS"
"OTU6996",5,9.306,6,12,"Specialists"
"OTU85035",9,15.46,11,20,"Specialists"
"OTU8293",3,2.734,2,3,"NS"
"OTU1062",25,25.274,20,31,"NS"
"OTU79907",4,3.45,2,4,"NS"
"OTU18355",33,26.38,21,31,"Generalists"
"OTU9346",5,4.83,3,6,"NS"
"OTU5212",6,4.71,3,6,"NS"
"OTU4013",42,67.186,60,74.525,"Specialists"
"OTU14233",2,1.88,1,2,"NS"
"OTU4272",5,7.858,6,10,"Specialists"
"OTU2622",25,16.332,12,20,"Generalists"
"OTU70439",14,10.564,7.475,14,"NS"
"OTU6830",10,7.478,5,10,"NS"
"OTU16838",4,4.154,3,5,"NS"
"OTU14614",3,2.728,2,3,"NS"
"OTU22178",4,5.928,4,8,"NS"
"OTU7671",2,3.402,2,4,"NS"
"OTU2380",36,21.848,17,26,"Generalists"
"OTU2000",8,19.642,15.475,24,"Specialists"
"OTU6050",5,4.804,3,6,"NS"
"OTU16275",4,4.134,3,5,"NS"
"OTU8666",3,2.736,2,3,"NS"
"OTU10988",1,2.752,2,3,"Specialists"
"OTU11038",5,5.402,4,7,"NS"
"OTU1567",13,21.612,17,27,"Specialists"
"OTU2311",21,19.562,15,24,"NS"
"OTU14428",4,5.986,4,8,"NS"
"OTU52137",1,1.9,1,2,"NS"
"OTU5397",3,2.742,2,3,"NS"
"OTU2289",20,48.3,41,55,"Specialists"
"OTU2527",18,15.89,12,20,"NS"
"OTU61329",2,1.864,1,2,"NS"
"OTU3641",1,5.344,3,7,"Specialists"
"OTU8409",2,1.91,1,2,"NS"
"OTU6826",1,5.41,4,7,"Specialists"
"OTU3067",7,8.782,6,11,"NS"
"OTU10567",14,11.256,8,14.525,"NS"
"OTU8244",3,2.722,2,3,"NS"
"OTU315",42,73.6,67,80,"Specialists"
"OTU3374",25,23.07,18.475,28,"NS"
"OTU2028",8,8.29,6,11,"NS"
"OTU3171",5,4.75,3,6,"NS"
"OTU4433",9,6.888,4,9,"NS"
"OTU14226",3,3.414,2,4,"NS"
"OTU17308",9,9.49,7,12,"NS"
"OTU81061",2,11.66,8,15,"Specialists"
"OTU1512",36,31.878,26,38,"NS"
"OTU46431",25,30.758,25,37,"NS"
"OTU66182",19,18.004,14,22,"NS"
"OTU95725",2,1.878,1,2,"NS"
"OTU8621",8,10.288,7,14,"NS"
"OTU16242",5,4.126,3,5,"NS"
"OTU33102",6,4.758,3,6,"NS"
"OTU12603",4,4.764,3,6,"NS"
"OTU2604",2,1.904,1,2,"NS"
"OTU16136",2,1.902,1,2,"NS"
"OTU7244",1,1.908,1,2,"NS"
"OTU111",20,67.244,61,74,"Specialists"
"OTU12023",2,2.69,2,3,"NS"
"OTU14239",6,4.782,3,6,"NS"
"OTU11124",2,1.91,1,2,"NS"
"OTU1957",31,22.836,18,28,"Generalists"
"OTU3615",8,7.934,6,10,"NS"
"OTU3787",9,32.972,27.475,38,"Specialists"
"OTU59960",4,4.142,3,5,"NS"
"OTU73152",9,10.66,7,14,"NS"
"OTU47258",2,1.896,1,2,"NS"
"OTU5667",9,6.506,4,8,"Generalists"
"OTU38148",8,6.57,4,9,"NS"
"OTU45587",4,3.472,2,4,"NS"
"OTU1989",21,17.828,14,22,"NS"
"OTU31696",7,8.014,6,10,"NS"
"OTU19339",2,1.91,1,2,"NS"
"OTU4995",10,7.862,5,10,"NS"
"OTU98837",4,3.472,2,4,"NS"
"OTU174",3,5.998,4,8,"Specialists"
"OTU4193",11,18.488,14,23,"Specialists"
"OTU474",16,20.908,17,26,"Specialists"
"OTU2450",14,12.236,9,16,"NS"
"OTU11271",29,19.332,15,23.525,"Generalists"
"OTU12147",13,10.668,8,13,"NS"
"OTU48100",18,19.408,15,24,"NS"
"OTU2134",14,14.714,11,18,"NS"
"OTU17626",2,4.132,3,5,"Specialists"
"OTU64087",5,4.774,3,6,"NS"
"OTU5130",16,15.162,12,19,"NS"
"OTU7485",4,3.416,2,4,"NS"
"OTU959",7,17.392,13,21,"Specialists"
"OTU95473",13,14.002,10,18,"NS"
"OTU1763",15,14.574,11,19,"NS"
"OTU63867",4,3.396,2,4,"NS"
"OTU4421",7,5.948,4,8,"NS"
"OTU1088",17,20.578,16,25,"NS"
"OTU1134",22,22.296,17,27,"NS"
"OTU9910",5,5.44,3,7,"NS"
"OTU13760",3,4.166,3,5,"NS"
"OTU15268",2,3.452,2,4,"NS"
"OTU4265",6,23.898,19,29,"Specialists"
"OTU35835",2,1.896,1,2,"NS"
"OTU64889",4,4.12,2.475,5,"NS"
"OTU2322",20,14.16,11,18,"Generalists"
"OTU33609",9,7.464,5,10,"NS"
"OTU4895",2,6,4,8,"Specialists"
"OTU9567",6,10.276,7.475,13,"Specialists"
"OTU12656",2,1.898,1,2,"NS"
"OTU42142",2,1.864,1,2,"NS"
"OTU12193",11,7.81,5,10,"Generalists"
"OTU1181",23,16.44,12,20,"Generalists"
"OTU8498",1,1.888,1,2,"NS"
"OTU8160",5,5.402,4,7,"NS"
"OTU8940",4,6.008,4,8,"NS"
"OTU68276",16,27.924,23,33,"Specialists"
"OTU6257",7,6.508,5,8.52499999999998,"NS"
"OTU4687",11,9.626,7,12,"NS"
"OTU8654",2,2.698,2,3,"NS"
"OTU9023",4,4.152,3,5,"NS"
"OTU822",10,13.446,10,17,"NS"
"OTU670",3,2.714,2,3,"NS"
"OTU14292",2,1.88,1,2,"NS"
"OTU2084",31,28.174,23,33,"NS"
"OTU1988",24,16.944,13,21,"Generalists"
"OTU2383",9,8.318,6,11,"NS"
"OTU28266",2,1.888,1,2,"NS"
"OTU3239",3,2.698,2,3,"NS"
"OTU592",26,28.5,24,34,"NS"
"OTU15632",4,4.164,3,5,"NS"
"OTU9749",18,17.524,13,22,"NS"
"OTU448",47,37.586,32,44,"Generalists"
"OTU7853",3,2.75,2,3,"NS"
"OTU1787",18,21.306,17,26,"NS"
"OTU5189",6,7.896,5.475,10,"NS"
"OTU8083",2,1.882,1,2,"NS"
"OTU7459",5,5.4,4,7,"NS"
"OTU9008",2,2.694,2,3,"NS"
"OTU5937",3,4.084,3,5,"NS"
"OTU11196",5,4.79,3,6,"NS"
"OTU1473",11,13.388,10,17,"NS"
"OTU3654",6,8.338,6,11,"NS"
"OTU6936",23,18.296,14,22,"Generalists"
"OTU2533",2,1.888,1,2,"NS"
"OTU1721",19,14.78,11.475,19,"NS"
"OTU1197",16,23.614,19,29,"Specialists"
"OTU8766",2,1.89,1,2,"NS"
"OTU6069",14,13.098,10,17,"NS"
"OTU5443",5,6.572,5,8.52499999999998,"NS"
"OTU3519",9,9.978,7,13,"NS"
"OTU8578",4,3.462,2,4,"NS"
"OTU3156",4,10.682,8,14,"Specialists"
"OTU23663",12,14.122,10.475,18,"NS"
"OTU17953",1,1.916,1,2,"NS"
"OTU20377",3,2.742,2,3,"NS"
"OTU12225",4,3.494,2,4,"NS"
"OTU3427",2,3.408,2,4,"NS"
"OTU551",8,40.972,34,47,"Specialists"
"OTU9227",5,6.458,4,8,"NS"
"OTU36031",4,3.43,2,4,"NS"
"OTU2566",14,13.216,10,16,"NS"
"OTU10130",5,5.412,3,7,"NS"
"OTU4405",7,9.536,7,13,"NS"
"OTU5188",2,1.906,1,2,"NS"
"OTU35882",4,4.804,3,6,"NS"
"OTU5938",14,13.646,10,17.525,"NS"
"OTU97678",8,37.174,31,43,"Specialists"
"OTU39064",3,3.472,2,4,"NS"
"OTU51086",13,18.922,14.475,23,"Specialists"
"OTU13697",2,2.7,2,3,"NS"
"OTU11299",2,1.902,1,2,"NS"
"OTU4825",15,14.6,11,18,"NS"
"OTU10974",2,1.892,1,2,"NS"
"OTU7846",2,1.87,1,2,"NS"
"OTU5080",6,5.982,4,8,"NS"
"OTU48735",8,6.43,5,9,"NS"
"OTU1468",5,6.97,5,9,"NS"
"OTU8323",5,7.924,6,10,"Specialists"
"OTU6950",3,4.78,3,6,"NS"
"OTU17548",2,2.7,2,3,"NS"
"OTU1060",37,31.196,25.475,37,"NS"
"OTU5346",4,5.332,4,7,"NS"
"OTU18957",2,2.7,2,3,"NS"
"OTU10223",2,1.894,1,2,"NS"
"OTU8788",5,5.896,4,8,"NS"
"OTU2464",16,27.534,22,33,"Specialists"
"OTU31731",2,1.928,1,2,"NS"
"OTU90121",2,1.914,1,2,"NS"
"OTU6611",1,2.704,2,3,"Specialists"
"OTU985",23,17.324,13,22,"Generalists"
"OTU3515",4,13.122,10,16.525,"Specialists"
"OTU1138",17,30.448,25,36,"Specialists"
"OTU1685",15,18.372,15,22,"NS"
"OTU392",33,26.228,21,32,"Generalists"
"OTU1121",16,33.502,27,40,"Specialists"
"OTU21384",3,2.7,2,3,"NS"
"OTU1421",15,11.77,9,15,"NS"
"OTU4045",5,8.386,6,11,"Specialists"
"OTU10050",4,6.004,4,8,"NS"
"OTU84329",3,3.438,2,4,"NS"
"OTU8601",2,1.91,1,2,"NS"
"OTU4523",33,19.694,15,24,"Generalists"
"OTU2029",13,10.266,7,14,"NS"
"OTU2531",29,20.15,16,24.525,"Generalists"
"OTU5342",3,5.392,3.475,7,"Specialists"
"OTU7330",12,8.348,6,11,"Generalists"
"OTU15008",18,14.482,11,18,"NS"
"OTU820",3,12.336,9,16,"Specialists"
"OTU893",24,30.434,25,36,"Specialists"
"OTU2182",9,6.548,4,9,"NS"
"OTU13237",3,4.126,3,5,"NS"
"OTU2677",3,2.706,2,3,"NS"
"OTU10474",2,1.89,1,2,"NS"
"OTU8704",2,2.732,2,3,"NS"
"OTU16934",6,5.988,4,8,"NS"
"OTU4111",6,5.406,3,7,"NS"
"OTU7279",6,6.434,4,8,"NS"
"OTU36786",7,8.736,6,11.525,"NS"
"OTU15379",1,1.89,1,2,"NS"
"OTU9785",2,1.89,1,2,"NS"
"OTU5804",10,8.748,6,11,"NS"
"OTU7245",2,1.89,1,2,"NS"
"OTU14691",3,2.682,2,3,"NS"
"OTU18494",2,4.158,3,5,"Specialists"
"OTU25038",1,1.876,1,2,"NS"
"OTU93137",3,4.762,3,6,"NS"
"OTU12494",9,7.884,5,10,"NS"
"OTU10565",10,8.484,6,11,"NS"
"OTU729",30,48.912,42.475,57,"Specialists"
"OTU5988",6,5.91,4,8,"NS"
"OTU6670",6,5.468,4,7,"NS"
"OTU870",23,20.616,16,25.525,"NS"
"OTU16801",3,2.698,2,3,"NS"
"OTU1654",14,13.328,10,17,"NS"
"OTU8384",1,1.92,1,2,"NS"
"OTU1109",9,12.358,9,16,"NS"
"OTU9148",1,2.73,2,3,"Specialists"
"OTU405",12,45.778,39,52,"Specialists"
"OTU6646",9,9.2,6,12,"NS"
"OTU8851",2,1.896,1,2,"NS"
"OTU19031",1,1.892,1,2,"NS"
"OTU9158",3,3.428,2,4,"NS"
"OTU2963",9,7.464,5,10,"NS"
"OTU1709",38,24.692,20,29.525,"Generalists"
"OTU85198",2,1.886,1,2,"NS"
"OTU4885",1,1.89,1,2,"NS"
"OTU8694",3,4.208,3,5,"NS"
"OTU2837",21,19.964,16,25,"NS"
"OTU4147",16,14.548,11,18,"NS"
"OTU54469",3,4.182,3,5,"NS"
"OTU953",22,21.476,17,26,"NS"
"OTU6568",4,11.498,8,15,"Specialists"
"OTU7403",5,4.77,3,6,"NS"
"OTU4672",5,4.13,3,5,"NS"
"OTU22759",4,3.482,2,4,"NS"
"OTU5440",41,21.882,17,26.525,"Generalists"
"OTU5194",24,25.256,20,30,"NS"
"OTU9036",4,3.404,2,4,"NS"
"OTU14204",5,6.002,4,8,"NS"
"OTU39747",2,1.91,1,2,"NS"
"OTU3311",5,5.344,3,7,"NS"
"OTU4656",28,21.352,16,26,"Generalists"
"OTU3080",7,8.3,6,11,"NS"
"OTU5584",1,1.92,1,2,"NS"
"OTU2595",15,15.24,11,19,"NS"
"OTU12351",3,2.714,2,3,"NS"
"OTU10113",3,3.476,2,4,"NS"
"OTU1863",8,8.27,6,11,"NS"
"OTU2515",12,10.986,8,14,"NS"
"OTU7446",7,5.42,3.475,7,"NS"
"OTU42803",6,4.79,3,6,"NS"
"OTU4353",2,1.86,1,2,"NS"
"OTU6312",3,2.692,1,3,"NS"
"OTU5654",3,2.7,2,3,"NS"
"OTU57111",12,18.056,14,22,"Specialists"
"OTU32700",3,2.724,2,3,"NS"
"OTU1701",15,19.142,15,23.525,"NS"
"OTU27746",5,4.806,3,6,"NS"
"OTU50835",13,10.704,7.475,14,"NS"
"OTU1026",27,21.848,17,27,"NS"
"OTU3704",4,4.138,3,5,"NS"
"OTU2436",15,11.04,8,14,"Generalists"
"OTU6248",4,4.702,3,6,"NS"
"OTU903",23,32.984,28,39,"Specialists"
"OTU4066",18,17.188,13,21,"NS"
