"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU3115",1,9.14,5,13,"Specialists"
"OTU7124",2,2.52,1,4,"NS"
"OTU11735",1,2.95,1,4.52499999999999,"NS"
"OTU4892",2,5.57,3,8.52499999999999,"Specialists"
"OTU12574",3,2.83,1,4,"NS"
"OTU11988",3,3.02,1,5,"NS"
"OTU8484",9,6.95,4,10,"NS"
"OTU758",1,1.53,1,2,"NS"
"OTU4380",2,6.67,3.475,10.525,"Specialists"
"OTU1973",1,2.1,1,3,"NS"
"OTU1023",31,29.75,24,38,"NS"
"OTU6760",8,3.67,2,6,"Generalists"
"OTU1034",2,1.62,1,2,"NS"
"OTU2174",3,2.26,1,4,"NS"
"OTU8451",2,2.7,1,4,"NS"
"OTU2111",3,19.99,14.475,24.525,"Specialists"
"OTU6230",4,5.67,3,9,"NS"
"OTU8209",8,9.08,6,13,"NS"
"OTU3103",13,6.12,3.475,9,"Generalists"
"OTU4458",1,7.49,5,12,"Specialists"
"OTU970",2,47.43,41,55.525,"Specialists"
"OTU368",5,2.52,1,4,"Generalists"
"OTU10324",5,8.32,5,12.525,"NS"
"OTU483",3,4.38,2,7,"NS"
"OTU8912",2,3.13,1,5,"NS"
"OTU18",21,9.2,5.475,13,"Generalists"
"OTU8622",3,14.24,10,19.525,"Specialists"
"OTU4486",3,5.11,3,8,"NS"
"OTU10999",3,1.95,1,3,"NS"
"OTU1183",3,32.2,25,39.525,"Specialists"
"OTU8081",3,3.58,2,6,"NS"
"OTU8338",2,3.22,1.475,5,"NS"
"OTU10110",1,2.01,1,3,"NS"
"OTU1283",1,2,1,3,"NS"
"OTU1347",5,24.25,18.475,29.525,"Specialists"
"OTU874",2,3.02,1.475,5,"NS"
"OTU3933",4,9.2,5.475,13,"Specialists"
"OTU9147",2,1.55,1,2,"NS"
"OTU5160",2,6.32,4,9,"Specialists"
"OTU11190",2,2.33,1,4,"NS"
"OTU12727",1,1.64,1,2,"NS"
"OTU360",5,5.17,3,8,"NS"
"OTU1624",5,26.46,20.95,32.525,"Specialists"
"OTU9665",4,2.38,1,4,"NS"
"OTU11535",4,2.44,1,4,"NS"
"OTU1687",1,18.04,12.475,23,"Specialists"
"OTU4775",1,5.56,2.475,8,"Specialists"
"OTU7976",1,2.38,1,4,"NS"
"OTU7238",2,1.99,1,3,"NS"
"OTU4360",3,6.87,5,9,"Specialists"
"OTU6204",4,6.58,4,9,"NS"
"OTU1849",7,10.87,7.475,15.525,"Specialists"
"OTU8924",2,1.98,1,3,"NS"
"OTU8994",1,2.01,1,3,"NS"
"OTU3224",11,16.25,11.475,22,"Specialists"
"OTU9090",1,2.87,2,5,"Specialists"
"OTU1584",7,22.02,16.475,28,"Specialists"
"OTU1444",4,2.24,1,3.52499999999999,"Generalists"
"OTU4120",2,2.38,1,4,"NS"
"OTU2459",2,16.07,11,21.525,"Specialists"
"OTU847",3,3.02,1.475,4,"NS"
"OTU7192",4,3.7,2,6,"NS"
"OTU7620",3,3.33,1,5,"NS"
"OTU7933",3,4.83,2.475,7,"NS"
"OTU2330",1,1.64,1,2,"NS"
"OTU760",5,47.45,40.475,55,"Specialists"
"OTU4425",1,5.62,3,9,"Specialists"
"OTU3277",2,10.46,6,14,"Specialists"
"OTU4367",1,6.75,4,9.52499999999999,"Specialists"
"OTU5630",1,4.16,2,7,"Specialists"
"OTU8902",1,5.35,3,8,"Specialists"
"OTU10620",1,1.64,1,2,"NS"
"OTU537",16,37.15,31,44.525,"Specialists"
"OTU4507",1,5.96,2.475,9,"Specialists"
"OTU7851",1,2.31,1,4,"NS"
"OTU7814",1,2.2,1,4,"NS"
"OTU9215",1,1.62,1,2,"NS"
"OTU9436",6,3.77,2,6,"NS"
"OTU1807",2,1.62,1,2,"NS"
"OTU2577",6,6.67,4,10,"NS"
"OTU5943",4,3.64,2,5,"NS"
"OTU12601",3,2.87,1,4,"NS"
"OTU7428",3,2.06,1,3,"NS"
"OTU9170",3,2.54,1,4,"NS"
"OTU794",2,1.55,1,2,"NS"
"OTU10333",2,2.58,1,4,"NS"
"OTU1660",1,16.74,11.475,21.525,"Specialists"
"OTU8530",3,1.89,1,3,"NS"
"OTU5581",1,6.15,3,9,"Specialists"
"OTU9898",1,1.6,1,2,"NS"
"OTU11332",5,3.7,2,5.52499999999999,"NS"
"OTU2979",2,1.58,1,2,"NS"
"OTU9612",2,1.55,1,2,"NS"
"OTU3792",2,10.44,7,14.05,"Specialists"
"OTU5971",2,3.53,2,5,"NS"
"OTU627",4,61.43,53,72,"Specialists"
"OTU342",6,4.73,3,8,"NS"
"OTU9218",2,1.93,1,3,"NS"
"OTU239",7,5.19,3,8,"NS"
"OTU210",5,15.98,11,21,"Specialists"
"OTU13066",1,1.93,1,3,"NS"
"OTU2760",4,27.66,21.475,34,"Specialists"
"OTU4427",7,4.82,3,7.52499999999999,"NS"
"OTU971",1,27.53,21,35,"Specialists"
"OTU3669",1,7.03,4,10,"Specialists"
"OTU3467",1,7.08,4,10,"Specialists"
"OTU8052",2,2.76,2,4,"NS"
"OTU5855",10,6.98,4,10,"NS"
"OTU11168",2,1.99,1,3,"NS"
"OTU207",2,33.34,25,40.525,"Specialists"
"OTU254",20,65.3,55.95,77,"Specialists"
"OTU7210",6,3.58,2,5.52499999999999,"Generalists"
"OTU1871",15,35.9,29.475,42.525,"Specialists"
"OTU1905",2,2.59,1,4,"NS"
"OTU1505",1,2.07,1,3,"NS"
"OTU6231",1,5.5,3,9,"Specialists"
"OTU8907",2,3.44,2,5,"NS"
"OTU2666",1,20.71,15,26.525,"Specialists"
"OTU7579",1,3,2,5,"Specialists"
"OTU8932",1,2.52,1,4,"NS"
"OTU7102",1,3.99,2,6,"Specialists"
"OTU11565",2,2,1,3,"NS"
"OTU2534",21,17.94,13,23,"NS"
"OTU10343",2,1.63,1,2,"NS"
"OTU6734",1,1.52,1,2,"NS"
"OTU11962",2,1.89,1,3,"NS"
"OTU3265",9,10.74,7,15,"NS"
"OTU227",2,2.43,1,3.52499999999999,"NS"
"OTU566",6,3.14,2,5,"Generalists"
"OTU9171",1,2.81,1,5,"NS"
"OTU7193",11,7.37,5,11,"NS"
"OTU5524",6,6.59,4,10,"NS"
"OTU3570",7,13.3,9.475,18,"Specialists"
"OTU1191",2,1.61,1,2,"NS"
"OTU7296",13,8.39,5.475,12,"Generalists"
"OTU4207",3,6.43,4,10,"Specialists"
"OTU6761",4,2.93,1,4,"NS"
"OTU145",4,4.69,2.475,7,"NS"
"OTU11799",2,3.79,2,6,"NS"
"OTU276",2,1.97,1,3,"NS"
"OTU8375",6,4.06,2,6.52499999999999,"NS"
"OTU824",2,4.75,3,7,"Specialists"
"OTU11964",16,6.23,4,9,"Generalists"
"OTU8061",4,3.01,1,5.52499999999999,"NS"
"OTU11277",4,15.51,10,22,"Specialists"
"OTU1318",14,4.31,2,7,"Generalists"
"OTU1517",3,15.29,10.475,19.525,"Specialists"
"OTU3007",6,8.22,6,12,"NS"
"OTU4505",10,7.45,4.475,10.525,"NS"
"OTU3270",21,15.58,10,21,"NS"
"OTU9826",3,6.09,3.475,9,"Specialists"
"OTU3066",1,13.1,9,17.525,"Specialists"
"OTU2927",1,9.57,6,13,"Specialists"
"OTU5492",2,4.31,2.475,6,"Specialists"
"OTU6705",2,4.37,2,7,"NS"
"OTU1237",15,23.9,18,31,"Specialists"
"OTU6848",5,4.21,2,6,"NS"
"OTU5455",4,5.05,3,7.52499999999999,"NS"
"OTU7378",2,2.6,1,4,"NS"
"OTU402",3,1.94,1,3,"NS"
"OTU374",6,70.34,58.95,83.525,"Specialists"
"OTU11331",2,1.96,1,3,"NS"
"OTU6210",5,3.85,2,6,"NS"
"OTU8230",4,3.4,2,5,"NS"
"OTU2687",2,10.59,7,14.525,"Specialists"
"OTU6566",2,1.55,1,2,"NS"
"OTU4108",3,11.63,8,16,"Specialists"
"OTU5578",3,5.63,3,8.52499999999999,"NS"
"OTU1486",1,31.27,24.475,38,"Specialists"
"OTU2470",3,14.68,10.475,19,"Specialists"
"OTU2843",3,6,3,9.52499999999999,"NS"
"OTU10104",3,3.91,2,6,"NS"
"OTU8928",1,1.99,1,3,"NS"
"OTU10954",1,3.23,1.475,5.52499999999999,"Specialists"
"OTU9124",1,2.54,1,4,"NS"
"OTU9004",1,1.51,1,2,"NS"
"OTU1295",2,18.79,14,24,"Specialists"
"OTU2106",1,1.56,1,2,"NS"
"OTU10562",1,1.52,1,2,"NS"
"OTU4851",6,3.99,2,7,"NS"
"OTU945",3,2.63,1,4.52499999999999,"NS"
"OTU10948",1,2.21,1,3,"NS"
"OTU1519",1,2.98,1,5,"NS"
"OTU3396",5,11.57,7.475,16,"Specialists"
"OTU373",6,4.7,2,7,"NS"
"OTU7371",3,2.93,2,5,"NS"
"OTU2742",8,20.88,16,27.525,"Specialists"
"OTU1196",2,2.22,1,4,"NS"
"OTU5642",2,5.64,3,8,"Specialists"
"OTU7375",3,3.36,2,5,"NS"
"OTU5151",1,27.06,20.475,34,"Specialists"
"OTU3904",3,4.41,2,7,"NS"
"OTU4595",2,14.42,9,18,"Specialists"
"OTU5552",1,3.54,2,6,"Specialists"
"OTU147",3,4,2,6,"NS"
"OTU2308",3,3.45,2,5,"NS"
"OTU7068",3,4.38,2,6.52499999999999,"NS"
"OTU10428",19,26.23,20,35,"Specialists"
"OTU1296",23,31.01,25,38,"Specialists"
"OTU3215",1,1.58,1,2,"NS"
"OTU11165",6,4.64,2,8,"NS"
"OTU6581",4,3.91,2,6,"NS"
"OTU3837",1,4.73,2,7,"Specialists"
"OTU714",6,3.95,1.475,6.52499999999999,"NS"
"OTU12761",2,5.09,3,7,"Specialists"
"OTU7426",3,3.47,1.475,5,"NS"
"OTU451",1,1.98,1,3,"NS"
"OTU1800",3,25.94,18.475,32,"Specialists"
"OTU1411",2,2.01,1,3,"NS"
"OTU7432",3,3.17,2,5,"NS"
"OTU4068",13,7.03,4,11,"Generalists"
"OTU4358",1,2.56,1,4,"NS"
"OTU11209",1,1.61,1,2,"NS"
"OTU887",3,2.3,1,4,"NS"
"OTU1114",2,2.07,1,3,"NS"
"OTU1419",3,2.04,1,3,"NS"
"OTU3204",1,3.11,2,5,"Specialists"
"OTU1858",2,20.05,14,24.525,"Specialists"
"OTU2318",1,28.39,23,37,"Specialists"
"OTU12116",1,4.6,2.475,7.52499999999999,"Specialists"
"OTU6636",1,4.16,2,6,"Specialists"
"OTU11212",1,2.84,1,5,"NS"
"OTU7318",3,2.98,1,5,"NS"
"OTU12458",7,5.73,3,8,"NS"
"OTU2954",1,1.64,1,2,"NS"
"OTU5870",7,8.94,6,13,"NS"
"OTU7393",3,3.1,1,5,"NS"
"OTU5522",1,4.71,2.475,7,"Specialists"
"OTU4055",4,3.56,2,6,"NS"
"OTU5701",1,6.02,3.475,9,"Specialists"
"OTU6571",57,14.75,10,19,"Generalists"
"OTU1566",3,5.17,3,8,"NS"
"OTU12229",7,3.73,2,6,"Generalists"
"OTU393",3,4.13,2,6,"NS"
"OTU3161",2,2.29,1,3,"NS"
"OTU2583",8,10.59,6,14,"NS"
"OTU1140",3,35.62,29,44.525,"Specialists"
"OTU8453",2,1.59,1,2,"NS"
"OTU3112",1,16.73,12,22,"Specialists"
"OTU851",3,49.5,41.475,59,"Specialists"
"OTU2777",1,6.7,3.475,9.52499999999999,"Specialists"
"OTU11632",4,4.57,2,7,"NS"
"OTU8697",8,7.51,4,11.525,"NS"
"OTU3486",3,2.54,1,4,"NS"
"OTU8315",1,2.64,1,4,"NS"
"OTU1018",1,1.63,1,2,"NS"
"OTU3729",4,9.13,5.475,12.525,"Specialists"
"OTU11241",1,2.96,1,5,"NS"
"OTU9642",2,6.47,4,10,"Specialists"
"OTU1985",2,1.62,1,2,"NS"
"OTU6423",4,2.67,1,4,"NS"
"OTU4702",7,6.64,4,10,"NS"
"OTU3506",2,1.57,1,2,"NS"
"OTU3341",11,12.63,8,18,"NS"
"OTU4667",8,5.79,3,8,"NS"
"OTU9675",10,7.81,5,11,"NS"
"OTU10064",1,1.61,1,2,"NS"
"OTU7012",2,2.33,1,4,"NS"
"OTU9548",2,3.65,2,6,"NS"
"OTU1481",3,30.78,24.475,37.525,"Specialists"
"OTU3861",3,5.82,4,9,"Specialists"
"OTU4212",2,9.19,5,13.525,"Specialists"
"OTU6892",6,4.07,2,6,"NS"
"OTU11601",2,1.56,1,2,"NS"
"OTU9120",2,4.13,2,6,"NS"
"OTU8457",3,5.33,3,7.52499999999999,"NS"
"OTU3920",1,1.91,1,3,"NS"
"OTU6568",16,17,12,22,"NS"
"OTU1913",9,18.65,13.475,23.525,"Specialists"
"OTU1241",2,25.1,19,30.525,"Specialists"
"OTU4559",10,6.69,4,10,"NS"
"OTU12493",1,1.99,1,3,"NS"
"OTU2213",7,9.08,6,13,"NS"
"OTU6393",2,4.33,2,7,"NS"
"OTU12742",2,2.05,1,3,"NS"
"OTU6552",10,14.82,10,19.525,"NS"
"OTU8759",3,2.42,1,4,"NS"
"OTU12467",3,2.45,1,4,"NS"
"OTU7181",3,3.25,1,5,"NS"
"OTU9141",2,2.3,1,4,"NS"
"OTU2711",5,6.1,3,9,"NS"
"OTU1131",5,3.39,2,5,"NS"
"OTU4565",2,8.74,5.475,13,"Specialists"
"OTU9285",4,4.3,2,6.52499999999999,"NS"
"OTU9762",2,2.64,1,4.52499999999999,"NS"
"OTU12468",3,2.73,1,4,"NS"
"OTU9766",1,1.53,1,2,"NS"
"OTU4379",12,7.6,5,11,"Generalists"
"OTU319",1,1.58,1,2,"NS"
"OTU4706",3,7.12,4,10,"Specialists"
"OTU6748",7,4.51,2.475,7,"NS"
"OTU8409",2,1.55,1,2,"NS"
"OTU3841",6,10.61,7,14,"Specialists"
"OTU8617",1,3.61,2,5,"Specialists"
"OTU101",8,8.3,5,11.525,"NS"
"OTU7132",2,5.69,3,8,"Specialists"
"OTU11506",4,2.81,1,4,"NS"
"OTU5495",2,6.98,4,11,"Specialists"
"OTU8636",1,3.54,2,5,"Specialists"
"OTU3446",4,15.88,11,20.525,"Specialists"
"OTU805",4,2.62,1,4,"NS"
"OTU8603",2,1.55,1,2,"NS"
"OTU6303",4,2.55,1,4,"NS"
"OTU4143",2,10.65,6,15,"Specialists"
"OTU9362",1,1.58,1,2,"NS"
"OTU7537",4,3.85,2,6,"NS"
"OTU1365",16,39.5,32,47.525,"Specialists"
"OTU7336",2,2.04,1,3,"NS"
"OTU11156",1,5.96,4,9,"Specialists"
"OTU11248",1,2,1,3,"NS"
"OTU2270",10,19.13,14,24.525,"Specialists"
"OTU11603",1,1.64,1,2,"NS"
"OTU3697",1,11.36,8,15,"Specialists"
"OTU7821",2,6.46,3.475,10,"Specialists"
"OTU11134",2,1.58,1,2,"NS"
"OTU589",15,48.82,39.95,56,"Specialists"
"OTU8985",1,2.75,1.475,4,"Specialists"
"OTU8035",1,3.52,2,5.52499999999999,"Specialists"
"OTU10041",1,1.55,1,2,"NS"
"OTU3597",1,2.05,1,3,"NS"
"OTU7180",4,3.02,1,5,"NS"
"OTU12627",1,2.02,1,3,"NS"
"OTU6648",4,3.23,1.475,5,"NS"
"OTU9026",2,1.9,1,3,"NS"
"OTU3388",1,9.93,6.475,13.525,"Specialists"
"OTU1001",2,2.93,1,4,"NS"
"OTU3232",3,14.91,10.475,19,"Specialists"
"OTU4255",4,5.37,3,8,"NS"
"OTU12351",2,1.54,1,2,"NS"
"OTU1116",1,33.76,26.475,40.525,"Specialists"
"OTU1158",1,2.55,1,4,"NS"
"OTU5370",4,3.71,2,6,"NS"
"OTU4315",3,9.2,6,13,"Specialists"
"OTU3322",5,13.77,9,19,"Specialists"
"OTU1451",5,2.88,1,5,"NS"
"OTU7216",1,2.79,1,4.52499999999999,"NS"
"OTU1508",1,1.62,1,2,"NS"
"OTU6637",2,5.83,4,9,"Specialists"
"OTU8156",2,4,2,6,"NS"
"OTU11895",1,1.51,1,2,"NS"
"OTU2821",5,17.7,13,23.525,"Specialists"
"OTU5420",4,6.03,3,9,"NS"
"OTU6634",8,4.1,2,6,"Generalists"
"OTU2457",1,19.67,15,26.525,"Specialists"
"OTU12025",1,2.35,1,3,"NS"
"OTU1236",13,45.4,37,53.525,"Specialists"
"OTU11392",2,2.79,1,4,"NS"
"OTU1568",4,2.42,1,4,"NS"
"OTU11984",4,7.78,5,11,"Specialists"
"OTU9525",1,3.39,1.475,6,"Specialists"
"OTU1053",1,2.45,1,4,"NS"
"OTU2121",1,28.81,22,38,"Specialists"
"OTU12898",3,4.61,2.475,7.52499999999999,"NS"
"OTU11150",2,1.56,1,2,"NS"
"OTU35",4,64.22,53.95,73.525,"Specialists"
"OTU7553",2,2.43,1,4,"NS"
"OTU12150",1,1.67,1,2,"NS"
"OTU10243",5,3.71,1.475,6,"NS"
"OTU3387",5,5.21,3,8,"NS"
"OTU2186",1,2.31,1,3,"NS"
"OTU8117",1,2.35,1,4,"NS"
"OTU11732",1,1.63,1,2,"NS"
"OTU2022",3,28.77,22,36.525,"Specialists"
"OTU3295",3,10.34,7,14,"Specialists"
"OTU6882",1,2.34,1,4,"NS"
"OTU4926",1,9.44,6,13.525,"Specialists"
"OTU765",3,50.97,42,59.525,"Specialists"
"OTU772",2,51.5,43.475,61.525,"Specialists"
"OTU3190",2,20.03,14.475,25,"Specialists"
"OTU9380",2,12.42,9,17,"Specialists"
"OTU6652",2,15.7,11,20,"Specialists"
"OTU7998",1,3.51,2,6,"Specialists"
"OTU789",2,4.19,2,6.52499999999999,"NS"
"OTU7149",1,2.1,1,3,"NS"
"OTU12320",1,4.06,2,6,"Specialists"
"OTU4235",9,9.45,6,13,"NS"
"OTU4161",11,7.56,4.475,11,"NS"
"OTU2418",4,9.56,6,14,"Specialists"
"OTU2684",12,14.61,10,19.525,"NS"
"OTU3544",4,4.16,2,6,"NS"
"OTU1045",6,46.18,36.475,54.525,"Specialists"
"OTU385",3,2.33,1,3.52499999999999,"NS"
"OTU8208",1,3.57,2,5.52499999999999,"Specialists"
"OTU4737",2,2.33,1,4,"NS"
"OTU11862",1,1.56,1,2,"NS"
"OTU2983",2,8.65,6,13,"Specialists"
"OTU504",2,1.89,1,3,"NS"
"OTU2094",9,10.05,7,14,"NS"
"OTU848",1,21.21,15.95,27,"Specialists"
"OTU4583",3,4.77,3,7.52499999999999,"NS"
"OTU10299",3,12.53,9,16.525,"Specialists"
"OTU5043",8,17.97,13.475,22,"Specialists"
"OTU1041",5,39.09,31.475,46.525,"Specialists"
"OTU550",4,29.81,23,37,"Specialists"
"OTU10965",2,9.66,6.475,13,"Specialists"
"OTU4413",1,3.13,2,5,"Specialists"
"OTU4719",2,2.9,2,5,"NS"
"OTU2647",2,13.96,10,19.525,"Specialists"
"OTU6219",2,2.69,1,4,"NS"
"OTU6615",2,10.75,7,15,"Specialists"
"OTU5817",9,5.82,3,9,"NS"
"OTU817",40,34.5,27,41,"NS"
"OTU2724",2,9.63,6,14.525,"Specialists"
"OTU10550",1,3.84,2,6,"Specialists"
"OTU4420",3,4.72,2.475,7.52499999999999,"NS"
"OTU4118",8,6.51,3,9.52499999999999,"NS"
"OTU568",2,2.01,1,3,"NS"
"OTU3502",4,14.89,11,20,"Specialists"
"OTU89",11,6.78,4,10,"Generalists"
"OTU7648",3,2.03,1,3,"NS"
"OTU3776",2,5.2,3,8,"Specialists"
"OTU4457",4,7.86,5,11.525,"Specialists"
"OTU5231",6,4.96,3,8,"NS"
"OTU2472",3,6.89,4,10,"Specialists"
"OTU8494",2,2.62,1,4,"NS"
"OTU6030",4,3.17,1,5,"NS"
"OTU1172",3,2.49,1,4,"NS"
"OTU11296",2,1.95,1,3,"NS"
"OTU7610",6,3.31,2,5.52499999999999,"Generalists"
"OTU488",1,1.99,1,3,"NS"
"OTU3803",9,5.62,3,8,"Generalists"
"OTU11153",2,5.58,3,9,"Specialists"
"OTU519",2,1.49,1,2,"NS"
"OTU6244",1,2.37,1,4,"NS"
"OTU6720",3,5.42,2.475,8,"NS"
"OTU3262",5,3.71,2,5.52499999999999,"NS"
"OTU1344",1,19.11,14,24,"Specialists"
"OTU12186",4,7.36,4.475,11,"Specialists"
"OTU7959",2,3.13,1.475,5,"NS"
"OTU7001",1,3.16,1.475,5,"Specialists"
"OTU6801",2,1.45,1,2,"NS"
"OTU7031",2,2.34,1,4,"NS"
"OTU11522",1,6.48,4,10,"Specialists"
"OTU1458",3,22.83,17.475,29,"Specialists"
"OTU9410",3,1.99,1,3,"NS"
"OTU5806",11,4.38,2,7,"Generalists"
"OTU9022",2,1.58,1,2,"NS"
"OTU4910",5,3.62,2,5.52499999999999,"NS"
"OTU5028",5,4.26,2,6,"NS"
"OTU6536",9,4.91,2.475,8,"Generalists"
"OTU9377",2,1.93,1,3,"NS"
"OTU5094",10,4.72,3,7,"Generalists"
"OTU2341",4,12.09,8,16.525,"Specialists"
"OTU9729",1,1.58,1,2,"NS"
"OTU3364",6,5.11,3,7.52499999999999,"NS"
"OTU8206",2,2.59,1,4,"NS"
"OTU3524",11,9.64,6,13,"NS"
"OTU5421",1,1.61,1,2,"NS"
"OTU1840",7,17.72,13,23,"Specialists"
"OTU10938",2,1.89,1,3,"NS"
"OTU10291",8,27.37,21,34.525,"Specialists"
"OTU2211",2,13.74,10,18.525,"Specialists"
"OTU3822",5,3.49,2,5,"NS"
"OTU3699",2,6.12,3,9,"Specialists"
"OTU5129",8,5.1,2,8,"NS"
"OTU4693",3,8.97,6,13.525,"Specialists"
"OTU1718",2,1.6,1,2,"NS"
"OTU8798",3,2.34,1,4,"NS"
"OTU4053",3,5.33,3,8,"NS"
"OTU6865",8,10.13,7,14,"NS"
"OTU5494",2,7.74,4.475,11,"Specialists"
"OTU2946",6,14.54,9.475,19.525,"Specialists"
"OTU691",3,27.21,21,34.525,"Specialists"
"OTU4144",1,3.62,2,5.52499999999999,"Specialists"
"OTU10358",4,2.57,1,4,"NS"
"OTU2945",19,16.5,11.475,21,"NS"
"OTU11144",2,3.76,2,6,"NS"
"OTU5119",2,2.38,1,4,"NS"
"OTU2107",6,15.29,12,19.525,"Specialists"
"OTU8305",3,1.89,1,3,"NS"
"OTU8427",2,1.6,1,2,"NS"
"OTU8123",3,2.24,1,3,"NS"
"OTU2450",24,16,11,21.525,"Generalists"
"OTU5875",2,1.95,1,3,"NS"
"OTU6875",4,3.64,2,5.52499999999999,"NS"
"OTU179",1,34.62,27.475,43,"Specialists"
"OTU234",3,37.4,31,45,"Specialists"
"OTU2482",2,5.71,3,9,"Specialists"
"OTU1090",3,26.73,19,32.525,"Specialists"
"OTU5207",3,3.62,2,5,"NS"
"OTU3346",1,4.18,2,6.52499999999999,"Specialists"
"OTU5137",2,1.9,1,3,"NS"
"OTU4578",2,6.89,4.475,10.525,"Specialists"
"OTU2815",2,20.32,12.475,27,"Specialists"
"OTU5107",2,3.46,2,6,"NS"
"OTU267",1,1.95,1,3,"NS"
"OTU460",4,3.15,1.475,5,"NS"
"OTU3657",28,17.75,13,23.525,"Generalists"
"OTU832",4,2.59,1,4,"NS"
"OTU4383",1,2.37,1,4,"NS"
"OTU8813",4,8.11,4.475,11,"Specialists"
"OTU6814",2,1.66,1,2,"NS"
"OTU688",2,1.59,1,2,"NS"
"OTU9815",2,2.85,1,5,"NS"
"OTU7424",2,1.62,1,2,"NS"
"OTU7133",2,3.56,2,6,"NS"
"OTU1337",3,31.14,24,38.525,"Specialists"
"OTU4124",21,6.88,4,10,"Generalists"
"OTU6062",1,4.32,2,6.52499999999999,"Specialists"
"OTU8172",2,2.03,1,3,"NS"
"OTU9166",1,1.56,1,2,"NS"
"OTU6286",2,2.99,1,5,"NS"
"OTU7664",1,2.77,1,4,"NS"
"OTU3271",12,10.87,7,14,"NS"
"OTU762",3,1.98,1,3,"NS"
"OTU2401",1,22.68,17,30.525,"Specialists"
"OTU2518",1,21.87,18,28,"Specialists"
"OTU2602",1,20.11,14.475,26.525,"Specialists"
"OTU7396",1,3.42,2,5,"Specialists"
"OTU6730",4,6.18,3,9.52499999999999,"NS"
"OTU2722",1,1.6,1,2,"NS"
"OTU12584",1,2.19,1,4,"NS"
"OTU11606",1,2.36,1,4,"NS"
"OTU6515",5,5.28,3,8,"NS"
"OTU608",6,69.7,58.475,78,"Specialists"
"OTU1028",21,34.88,28,42,"Specialists"
"OTU5449",2,7.94,5,12,"Specialists"
"OTU8246",1,3.15,1,5,"NS"
"OTU1753",6,24.64,17.475,30.525,"Specialists"
"OTU640",2,4.12,2,6,"NS"
"OTU3476",2,13.45,10,19.525,"Specialists"
"OTU4679",2,8.66,6,12.525,"Specialists"
"OTU7505",2,5.07,3,8,"Specialists"
"OTU10951",3,11.38,8,16,"Specialists"
"OTU4808",3,6.28,4,9.52499999999999,"Specialists"
"OTU8257",1,2.56,1,4,"NS"
"OTU8509",2,1.93,1,3,"NS"
"OTU8849",2,1.61,1,2,"NS"
"OTU5202",2,4.9,2.475,7.52499999999999,"Specialists"
"OTU2730",2,15.41,11,20,"Specialists"
"OTU10439",1,2.11,1,3,"NS"
"OTU11590",1,1.58,1,2,"NS"
"OTU5428",4,5.71,3,8,"NS"
"OTU1861",2,2.06,1,3,"NS"
"OTU2723",2,13.34,9,18,"Specialists"
"OTU2640",4,13.98,9,18,"Specialists"
"OTU2388",1,13.98,9,18.525,"Specialists"
"OTU250",15,63.34,52.475,73.525,"Specialists"
"OTU3620",6,8.22,5,11,"NS"
"OTU1576",4,32.73,27,39.525,"Specialists"
"OTU330",3,3.19,1.475,5,"NS"
"OTU4516",5,6.32,4,9,"NS"
"OTU8838",3,2.8,1.475,4,"NS"
"OTU5222",9,6.47,4,10,"NS"
"OTU5611",7,7.11,4,11,"NS"
"OTU6924",1,3.17,1.475,5,"Specialists"
"OTU9333",1,1.52,1,2,"NS"
"OTU6918",3,15.18,9.475,22,"Specialists"
"OTU8459",1,1.59,1,2,"NS"
"OTU9073",1,1.55,1,2,"NS"
"OTU10290",2,24.83,18.475,31.525,"Specialists"
"OTU10446",1,1.62,1,2,"NS"
"OTU4468",10,4.56,2,7,"Generalists"
"OTU316",3,3.21,2,5,"NS"
"OTU2447",1,1.58,1,2,"NS"
"OTU1676",1,1.55,1,2,"NS"
"OTU720",2,1.65,1,2,"NS"
"OTU11206",1,1.62,1,2,"NS"
"OTU11292",1,2.32,1,3.52499999999999,"NS"
"OTU5608",1,5.97,3,9,"Specialists"
"OTU10656",1,3.27,2,5,"Specialists"
"OTU10031",4,2.85,1,4,"NS"
"OTU1332",1,26.39,21,32.525,"Specialists"
"OTU4222",1,6.18,4,9,"Specialists"
"OTU6595",3,4.38,2,6,"NS"
"OTU4190",1,6.68,4,10,"Specialists"
"OTU5928",1,3.82,2,6,"Specialists"
"OTU6234",1,2.71,2,4,"Specialists"
"OTU5732",1,4.32,2,7,"Specialists"
"OTU7806",1,2.59,1,4,"NS"
"OTU9343",1,1.96,1,3,"NS"
"OTU1367",1,2.31,1,4,"NS"
"OTU8473",2,2.91,1,5,"NS"
"OTU7772",1,2.41,1,4,"NS"
"OTU8499",1,2.41,1,4,"NS"
"OTU4788",3,4.18,2.475,6,"NS"
"OTU6391",2,1.58,1,2,"NS"
"OTU9901",1,1.56,1,2,"NS"
"OTU9748",1,2.03,1,3,"NS"
"OTU4433",2,6.72,3.475,10,"Specialists"
"OTU581",10,42.22,35,50,"Specialists"
"OTU10443",1,1.59,1,2,"NS"
"OTU7072",4,4.08,2,7,"NS"
"OTU8449",3,2.02,1,3,"NS"
"OTU10862",2,2.94,1,4,"NS"
"OTU11286",1,1.55,1,2,"NS"
"OTU816",1,22.38,16.475,28.525,"Specialists"
"OTU1106",1,18.29,13.475,24,"Specialists"
"OTU6873",1,7.51,5,11,"Specialists"
"OTU1723",21,28.97,22,35.525,"Specialists"
