"","OTU","Domain","Phylum","Class","Order","Family","Genus","Species","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SEV","SFA","UHC"
"884","OTU3674","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Lecythophora","Lecythophora_canina",0.0640495867768595,0.111111111111111,0,0.126315789473684,0.0384615384615385,0.04,0.0379746835443038,0.0636942675159236,0.0434782608695652,0,0,0,0.181818181818182,0.0384615384615385,0.0740740740740741,0,0,0,0,0,0.40625,0.0476190476190476,0.185185185185185,0.0294117647058824,0.05,0,0.333333333333333,0.1,0,0
"885","OTU1040","Fungi","Ascomycota","Eurotiomycetes","Onygenales","uncl_Onygenales","uncl_Onygenales","uncl_Onygenales",0.0723140495867769,0.444444444444444,1,0,0.243589743589744,0.0666666666666667,0.113924050632911,0.0127388535031847,0.0869565217391304,0.133333333333333,0.0263157894736842,0,0.0909090909090909,0.153846153846154,0,0.666666666666667,0,0,0.108108108108108,0,0,0,0,0.176470588235294,0,0,0,0.5,0,0
"886","OTU4297","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Physalacria","Physalacria_bambusae",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"887","OTU242","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales",0.0165289256198347,0,0,0,0,0.0266666666666667,0.0506329113924051,0.0127388535031847,0.0434782608695652,0,0.0526315789473684,0,0,0,0.0740740740740741,0,0.0526315789473684,0,0,0,0,0,0,0,0.05,0,0,0,0,0.0476190476190476
"888","OTU12631","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00413223140495868,0,0,0,0,0.0133333333333333,0,0.00636942675159236,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"889","OTU1609","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"890","OTU311","Fungi","Mucoromycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","uncl_Mortierella",0.227272727272727,0,0,0.452631578947368,0.0128205128205128,0.08,0.151898734177215,0.305732484076433,0.0434782608695652,0,0.0263157894736842,0,0.0909090909090909,0.230769230769231,0,0,0,0,0.0810810810810811,0.133333333333333,0.59375,0.476190476190476,0.111111111111111,0.323529411764706,1,0.727272727272727,0.333333333333333,0,0,0.238095238095238
"891","OTU36","Fungi","Ascomycota","Lecanoromycetes","uncl_Lecanoromycetes","uncl_Lecanoromycetes","uncl_Lecanoromycetes","uncl_Lecanoromycetes",0.0351239669421488,0,0,0,0.0128205128205128,0.0533333333333333,0.0759493670886076,0.0382165605095541,0,0,0,0,0,0,0,0,0.0526315789473684,0.142857142857143,0.0810810810810811,0,0,0.166666666666667,0,0.0294117647058824,0.05,0.136363636363636,0,0,0,0
"892","OTU2629","Fungi","Mucoromycota","uncl_Mucoromycota","uncl_Mucoromycota","uncl_Mucoromycota","uncl_Mucoromycota","uncl_Mucoromycota",0.0971074380165289,0.222222222222222,0,0.0315789473684211,0.102564102564103,0.106666666666667,0.189873417721519,0.0828025477707006,0.217391304347826,0.0666666666666667,0.210526315789474,0.0740740740740741,0,0.0769230769230769,0.296296296296296,0,0.315789473684211,0.142857142857143,0.0810810810810811,0.133333333333333,0.03125,0,0,0.147058823529412,0,0.0454545454545455,0,0.2,0,0
"893","OTU3511","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","uncl_Stachybotryaceae","uncl_Stachybotryaceae",0.0103305785123967,0,0,0,0.0128205128205128,0.04,0,0.00636942675159236,0.0869565217391304,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0.166666666666667,0,0,0
"894","OTU9773","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","uncl_Geastrum",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"895","OTU3725","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","uncl_Phaeosphaeriaceae","uncl_Phaeosphaeriaceae",0.0537190082644628,0,0,0.105263157894737,0.0128205128205128,0.0133333333333333,0.0506329113924051,0.0636942675159236,0.0434782608695652,0,0.0263157894736842,0.037037037037037,0,0,0.037037037037037,0,0,0,0.027027027027027,0,0.125,0,0,0.147058823529412,0.4,0.136363636363636,0,0,0,0.0476190476190476
"896","OTU1434","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","uncl_Tomentella",0.00619834710743802,0,0,0.0105263157894737,0,0.0266666666666667,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0
"897","OTU246","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium_persicinum",0.0495867768595041,0,0,0.0842105263157895,0,0.0266666666666667,0.0126582278481013,0.0828025477707006,0.0869565217391304,0,0.0263157894736842,0,0,0,0.037037037037037,0,0,0.142857142857143,0.135135135135135,0.0666666666666667,0.0625,0,0.333333333333333,0,0.05,0.0454545454545455,0,0,0,0
"898","OTU1950","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.138429752066116,0,0,0.147368421052632,0,0.186666666666667,0.215189873417722,0.140127388535032,0.0434782608695652,0,0.0789473684210526,0,0,0,0.259259259259259,0,0,0,0.432432432432432,0,0,0.666666666666667,0,0.0294117647058824,0.2,0.0909090909090909,0,0,0.1,0.19047619047619
"899","OTU2639","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00826446280991736,0,0,0.0105263157894737,0,0.0133333333333333,0,0.0127388535031847,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0.0454545454545455,0,0,0,0
"900","OTU2071","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","uncl_Chaetomiaceae","uncl_Chaetomiaceae",0.00619834710743802,0.111111111111111,0,0,0.0128205128205128,0,0.0253164556962025,0,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0.1,0,0
"901","OTU10226","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.00413223140495868,0,0,0,0,0,0.0126582278481013,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.0294117647058824,0,0,0,0,0,0
"902","OTU9923","Fungi","Mucoromycota","Mortierellomycetes","Mortierellales","Mortierellaceae","uncl_Mortierellaceae","uncl_Mortierellaceae",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903","OTU8674","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.012396694214876,0,0,0,0.0128205128205128,0,0.0632911392405063,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0.147058823529412,0,0,0,0,0,0
"904","OTU8729","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905","OTU10133","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"906","OTU1790","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00413223140495868,0,0,0,0,0,0.0253164556962025,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0.0666666666666667,0,0,0,0,0,0,0,0,0,0
"907","OTU1571","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.0392561983471074,0.111111111111111,0,0,0.0512820512820513,0.0666666666666667,0.0759493670886076,0.0254777070063694,0.130434782608696,0,0,0.0740740740740741,0,0,0.111111111111111,0.133333333333333,0,0,0,0.333333333333333,0,0.0476190476190476,0,0,0,0,0.166666666666667,0.1,0,0
"908","OTU7218","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00413223140495868,0,0,0,0,0,0.0126582278481013,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.0238095238095238,0,0,0,0,0,0,0,0
"909","OTU6887","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","uncl_Inocybe",0.00206611570247934,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0
"910","OTU109","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.0289256198347107,0,0,0,0.0256410256410256,0.0933333333333333,0.0253164556962025,0.0191082802547771,0,0,0,0.111111111111111,0,0.0769230769230769,0.0740740740740741,0,0.105263157894737,0,0,0.2,0,0,0,0.0294117647058824,0.05,0,0,0,0,0
"911","OTU10134","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","uncl_Orbiliaceae","uncl_Orbiliaceae",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912","OTU285","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Magnaporthiopsis","uncl_Magnaporthiopsis",0.012396694214876,0,0,0.0315789473684211,0,0,0.0253164556962025,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0588235294117647,0,0.0454545454545455,0,0,0.1,0
"913","OTU9226","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.0206611570247934,0,0,0,0,0.0666666666666667,0.0506329113924051,0.00636942675159236,0.0434782608695652,0,0,0.037037037037037,0,0,0,0,0,0,0.0540540540540541,0.4,0,0,0,0,0,0,0,0,0,0
"914","OTU6936","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00826446280991736,0,0,0,0.0256410256410256,0.0266666666666667,0,0,0.0869565217391304,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915","OTU4840","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Physalacriaceae","Physalacria","Physalacria_bambusae",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"916","OTU3336","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.0103305785123967,0,0,0.0421052631578947,0,0,0,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.19047619047619
"917","OTU8770","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Hymenochaete","uncl_Hymenochaete",0.00206611570247934,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
"918","OTU6389","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00413223140495868,0,0,0,0,0,0,0.0127388535031847,0,0,0.0263157894736842,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0
"919","OTU1159","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","uncl_Bolbitiaceae","uncl_Bolbitiaceae",0.00206611570247934,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"920","OTU142","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.00826446280991736,0,0,0.0105263157894737,0.0256410256410256,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0.105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476
"921","OTU658","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.00619834710743802,0.111111111111111,0,0,0.0384615384615385,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
"922","OTU13124","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0185950413223141,0,0,0,0,0.0533333333333333,0,0.0318471337579618,0.0434782608695652,0,0,0.037037037037037,0,0,0,0,0,0,0,0.0666666666666667,0.03125,0.0476190476190476,0.0740740740740741,0,0.05,0,0,0,0,0
"923","OTU11992","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0
"924","OTU1378","Fungi","Ascomycota","Lecanoromycetes","Ostropales","uncl_Ostropales","uncl_Ostropales","uncl_Ostropales",0.0165289256198347,0,0,0.0421052631578947,0,0,0.0126582278481013,0.0191082802547771,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0.15625,0.0238095238095238,0,0,0,0,0,0,0,0.0476190476190476
"925","OTU3562","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.0268595041322314,0,0,0.0736842105263158,0,0,0,0.0382165605095541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0
"926","OTU218","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius","uncl_Marasmius",0.0475206611570248,0,0,0.0421052631578947,0,0.0133333333333333,0.0632911392405063,0.0828025477707006,0,0,0,0.111111111111111,0,0,0.111111111111111,0,0,0,0.027027027027027,0.0666666666666667,0.0625,0,0.333333333333333,0,0.15,0,0,0,0.1,0
"927","OTU1897","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","uncl_Didymosphaeriaceae","uncl_Didymosphaeriaceae",0.0227272727272727,0,0,0.0315789473684211,0,0.0266666666666667,0.0126582278481013,0.0318471337579618,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0,0,0,0,0,0,0,0
"928","OTU11232","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00206611570247934,0,0,0,0,0,0,0.00636942675159236,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","OTU111","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","uncl_Phaeosphaeriaceae","uncl_Phaeosphaeriaceae",0.0351239669421488,0,0,0.0421052631578947,0,0,0.0126582278481013,0.0764331210191083,0,0,0.0263157894736842,0,0,0.0384615384615385,0,0,0,0.142857142857143,0,0,0,0.19047619047619,0,0,0.3,0,0,0,0,0
"930","OTU2545","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00206611570247934,0,0,0,0,0,0.0126582278481013,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","OTU1967","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","uncl_Chaetomiaceae","uncl_Chaetomiaceae",0.0351239669421488,0,0,0.0105263157894737,0,0.12,0.0632911392405063,0.0127388535031847,0,0,0.0263157894736842,0.037037037037037,0,0.192307692307692,0.0740740740740741,0,0.105263157894737,0,0.027027027027027,0.133333333333333,0.03125,0,0,0.0294117647058824,0.05,0,0,0,0,0
"932","OTU294","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Hymenochaete","uncl_Hymenochaete",0.00826446280991736,0,0,0,0,0,0,0.0254777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0
"933","OTU557","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","uncl_Stachybotryaceae","uncl_Stachybotryaceae",0.121900826446281,0,0,0.189473684210526,0.0128205128205128,0.0933333333333333,0.151898734177215,0.133757961783439,0.0434782608695652,0,0,0.148148148148148,0.0909090909090909,0.0769230769230769,0,0,0,0,0.0540540540540541,0,0.125,0.761904761904762,0.148148148148148,0,0.2,0.0454545454545455,0,0,0,0.19047619047619
"934","OTU2958","Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium","uncl_Olpidium",0.0454545454545455,0,0,0.0210526315789474,0,0.0266666666666667,0.0379746835443038,0.0955414012738854,0.0434782608695652,0,0,0.222222222222222,0,0,0.0740740740740741,0,0,0,0.027027027027027,0,0,0.0238095238095238,0.185185185185185,0,0.1,0,0,0,0.2,0.0952380952380952
"935","OTU898","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.00413223140495868,0,0,0,0,0.0133333333333333,0,0.00636942675159236,0.0434782608695652,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"936","OTU7003","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon_moniliiforme",0.00619834710743802,0,0,0.0105263157894737,0,0.0133333333333333,0,0.00636942675159236,0.0434782608695652,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0,0.037037037037037,0,0,0,0,0,0,0
"937","OTU597","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","uncl_Stachybotryaceae","uncl_Stachybotryaceae",0.012396694214876,0,0,0,0,0.0133333333333333,0.0506329113924051,0.00636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0952380952380952,0,0,0,0,0,0,0,0
"938","OTU1622","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Veronaea","uncl_Veronaea",0.0227272727272727,0,0,0.0315789473684211,0,0.0133333333333333,0.0253164556962025,0.0318471337579618,0.0434782608695652,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0.0238095238095238,0.296296296296296,0,0,0,0,0,0,0
"939","OTU3826","Fungi","Ascomycota","Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes","uncl_Eurotiomycetes",0.0227272727272727,0,0,0.0736842105263158,0,0.0133333333333333,0,0.0191082802547771,0,0,0.131578947368421,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0.0909090909090909,0,0,0,0.0476190476190476
"940","OTU11761","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","uncl_Thelephoraceae","uncl_Thelephoraceae",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941","OTU1722","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","uncl_Pleosporaceae","uncl_Pleosporaceae",0.12603305785124,0,0,0.210526315789474,0.0641025641025641,0.0133333333333333,0.113924050632911,0.165605095541401,0,0,0.0263157894736842,0.037037037037037,0,0.0769230769230769,0,0,0.157894736842105,0,0,0,0.25,0.0238095238095238,0,0.735294117647059,0.3,0.0454545454545455,0,0,0.9,0.19047619047619
"942","OTU4313","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","uncl_Tulasnellaceae","uncl_Tulasnellaceae",0.0165289256198347,0,0,0,0,0.0533333333333333,0.0126582278481013,0.0191082802547771,0.0434782608695652,0.0666666666666667,0,0.0740740740740741,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0.166666666666667,0,0.1,0
"943","OTU2047","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0413223140495868,0,0,0.0947368421052632,0,0,0,0.0700636942675159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.727272727272727,0,0,0,0
"944","OTU2242","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.00826446280991736,0,0,0.0210526315789474,0,0,0.0253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0,0,0,0,0,0,0,0
"945","OTU12707","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0247933884297521,0,0,0,0.0128205128205128,0.0533333333333333,0.0506329113924051,0.0191082802547771,0.173913043478261,0,0,0,0.0909090909090909,0,0,0,0,0,0.0810810810810811,0.2,0,0,0,0,0,0,0.166666666666667,0,0,0
"946","OTU12801","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","uncl_Ceratobasidiaceae","uncl_Ceratobasidiaceae",0.00413223140495868,0,0,0,0,0.0133333333333333,0,0.00636942675159236,0.0434782608695652,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","OTU6960","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0185950413223141,0,0,0.0421052631578947,0,0.0133333333333333,0,0.0254777070063694,0.0434782608695652,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0,0,0.1,0
"948","OTU12895","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.0247933884297521,0,0,0.0210526315789474,0.0128205128205128,0.0266666666666667,0.0126582278481013,0.0382165605095541,0,0.0666666666666667,0.0789473684210526,0,0,0,0.148148148148148,0,0,0,0.0810810810810811,0,0,0,0,0.0294117647058824,0,0,0,0,0,0
"949","OTU1423","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Podoscypha","uncl_Podoscypha",0.012396694214876,0,0,0.0315789473684211,0.0128205128205128,0.0266666666666667,0,0,0,0,0,0,0,0,0,0,0.157894736842105,0,0,0,0,0,0,0.0294117647058824,0,0.0454545454545455,0,0,0,0.0476190476190476
"950","OTU696","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0206611570247934,0,0,0.0631578947368421,0,0,0,0.0254777070063694,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.272727272727273,0,0,0,0
"951","OTU66","Fungi","Basidiomycota","Atractiellomycetes","Atractiellales","Hoehnelomycetaceae","Atractiella","Atractiella_rhizophila",0.119834710743802,0,0,0.273684210526316,0,0,0,0.203821656050955,0,0,0,0,0,0,0,0,0,0,0,0,0.53125,0,0,0.176470588235294,1,0.0909090909090909,0,0,0.5,0.380952380952381
"952","OTU676","Fungi","Chytridiomycota","Cladochytriomycetes","Cladochytriales","uncl_Cladochytriales","uncl_Cladochytriales","uncl_Cladochytriales",0.0867768595041322,0,0,0.168421052631579,0,0,0.0253164556962025,0.152866242038217,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.294117647058824,0.2,0,0,0,0.6,0.952380952380952
"953","OTU38","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0165289256198347,0,0,0,0.0128205128205128,0.0133333333333333,0.0126582278481013,0.0318471337579618,0,0,0.0263157894736842,0,0.0909090909090909,0.0769230769230769,0,0,0,0,0.027027027027027,0,0,0.0476190476190476,0,0.0294117647058824,0,0,0,0,0,0
"954","OTU730","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Magnaporthe","uncl_Magnaporthe",0.12396694214876,0,0,0.147368421052632,0.0128205128205128,0.16,0.278481012658228,0.0700636942675159,0,0,0.184210526315789,0.037037037037037,0.0909090909090909,0,0.0740740740740741,0,0,0,0.405405405405405,0,0.3125,0.523809523809524,0,0,0.05,0,0,0,0.1,0
"955","OTU1465","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.0413223140495868,0,0,0.0105263157894737,0.153846153846154,0.0266666666666667,0.0379746835443038,0.0127388535031847,0.0434782608695652,0.333333333333333,0.0526315789473684,0.111111111111111,0,0.0769230769230769,0.037037037037037,0.133333333333333,0,0,0.027027027027027,0,0,0,0,0.0294117647058824,0,0.0909090909090909,0,0,0,0
"956","OTU1666","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.0661157024793388,0,0,0.126315789473684,0,0.08,0.0379746835443038,0.0700636942675159,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.5,0.0740740740740741,0,0.25,0.136363636363636,0,0,0,0
"957","OTU11016","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00206611570247934,0,0,0,0,0.0133333333333333,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958","OTU441","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","uncl_Massarinaceae","uncl_Massarinaceae",0.101239669421488,0,0,0.136842105263158,0,0.0533333333333333,0.0886075949367089,0.159235668789809,0.0434782608695652,0,0.0526315789473684,0,0,0,0,0,0.0526315789473684,0,0.108108108108108,0.533333333333333,0.125,0.0476190476190476,0.111111111111111,0.117647058823529,0.5,0.318181818181818,0,0,0.1,0.0952380952380952
