"","X1351_1662","X1351_1663","X1351_1664","X1351_1653","X1351_1654","X1351_1655","X1351_1656","X1351_1657","X1351_1658","X1351_1659","X1351_1660","X1351_1661","X1351_1911","X1351_1912","X1351_1913","X1351_1902","X1351_1904","X1351_1905","X1351_1906","X1351_1907","X1351_1908","X1351_1909","X1351_1910","X1351_1722","X1351_1723","X1351_1724","X1351_1713","X1351_1714","X1351_1716","X1351_1717","X1351_1718","X1351_1719","X1351_1720","X1351_1721","X1351_1487","X1351_1488","X1351_1489","X1351_1478","X1351_1479","X1351_1480","X1351_1481","X1351_1482","X1351_1483","X1351_1484","X1351_1485","X1351_1486","X1351_1499","X1351_1501","X1351_1490","X1351_1491","X1351_1492","X1351_1493","X1351_1494","X1351_1495","X1351_1496","X1351_1497","X1351_1498","X1351_1748","X1351_1749","X1351_1750","X1351_1739","X1351_1740","X1351_1741","X1351_1742","X1351_1743","X1351_1744","X1351_1745","X1351_1746","X1351_1747","X1351_1609","X1351_1610","X1351_1611","X1351_1600","X1351_1602","X1351_1604","X1351_1605","X1351_1606","X1351_1607"
"OTU83546",0,0.000332815620146439,0.000110864745011086,0.000110778774786751,0,0,0,0,0,0,0,0,0.000110827884295689,0.000110680686220255,0,0,0.000110864745011086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110852455381887,0,0,0.000110803324099723,0,0.000110889332446219,0,0,0,0,0,0.000110815602836879,0,0,0,0,0,0,0.000110815602836879,0,0,0,0.000110963160230803,0,0.000110668437361664,0,0,0,0,0,0,0,0.000111111111111111,0.000332704890761894,0,0.000110717449069973,0,0,0.00011059500110595,0.000442575791104227,0.000331968573641695,0,0.000110766504209127,0
"OTU1357",0,0,0.000221729490022173,0.000664672648720505,0.000110901630253965,0,0,0.000111086425238836,0.000332704890761894,0,0,0.000111111111111111,0.000221655768591378,0.000110680686220255,0.000110901630253965,0.000442722744881018,0.000221729490022173,0.000221877080097626,0.00110840168477056,0.000110827884295689,0.000333074275563451,0.000221557549573502,0.000332520505431168,0,0,0,0,0,0,0,0,0,0,0,0,0.000110766504209127,0.000443803395095972,0.000664819944598338,0,0,0.000110766504209127,0.000110803324099723,0,0.000110729708780866,0.000332078813371707,0,0,0,0,0,0,0,0.000110815602836879,0,0,0.000110864745011086,0,0.000111000111000111,0.000332005312084993,0.00033288948069241,0.000222148172831278,0.000333407423871972,0.00111049416990561,0,0.000665705092643959,0.000443458980044346,0.000333333333333333,0.00155262282355551,0.000110901630253965,0,0.000110692937790569,0.000221141088014153,0,0,0,0.000221508472699081,0.000443066016836509,0
"OTU1436",0.00011102475852115,0,0.000221729490022173,0.000110778774786751,0,0,0.000110901630253965,0,0,0,0,0,0.000221655768591378,0.000332042058660764,0,0,0,0,0,0.000110827884295689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110803324099723,0,0.000110889332446219,0,0,0,0,0.000110692937790569,0,0.000110778774786751,0,0,0,0,0,0,0,0,0.000110864745011086,0.000110963160230803,0,0,0,0,0.000111135807957324,0,0,0.000221901697547986,0.000221729490022173,0.000111111111111111,0,0,0,0,0.000221141088014153,0,0,0,0,0,0
"OTU3711",0,0.000110938540048813,0.000221729490022173,0.000221557549573502,0.000110901630253965,0,0.000221803260507929,0,0.000443606521015859,0,0,0.000222222222222222,0.000110827884295689,0.000221361372440509,0.000110901630253965,0,0,0.000332815620146439,0,0.000110827884295689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332704890761894,0.00033255736614566,0,0.000110950848773993,0.000221606648199446,0,0.000110889332446219,0.000332299512627382,0.000332409972299169,0,0,0.000221385875581138,0.000110815602836879,0,0.000332963374028857,0.00022158209616663,0,0,0.000776053215077605,0.000332446808510638,0.00011102475852115,0.000110778774786751,0.000221729490022173,0.00033288948069241,0,0,0.000110963160230803,0.000222148172831278,0.000333407423871972,0.000666296501943365,0.000332225913621262,0.000221901697547986,0.000221729490022173,0.000444444444444444,0,0.000443606521015859,0.000110717449069973,0.000110692937790569,0,0.00055297500552975,0,0.000331968573641695,0,0.000110766504209127,0.000221385875581138
"OTU203",0.00011102475852115,0,0.000776053215077605,0.00177246039658801,0.000332704890761894,0.000110827884295689,0.000110901630253965,0.000666518551433015,0.000332704890761894,0.000221533008418254,0.000443360673908224,0.000555555555555556,0.00254904133880084,0.00265633646928611,0.00255073749584119,0.00343110127282789,0.000776053215077605,0.00244064788107389,0.000775881179339393,0.00531973844619306,0.00210947041190185,0.00387725711753628,0.00221680336954112,0.000111037086386853,0,0,0,0,0,0,0,0,0,0,0,0.0012184315463004,0,0.000997229916897507,0,0,0.000110766504209127,0,0.000110705192073508,0.000110729708780866,0.000110692937790569,0,0,0.000110987791342952,0.000110791048083315,0.000221803260507929,0.000221434898139947,0,0.000332446808510638,0,0,0.000554323725055432,0.000443852640923213,0.000777000777000777,0.000221336874723329,0.000110963160230803,0.000333222259246918,0.000444543231829295,0.000555247084952804,0.000332225913621262,0.000110950848773993,0.000443458980044346,0.000222222222222222,0.000665409781523788,0.000887213042031718,0.00177147918511957,0.000442771751162276,0.000442282176028306,0.00055297500552975,0.000774507634432397,0,0,0.000110766504209127,0
"OTU4098",0,0.000221877080097626,0.000110864745011086,0.000110778774786751,0,0,0.000110901630253965,0,0,0,0.000110840168477056,0.000111111111111111,0.000110827884295689,0,0,0,0,0,0.000110840168477056,0,0,0.000110778774786751,0,0,0,0.000111408199643494,0,0,0,0,0,0,0,0,0.000110852455381887,0,0.000221901697547986,0.000110803324099723,0.000110692937790569,0,0.000110766504209127,0.000332409972299169,0,0.000110729708780866,0.000221385875581138,0,0,0,0,0,0.000110717449069973,0,0.000332446808510638,0,0,0,0.000110963160230803,0.000222000222000222,0,0.000110963160230803,0.000222148172831278,0,0,0.000221483942414175,0,0.000110864745011086,0.000222222222222222,0.000221803260507929,0,0,0,0,0,0,0,0,0.000110766504209127,0
"OTU4546",0.00011102475852115,0.000221877080097626,0,0.000110778774786751,0,0,0,0,0.000110901630253965,0,0,0,0,0.000110680686220255,0.000110901630253965,0.000110680686220255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110950848773993,0,0,0.000221778664892437,0.000110766504209127,0.000332409972299169,0,0,0,0,0,0.000110987791342952,0,0,0,0,0,0,0,0,0,0,0.000110668437361664,0,0.000333222259246918,0.000111135807957324,0.000333148250971682,0,0.000221901697547986,0,0.000222222222222222,0.000110901630253965,0,0,0,0,0,0,0,0,0,0
"OTU519",0,0,0.000221729490022173,0.000110778774786751,0,0,0.000110901630253965,0.000111086425238836,0,0,0.000110840168477056,0,0.000332483652887066,0,0,0,0.000110864745011086,0,0,0,0,0.000110778774786751,0,0.000444148345547413,0.000110950848773993,0.000668449197860963,0.000110680686220255,0,0,0.000444296345662557,0.000110889332446219,0.000111037086386853,0.000554692700244065,0,0,0,0,0,0,0.000110889332446219,0,0,0,0,0,0.000221631205673759,0.000443115099147003,0,0,0,0,0.000110864745011086,0,0,0.000110778774786751,0,0,0.000111000111000111,0,0.000443852640923213,0.000333222259246918,0.000333407423871972,0.000555247084952804,0,0.000110950848773993,0.000110864745011086,0,0.000110901630253965,0.000110901630253965,0,0,0,0,0.000221287895552113,0,0,0,0.000221385875581138
"OTU21769",0,0.000110938540048813,0,0,0,0,0,0.000111086425238836,0,0,0.000221680336954112,0,0.000110827884295689,0,0,0,0.000110864745011086,0,0.000110840168477056,0,0,0.000110778774786751,0,0,0,0,0,0,0,0,0,0,0,0,0.00033255736614566,0,0,0.000110803324099723,0,0,0.000110766504209127,0,0,0,0,0,0,0.000110987791342952,0,0,0,0,0.000110815602836879,0,0,0,0,0,0,0,0,0,0.000111049416990561,0.000110741971207087,0,0.000110864745011086,0,0,0,0,0,0.000221141088014153,0.00011059500110595,0.000110643947776057,0.000110656191213898,0,0.000553832521045636,0.000110692937790569
"OTU3614",0.000555123792605751,0.000110938540048813,0.000221729490022173,0.000110778774786751,0,0,0.000110901630253965,0.000222172850477672,0.000221803260507929,0.000443066016836509,0.000221680336954112,0.000111111111111111,0.000110827884295689,0.000110680686220255,0.000332704890761894,0.000442722744881018,0.000110864745011086,0.000110938540048813,0.00055420084238528,0,0.00011102475852115,0.000221557549573502,0.000110840168477056,0,0,0,0,0,0,0,0,0.000222074172773706,0,0,0.000110852455381887,0.000110766504209127,0,0,0,0.000221778664892437,0.000110766504209127,0.000110803324099723,0,0,0,0,0,0,0.000110791048083315,0.000221803260507929,0.000221434898139947,0.000886917960088692,0.000332446808510638,0,0.000110778774786751,0,0,0,0.000332005312084993,0.00144252108300044,0,0.000111135807957324,0.000111049416990561,0,0.000443803395095972,0.000110864745011086,0.000111111111111111,0.000221803260507929,0,0,0,0.000110570544007077,0,0,0.000110656191213898,0,0.000110766504209127,0
"OTU193",0,0,0.000110864745011086,0,0,0.000221655768591378,0.000665409781523788,0.000111086425238836,0.000110901630253965,0.000332299512627382,0,0,0.000221655768591378,0.000553403431101273,0,0.000442722744881018,0,0,0,0.000443311537182755,0.000333074275563451,0.000110778774786751,0,0.000444148345547413,0.000887606790191945,0.000334224598930481,0,0.000333185250999556,0.000667037242912729,0.000333222259246918,0.000443557329784875,0.000444148345547413,0.000110938540048813,0.000221803260507929,0.000554262276909434,0.000110766504209127,0.000110950848773993,0.00277008310249307,0.0014390081912774,0.000332667997338656,0.000110766504209127,0.000443213296398892,0.000553525960367541,0.000110729708780866,0.000110692937790569,0.000443262411347518,0,0,0.000110791048083315,0,0,0.000554323725055432,0,0.0002220495170423,0.000110778774786751,0.000110864745011086,0,0.000222000222000222,0.00210270030987162,0,0,0.000111135807957324,0,0.000110741971207087,0.000110950848773993,0.000110864745011086,0,0,0,0.000996457041629761,0.00276732344476422,0.00110570544007077,0.00254368502543685,0.000774507634432397,0.000774593338497289,0.00011075423634954,0.000664599025254763,0.000221385875581138
"OTU237",0.000333074275563451,0.000443754160195252,0.000443458980044346,0.000221557549573502,0.00110901630253965,0.000221655768591378,0.000443606521015859,0.000444345700955343,0.000221803260507929,0.000110766504209127,0.000221680336954112,0.000444444444444444,0.000110827884295689,0.000774764803541782,0.000332704890761894,0.000442722744881018,0.000554323725055432,0.000221877080097626,0.00210596320106407,0,0.000555123792605751,0.00121856652265426,0.00110840168477056,0,0,0,0,0,0,0,0.000110889332446219,0,0,0,0.00133022946458264,0.00077536552946389,0,0.000221606648199446,0.000221385875581138,0.000110889332446219,0.000110766504209127,0.000110803324099723,0.00110705192073508,0.000996567379027793,0.000553464688952845,0.000886524822695035,0,0.000221975582685905,0,0.0018853277143174,0.000110717449069973,0.00277161862527716,0.000554078014184397,0,0,0.000110864745011086,0.00033288948069241,0.000222000222000222,0.000110668437361664,0.00133155792276964,0.00122181495057203,0.000333407423871972,0.000555247084952804,0.0008859357696567,0.000665705092643959,0.00254988913525499,0.000222222222222222,0.000443606521015859,0.000221803260507929,0.00033215234720992,0.000332078813371707,0.000442282176028306,0.00121654501216545,0.000885151582208453,0.000110656191213898,0.000775279654446783,0.00110766504209127,0
"OTU17979",0,0,0,0,0,0,0,0.000555432126194179,0,0.000110766504209127,0,0.000111111111111111,0,0.000110680686220255,0.000221803260507929,0,0,0,0,0.000664967305774133,0.00011102475852115,0,0.000110840168477056,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0,0,0,0,0,0.000221778664892437,0.000110766504209127,0.000110803324099723,0,0,0,0.000110815602836879,0,0,0.000110791048083315,0.000332704890761894,0,0,0,0,0,0,0.000221926320461607,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0,0.000110717449069973,0,0,0,0,0.000110656191213898,0,0,0
"OTU3466",0.00011102475852115,0,0.000332594235033259,0.000221557549573502,0,0,0,0.000111086425238836,0.00110901630253965,0,0.000110840168477056,0.000555555555555556,0,0,0.000110901630253965,0,0.000221729490022173,0.000110938540048813,0,0,0,0,0.000221680336954112,0,0,0,0,0,0,0,0,0,0,0,0.000221704910763773,0,0.000110950848773993,0.000110803324099723,0.000110692937790569,0,0,0,0,0,0,0.000110815602836879,0,0,0,0,0,0,0,0,0.000221557549573502,0.000110864745011086,0,0.000111000111000111,0.000332005312084993,0.000110963160230803,0.000222148172831278,0.000111135807957324,0.000333148250971682,0.00132890365448505,0.000665705092643959,0.00121951219512195,0.000111111111111111,0.000332704890761894,0.000110901630253965,0.000110717449069973,0.000221385875581138,0,0,0,0,0,0.00110766504209127,0
"OTU23494",0.000333074275563451,0.000110938540048813,0.000110864745011086,0.000221557549573502,0.000443606521015859,0.000221655768591378,0.000443606521015859,0.000111086425238836,0.000221803260507929,0,0,0,0.000221655768591378,0.000664084117321527,0.000221803260507929,0.000110680686220255,0.000221729490022173,0.00110938540048813,0,0,0.000555123792605751,0,0,0,0,0,0,0,0,0.000111074086415639,0,0,0,0,0.000554262276909434,0.000110766504209127,0,0.000221606648199446,0,0,0,0.000110803324099723,0,0.000332189126342598,0.000110692937790569,0.000554078014184397,0,0,0,0,0,0,0.000221631205673759,0,0,0.000110864745011086,0,0.000111000111000111,0,0.000554815801154017,0,0.000222271615914648,0.000222098833981122,0.000221483942414175,0.000110950848773993,0.000221729490022173,0.000444444444444444,0.000110901630253965,0.000332704890761894,0,0,0.000110570544007077,0,0,0,0,0,0
"OTU433",0,0.000110938540048813,0,0,0,0,0,0,0,0,0.000110840168477056,0,0,0,0.000110901630253965,0,0,0,0.000110840168477056,0,0.0013322971022538,0,0,0,0.000443803395095972,0,0,0,0.000444691495275153,0.000333222259246918,0,0.000666222518321119,0,0.000332704890761894,0.000110852455381887,0,0.000110950848773993,0,0,0.00144156132180084,0.000110766504209127,0.000221606648199446,0,0,0,0,0,0.000110987791342952,0,0,0,0.000110864745011086,0.000110815602836879,0.0011102475852115,0.000110778774786751,0.000110864745011086,0.000443852640923213,0,0,0,0,0,0.000111049416990561,0,0.000110950848773993,0,0,0,0,0.00033215234720992,0.000332078813371707,0.000110570544007077,0.0002211900022119,0.000553219738880283,0.000331968573641695,0.000332262709048621,0.000221533008418254,0.000110692937790569
"OTU60267",0.000888198068169202,0.000665631240292878,0.000332594235033259,0.000443115099147003,0.000221803260507929,0.00088662307436551,0.000887213042031718,0.000777604976671851,0.000776311411777753,0.000221533008418254,0.000332520505431168,0.000555555555555556,0.00121910672725258,0.000553403431101273,0.00110901630253965,0.000110680686220255,0,0.00110938540048813,0.000443360673908224,0,0.000333074275563451,0.000553893873933754,0.000665041010862337,0,0,0.000111408199643494,0,0,0,0.000111074086415639,0,0,0,0,0.00221704910763773,0.00354452813469207,0.00610229668256962,0.000664819944598338,0.000332078813371707,0.00410290530051009,0.00498449268941072,0.00686980609418283,0.00254621941769069,0.00310043184586425,0.00199247288023024,0.00410017730496454,0.000110778774786751,0.000776914539400666,0.000332373144249945,0.00310524564711101,0.00310008857395926,0.00199556541019956,0.000886524822695035,0.000555123792605751,0.000443115099147003,0.00188470066518847,0.00166444740346205,0.000222000222000222,0.000110668437361664,0.00066577896138482,0.000999666777740753,0.000889086463658591,0.000888395335924486,0.00044296788482835,0.000665705092643959,0.000221729490022173,0.000111111111111111,0.000776311411777753,0.000887213042031718,0.000553587245349867,0,0.00033171163202123,0.0002211900022119,0.000774507634432397,0,0.000332262709048621,0.000996898537882144,0.000110692937790569
"OTU585",0.00011102475852115,0.000332815620146439,0.000221729490022173,0.000553893873933754,0.000110901630253965,0.000554139421478444,0.000221803260507929,0.000444345700955343,0.000221803260507929,0.000332299512627382,0.000221680336954112,0.000111111111111111,0.000664967305774133,0.000664084117321527,0.000332704890761894,0.000110680686220255,0.000110864745011086,0.000665631240292878,0.000665041010862337,0.000332483652887066,0.000333074275563451,0,0.000110840168477056,0,0,0,0,0,0.000111172873818788,0,0,0,0,0,0.000110852455381887,0.000221533008418254,0.000221901697547986,0.000332409972299169,0.000221385875581138,0,0.000110766504209127,0.000554016620498615,0.000553525960367541,0.000110729708780866,0.000442771751162276,0.000221631205673759,0.000553893873933754,0,0.00022158209616663,0.000554508151269824,0.000221434898139947,0.000997782705099778,0.000221631205673759,0.00011102475852115,0.000110778774786751,0.000554323725055432,0.000443852640923213,0.000111000111000111,0,0.000221926320461607,0,0,0,0.000332225913621262,0.000110950848773993,0.000221729490022173,0,0,0,0.000664304694419841,0,0.000110570544007077,0.00033178500331785,0,0,0,0.000221533008418254,0
"OTU1191",0,0,0,0.000110778774786751,0,0,0,0,0,0,0,0.000222222222222222,0.000664967305774133,0.000110680686220255,0.000332704890761894,0.000332042058660764,0.000443458980044346,0,0.00055420084238528,0.000332483652887066,0.000333074275563451,0.000332336324360253,0.000110840168477056,0,0,0,0,0,0,0,0,0.000111037086386853,0,0,0.000221704910763773,0.000110766504209127,0,0,0.000442771751162276,0.000110889332446219,0,0,0,0.000221459417561732,0.000332078813371707,0.000110815602836879,0,0,0,0,0.000221434898139947,0,0,0,0,0,0,0.000111000111000111,0,0.00033288948069241,0.000333222259246918,0.000444543231829295,0.000777345918933926,0.000110741971207087,0.000554754243869966,0.000443458980044346,0.000111111111111111,0.00121991793279361,0.000332704890761894,0.000110717449069973,0.000885543502324552,0.000221141088014153,0,0,0,0,0,0
"OTU2939",0,0,0,0.000110778774786751,0,0,0.000110901630253965,0,0.000110901630253965,0,0,0,0,0.000110680686220255,0,0,0,0,0,0,0,0,0.000110840168477056,0,0,0,0,0,0,0,0,0,0,0,0.000110852455381887,0,0,0.000110803324099723,0.000110692937790569,0.000110889332446219,0,0,0,0,0.000110692937790569,0.000664893617021277,0,0.000110987791342952,0,0,0.000110717449069973,0,0.000221631205673759,0,0,0.000221729490022173,0,0,0,0,0,0,0,0,0.000110950848773993,0,0,0,0,0.000110717449069973,0,0,0,0.000110643947776057,0,0,0,0
"OTU905",0,0,0.000221729490022173,0,0.000110901630253965,0,0.000665409781523788,0,0,0,0,0,0.000110827884295689,0.000110680686220255,0.000332704890761894,0,0.000221729490022173,0.000332815620146439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110889332446219,0,0.000332409972299169,0.000332115576220525,0,0,0.000110815602836879,0,0.000110987791342952,0.000110791048083315,0,0.000221434898139947,0,0,0,0,0,0,0.000111000111000111,0.000110668437361664,0.000221926320461607,0,0,0,0.000110741971207087,0,0,0,0,0.000332704890761894,0.00033215234720992,0,0,0,0,0,0.00011075423634954,0,0
"OTU2052",0,0.000110938540048813,0.000443458980044346,0,0,0,0,0,0.000110901630253965,0,0,0,0,0,0,0.000110680686220255,0.000221729490022173,0,0,0.000110827884295689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221901697547986,0.000110803324099723,0,0,0.000110766504209127,0.000110803324099723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110668437361664,0,0.000111074086415639,0,0.000111049416990561,0,0.000110950848773993,0.000110864745011086,0.000111111111111111,0,0,0,0,0,0,0,0,0,0,0
"OTU4368",0,0,0,0.000110778774786751,0,0.000110827884295689,0.000110901630253965,0,0.000110901630253965,0,0,0,0,0.000442722744881018,0,0,0.000110864745011086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110852455381887,0.000221533008418254,0,0,0,0,0,0.000221606648199446,0,0,0.000110692937790569,0.000443262411347518,0,0,0,0,0,0.000110864745011086,0,0,0,0,0,0.000111000111000111,0,0,0,0.000222271615914648,0,0.000221483942414175,0.000110950848773993,0.000110864745011086,0,0,0.000110901630253965,0,0,0,0,0,0,0,0,0
"OTU798",0,0,0.000110864745011086,0,0.000554508151269824,0.000332483652887066,0,0.000222172850477672,0,0,0.000110840168477056,0.000444444444444444,0,0,0.000110901630253965,0,0,0.000221877080097626,0,0.000110827884295689,0.00011102475852115,0,0,0.000111037086386853,0,0.00089126559714795,0,0,0,0.000111074086415639,0,0.00033311125916056,0,0.000221803260507929,0,0.000553832521045636,0,0.000221606648199446,0.0014390081912774,0.000110889332446219,0.000110766504209127,0,0.000332115576220525,0.00110729708780866,0.000442771751162276,0,0,0.000110987791342952,0.000332373144249945,0,0,0,0.000221631205673759,0,0,0.000665188470066519,0,0.000111000111000111,0.000110668437361664,0.000443852640923213,0,0.000444543231829295,0,0.000110741971207087,0,0,0.000444444444444444,0,0,0,0,0,0,0,0,0,0,0
"OTU9354",0,0,0,0,0,0,0,0,0,0.000110766504209127,0,0,0.000221655768591378,0,0.000110901630253965,0,0,0,0.000110840168477056,0,0.00011102475852115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110803324099723,0,0,0,0.000110803324099723,0,0,0,0.000221631205673759,0,0.000110987791342952,0.000110791048083315,0,0,0,0,0,0,0.000110864745011086,0.000110963160230803,0,0,0.000110963160230803,0,0,0,0,0,0,0,0,0.000110901630253965,0,0.000110692937790569,0,0,0.000110643947776057,0,0,0.000110766504209127,0
"OTU703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332594235033259,0.000110938540048813,0,0,0.00011102475852115,0.000110778774786751,0.000110840168477056,0,0,0.000111408199643494,0,0,0,0,0,0,0,0,0.000886819643055094,0.000110766504209127,0,0.000110803324099723,0,0,0.000110766504209127,0,0.000110705192073508,0.000221459417561732,0,0.000554078014184397,0,0,0,0,0.000110717449069973,0,0,0,0,0,0.000110963160230803,0,0,0,0,0,0,0,0,0,0.000111111111111111,0,0,0,0.000110692937790569,0,0.0004423800044238,0.00033193184332817,0.000221312382427797,0,0.000332299512627382,0.000110692937790569
"OTU360",0.0011102475852115,0,0,0.000110778774786751,0.000554508151269824,0.000443311537182755,0.000221803260507929,0.000222172850477672,0,0,0.000221680336954112,0.001,0,0,0,0,0.000110864745011086,0.000110938540048813,0,0,0,0,0,0,0,0,0,0,0,0.000111074086415639,0,0.000111037086386853,0,0.000221803260507929,0.000110852455381887,0.000443066016836509,0,0.000110803324099723,0,0.000110889332446219,0,0.000332409972299169,0,0.000332189126342598,0,0,0,0.000665926748057714,0.00022158209616663,0,0,0,0.000110815602836879,0,0.000110778774786751,0.000110864745011086,0.000443852640923213,0.000111000111000111,0.000110668437361664,0,0.000222148172831278,0.000222271615914648,0,0.000110741971207087,0,0.000221729490022173,0,0.000110901630253965,0,0,0,0,0,0,0,0,0.000110766504209127,0.000110692937790569
"OTU1315",0.00011102475852115,0.000332815620146439,0.000332594235033259,0.000221557549573502,0,0.000443311537182755,0.000221803260507929,0.000333259275716507,0,0.000996898537882144,0.000221680336954112,0.00144444444444444,0,0,0,0.000221361372440509,0.000221729490022173,0.000110938540048813,0,0.000221655768591378,0.00011102475852115,0.000553893873933754,0.000221680336954112,0,0,0,0,0,0,0,0,0,0,0,0.000554262276909434,0,0.00122045933651392,0.000332409972299169,0.000553464688952845,0.000665335994677312,0.000221533008418254,0.000554016620498615,0.000221410384147017,0.000110729708780866,0.000442771751162276,0.000110815602836879,0,0.000332963374028857,0.000110791048083315,0,0.000553587245349867,0.000554323725055432,0.000221631205673759,0.000666148551126901,0,0,0.000443852640923213,0,0.000110668437361664,0.000776742121615624,0.000222148172831278,0.000111135807957324,0.000333148250971682,0.000221483942414175,0,0.000665188470066519,0,0.000332704890761894,0.000110901630253965,0.00110717449069973,0.000110692937790569,0.00121627598407784,0.00055297500552975,0.000553219738880283,0.000221312382427797,0,0.000110766504209127,0
"OTU75997",0.000333074275563451,0.000110938540048813,0,0,0,0.000110827884295689,0,0,0,0,0.000110840168477056,0,0,0,0,0,0.000221729490022173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110692937790569,0,0,0,0,0.000110729708780866,0.000110692937790569,0,0.000110778774786751,0,0,0,0,0.000110864745011086,0,0,0,0.000110864745011086,0,0,0,0,0,0,0,0,0,0,0.000111111111111111,0,0,0,0,0,0.00011059500110595,0,0.000110656191213898,0,0,0
"OTU1169",0,0,0,0,0.000110901630253965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444148345547413,0,0.000334224598930481,0,0,0,0.000111074086415639,0,0,0.000110938540048813,0.000110901630253965,0,0,0,0,0,0,0,0,0,0,0,0,0.000110778774786751,0,0,0.000110901630253965,0,0,0,0,0,0,0,0.000111000111000111,0,0,0.000111074086415639,0.000111135807957324,0.000333148250971682,0,0,0,0.000111111111111111,0,0.000110901630253965,0,0.000110692937790569,0,0,0.000221287895552113,0,0,0.000221533008418254,0
"OTU420",0.000444099034084601,0,0.00144124168514412,0.00177246039658801,0,0.000443311537182755,0.00155262282355551,0.000666518551433015,0.00221803260507929,0.000110766504209127,0.000110840168477056,0.00155555555555556,0.0019949019173224,0.000442722744881018,0.000776311411777753,0.00442722744881018,0.000886917960088692,0.00133126248058576,0.00166260252715584,0.00188407403302671,0.0011102475852115,0.00188323917137476,0.00288184438040346,0.000111037086386853,0,0.000111408199643494,0.000110680686220255,0.000888494002665482,0.000111172873818788,0.000333222259246918,0,0.00033311125916056,0.000110938540048813,0.000332704890761894,0.000110852455381887,0.000221533008418254,0.000221901697547986,0.00409972299168975,0.000774850564533983,0.000332667997338656,0.0012184315463004,0.000332409972299169,0,0.000110729708780866,0.000332078813371707,0.000221631205673759,0.000221557549573502,0.000665926748057714,0,0,0.000442869796279894,0.000332594235033259,0.000332446808510638,0.000555123792605751,0.000997008973080758,0.000665188470066519,0.00110963160230803,0.000333000333000333,0.000553342186808322,0.000554815801154017,0.000222148172831278,0,0.00222098833981122,0.000996677740863787,0.000887606790191945,0.00232815964523282,0.000888888888888889,0.000221803260507929,0.00121991793279361,0.000553587245349867,0.000110692937790569,0.000442282176028306,0.0002211900022119,0.000110643947776057,0.000221312382427797,0.000332262709048621,0,0.00132831525348683
"OTU7939",0.00011102475852115,0,0.000110864745011086,0,0,0.000110827884295689,0.000110901630253965,0,0,0,0,0,0,0,0,0,0.000110864745011086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110987791342952,0,0,0.00033215234720992,0,0,0.0002220495170423,0.000221557549573502,0.000110864745011086,0.000110963160230803,0,0,0,0.000111074086415639,0,0,0.000110741971207087,0,0.000110864745011086,0,0,0,0,0,0,0,0,0,0,0,0
"OTU855",0.00011102475852115,0,0,0,0.000332704890761894,0.000110827884295689,0.000332704890761894,0.000222172850477672,0.000110901630253965,0,0,0,0.000221655768591378,0,0,0,0.000332594235033259,0.000221877080097626,0,0,0,0,0,0,0,0,0,0.000111061750333185,0,0.000222148172831278,0,0.000111037086386853,0,0,0,0.000221533008418254,0,0.000221606648199446,0,0,0,0,0,0,0,0,0,0.000110987791342952,0.000110791048083315,0.000110901630253965,0,0,0,0,0,0.000110864745011086,0.000110963160230803,0,0,0,0,0,0,0,0,0,0,0.000332704890761894,0,0,0,0,0,0.000221287895552113,0,0,0.000221533008418254,0
"OTU5668",0.00011102475852115,0,0.000221729490022173,0,0,0.000110827884295689,0,0,0,0,0,0.000111111111111111,0,0.000442722744881018,0,0,0.000110864745011086,0,0,0.000110827884295689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000775967187673207,0.000221533008418254,0,0.000110803324099723,0,0,0.000110766504209127,0.000110803324099723,0,0.000110729708780866,0.000553464688952845,0.000332446808510638,0,0,0,0,0.000110717449069973,0.000110864745011086,0.000110815602836879,0,0,0,0.000221926320461607,0,0,0.000221926320461607,0.000111074086415639,0,0.000333148250971682,0.000110741971207087,0.000221901697547986,0.000221729490022173,0,0,0.000110901630253965,0.000110717449069973,0.000110692937790569,0,0,0.000110643947776057,0.000110656191213898,0.000886033890796323,0.000110766504209127,0
