"","OTU","Domain","Phylum","Class","Order","Family","Genus","Species","global_occurrence","BOER_SEVonly","BOGR_SEVonly","ANGE_allsites","BOCU_allsites","BOER_allsites","BOGR_allsites","BUDA_allsites","SCSC_allsites","BLM","BNP","CAD","CNF","CPR","DMT","FCP","FMT","FSA","GMT","GNF","HAR","HPG","KAE","KNZ","LAR","LBJ","NWP","ONF","RNF","SCP","SEV","UHC","SFA"
"636","OTU196","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","uncl_Pleosporaceae","uncl_Pleosporaceae",0.212538226299694,0.027027027027027,0,0.398305084745763,0.08,0.0188679245283019,0.0769230769230769,0.111111111111111,0.367567567567568,0.130434782608696,0,0.025,0.0357142857142857,0,0,0.107142857142857,0,1,0.0454545454545455,0,0.175824175824176,0,0.78125,0.0898876404494382,0.241379310344828,0.705882352941177,0.9,0.318181818181818,0,0.4,0.0188679245283019,0.571428571428571,1
"637","OTU10381","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0428134556574924,NA,NA,0.0508474576271186,0,0.0377358490566038,0.0923076923076923,0.0333333333333333,0.0162162162162162,0,0.117647058823529,0.05,0,0,0.214285714285714,0.0357142857142857,0,0,0.227272727272727,0,0.043956043956044,0,0,0.0112359550561798,0,0.0588235294117647,0,0.0909090909090909,0,0,0,0.142857142857143,0
"638","OTU4026","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","uncl_Kurtzmanomyces",0.00611620795107034,NA,NA,0,0,0.0377358490566038,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"639","OTU217","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","uncl_Coprinopsis",0.0290519877675841,0,0.0625,0.00847457627118644,0,0.0849056603773585,0.0538461538461538,0,0.0108108108108108,0,0.117647058823529,0,0.0357142857142857,0,0.214285714285714,0,0.0588235294117647,0,0.272727272727273,0,0,0,0,0,0,0,0.05,0.0454545454545455,0,0,0.0188679245283019,0,0
"640","OTU11998","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.0152905198776758,NA,NA,0.00847457627118644,0,0,0.0230769230769231,0.0555555555555556,0.00540540540540541,0.0869565217391304,0,0,0,0,0,0,0,0.142857142857143,0,0,0.032967032967033,0,0,0.0112359550561798,0,0.0588235294117647,0.05,0,0,0,0,0,0
"641","OTU113","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0152905198776758,NA,NA,0.0338983050847458,0.04,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0.238095238095238,0.666666666666667
"642","OTU903","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.00764525993883792,NA,NA,0.00847457627118644,0,0,0,0,0.0216216216216216,0,0,0,0.0357142857142857,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0
"643","OTU253","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.111620795107034,NA,NA,0.271186440677966,0.04,0,0.0230769230769231,0.0444444444444444,0.178378378378378,0,0,0,0.0357142857142857,0,0,0,0,1,0,0,0.010989010989011,0,0.40625,0.202247191011236,0.0344827586206897,0.0294117647058824,0.75,0.0454545454545455,0.166666666666667,0.2,0,0.476190476190476,1
"644","OTU2634","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0305810397553517,NA,NA,0.00847457627118644,0,0,0.0461538461538462,0.0333333333333333,0.0540540540540541,0.130434782608696,0,0.025,0.0714285714285714,0.0625,0,0.0357142857142857,0.117647058823529,0,0,0,0.032967032967033,0.0666666666666667,0,0.0337078651685393,0,0.0588235294117647,0.05,0,0,0,0,0,0
"645","OTU3417","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00305810397553517,NA,NA,0,0,0,0.0153846153846154,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","OTU199","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","uncl_Magnaporthales","uncl_Magnaporthales","uncl_Magnaporthales",0.0321100917431193,0.027027027027027,0.0625,0.0338983050847458,0,0.0471698113207547,0.0538461538461538,0.0111111111111111,0.0216216216216216,0.0434782608695652,0.0588235294117647,0.025,0.0714285714285714,0,0,0,0,0,0.272727272727273,0,0,0.0666666666666667,0,0,0,0,0,0.0454545454545455,0,0,0.0377358490566038,0.285714285714286,0
"647","OTU69","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0382262996941896,NA,NA,0.0677966101694915,0.04,0.00943396226415094,0.0230769230769231,0.0777777777777778,0.027027027027027,0,0,0.025,0.107142857142857,0,0,0,0,0,0.0454545454545455,0,0.0769230769230769,0,0.125,0.0337078651685393,0.0689655172413793,0.0588235294117647,0,0.0454545454545455,0,0,0,0.0476190476190476,0
"648","OTU2292","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","uncl_Auriculariales","uncl_Auriculariales","uncl_Auriculariales",0.00305810397553517,NA,NA,0,0,0,0.00769230769230769,0,0.00540540540540541,0.0434782608695652,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","OTU2520","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","uncl_Russula",0.00764525993883792,NA,NA,0.0169491525423729,0,0,0.00769230769230769,0,0.0108108108108108,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0
"650","OTU11321","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Mycenaceae","Mycena","uncl_Mycena",0.0214067278287462,NA,NA,0.0169491525423729,0,0.0188679245283019,0.0307692307692308,0.0111111111111111,0.027027027027027,0,0,0.025,0,0.3125,0,0,0,0,0,0,0.032967032967033,0,0,0.0224719101123595,0,0.0882352941176471,0,0,0,0,0,0,0
"651","OTU4803","Fungi","Ascomycota","Sordariomycetes","Sordariales","uncl_Sordariales","uncl_Sordariales","uncl_Sordariales",0.0305810397553517,NA,NA,0.0677966101694915,0,0,0.0230769230769231,0,0.0486486486486487,0,0,0,0.0714285714285714,0,0,0,0,0,0.0454545454545455,0,0,0,0.0625,0,0.0689655172413793,0.0588235294117647,0.05,0.181818181818182,0,0.4,0,0.19047619047619,0
"652","OTU490","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0611620795107034,0.0810810810810811,0,0.00847457627118644,0.04,0.0943396226415094,0.0923076923076923,0.0555555555555556,0.0594594594594595,0.260869565217391,0.117647058823529,0,0.0357142857142857,0.1875,0.178571428571429,0.214285714285714,0,0.142857142857143,0.0909090909090909,0.125,0.032967032967033,0,0,0.0224719101123595,0,0.0882352941176471,0,0,0.166666666666667,0,0.0566037735849057,0,0.333333333333333
"653","OTU7056","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0963302752293578,NA,NA,0.144067796610169,0,0.0566037735849057,0.0692307692307692,0.0666666666666667,0.135135135135135,0.173913043478261,0,0,0.25,0,0,0,0,0,0.454545454545455,0,0,0.133333333333333,0,0.0224719101123595,0,0.382352941176471,0.25,0.181818181818182,0,0,0,0.761904761904762,0
"654","OTU7184","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","uncl_Phaeosphaeriaceae","uncl_Phaeosphaeriaceae",0.00458715596330275,NA,NA,0,0,0,0,0,0.0162162162162162,0.0869565217391304,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","OTU2395","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0214067278287462,NA,NA,0,0,0,0.0769230769230769,0.0111111111111111,0.0162162162162162,0.304347826086957,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,1,0,0,0,0
"656","OTU774","Fungi","Ascomycota","Leotiomycetes","Helotiales","uncl_Helotiales","uncl_Helotiales","uncl_Helotiales",0.00764525993883792,NA,NA,0.0254237288135593,0,0,0.00769230769230769,0,0.00540540540540541,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0294117647058824,0,0.0454545454545455,0,0,0,0,0
"657","OTU7452","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","uncl_Clitopilus",0.00611620795107034,NA,NA,0,0,0.00943396226415094,0.0230769230769231,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","OTU481","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","uncl_Auriculariales_fam_Incertae_sedis","uncl_Auriculariales_fam_Incertae_sedis",0.0107033639143731,NA,NA,0.0254237288135593,0,0.00943396226415094,0.00769230769230769,0,0.0108108108108108,0,0,0,0.0357142857142857,0,0,0,0,0,0,0.125,0.043956043956044,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0
"659","OTU5178","Fungi","Ascomycota","Arthoniomycetes","Lichenostigmatales","Phaeococcomycetaceae","Phaeococcomyces","Phaeococcomyces_mexicanus",0.0152905198776758,0.0540540540540541,0.0625,0,0,0.0188679245283019,0.0307692307692308,0,0.0216216216216216,0.130434782608696,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.0566037735849057,0,0
"660","OTU3124","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00611620795107034,NA,NA,0,0.08,0,0.0153846153846154,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0
"661","OTU399","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sparticola","Sparticola_juncei",0.00764525993883792,NA,NA,0,0,0,0.0307692307692308,0,0.00540540540540541,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0
"662","OTU6369","Fungi","Basidiomycota","Tremellomycetes","Tremellales","uncl_Tremellales","uncl_Tremellales","uncl_Tremellales",0.00917431192660551,NA,NA,0.00847457627118644,0.04,0.00943396226415094,0.0153846153846154,0.0111111111111111,0,0.0434782608695652,0,0,0,0,0,0.0357142857142857,0,0,0.0454545454545455,0,0.032967032967033,0,0,0,0,0,0,0,0,0,0,0,0
"663","OTU4147","Fungi","Basidiomycota","Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes","uncl_Agaricomycetes",0.00458715596330275,NA,NA,0,0,0,0.00769230769230769,0.0111111111111111,0.00540540540540541,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0
"664","OTU1416","Fungi","Basidiomycota","Cystobasidiomycetes","Sakaguchiales","uncl_Sakaguchiales","uncl_Sakaguchiales","uncl_Sakaguchiales",0.0321100917431193,NA,NA,0.0677966101694915,0.08,0,0.0153846153846154,0,0.0486486486486487,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0.0786516853932584,0.0344827586206897,0,0.25,0,0,0.2,0,0.142857142857143,0
"665","OTU3849","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","uncl_Orbiliales","uncl_Orbiliales","uncl_Orbiliales",0.0305810397553517,NA,NA,0.0508474576271186,0,0,0.0461538461538462,0.0444444444444444,0.0216216216216216,0.130434782608696,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.112359550561798,0,0,0.25,0,0.166666666666667,0,0,0,0
"666","OTU9132","Fungi","Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota","uncl_Basidiomycota",0.00458715596330275,NA,NA,0,0,0.00943396226415094,0,0,0.0108108108108108,0,0,0,0.0714285714285714,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","OTU4493","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","OTU5589","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Pleospora","Pleospora_leptosphaerulinoides",0.0107033639143731,NA,NA,0,0,0,0.0461538461538462,0,0.00540540540540541,0.0869565217391304,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0
"669","OTU209","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe_deliquescens",0.0657492354740061,0.351351351351351,0,0,0.04,0.207547169811321,0.0615384615384615,0.0666666666666667,0.0324324324324324,0.0434782608695652,0.0588235294117647,0.025,0.107142857142857,0.0625,0.178571428571429,0.0357142857142857,0.117647058823529,0,0.227272727272727,0.125,0.043956043956044,0.2,0,0,0,0.0588235294117647,0,0,0,0,0.245283018867925,0,0
"670","OTU5609","Fungi","Basidiomycota","Cystobasidiomycetes","uncl_Cystobasidiomycetes","uncl_Cystobasidiomycetes","uncl_Cystobasidiomycetes","uncl_Cystobasidiomycetes",0.00764525993883792,NA,NA,0,0,0,0.00769230769230769,0.0222222222222222,0.0108108108108108,0.0869565217391304,0,0.025,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
"671","OTU5437","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.0321100917431193,NA,NA,0.0423728813559322,0,0,0.0153846153846154,0.0888888888888889,0.0324324324324324,0.0434782608695652,0,0.1,0,0,0,0,0,0,0,0,0.0549450549450549,0.133333333333333,0.15625,0,0.103448275862069,0,0.05,0,0,0,0,0,0
"672","OTU8392","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Gomphillaceae","Corticifraga","Corticifraga_peltigerae",0.00152905198776758,NA,NA,0,0,0,0.00769230769230769,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","OTU7545","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00611620795107034,NA,NA,0,0,0,0.0230769230769231,0,0.00540540540540541,0.0434782608695652,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0
"674","OTU165","Fungi","Basidiomycota","Agaricomycetes","Agaricales","uncl_Agaricales","uncl_Agaricales","uncl_Agaricales",0.0259938837920489,NA,NA,0.0169491525423729,0.04,0,0,0.0111111111111111,0.0702702702702703,0,0,0.1,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0.0112359550561798,0,0.147058823529412,0,0,0,0,0,0.238095238095238,0
"675","OTU6060","Fungi","Ascomycota","Orbiliomycetes","uncl_Orbiliomycetes","uncl_Orbiliomycetes","uncl_Orbiliomycetes","uncl_Orbiliomycetes",0.00305810397553517,NA,NA,0,0,0,0.0153846153846154,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","OTU799","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Keissleriella","uncl_Keissleriella",0.00458715596330275,NA,NA,0,0.04,0.00943396226415094,0.00769230769230769,0,0,0.0434782608695652,0,0,0.0357142857142857,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0
"677","OTU7615","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0198776758409786,NA,NA,0,0,0,0.0307692307692308,0,0.0486486486486487,0.0869565217391304,0,0,0.0357142857142857,0,0.178571428571429,0,0,0,0,0.125,0.010989010989011,0.133333333333333,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"678","OTU2001","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.018348623853211,NA,NA,0.0508474576271186,0,0,0.0230769230769231,0,0.0162162162162162,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0.010989010989011,0,0,0.0112359550561798,0.275862068965517,0,0,0,0,0,0,0,0
"679","OTU558","Fungi","Ascomycota","Sordariomycetes","Hypocreales","uncl_Hypocreales","uncl_Hypocreales","uncl_Hypocreales",0.235474006116208,NA,NA,0.211864406779661,0.64,0.0471698113207547,0.292307692307692,0.266666666666667,0.248648648648649,0.0869565217391304,0,0.2,0,0.4375,0.0714285714285714,0.392857142857143,0,0.857142857142857,0.0454545454545455,0.125,0.538461538461538,0,0.1875,0.51685393258427,0.0344827586206897,0.117647058823529,0.05,0.0454545454545455,0,0.6,0,0.19047619047619,0.333333333333333
"680","OTU4759","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0458715596330275,NA,NA,0.0677966101694915,0,0.00943396226415094,0.0384615384615385,0.1,0.0378378378378378,0.0869565217391304,0,0.1,0.0357142857142857,0,0,0,0,0.142857142857143,0,0,0,0.0666666666666667,0.3125,0.0786516853932584,0,0,0,0,0,0.2,0,0.142857142857143,0
"681","OTU511","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Auriculariales_fam_Incertae_sedis","Oliveonia","uncl_Oliveonia",0.0611620795107034,NA,NA,0.0847457627118644,0.08,0.0188679245283019,0.0846153846153846,0.0666666666666667,0.0486486486486487,0.0434782608695652,0,0.175,0.0357142857142857,0.0625,0,0,0.176470588235294,0.285714285714286,0.0909090909090909,0,0.0549450549450549,0.0666666666666667,0.125,0.0337078651685393,0,0.205882352941176,0.1,0,0,0,0,0.0476190476190476,0
"682","OTU5378","Fungi","Ascomycota","Dothideomycetes","Dothideomycetes_ord_Incertae_sedis","uncl_Dothideomycetes_ord_Incertae_sedis","uncl_Dothideomycetes_ord_Incertae_sedis","uncl_Dothideomycetes_ord_Incertae_sedis",0.00764525993883792,0.027027027027027,0,0,0,0.00943396226415094,0.00769230769230769,0,0.0162162162162162,0.0434782608695652,0,0,0.0714285714285714,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0
"683","OTU3961","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.0214067278287462,NA,NA,0.0169491525423729,0,0,0.0461538461538462,0.0111111111111111,0.027027027027027,0,0,0,0,0,0,0.107142857142857,0.0588235294117647,0,0,0,0.010989010989011,0,0,0,0.0689655172413793,0.0588235294117647,0,0,0.833333333333333,0,0,0,0
"684","OTU1003","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.00458715596330275,NA,NA,0.00847457627118644,0,0,0,0.0111111111111111,0.00540540540540541,0,0,0.025,0,0,0,0.0357142857142857,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0
"685","OTU10836","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.0152905198776758,NA,NA,0.0423728813559322,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0
"686","OTU4365","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00611620795107034,NA,NA,0,0,0,0.0153846153846154,0,0.0108108108108108,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","OTU5477","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.0137614678899083,NA,NA,0.0254237288135593,0.04,0,0.0153846153846154,0.0222222222222222,0.00540540540540541,0.0434782608695652,0,0,0,0,0,0.0357142857142857,0,0,0,0,0.021978021978022,0,0,0,0.0689655172413793,0.0588235294117647,0,0,0.166666666666667,0,0,0,0
"688","OTU586","Fungi","Ascomycota","Dothideomycetes","Capnodiales","uncl_Capnodiales","uncl_Capnodiales","uncl_Capnodiales",0.0917431192660551,0.432432432432432,0.4375,0.00847457627118644,0,0.358490566037736,0.146153846153846,0.0222222222222222,0,0,0.117647058823529,0.05,0.25,0,0.25,0,0.470588235294118,0,0.409090909090909,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0.433962264150943,0,0
"689","OTU122","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.00458715596330275,0.027027027027027,0,0,0,0.00943396226415094,0.0153846153846154,0,0,0.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0
"690","OTU7317","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Symmetrosporaceae","Symmetrospora","Symmetrospora_gracilis",0.0305810397553517,NA,NA,0.00847457627118644,0.12,0.0188679245283019,0.0153846153846154,0.0222222222222222,0.0540540540540541,0.0434782608695652,0.117647058823529,0.05,0.107142857142857,0.0625,0,0.0357142857142857,0,0,0,0,0.0879120879120879,0,0,0.0112359550561798,0,0.0294117647058824,0,0,0,0,0,0,0
"691","OTU212","Fungi","Ascomycota","Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes","uncl_Sordariomycetes",0.0672782874617737,NA,NA,0.11864406779661,0,0.00943396226415094,0.0461538461538462,0,0.124324324324324,0.0434782608695652,0,0.175,0.0357142857142857,0,0,0,0,0,0.181818181818182,0,0.010989010989011,0,0,0.292134831460674,0,0,0.05,0.0454545454545455,0,0.2,0,0.0476190476190476,0
"692","OTU1916","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.220183486238532,NA,NA,0.203389830508475,0.48,0.0377358490566038,0.253846153846154,0.311111111111111,0.232432432432432,0.0869565217391304,0.117647058823529,0.425,0.0714285714285714,0.1875,0.0714285714285714,0.142857142857143,0,0.142857142857143,0.0454545454545455,0.25,0.593406593406593,0.6,0.03125,0.404494382022472,0.137931034482759,0.0588235294117647,0,0.0454545454545455,0,0.2,0,0,0
"693","OTU12322","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00917431192660551,NA,NA,0,0,0,0,0.0222222222222222,0.0216216216216216,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0
"694","OTU406","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales","uncl_Chaetothyriales",0.00458715596330275,NA,NA,0,0.04,0,0.00769230769230769,0,0.00540540540540541,0.0434782608695652,0,0,0,0,0.0357142857142857,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0,0,0,0,0,0
"695","OTU3187","Fungi","Ascomycota","Dothideomycetes","Pleosporales","uncl_Pleosporales","uncl_Pleosporales","uncl_Pleosporales",0.0275229357798165,NA,NA,0,0,0.0754716981132075,0.0692307692307692,0,0.00540540540540541,0.0869565217391304,0,0,0.0357142857142857,0,0.428571428571429,0,0.176470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696","OTU10979","Fungi","Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota","uncl_Ascomycota",0.00917431192660551,NA,NA,0.00847457627118644,0,0,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561797752808989,0,0,0,0.0454545454545455,0,0,0,0,0
"697","OTU722","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Strophariaceae","Agrocybe","uncl_Agrocybe",0.0137614678899083,0,0.0625,0.00847457627118644,0.04,0,0.0384615384615385,0.0111111111111111,0.00540540540540541,0,0,0,0,0.0625,0,0.0357142857142857,0,0,0,0,0.010989010989011,0,0,0.0112359550561798,0.0689655172413793,0,0,0,0.333333333333333,0,0.0188679245283019,0,0
"698","OTU4114","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0214067278287462,NA,NA,0,0,0.00943396226415094,0.0230769230769231,0.0222222222222222,0.0432432432432432,0.0434782608695652,0,0,0,0.0625,0,0,0,0,0,0,0.021978021978022,0.0666666666666667,0,0.0898876404494382,0,0,0,0.0454545454545455,0,0,0,0,0
"699","OTU12413","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Lapidomyces","uncl_Lapidomyces",0.00458715596330275,NA,NA,0,0.08,0,0,0,0.00540540540540541,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0.021978021978022,0,0,0,0,0,0,0,0,0,0,0,0
"700","OTU3810","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","uncl_Phaeosphaeriaceae","uncl_Phaeosphaeriaceae",0.018348623853211,0.0810810810810811,0,0.0338983050847458,0,0.0283018867924528,0.0153846153846154,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0.03125,0.0449438202247191,0,0.0882352941176471,0,0,0,0,0.0566037735849057,0,0
"701","OTU5952","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","uncl_Glomeraceae","uncl_Glomeraceae",0.00305810397553517,NA,NA,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0
"702","OTU1119","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","uncl_Amanita",0.00458715596330275,NA,NA,0,0.04,0,0.00769230769230769,0,0.00540540540540541,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0
"703","OTU252","Fungi","Ascomycota","Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes","uncl_Dothideomycetes",0.0137614678899083,NA,NA,0.0423728813559322,0.08,0,0,0,0.0108108108108108,0,0,0.075,0,0,0,0,0,0,0,0,0.021978021978022,0,0,0.0449438202247191,0,0,0,0,0,0,0,0,0
