"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU7183",15,14.382,11,18,"NS"
"OTU1207",4,4.638,3,6,"NS"
"OTU850",10,13.54,10,17,"NS"
"OTU841",12,24.022,18.475,29,"Specialists"
"OTU4868",18,14.662,11,18,"NS"
"OTU9141",9,9.144,6,12,"NS"
"OTU14345",3,5.786,4,8,"Specialists"
"OTU6741",4,6.798,4.475,9,"Specialists"
"OTU6678",8,7.736,5,10,"NS"
"OTU40579",3,4.112,3,5,"NS"
"OTU7726",5,4.094,3,5,"NS"
"OTU12483",2,1.884,1,2,"NS"
"OTU2041",9,10.496,8,13.525,"NS"
"OTU7648",3,3.384,2,4,"NS"
"OTU10933",7,11.112,8,14,"Specialists"
"OTU3446",2,1.878,1,2,"NS"
"OTU62020",6,15.488,12,19,"Specialists"
"OTU38448",5,5.778,4,8,"NS"
"OTU13360",3,2.692,2,3,"NS"
"OTU95504",2,2.702,2,3,"NS"
"OTU2965",3,7.286,5,10,"Specialists"
"OTU79426",2,1.884,1,2,"NS"
"OTU13574",6,5.3,3,7,"NS"
"OTU5237",2,1.894,1,2,"NS"
"OTU1093",4,6.268,4,8,"NS"
"OTU91049",15,15.574,12,20,"NS"
"OTU2296",21,22.534,18,28,"NS"
"OTU39234",2,1.882,1,2,"NS"
"OTU10527",6,6.306,4,8.52499999999998,"NS"
"OTU55177",17,14.44,11,18,"NS"
"OTU528",7,10.774,8,14,"Specialists"
"OTU752",16,22.678,18,28,"Specialists"
"OTU706",47,35.176,30,40.525,"Generalists"
"OTU93888",4,6.276,4,8.52499999999998,"NS"
"OTU17396",1,1.882,1,2,"NS"
"OTU14394",4,4.078,2.475,5,"NS"
"OTU283",2,1.89,1,2,"NS"
"OTU49976",24,19.498,15,24,"NS"
"OTU1779",5,5.898,4,8,"NS"
"OTU18314",6,5.246,4,7,"NS"
"OTU15929",2,1.892,1,2,"NS"
"OTU10913",9,8.53,6,11,"NS"
"OTU15182",1,2.722,2,3,"Specialists"
"OTU7442",3,3.438,2,4,"NS"
"OTU1168",3,14.41,11,18,"Specialists"
"OTU17878",5,5.286,3,7,"NS"
"OTU6386",3,2.694,2,3,"NS"
"OTU1657",8,13.35,10,17,"Specialists"
"OTU6499",3,3.404,2,4,"NS"
"OTU622",5,9.57,7,12,"Specialists"
"OTU67142",3,2.696,2,3,"NS"
"OTU13014",32,39.88,34,46,"Specialists"
"OTU880",19,16.918,13,21,"NS"
"OTU20732",6,6.932,5,9,"NS"
"OTU972",20,20.042,15,25,"NS"
"OTU66231",1,5.23,3,7,"Specialists"
"OTU6326",5,6.864,5,9,"NS"
"OTU54190",5,4.722,3,6,"NS"
"OTU7597",9,6.636,4.475,9,"NS"
"OTU32397",4,3.43,2,4,"NS"
"OTU61163",23,27.236,22,33,"NS"
"OTU3192",8,8.856,6,12,"NS"
"OTU2588",4,7.706,5,10,"Specialists"
"OTU1486",11,13.774,10,17,"NS"
"OTU21435",3,12.276,9,16,"Specialists"
"OTU25449",5,4.728,3,6,"NS"
"OTU1828",22,19.664,16,24,"NS"
"OTU13154",7,10.578,8,14,"Specialists"
"OTU466",37,37.522,32,43,"NS"
"OTU6096",5,11.212,8,15,"Specialists"
"OTU22898",16,13.036,9,17,"NS"
"OTU24204",14,12.062,9,15,"NS"
"OTU5561",10,10.51,7,14,"NS"
"OTU28458",1,2.688,2,3,"Specialists"
"OTU16053",2,1.878,1,2,"NS"
"OTU17241",4,4.704,3,6,"NS"
"OTU7240",3,4.716,3,6,"NS"
"OTU95353",12,14.036,10,17,"NS"
"OTU26106",12,11.724,8.475,15,"NS"
"OTU1860",12,12.838,9,16,"NS"
"OTU10221",5,5.266,3,7,"NS"
"OTU8640",9,9.206,6,12,"NS"
"OTU6183",4,6.334,4,8,"NS"
"OTU272",13,12.084,9,16,"NS"
"OTU7300",2,1.886,1,2,"NS"
"OTU11804",1,1.86,1,2,"NS"
"OTU81611",2,2.668,2,3,"NS"
"OTU645",16,17.572,14,22,"NS"
"OTU91253",2,1.9,1,2,"NS"
"OTU3145",12,10.48,8,14,"NS"
"OTU367",2,1.866,1,2,"NS"
"OTU3449",8,9.536,7,12,"NS"
"OTU1201",2,2.722,2,3,"NS"
"OTU20567",1,1.856,1,2,"NS"
"OTU41574",2,1.916,1,2,"NS"
"OTU38790",2,1.868,1,2,"NS"
"OTU10766",5,4.622,3,6,"NS"
"OTU1602",4,3.436,2,4,"NS"
"OTU1434",42,33.562,28,39,"Generalists"
"OTU2580",19,14.316,11,18,"Generalists"
"OTU13508",2,1.888,1,2,"NS"
"OTU22801",6,6.32,4,8,"NS"
"OTU8723",10,10.022,7,13,"NS"
"OTU6024",4,5.294,3,7,"NS"
"OTU66702",5,20.116,16,25,"Specialists"
"OTU4466",7,7.61,5,10,"NS"
"OTU3631",3,4.642,3,6,"NS"
"OTU9315",1,1.88,1,2,"NS"
"OTU7503",7,6.392,4.475,8,"NS"
"OTU8778",2,1.884,1,2,"NS"
"OTU14799",4,4.066,2.475,5,"NS"
"OTU9065",3,5.248,3,7,"NS"
"OTU447",17,33.196,27,39,"Specialists"
"OTU6286",2,2.688,1,3,"NS"
"OTU4765",3,11.668,9,15,"Specialists"
"OTU18015",4,4.068,2.475,5,"NS"
"OTU6781",6,6.308,4,8,"NS"
"OTU14357",3,2.688,2,3,"NS"
"OTU15271",7,7.198,5,10,"NS"
"OTU17904",5,4.67,3,6,"NS"
"OTU7523",3,4.03,2,5,"NS"
"OTU2382",10,7.22,5,10,"NS"
"OTU859",12,16.424,12,20.525,"NS"
"OTU34107",2,1.894,1,2,"NS"
"OTU8437",3,13.324,10,17,"Specialists"
"OTU9205",1,1.88,1,2,"NS"
"OTU8239",4,4.078,3,5,"NS"
"OTU19066",1,1.88,1,2,"NS"
"OTU2324",11,20.278,16,25,"Specialists"
"OTU48073",2,2.696,2,3,"NS"
"OTU1280",8,8.172,6,11,"NS"
"OTU6417",2,7.734,5,10,"Specialists"
"OTU6156",10,9.87,7,13,"NS"
"OTU77628",4,7.19,5,10,"Specialists"
"OTU15170",2,1.876,1,2,"NS"
"OTU61323",6,15.206,11,19,"Specialists"
"OTU60881",2,1.88,1,2,"NS"
"OTU5358",7,9.286,7,12,"NS"
"OTU29619",2,4.126,3,5,"Specialists"
"OTU1621",10,14.334,10.475,18,"Specialists"
"OTU12368",1,1.888,1,2,"NS"
"OTU42437",12,10.258,7,13.525,"NS"
"OTU23166",2,1.884,1,2,"NS"
"OTU7743",3,2.636,2,3,"NS"
"OTU911",22,20.8,16,25,"NS"
"OTU4450",5,5.646,4,7,"NS"
"OTU1281",23,17.26,13,21,"Generalists"
"OTU3064",8,9.964,7,13,"NS"
"OTU2090",9,10.66,8,14,"NS"
"OTU2346",20,16.984,13,21,"NS"
"OTU1087",12,17.748,14,22,"Specialists"
"OTU2154",3,3.438,2,4,"NS"
"OTU1272",12,15.104,12,19,"NS"
"OTU15106",1,1.906,1,2,"NS"
"OTU79893",6,4.698,3,6,"NS"
"OTU370",14,25.106,20,30,"Specialists"
"OTU22264",2,2.672,2,3,"NS"
"OTU80618",4,3.434,2,4,"NS"
"OTU39539",1,3.412,2,4,"Specialists"
"OTU3211",13,9.81,7,13,"NS"
"OTU1127",13,28.288,23,34,"Specialists"
"OTU1251",2,5.864,4,8,"Specialists"
"OTU611",24,17.864,14,22,"Generalists"
"OTU8147",2,1.874,1,2,"NS"
"OTU11140",4,3.432,2,4,"NS"
"OTU2238",5,7.202,5,9,"NS"
"OTU2498",16,12.414,9,16,"NS"
"OTU2098",24,14.81,11,19,"Generalists"
"OTU3714",10,9.896,7,13,"NS"
"OTU835",18,13.356,10,17,"Generalists"
"OTU686",1,1.886,1,2,"NS"
"OTU5955",3,3.41,2,4,"NS"
"OTU7333",12,20.966,16,25.525,"Specialists"
"OTU2538",17,15.586,12,20,"NS"
"OTU128",7,9.096,6,12,"NS"
"OTU4025",8,9.134,6,12,"NS"
"OTU13012",2,3.396,2,4,"NS"
"OTU4685",11,8.39,6,11,"NS"
"OTU1768",25,17.972,13,22,"Generalists"
"OTU1805",8,11.348,8,15,"NS"
"OTU13157",5,6.276,4,8,"NS"
"OTU2761",10,8.168,6,11,"NS"
"OTU251",34,42.76,36,49,"Specialists"
"OTU1781",10,10.92,8,14,"NS"
"OTU3683",8,11.582,8.475,15,"Specialists"
"OTU54522",2,4.104,2.475,5,"Specialists"
"OTU11762",12,11.918,8,15,"NS"
"OTU4028",6,5.302,3.475,7,"NS"
"OTU751",7,12.872,10,16,"Specialists"
"OTU3494",10,7.6,5,10,"NS"
"OTU885",6,11.814,8,15,"Specialists"
"OTU15659",2,1.88,1,2,"NS"
"OTU2100",8,6.246,4,8,"NS"
"OTU64414",2,3.39,2,4,"NS"
"OTU6689",2,3.426,2,4,"NS"
"OTU18468",7,11.158,8,15,"Specialists"
"OTU13455",5,4.692,3,6,"NS"
"OTU22169",2,2.664,2,3,"NS"
"OTU4190",8,8.172,5,11,"NS"
"OTU93388",7,5.772,4,8,"NS"
"OTU44010",8,6.238,4,8,"NS"
"OTU2030",14,22.558,18,27,"Specialists"
"OTU5847",5,5.302,4,7,"NS"
"OTU3299",3,5.874,4,7.52499999999998,"Specialists"
"OTU81345",4,4.082,3,5,"NS"
"OTU4881",19,18.514,15,23,"NS"
"OTU51983",10,14.024,10,18,"NS"
"OTU7296",3,2.684,2,3,"NS"
"OTU30961",4,5.262,3.475,7,"NS"
"OTU78852",1,6.752,4,9,"Specialists"
"OTU13220",3,2.672,2,3,"NS"
"OTU4794",7,8.436,6,11,"NS"
"OTU20555",2,2.636,2,3,"NS"
"OTU4447",9,19.1,15,23,"Specialists"
"OTU20288",22,26.442,21.475,32,"NS"
"OTU1634",6,5.242,3,7,"NS"
"OTU26221",2,1.874,1,2,"NS"
"OTU3750",1,1.904,1,2,"NS"
"OTU14997",2,6.776,5,9,"Specialists"
"OTU6056",2,1.852,1,2,"NS"
"OTU672",14,21.012,16,26,"Specialists"
"OTU9641",2,1.862,1,2,"NS"
"OTU2660",1,9.972,7,13,"Specialists"
"OTU29123",44,49.74,44,56,"NS"
"OTU13274",5,4.062,3,5,"NS"
"OTU18354",7,6.366,4,8,"NS"
"OTU69723",2,1.892,1,2,"NS"
"OTU7718",3,4.066,3,5,"NS"
"OTU1858",10,7.704,5,10,"NS"
"OTU8247",3,2.68,2,3,"NS"
"OTU13194",3,3.392,2,4,"NS"
"OTU3762",3,5.844,4,8,"Specialists"
"OTU460",7,11.472,8,15,"Specialists"
"OTU3082",3,7.138,5,9,"Specialists"
"OTU11519",2,1.89,1,2,"NS"
"OTU15299",4,5.77,4,8,"NS"
"OTU6310",7,6.806,5,9,"NS"
"OTU8217",2,1.898,1,2,"NS"
"OTU51776",1,2.686,2,3,"Specialists"
"OTU3095",2,4.066,3,5,"Specialists"
"OTU16201",7,7.29,5,10,"NS"
"OTU5138",6,6.222,4,8,"NS"
"OTU66359",3,2.656,2,3,"NS"
"OTU16397",5,8.052,6,10,"Specialists"
"OTU7900",2,1.878,1,2,"NS"
"OTU2095",7,5.822,4,8,"NS"
"OTU1537",3,3.484,2,4,"NS"
"OTU6650",7,6.834,4,9,"NS"
"OTU28562",1,2.624,2,3,"Specialists"
"OTU5414",4,7.366,5,10,"Specialists"
"OTU6536",2,1.9,1,2,"NS"
"OTU10083",9,17.914,13,22,"Specialists"
"OTU3841",2,2.678,2,3,"NS"
"OTU16467",2,2.67,2,3,"NS"
"OTU86732",5,5.294,3,7,"NS"
"OTU10707",9,10.306,7,13,"NS"
"OTU1824",2,1.882,1,2,"NS"
"OTU54378",3,2.678,2,3,"NS"
"OTU10147",2,4.716,3,6,"Specialists"
"OTU3848",5,8.102,6,11,"Specialists"
"OTU38499",3,4.094,2.475,5,"NS"
"OTU4123",6,9.228,6,12,"NS"
"OTU69338",6,5.302,4,7,"NS"
"OTU2251",11,10.906,8,14,"NS"
"OTU32403",34,24.798,20,30,"Generalists"
"OTU24046",17,15.91,11.475,20,"NS"
"OTU1034",11,26.278,21,31,"Specialists"
"OTU7593",2,1.858,1,2,"NS"
"OTU5642",5,4.668,3,6,"NS"
"OTU4040",7,5.258,3,7,"NS"
"OTU3721",6,5.232,3,7,"NS"
"OTU3333",4,9.578,7,12.525,"Specialists"
"OTU2493",7,5.346,4,7,"NS"
"OTU12015",2,3.372,2,4,"NS"
"OTU88928",3,2.664,1.475,3,"NS"
"OTU2591",6,5.782,4,8,"NS"
"OTU9351",3,2.664,2,3,"NS"
"OTU2392",19,13.308,10,17,"Generalists"
"OTU1594",6,5.77,4,8,"NS"
"OTU22001",2,1.874,1,2,"NS"
"OTU5180",3,2.688,2,3,"NS"
"OTU12507",5,4.142,3,5,"NS"
"OTU2924",21,16.106,12,20,"Generalists"
"OTU30051",6,6.28,4,8,"NS"
"OTU3800",10,8.902,6,11.525,"NS"
"OTU9972",1,1.866,1,2,"NS"
"OTU4513",15,11.744,8.475,15,"NS"
"OTU5196",3,3.39,2,4,"NS"
"OTU9605",3,2.672,2,3,"NS"
"OTU19659",3,2.64,1.475,3,"NS"
"OTU80194",3,2.698,2,3,"NS"
"OTU4716",2,6.34,4,8,"Specialists"
"OTU24465",2,2.704,2,3,"NS"
"OTU2910",13,11.968,9,15,"NS"
"OTU3130",2,4.756,3,6,"Specialists"
"OTU30044",4,4.722,3,6,"NS"
"OTU113",2,1.894,1,2,"NS"
"OTU3889",10,9.65,7,13,"NS"
"OTU98129",2,4.118,3,5,"Specialists"
"OTU2958",11,15.11,11,19,"NS"
"OTU971",7,13.522,10,17,"Specialists"
"OTU62356",12,13.248,10,17,"NS"
"OTU7262",3,9.16,6,12,"Specialists"
"OTU3533",3,4.102,3,5,"NS"
"OTU436",20,45.232,39,51,"Specialists"
"OTU5966",2,3.41,2,4,"NS"
"OTU8205",3,4.058,3,5,"NS"
"OTU2830",2,1.886,1,2,"NS"
"OTU1316",13,14.77,11,19,"NS"
"OTU681",20,17.93,14,22,"NS"
"OTU3943",4,3.4,2,4,"NS"
"OTU15681",4,3.392,2,4,"NS"
"OTU26689",4,3.428,2,4,"NS"
"OTU343",16,18.186,14,23,"NS"
"OTU63762",16,11.7,8,15,"Generalists"
"OTU16407",3,4.044,2.475,5,"NS"
"OTU13243",1,1.9,1,2,"NS"
"OTU9883",3,4.042,2,5,"NS"
"OTU1318",4,3.448,2,4,"NS"
"OTU15882",4,4.148,3,5,"NS"
"OTU7507",3,2.698,2,3,"NS"
"OTU6862",2,3.422,2,4,"NS"
"OTU14305",6,5.344,3,7,"NS"
"OTU6760",5,3.982,2,5,"NS"
"OTU749",16,21.034,16.475,26,"Specialists"
"OTU777",2,1.894,1,2,"NS"
"OTU1152",14,15.05,12,19,"NS"
"OTU48719",7,6.798,4,9,"NS"
"OTU59348",5,4.688,3,6,"NS"
"OTU86577",3,8.13,6,11,"Specialists"
"OTU4080",4,5.828,4,8,"NS"
"OTU6303",5,5.926,4,8,"NS"
"OTU5223",14,10.766,8,14,"NS"
"OTU4218",3,4.742,3,6,"NS"
"OTU6995",3,2.698,2,3,"NS"
"OTU9800",3,3.386,2,4,"NS"
"OTU3043",6,5.268,3,7,"NS"
"OTU4675",3,2.678,2,3,"NS"
"OTU12574",7,6.31,4,8,"NS"
"OTU16544",3,2.696,2,3,"NS"
"OTU9980",2,1.898,1,2,"NS"
"OTU10829",1,1.884,1,2,"NS"
"OTU44870",12,18.422,14,23,"Specialists"
"OTU6136",6,7.106,5,9,"NS"
"OTU1855",6,7.704,5,10,"NS"
"OTU80254",11,7.31,5,10,"Generalists"
"OTU5073",4,4.722,3,6,"NS"
"OTU1253",8,7.216,5,10,"NS"
"OTU5604",9,11.904,8.475,15,"NS"
"OTU12653",3,4.696,3,6,"NS"
"OTU14676",3,5.768,4,8,"Specialists"
"OTU2405",15,9.55,7,13,"Generalists"
"OTU37919",1,1.886,1,2,"NS"
"OTU1322",8,6.368,4,8,"NS"
"OTU3782",2,3.398,2,4,"NS"
"OTU34062",4,5.312,3,7,"NS"
"OTU29235",2,1.878,1,2,"NS"
"OTU8580",1,18.142,14,22,"Specialists"
"OTU12424",5,5.308,3,7,"NS"
"OTU64509",4,3.432,2,4,"NS"
"OTU81713",3,2.696,2,3,"NS"
"OTU9823",2,1.908,1,2,"NS"
"OTU995",14,13.622,10,18,"NS"
"OTU7349",10,10.742,8,14,"NS"
"OTU6512",1,1.906,1,2,"NS"
"OTU19583",3,4.032,2,5,"NS"
"OTU7997",2,4.086,3,5,"Specialists"
"OTU19660",9,20.656,16,25,"Specialists"
"OTU100320",3,4.688,3,6,"NS"
"OTU51385",6,6.276,4,8,"NS"
"OTU3168",6,12.572,9,16.525,"Specialists"
"OTU12122",5,4.764,3,6,"NS"
"OTU17663",4,4.074,3,5,"NS"
"OTU22474",4,4.032,3,5,"NS"
"OTU1911",8,8.416,6,11,"NS"
"OTU14918",10,11.402,8,15,"NS"
"OTU5755",2,4.07,2.475,5,"Specialists"
"OTU2326",9,9.296,6,12,"NS"
"OTU3153",15,23.216,18.475,29,"Specialists"
"OTU1731",5,7.66,5,10,"NS"
"OTU10292",4,4.646,3,6,"NS"
"OTU1399",12,12.28,9,16,"NS"
"OTU793",4,6.406,4,8,"NS"
"OTU21803",1,3.382,2,4,"Specialists"
"OTU31096",2,1.894,1,2,"NS"
"OTU5392",6,6.348,4,9,"NS"
"OTU79382",6,8.032,6,10,"NS"
"OTU677",15,16.804,12.475,21,"NS"
"OTU20800",2,2.684,2,3,"NS"
"OTU8950",4,4.026,3,5,"NS"
"OTU13002",2,1.882,1,2,"NS"
"OTU2886",8,9.104,6,12,"NS"
"OTU12581",1,1.862,1,2,"NS"
"OTU8632",2,1.888,1,2,"NS"
"OTU6918",9,6.76,4,9,"NS"
"OTU8787",4,3.432,2,4,"NS"
"OTU1449",12,12.504,9,16,"NS"
"OTU242",17,25.242,20,31,"Specialists"
"OTU2002",2,1.89,1,2,"NS"
"OTU6844",6,4.74,3,6,"NS"
"OTU39410",16,32.902,27.475,38,"Specialists"
"OTU80028",11,9.612,6,13,"NS"
"OTU4937",6,4.616,3,6,"NS"
"OTU6718",8,7.328,5,10,"NS"
"OTU3160",4,4.676,3,6,"NS"
"OTU5168",2,1.886,1,2,"NS"
"OTU813",2,1.918,1,2,"NS"
"OTU8776",3,3.426,2,4,"NS"
"OTU100319",2,1.884,1,2,"NS"
"OTU11481",5,4.162,3,5,"NS"
"OTU7801",4,6.396,4,8,"NS"
"OTU2934",19,18.84,14.475,23,"NS"
"OTU641",6,5.234,3,7,"NS"
"OTU964",17,12.82,9,16,"Generalists"
"OTU6089",14,8.83,6,12,"Generalists"
"OTU2279",1,1.89,1,2,"NS"
"OTU4635",3,4.742,3,6,"NS"
"OTU39269",3,3.412,2,4,"NS"
"OTU3439",2,2.684,2,3,"NS"
"OTU8833",3,2.672,2,3,"NS"
"OTU20912",3,4.674,3,6,"NS"
"OTU95",14,14.502,11,18,"NS"
"OTU883",12,11.072,8,14,"NS"
"OTU4573",4,4.082,3,5,"NS"
"OTU4519",2,2.666,2,3,"NS"
"OTU2733",8,6.786,5,9,"NS"
"OTU2285",2,3.364,2,4,"NS"
"OTU7440",5,6.82,5,9,"NS"
"OTU1324",4,4.74,3,6,"NS"
"OTU25340",6,17.076,13,22,"Specialists"
"OTU82307",1,1.9,1,2,"NS"
"OTU4288",3,7.254,5,9,"Specialists"
"OTU844",22,21.958,17,27,"NS"
"OTU11074",11,9.948,7,13,"NS"
"OTU2514",4,4.742,3,6,"NS"
"OTU6734",2,2.704,2,3,"NS"
"OTU81601",3,2.668,2,3,"NS"
"OTU2885",1,8.332,6,11,"Specialists"
"OTU18879",2,2.676,2,3,"NS"
"OTU7664",4,5.28,3,7,"NS"
"OTU2286",9,11.74,9,15,"NS"
"OTU38096",5,8.034,6,10,"Specialists"
"OTU18912",2,3.418,2,4,"NS"
"OTU7885",4,3.444,2,4,"NS"
"OTU1289",9,9.59,7,13,"NS"
"OTU858",16,17.13,13,22,"NS"
"OTU11816",1,2.7,2,3,"Specialists"
"OTU3125",15,15.082,11,19,"NS"
"OTU3585",6,5.312,3,7,"NS"
"OTU6242",2,2.69,2,3,"NS"
"OTU24497",4,4.696,3,6,"NS"
"OTU76128",11,7.21,5,9,"Generalists"
"OTU99493",2,1.888,1,2,"NS"
"OTU7260",2,2.674,2,3,"NS"
"OTU1000",4,5.306,3.475,7,"NS"
"OTU8039",4,9.958,7,13,"Specialists"
"OTU1218",4,6.73,5,9,"Specialists"
"OTU22876",4,5.918,4,8,"NS"
"OTU3219",13,10.826,8,14,"NS"
"OTU21337",8,12.062,9,15,"Specialists"
"OTU5702",1,1.888,1,2,"NS"
"OTU3206",10,7.618,5,10,"NS"
"OTU21040",2,1.884,1,2,"NS"
"OTU1949",8,7.652,6,10,"NS"
"OTU79076",1,1.884,1,2,"NS"
"OTU2558",15,19.792,15,24,"NS"
"OTU102",63,70.132,66,74,"Specialists"
"OTU3975",5,4.096,3,5,"NS"
"OTU4592",2,1.876,1,2,"NS"
"OTU2039",5,5.234,3,7,"NS"
"OTU1234",7,10.69,8,14,"Specialists"
"OTU2332",3,2.692,2,3,"NS"
"OTU1048",10,10.936,8,14,"NS"
"OTU8144",8,11.756,8,15,"NS"
"OTU2164",3,3.458,2,4,"NS"
"OTU2447",4,4.05,3,5,"NS"
"OTU19884",4,4.68,3,6,"NS"
"OTU7709",2,1.904,1,2,"NS"
"OTU11247",2,1.864,1,2,"NS"
"OTU2875",6,6.876,5,9,"NS"
"OTU4652",5,8.036,6,11,"Specialists"
"OTU46536",2,2.656,1,3,"NS"
"OTU28990",10,21.056,17,26,"Specialists"
"OTU52870",3,2.682,1,3,"NS"
"OTU3569",4,5.716,4,8,"NS"
"OTU24375",2,1.896,1,2,"NS"
"OTU21821",11,10.268,7,13,"NS"
"OTU658",9,7.672,5,10,"NS"
"OTU17460",2,1.896,1,2,"NS"
"OTU8841",2,2.682,2,3,"NS"
"OTU1955",9,10.558,8,14,"NS"
"OTU69763",10,7.774,5,10,"NS"
"OTU496",9,14.222,10.475,18,"Specialists"
"OTU37335",3,4.704,3,6,"NS"
"OTU15508",2,1.876,1,2,"NS"
"OTU4731",4,4.678,3,6,"NS"
"OTU3243",8,8.024,6,11,"NS"
"OTU86460",2,8.016,6,11,"Specialists"
"OTU2823",3,9.964,7,13,"Specialists"
"OTU10917",16,11.348,8,15,"Generalists"
"OTU4325",1,1.874,1,2,"NS"
"OTU3703",2,1.9,1,2,"NS"
"OTU5241",5,4.034,2,5,"NS"
"OTU69780",3,2.714,2,3,"NS"
"OTU5099",9,9.314,7,12,"NS"
"OTU22968",3,2.718,2,3,"NS"
"OTU3870",2,1.898,1,2,"NS"
"OTU590",7,8.48,6,11,"NS"
"OTU2476",10,9.19,6,12,"NS"
"OTU9054",1,1.904,1,2,"NS"
"OTU6458",1,1.866,1,2,"NS"
"OTU760",2,2.686,2,3,"NS"
"OTU10355",3,2.69,2,3,"NS"
"OTU19747",2,1.906,1,2,"NS"
"OTU840",9,14.652,11,18,"Specialists"
"OTU3544",8,7.996,5,11,"NS"
"OTU24503",2,1.894,1,2,"NS"
"OTU11776",7,8.466,6,11,"NS"
"OTU43049",4,7.692,5,10,"Specialists"
"OTU10158",4,7.198,5,10,"Specialists"
"OTU6373",6,5.872,4,8,"NS"
"OTU2754",3,4.716,3,6,"NS"
"OTU3983",12,13.004,10,16.525,"NS"
"OTU1335",7,20.364,15,25,"Specialists"
"OTU4268",4,4.116,3,5,"NS"
"OTU1963",11,10.786,8,14,"NS"
"OTU10868",5,5.866,4,8,"NS"
"OTU75844",3,3.444,2,4,"NS"
"OTU9463",6,12.574,9,16,"Specialists"
"OTU7497",2,2.658,2,3,"NS"
"OTU4659",3,4.112,3,5,"NS"
"OTU33594",5,6.772,5,9,"NS"
"OTU21500",2,1.896,1,2,"NS"
"OTU509",3,3.398,2,4,"NS"
"OTU13974",2,1.884,1,2,"NS"
"OTU1481",5,4.074,3,5,"NS"
"OTU785",6,16.238,12,20,"Specialists"
"OTU11546",2,2.722,2,3,"NS"
"OTU28323",12,9.652,7,12.525,"NS"
"OTU5901",7,6.246,4,8,"NS"
"OTU97477",13,36.028,31,41,"Specialists"
"OTU276",4,8.096,6,11,"Specialists"
"OTU51048",1,2.682,2,3,"Specialists"
"OTU16633",5,8.39,6,11,"Specialists"
"OTU18955",2,1.896,1,2,"NS"
"OTU13255",2,2.702,2,3,"NS"
"OTU9475",2,4.754,3,6,"Specialists"
"OTU50919",16,10.514,7,14,"Generalists"
"OTU628",3,4.678,3,6,"NS"
"OTU1987",20,12.132,9,15,"Generalists"
"OTU71438",2,6.286,4,8,"Specialists"
"OTU424",2,1.9,1,2,"NS"
"OTU1705",2,18.166,14,22,"Specialists"
"OTU3563",6,5.186,3,7,"NS"
"OTU39853",7,11.958,9,15,"Specialists"
"OTU4540",9,7.728,5,10,"NS"
"OTU18039",2,2.648,1,3,"NS"
"OTU6802",2,2.734,2,3,"NS"
"OTU2194",2,2.682,2,3,"NS"
"OTU9337",4,7.37,5,10,"Specialists"
"OTU2303",5,9.188,6,12,"Specialists"
"OTU6976",5,4.082,3,5,"NS"
"OTU6332",7,7.256,5,10,"NS"
"OTU8687",2,2.698,2,3,"NS"
"OTU57631",8,5.796,4,8,"NS"
"OTU12502",5,4.106,3,5,"NS"
"OTU241",2,8.052,5,11,"Specialists"
"OTU5761",3,3.418,2,4,"NS"
"OTU6349",4,5.752,4,8,"NS"
"OTU5635",2,1.898,1,2,"NS"
"OTU9952",1,4.708,3,6,"Specialists"
"OTU38251",3,3.366,2,4,"NS"
"OTU22129",6,5.226,3,7,"NS"
"OTU55291",2,1.864,1,2,"NS"
"OTU616",5,10.316,7.475,14,"Specialists"
"OTU37802",5,5.274,3.475,7,"NS"
"OTU9562",8,14.178,11,18,"Specialists"
"OTU6369",4,4.094,3,5,"NS"
"OTU472",12,13.57,10,18,"NS"
"OTU6178",5,4.036,3,5,"NS"
"OTU6256",6,9.948,7,13,"Specialists"
"OTU25840",3,3.472,2,4,"NS"
"OTU20158",1,1.88,1,2,"NS"
"OTU83094",1,1.896,1,2,"NS"
"OTU5992",9,8.532,6,11,"NS"
"OTU2927",3,4.622,3,6,"NS"
"OTU1622",4,5.31,3,7,"NS"
"OTU17452",4,4.132,3,5,"NS"
"OTU1715",11,13.978,10.475,18,"NS"
"OTU9371",6,4.696,3,6,"NS"
"OTU86597",14,12.432,9,16,"NS"
"OTU44462",6,8.084,5,11,"NS"
"OTU304",18,37.978,32,44,"Specialists"
"OTU4227",10,9.184,6,12,"NS"
"OTU1209",19,17.412,13,22,"NS"
"OTU79547",4,4.17,2,5,"NS"
"OTU723",14,15.446,12,19,"NS"
"OTU85455",8,8.084,5.475,10.525,"NS"
"OTU5035",6,8.834,6,11,"NS"
"OTU35690",9,23.186,18,28,"Specialists"
"OTU1774",3,2.668,2,3,"NS"
"OTU28164",1,1.91,1,2,"NS"
"OTU2365",2,1.868,1,2,"NS"
"OTU10259",3,2.666,2,3,"NS"
"OTU1862",9,13.474,10,17,"Specialists"
"OTU72352",2,1.89,1,2,"NS"
"OTU19461",1,1.882,1,2,"NS"
"OTU5650",2,3.422,2,4,"NS"
"OTU17703",2,1.886,1,2,"NS"
"OTU22924",2,1.916,1,2,"NS"
"OTU13350",4,3.332,2,4,"NS"
"OTU438",22,20.544,16,25,"NS"
"OTU43723",1,1.902,1,2,"NS"
"OTU61040",3,2.716,2,3,"NS"
"OTU6624",7,7.246,5,10,"NS"
"OTU11368",2,1.898,1,2,"NS"
"OTU1002",11,11.824,8,15,"NS"
"OTU2887",6,5.804,4,8,"NS"
"OTU5232",1,3.422,2,4,"Specialists"
"OTU277",8,21.698,17,27,"Specialists"
