"","observed","mean.simulated","lowCI","uppCI","sign"
"OTU3936",1,18.454,13,24,"Specialists"
"OTU2200",6,4.238,2,7,"NS"
"OTU4918",1,1.984,1,4,"NS"
"OTU4798",2,1.278,1,2,"NS"
"OTU3480",5,2.072,1,4,"Generalists"
"OTU2703",2,1.488,1,3,"NS"
"OTU2709",1,1.83,1,3,"NS"
"OTU859",2,6.816,4,10,"Specialists"
"OTU2214",2,8.4,5,12,"Specialists"
"OTU6493",3,11.618,7.475,16,"Specialists"
"OTU10360",2,3.696,2,6,"NS"
"OTU11381",3,2.524,1,4,"NS"
"OTU11570",1,1.512,1,3,"NS"
"OTU12874",1,5.422,3,8,"Specialists"
"OTU7214",3,2.776,1,5,"NS"
"OTU2451",2,1.482,1,3,"NS"
"OTU1677",5,5.542,3,8.52499999999998,"NS"
"OTU1814",2,5.074,3,8,"Specialists"
"OTU2866",9,7.706,4,11.525,"NS"
"OTU3009",11,5.282,2,8,"Generalists"
"OTU9205",1,1.704,1,3,"NS"
"OTU3253",1,1.322,1,2,"NS"
"OTU2437",7,5.388,3,8,"NS"
"OTU4308",2,2.25,1,4,"NS"
"OTU8858",2,2.8,1,5,"NS"
"OTU11948",4,4.842,2,8,"NS"
"OTU5000",2,1.49,1,3,"NS"
"OTU2539",1,6.478,4,10,"Specialists"
"OTU1315",5,14.764,10,20,"Specialists"
"OTU2439",1,4.92,2,8,"Specialists"
"OTU5139",1,1.804,1,3,"NS"
"OTU5127",2,2.404,1,4,"NS"
"OTU3903",8,3.144,1,5,"Generalists"
"OTU5303",1,2.566,1,4,"NS"
"OTU950",4,8.678,5,13,"Specialists"
"OTU8406",5,2.584,1,4,"Generalists"
"OTU5020",1,2.858,1,5,"NS"
"OTU1441",1,1.504,1,3,"NS"
"OTU865",4,6.544,3,10,"NS"
"OTU3858",3,3.404,1,6,"NS"
"OTU2272",2,9.792,6,14,"Specialists"
"OTU2277",1,4.026,2,7,"Specialists"
"OTU11188",1,2.124,1,4,"NS"
"OTU6407",2,3.186,1,5,"NS"
"OTU167",3,16.044,11,21,"Specialists"
"OTU7954",6,2.7,1,5,"Generalists"
"OTU1071",3,1.472,1,3,"NS"
"OTU6670",8,2.718,1,5,"Generalists"
"OTU4913",1,3.41,1.475,6,"Specialists"
"OTU4093",3,1.628,1,3,"NS"
"OTU7143",2,2.492,1,4,"NS"
"OTU883",1,2.052,1,3,"NS"
"OTU1474",2,1.488,1,3,"NS"
"OTU2083",3,9.462,6,14,"Specialists"
"OTU7338",2,1.982,1,4,"NS"
"OTU8518",2,1.3,1,2,"NS"
"OTU136",6,3.418,2,6,"NS"
"OTU10899",2,1.284,1,2,"NS"
"OTU5954",2,1.468,1,3,"NS"
"OTU4646",1,2.278,1,4,"NS"
"OTU11375",1,1.32,1,2,"NS"
"OTU5722",1,1.646,1,3,"NS"
"OTU3889",2,3.836,2,7,"NS"
"OTU412",2,1.664,1,3,"NS"
"OTU12982",1,1.662,1,3,"NS"
"OTU1787",1,2.638,1,5,"NS"
"OTU134",2,2.084,1,4,"NS"
"OTU12703",1,1.778,1,3,"NS"
"OTU1865",2,11.38,7,16,"Specialists"
"OTU857",1,13.34,9,18,"Specialists"
"OTU5044",1,1.516,1,3,"NS"
"OTU5219",1,1.292,1,2,"NS"
"OTU4398",4,10.15,6.475,14,"Specialists"
"OTU7618",1,1.482,1,3,"NS"
"OTU3082",1,1.326,1,2,"NS"
"OTU3769",3,2.838,1,5,"NS"
"OTU1664",2,17.566,13,22,"Specialists"
"OTU2282",1,1.986,1,4,"NS"
"OTU12110",6,4.272,2,7,"NS"
"OTU10347",2,4.198,2,7,"NS"
"OTU1525",2,1.668,1,3,"NS"
"OTU88",2,2.104,1,4,"NS"
"OTU9200",1,1.514,1,3,"NS"
"OTU2337",3,5.284,3,8,"NS"
"OTU4661",4,2.816,1,5,"NS"
"OTU5994",3,2.292,1,4,"NS"
"OTU82",3,2.128,1,4,"NS"
"OTU11701",2,1.75,1,3,"NS"
"OTU5698",1,3.588,2,6,"Specialists"
"OTU4744",2,1.48,1,3,"NS"
"OTU6217",2,13.954,9,19,"Specialists"
"OTU12356",3,1.476,1,3,"NS"
"OTU13072",2,2.66,1,5,"NS"
"OTU1490",1,1.536,1,3,"NS"
"OTU4779",3,4.84,2,8,"NS"
"OTU7373",1,2.432,1,4,"NS"
"OTU889",4,14.648,10,19,"Specialists"
"OTU10845",1,2.248,1,4,"NS"
"OTU718",2,2.152,1,4,"NS"
"OTU11519",1,1.49,1,3,"NS"
"OTU1187",1,2.202,1,4,"NS"
"OTU1772",2,1.614,1,3,"NS"
"OTU1887",1,1.784,1,3,"NS"
"OTU348",8,12.602,8,17,"NS"
"OTU1498",1,2.102,1,4,"NS"
"OTU13078",1,1.474,1,2,"NS"
"OTU9925",2,1.782,1,3,"NS"
"OTU1627",2,1.29,1,2,"NS"
"OTU895",3,5.72,3,9,"NS"
"OTU1857",1,1.296,1,2,"NS"
"OTU12426",2,4.346,2,7,"NS"
"OTU10852",1,7.708,4,11,"Specialists"
"OTU8377",2,3.388,1,6,"NS"
"OTU1333",6,2.888,1,5,"Generalists"
"OTU4494",1,2.07,1,4,"NS"
"OTU6731",7,2.724,1,5,"Generalists"
"OTU2269",2,1.65,1,3,"NS"
"OTU2290",6,4.376,2,7,"NS"
"OTU1603",2,1.814,1,3,"NS"
"OTU5328",2,1.326,1,2,"NS"
"OTU7119",1,1.304,1,2,"NS"
"OTU2493",1,6.808,4,10,"Specialists"
"OTU494",1,1.282,1,2,"NS"
"OTU7111",2,1.994,1,4,"NS"
"OTU11181",2,1.488,1,3,"NS"
"OTU2727",4,2.706,1,5,"NS"
"OTU6592",1,1.504,1,3,"NS"
"OTU11155",2,1.264,1,2,"NS"
"OTU2185",1,2.312,1,4,"NS"
"OTU5547",1,1.92,1,4,"NS"
"OTU4540",12,5.22,3,8,"Generalists"
"OTU2406",3,1.516,1,2,"Generalists"
"OTU334",1,1.334,1,2,"NS"
"OTU2345",1,2.11,1,4,"NS"
"OTU5480",1,5.796,3,9,"Specialists"
"OTU1265",1,1.882,1,3.52499999999998,"NS"
"OTU4345",2,1.49,1,3,"NS"
"OTU2754",3,2.068,1,4,"NS"
"OTU1743",1,18.036,13,23,"Specialists"
"OTU5548",3,4.542,2,7,"NS"
"OTU197",2,24.158,18.475,30,"Specialists"
"OTU577",3,2.312,1,4,"NS"
"OTU1063",8,7.964,5,12,"NS"
"OTU4317",6,4.414,2,7,"NS"
"OTU4897",2,1.872,1,3,"NS"
"OTU4156",2,1.484,1,3,"NS"
"OTU2315",4,7.388,4,11,"NS"
"OTU11969",1,4.208,2,7,"Specialists"
"OTU8572",1,1.61,1,3,"NS"
"OTU298",3,1.688,1,3,"NS"
"OTU12532",1,3.344,1,5,"NS"
"OTU5641",2,1.65,1,3,"NS"
"OTU1908",4,10.464,7,14.525,"Specialists"
"OTU10692",1,2.546,1,5,"NS"
"OTU79",2,13.936,10,19,"Specialists"
"OTU1442",3,16.57,12,22,"Specialists"
"OTU3718",2,2.892,1,5,"NS"
"OTU12194",2,3.496,2,6,"NS"
"OTU105",2,1.916,1,3,"NS"
"OTU7048",1,1.33,1,2,"NS"
"OTU4802",2,3.144,1,5,"NS"
"OTU175",1,1.618,1,3,"NS"
"OTU4729",1,1.634,1,3,"NS"
"OTU1345",2,1.472,1,3,"NS"
"OTU4153",2,4.172,2,7,"NS"
"OTU3599",2,1.296,1,2,"NS"
"OTU5628",1,2.416,1,4,"NS"
"OTU1856",2,6.912,4,10,"Specialists"
"OTU9542",1,1.472,1,3,"NS"
"OTU7824",1,2.072,1,4,"NS"
"OTU4394",4,3.064,1,5,"NS"
"OTU12009",2,1.492,1,3,"NS"
"OTU1551",1,11.154,7,16,"Specialists"
"OTU1748",1,1.3,1,2,"NS"
"OTU10077",2,1.326,1,2,"NS"
"OTU6572",1,2.876,1,5,"NS"
"OTU1031",1,2.054,1,4,"NS"
"OTU1776",1,1.29,1,2,"NS"
"OTU7629",1,2.478,1,4,"NS"
"OTU2477",1,1.276,1,2,"NS"
"OTU6456",1,7.39,4,11,"Specialists"
"OTU10420",1,2.036,1,4,"NS"
"OTU6738",1,1.962,1,3.52499999999998,"NS"
"OTU4085",4,3.692,2,6,"NS"
"OTU4221",1,4.556,2,7,"Specialists"
"OTU10309",2,1.26,1,2,"NS"
"OTU59",4,26.534,21,32,"Specialists"
"OTU60",2,1.316,1,2,"NS"
"OTU6417",3,1.634,1,3,"NS"
"OTU798",2,18.4,13,24,"Specialists"
"OTU8945",2,2.472,1,4,"NS"
"OTU9908",2,1.3,1,2,"NS"
"OTU6605",3,1.728,1,3,"NS"
"OTU8374",2,2.27,1,4,"NS"
"OTU2324",1,1.808,1,3,"NS"
"OTU1703",4,3,1,5,"NS"
"OTU2695",1,1.304,1,2,"NS"
"OTU12701",2,1.464,1,3,"NS"
"OTU5409",1,1.512,1,3,"NS"
"OTU5686",1,2.634,1,5,"NS"
"OTU3838",4,6.41,4,9,"NS"
"OTU3106",1,1.304,1,2,"NS"
"OTU5285",1,3.36,2,5.52499999999998,"Specialists"
"OTU10099",1,4.568,2,7.52499999999998,"Specialists"
"OTU266",1,2.244,1,4,"NS"
"OTU5186",1,3.04,1,5,"NS"
"OTU7928",1,2.114,1,4,"NS"
"OTU4028",2,1.666,1,3,"NS"
"OTU8515",1,1.692,1,3,"NS"
"OTU7204",2,1.494,1,3,"NS"
"OTU3403",1,5.678,3,9,"Specialists"
"OTU6103",1,2.478,1,4,"NS"
"OTU6525",1,2.63,1,4,"NS"
"OTU8976",2,1.276,1,2,"NS"
"OTU3807",1,6.512,4,10,"Specialists"
"OTU3242",1,1.27,1,2,"NS"
"OTU3882",6,4.87,2,8,"NS"
"OTU6141",1,2.732,1,5,"NS"
"OTU11772",2,1.702,1,3,"NS"
"OTU6624",2,2.598,1,5,"NS"
"OTU235",1,1.636,1,3,"NS"
"OTU1103",6,3.674,2,6,"NS"
"OTU10881",2,4.498,2,7,"NS"
"OTU2350",1,5.682,3,9,"Specialists"
"OTU8484",4,2.814,1,5,"NS"
"OTU1023",1,2.164,1,4,"NS"
"OTU6760",2,1.286,1,2,"NS"
"OTU8209",2,2.442,1,4,"NS"
"OTU18",1,1.648,1,3,"NS"
"OTU3933",1,4.774,2,8,"Specialists"
"OTU360",1,2.37,1,4,"NS"
"OTU847",1,1.276,1,2,"NS"
"OTU12601",2,1.812,1,3,"NS"
"OTU627",1,17.81,13,23,"Specialists"
"OTU342",1,1.304,1,2,"NS"
"OTU239",2,1.78,1,3,"NS"
"OTU5524",3,2.928,1,5,"NS"
"OTU7296",2,2.348,1,4,"NS"
"OTU11964",2,1.702,1,3,"NS"
"OTU1318",2,1.262,1,2,"NS"
"OTU4505",2,2.592,1,5,"NS"
"OTU6705",1,1.278,1,2,"NS"
"OTU374",1,27.734,22,34,"Specialists"
"OTU6210",5,2.492,1,4,"Generalists"
"OTU2687",2,5.726,3,9,"Specialists"
"OTU5578",1,2.85,1,5,"NS"
"OTU4851",3,2.24,1,4,"NS"
"OTU3396",3,4.858,2,8,"NS"
"OTU373",3,2.058,1,4,"NS"
"OTU2742",2,2.008,1,4,"NS"
"OTU5642",1,3.274,1,5,"NS"
"OTU147",2,2.268,1,4,"NS"
"OTU2308",1,1.282,1,2,"NS"
"OTU10428",4,6.012,3.475,9,"NS"
"OTU11165",2,1.306,1,2,"NS"
"OTU6581",2,1.274,1,2,"NS"
"OTU714",2,1.282,1,2,"NS"
"OTU7426",1,1.266,1,2,"NS"
"OTU887",1,1.294,1,2,"NS"
"OTU12458",2,1.77,1,3,"NS"
"OTU5870",3,4.36,2,7,"NS"
"OTU6571",2,1.282,1,2,"NS"
"OTU12229",3,1.66,1,3,"NS"
"OTU393",1,2.196,1,4,"NS"
"OTU2583",2,1.88,1,3,"NS"
"OTU851",1,23.8,18,30,"Specialists"
"OTU11632",1,2.318,1,4,"NS"
"OTU8697",1,3.414,1,6,"NS"
"OTU3729",1,4.56,2,7,"Specialists"
"OTU9642",1,1.706,1,3,"NS"
"OTU3341",4,5.02,3,8,"NS"
"OTU7012",1,1.448,1,3,"NS"
"OTU3861",3,3.456,2,6,"NS"
"OTU4212",1,1.278,1,2,"NS"
"OTU9120",1,2.468,1,4,"NS"
"OTU8457",1,1.51,1,3,"NS"
"OTU1913",4,9.312,6,13,"Specialists"
"OTU1241",1,12.782,9,18,"Specialists"
"OTU6552",1,1.99,1,4,"NS"
"OTU7181",2,1.77,1,3,"NS"
"OTU2711",3,3.544,2,6,"NS"
"OTU1131",1,1.296,1,2,"NS"
"OTU9285",1,1.29,1,2,"NS"
"OTU4379",3,1.9,1,3,"NS"
"OTU4706",1,1.324,1,2,"NS"
"OTU7132",1,2.388,1,4,"NS"
"OTU1365",5,7.432,4,11,"NS"
"OTU589",4,17.556,13,22.525,"Specialists"
"OTU4315",2,4.736,2,8,"NS"
"OTU8156",1,2.19,1,4,"NS"
"OTU5420",1,2.118,1,4,"NS"
"OTU11984",1,3.966,2,6,"Specialists"
"OTU2121",1,14.578,10,19,"Specialists"
"OTU12898",2,2.796,1,5,"NS"
"OTU35",3,17.45,13,23,"Specialists"
"OTU12150",1,1.316,1,2,"NS"
"OTU10243",2,1.668,1,3,"NS"
"OTU3387",2,1.614,1,3,"NS"
"OTU2186",1,1.672,1,3,"NS"
"OTU11732",1,1.276,1,2,"NS"
"OTU3295",1,5.484,3,9,"Specialists"
"OTU6882",1,1.658,1,3,"NS"
"OTU765",2,23.738,18,30,"Specialists"
"OTU772",2,24.85,19,30,"Specialists"
"OTU3190",2,10.586,7,15,"Specialists"
"OTU9380",2,6.7,4,10,"Specialists"
"OTU6652",2,8.434,5,12,"Specialists"
"OTU7998",1,2.312,1,4,"NS"
"OTU789",2,2.75,1,5,"NS"
"OTU7149",1,1.498,1,3,"NS"
"OTU12320",1,2.462,1,4,"NS"
"OTU4235",5,4.716,2,7,"NS"
"OTU4161",2,3.414,2,6,"NS"
"OTU2684",2,2.914,1,5,"NS"
"OTU8208",1,2.232,1,4,"NS"
"OTU11862",1,1.288,1,2,"NS"
"OTU2983",2,4.898,2,8,"NS"
"OTU5817",4,3.108,1,5,"NS"
"OTU3262",2,2.06,1,4,"NS"
"OTU6865",2,2.324,1,4,"NS"
"OTU2946",4,8.052,5,11.525,"Specialists"
"OTU2450",2,2.548,1,5,"NS"
"OTU3657",4,2.216,1,4,"NS"
"OTU1337",2,15.734,11,21,"Specialists"
"OTU762",2,1.282,1,2,"NS"
"OTU6515",2,1.506,1,3,"NS"
"OTU1028",5,14.426,10,19,"Specialists"
"OTU1753",1,1.336,1,2,"NS"
"OTU8509",2,1.47,1,3,"NS"
"OTU250",2,20.896,16,26,"Specialists"
"OTU3620",2,1.954,1,3,"NS"
"OTU316",1,1.702,1,3,"NS"
"OTU581",3,16.744,12,22,"Specialists"
"OTU8449",2,1.29,1,2,"NS"
"OTU4762",2,1.726,1,3,"NS"
"OTU222",2,2.066,1,4,"NS"
"OTU99",2,1.616,1,3,"NS"
"OTU5681",2,2.638,1,5,"NS"
"OTU2830",1,4.954,2,8,"Specialists"
"OTU6104",1,2.342,1,4,"NS"
"OTU9325",1,1.816,1,3,"NS"
"OTU3099",1,1.312,1,2,"NS"
"OTU9991",1,1.488,1,3,"NS"
"OTU3756",4,3.516,1,6,"NS"
"OTU4720",4,3.768,2,6,"NS"
"OTU3394",2,1.292,1,2,"NS"
"OTU4195",4,4.846,2,8,"NS"
"OTU2100",1,10.898,7,15.525,"Specialists"
"OTU1595",2,5.662,3,8,"Specialists"
"OTU5909",2,3.992,2,6,"NS"
"OTU2774",3,1.828,1,3,"NS"
"OTU6399",2,2.178,1,4,"NS"
"OTU4347",1,3.83,2,6,"Specialists"
"OTU4032",1,4.432,2,7,"Specialists"
"OTU4616",1,1.294,1,2,"NS"
"OTU5498",1,1.304,1,2,"NS"
"OTU4966",3,1.648,1,3,"NS"
"OTU10563",4,3.148,1,5,"NS"
"OTU1991",2,1.298,1,2,"NS"
"OTU2826",1,1.5,1,3,"NS"
"OTU2243",1,10.332,7,14,"Specialists"
"OTU6336",1,1.296,1,2,"NS"
"OTU7021",1,2.126,1,4,"NS"
"OTU9867",3,1.642,1,3,"NS"
"OTU591",3,21.376,16,27,"Specialists"
"OTU8010",2,1.314,1,2,"NS"
"OTU637",2,1.982,1,4,"NS"
"OTU6245",1,1.33,1,2,"NS"
"OTU1752",1,11.112,7,15,"Specialists"
"OTU4769",1,1.52,1,3,"NS"
"OTU1169",3,3.128,1,5,"NS"
"OTU2119",2,5.48,3,8,"Specialists"
"OTU2906",1,2.442,1,4,"NS"
"OTU925",1,1.672,1,3,"NS"
"OTU1198",1,1.49,1,3,"NS"
"OTU4474",1,3.978,2,6,"Specialists"
"OTU5894",1,1.26,1,2,"NS"
"OTU2217",2,1.838,1,3,"NS"
"OTU7565",1,2.608,1,5,"NS"
"OTU2694",1,16.812,12,22,"Specialists"
"OTU2144",5,11.374,7,16,"Specialists"
"OTU6096",2,1.702,1,3,"NS"
"OTU9179",1,1.778,1,3,"NS"
"OTU11220",1,1.5,1,3,"NS"
"OTU6322",1,1.806,1,3,"NS"
"OTU3123",1,1.298,1,2,"NS"
"OTU1482",4,2.804,1,5,"NS"
"OTU5401",1,1.268,1,2,"NS"
"OTU7797",2,1.248,1,2,"NS"
"OTU413",1,9.46,6,13,"Specialists"
"OTU3828",1,2.562,1,4,"NS"
"OTU9827",1,2.88,1,5,"NS"
"OTU3405",1,2.802,1,5,"NS"
"OTU1366",2,16.29,12,21,"Specialists"
"OTU2631",3,1.466,1,3,"NS"
"OTU6843",2,1.506,1,3,"NS"
"OTU8879",2,2.566,1,4,"NS"
"OTU3598",4,5.072,3,8,"NS"
"OTU6904",1,1.654,1,3,"NS"
"OTU1057",2,1.314,1,2,"NS"
"OTU4683",1,1.476,1,3,"NS"
"OTU8771",1,1.548,1,3,"NS"
"OTU3573",1,3.46,2,6,"Specialists"
"OTU11515",1,1.28,1,2,"NS"
"OTU387",3,2.442,1,4,"NS"
"OTU3956",3,2.81,1,5,"NS"
"OTU2193",1,4.276,2,7,"Specialists"
"OTU6360",4,10.156,6.475,15,"Specialists"
"OTU6508",1,2.538,1,4,"NS"
"OTU1395",1,1.648,1,3,"NS"
"OTU4687",3,2.344,1,4,"NS"
"OTU5102",1,2.814,1,5,"NS"
"OTU6618",1,2.112,1,4,"NS"
"OTU3301",3,4.452,2,7,"NS"
"OTU6847",1,1.302,1,2,"NS"
"OTU4577",2,2.75,1,5,"NS"
"OTU12747",1,1.502,1,3,"NS"
"OTU12595",1,1.668,1,3,"NS"
"OTU3231",1,1.786,1,3,"NS"
"OTU4620",1,1.896,1,3,"NS"
"OTU4450",1,3.82,2,6,"Specialists"
"OTU5711",1,1.92,1,3,"NS"
"OTU6537",2,2.172,1,4,"NS"
"OTU5497",1,2.216,1,4,"NS"
"OTU5342",3,3.72,2,6,"NS"
"OTU4862",3,3.502,2,6,"NS"
"OTU4454",2,2.694,1,5,"NS"
"OTU5511",1,1.984,1,4,"NS"
"OTU6770",1,1.788,1,3,"NS"
"OTU4496",1,3.012,1,5,"NS"
"OTU7413",5,2.894,1,5,"NS"
"OTU3056",1,1.26,1,2,"NS"
"OTU8025",1,1.488,1,3,"NS"
"OTU8628",1,1.69,1,3,"NS"
"OTU10157",1,1.342,1,2,"NS"
"OTU5053",2,2.072,1,4,"NS"
"OTU12355",1,2.326,1,4,"NS"
"OTU2804",1,1.678,1,3,"NS"
"OTU5895",1,2.324,1,4,"NS"
"OTU2769",1,1.664,1,3,"NS"
"OTU2254",1,1.318,1,2,"NS"
"OTU10561",1,1.88,1,3,"NS"
"OTU10489",1,1.478,1,3,"NS"
"OTU10125",1,1.778,1,3,"NS"
"OTU461",1,2.796,1,5,"NS"
"OTU8708",1,1.282,1,2,"NS"
"OTU4498",2,2.178,1,4,"NS"
"OTU3797",1,5.09,3,8,"Specialists"
"OTU9820",1,1.296,1,2,"NS"
"OTU7346",1,1.692,1,3,"NS"
"OTU2091",5,8.262,5,12,"NS"
"OTU2137",2,1.27,1,2,"NS"
"OTU370",1,7.492,4,11,"Specialists"
"OTU10083",1,11,7,15,"Specialists"
"OTU10274",1,2.636,1,5,"NS"
"OTU603",5,6.576,3,10,"NS"
"OTU998",1,1.288,1,2,"NS"
"OTU8205",2,1.292,1,2,"NS"
"OTU3924",2,2.962,1,5,"NS"
"OTU5471",2,2.93,1,5,"NS"
"OTU3365",2,4.446,2,7,"NS"
"OTU5774",1,2.444,1,4,"NS"
"OTU2963",2,3.58,2,6,"NS"
"OTU6282",1,3.002,1,5,"NS"
"OTU8463",1,1.886,1,3,"NS"
"OTU5397",1,1.49,1,3,"NS"
"OTU6248",1,2.73,1,5,"NS"
"OTU10009",3,1.746,1,3,"NS"
"OTU9877",2,1.522,1,3,"NS"
"OTU10248",2,1.31,1,2,"NS"
"OTU10513",1,1.28,1,2,"NS"
"OTU12600",1,8.652,5,13,"Specialists"
"OTU10684",1,1.298,1,2,"NS"
"OTU8244",2,2.188,1,4,"NS"
"OTU6247",1,2.424,1,4,"NS"
"OTU4320",1,4.076,2,7,"Specialists"
"OTU10595",1,1.3,1,2,"NS"
"OTU6273",1,2.756,1,5,"NS"
"OTU4181",3,4.306,2,7,"NS"
"OTU10763",1,9.3,6,14,"Specialists"
"OTU4060",1,5.552,3,9,"Specialists"
"OTU10568",1,1.704,1,3,"NS"
"OTU4586",1,3.512,1.475,6,"Specialists"
"OTU1404",1,9.692,6,14,"Specialists"
"OTU12913",1,1.294,1,2,"NS"
"OTU9661",1,1.976,1,4,"NS"
"OTU946",1,1.662,1,3,"NS"
"OTU1150",1,11.202,7,15.525,"Specialists"
"OTU4263",2,2.308,1,4,"NS"
"OTU3337",1,1.796,1,3,"NS"
"OTU3292",1,3.134,1,5,"NS"
"OTU2859",2,1.66,1,3,"NS"
"OTU4541",7,3.166,1,6,"Generalists"
"OTU5693",2,1.924,1,3,"NS"
"OTU639",1,1.306,1,2,"NS"
"OTU1161",1,1.302,1,2,"NS"
"OTU7486",1,1.662,1,3,"NS"
"OTU8883",1,1.29,1,2,"NS"
"OTU2115",1,1.298,1,2,"NS"
"OTU10498",2,4.106,2,7,"NS"
"OTU7234",1,1.686,1,3,"NS"
"OTU968",3,2.658,1,5,"NS"
"OTU811",5,2.906,1,5,"NS"
"OTU3267",2,6.402,3,9,"Specialists"
"OTU5482",2,1.296,1,2,"NS"
"OTU5224",1,2.702,1,5,"NS"
"OTU410",2,2.194,1,4,"NS"
"OTU37",1,1.498,1,3,"NS"
"OTU5465",1,1.488,1,3,"NS"
"OTU5987",1,1.306,1,2,"NS"
"OTU2057",1,1.312,1,2,"NS"
"OTU12139",1,1.3,1,2,"NS"
"OTU1831",1,1.308,1,2,"NS"
"OTU4996",1,1.288,1,2,"NS"
"OTU2205",1,11.826,7.475,16.525,"Specialists"
"OTU6965",1,1.302,1,2,"NS"
"OTU2435",1,1.68,1,3,"NS"
"OTU8658",2,1.278,1,2,"NS"
"OTU1560",2,15.48,11,21,"Specialists"
"OTU3839",2,5.816,3,9,"Specialists"
"OTU8626",1,1.646,1,3,"NS"
"OTU5267",3,4.006,2,7,"NS"
"OTU12016",1,3.684,2,6,"Specialists"
"OTU10651",1,2.222,1,4,"NS"
"OTU10588",1,1.294,1,2,"NS"
"OTU1402",2,1.268,1,2,"NS"
"OTU3452",3,2.09,1,4,"NS"
"OTU4835",3,3.944,2,7,"NS"
"OTU1900",1,11.448,8,16,"Specialists"
"OTU2904",2,1.888,1,3,"NS"
"OTU6339",2,1.284,1,2,"NS"
"OTU4353",1,4.018,2,7,"Specialists"
"OTU9114",1,2.284,1,4,"NS"
"OTU3532",2,1.644,1,3,"NS"
"OTU1463",2,1.476,1,3,"NS"
"OTU748",2,12.694,8,17,"Specialists"
"OTU3147",1,5.682,3,9,"Specialists"
"OTU977",2,1.26,1,2,"NS"
"OTU7236",2,1.29,1,2,"NS"
"OTU8132",1,3.446,1,6,"NS"
"OTU9519",1,3.446,1,6,"NS"
"OTU5318",1,1.278,1,2,"NS"
"OTU8038",1,1.34,1,2,"NS"
"OTU8917",1,1.278,1,2,"NS"
"OTU5808",1,1.504,1,3,"NS"
"OTU4466",1,3.44,2,6,"Specialists"
"OTU4789",1,3.158,1,5,"NS"
"OTU7853",1,2.938,1,5,"NS"
"OTU429",2,13.942,9,18,"Specialists"
"OTU5666",1,1.518,1,3,"NS"
"OTU5135",2,3.272,1,5,"NS"
"OTU10541",3,1.998,1,3,"NS"
"OTU2238",1,11.452,8,16,"Specialists"
"OTU2166",1,12.186,8,16.525,"Specialists"
"OTU999",2,6.788,4,10,"Specialists"
"OTU2663",1,1.34,1,2,"NS"
"OTU290",1,27.086,21,34,"Specialists"
"OTU5005",3,11.978,8,16.525,"Specialists"
"OTU3783",1,4.342,2,7,"Specialists"
"OTU7681",1,9.448,6,13,"Specialists"
"OTU10661",1,1.28,1,2,"NS"
"OTU6707",1,1.706,1,3,"NS"
"OTU596",1,2.652,1,5,"NS"
"OTU8019",1,1.816,1,3,"NS"
"OTU4219",1,1.308,1,2,"NS"
"OTU3140",3,1.668,1,3,"NS"
"OTU2313",1,1.92,1,3,"NS"
"OTU12894",1,1.292,1,2,"NS"
"OTU2195",1,3.48,1,6,"NS"
"OTU6452",1,1.314,1,2,"NS"
"OTU3606",2,3.584,2,6,"NS"
"OTU4528",1,1.934,1,3,"NS"
"OTU8215",1,1.484,1,3,"NS"
"OTU7807",1,1.51,1,3,"NS"
"OTU734",1,1.504,1,3,"NS"
"OTU7697",1,1.876,1,3,"NS"
"OTU4632",1,1.668,1,3,"NS"
"OTU2505",2,7.238,4,11,"Specialists"
"OTU11146",1,1.508,1,3,"NS"
"OTU5144",1,3.814,2,6,"Specialists"
"OTU8149",1,2.192,1,4,"NS"
"OTU10542",1,1.288,1,2,"NS"
"OTU12941",1,1.286,1,2,"NS"
"OTU936",1,1.456,1,3,"NS"
"OTU10046",1,4.156,2,7,"Specialists"
"OTU5189",1,3.412,1.475,6,"Specialists"
"OTU6216",1,2.954,1,5,"NS"
"OTU9016",1,1.638,1,3,"NS"
"OTU1928",1,2.278,1,4,"NS"
"OTU9397",1,1.844,1,3,"NS"
"OTU8594",1,2.034,1,4,"NS"
"OTU837",1,1.492,1,3,"NS"
"OTU5615",4,2.508,1,4,"NS"
"OTU9962",1,1.266,1,2,"NS"
"OTU10790",1,1.284,1,2,"NS"
"OTU3343",1,1.524,1,3,"NS"
"OTU6968",1,1.502,1,3,"NS"
"OTU1579",2,1.668,1,3,"NS"
"OTU9203",2,2.522,1,4,"NS"
"OTU617",2,1.774,1,3,"NS"
"OTU828",2,1.458,1,3,"NS"
"OTU9577",2,2.782,1,5,"NS"
"OTU2919",1,2.03,1,4,"NS"
"OTU1720",2,7.32,4,11,"Specialists"
"OTU5361",1,1.472,1,3,"NS"
"OTU6436",1,1.902,1,3,"NS"
"OTU1128",2,1.366,1,2,"NS"
"OTU5058",2,1.298,1,2,"NS"
"OTU3369",1,1.308,1,2,"NS"
"OTU2732",2,6.864,4,10.525,"Specialists"
"OTU1297",3,3.668,2,6,"NS"
"OTU835",2,1.482,1,3,"NS"
"OTU12835",2,1.648,1,3,"NS"
"OTU5752",2,1.522,1,3,"NS"
"OTU1197",1,1.506,1,3,"NS"
"OTU5911",2,1.632,1,3,"NS"
"OTU12851",2,1.906,1,4,"NS"
"OTU754",2,3.768,2,6,"NS"
"OTU9201",2,2.688,1,5,"NS"
"OTU12461",1,1.314,1,2,"NS"
"OTU6460",1,2.164,1,4,"NS"
"OTU1024",1,1.786,1,3,"NS"
"OTU982",4,23.394,18,29,"Specialists"
"OTU4947",1,1.734,1,3,"NS"
