"","X1351_1949","X1351_1950","X1351_1951","X1351_1940","X1351_1941","X1351_1942","X1351_1943","X1351_1944","X1351_1945","X1351_1946","X1351_1947","X1351_1948","X1351_673","X1351_677","X1351_678","X1351_1375","X1351_680","X1351_681","X1351_682","X1351_683","X1351_684","X1351_700","X1351_701","X1351_702","X1351_703","X1351_1335","X1351_621","X1351_622","X1351_623","X1351_625","X1351_615","X1351_616","X1351_617","X1351_619","X1351_1339","X1351_627","X1351_628","X1351_630","X1351_695","X1351_1751","X1351_1752","X1351_1753","X1351_1754","X1351_1755","X1351_1756","X1351_632","X1351_633","X1351_634","X1351_635","X1351_636","X1351_637","X1351_691","X1351_692","X1351_693","X1351_694","X1351_1348","X1351_1350","X1351_639","X1351_640","X1351_641","X1351_642","X1351_643","X1351_645","X1351_646","X1351_647","X1351_648","X1351_649","X1351_652","X1351_705","X1351_706","X1351_707","X1351_708","X1351_709","X1351_1432","X1351_667"
"OTU12487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011063170704724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110803324099723,0,0.000110877037365562,0,0.000111148160497944,0,0,0,0,0,0,0,0,0,0,0.000110950848773993,0,0.000111160515784793,0,0,0,0.000223613595706619,0,0.000111445447453472,0.00011153245594468,0,0,0,0,0,0.000110668437361664,0,0,0,0,0,0
"OTU12596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110705192073508,0,0.000111086425238836,0.000110840168477056,0.000110827884295689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111172873818788,0,0,0,0,0,0,0,0,0,0,0,0,0.000221729490022173,0,0,0,0,0,0,0,0,0
"OTU5602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110877037365562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110741971207087,0,0,0,0.000110741971207087,0
"OTU5796",0,0.000110913930789707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111719360965255,0,0,0,0.00011153245594468,0,0,0,0,0,0,0,0,0,0,0,0
"OTU38392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110987791342952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221901697547986,0,0,0,0,0,0,0,0
"OTU10493",0,0,0,0,0,0,0,0,0,0,0,0,0.000110815602836879,0,0,0,0.000110840168477056,0,0,0,0,0,0,0,0,0.000110889332446219,0,0,0,0,0,0,0,0.000110705192073508,0,0,0,0,0,0.00066511473229132,0,0.000111395789239167,0,0,0,0,0.000111061750333185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110840168477056,0,0,0,0.000221385875581138
"OTU13956",0,0.000110913930789707,0,0,0,0,0,0,0,0,0,0.000110852455381887,0,0,0,0,0,0,0,0.000110938540048813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU15704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663937147283391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110889332446219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111395789239167,0.000111148160497944,0,0,0,0.000111061750333185,0,0,0.000110827884295689,0,0,0,0,0,0,0,0,0,0,0.000111172873818788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU49144",0,0,0,0,0.000221680336954112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110950848773993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU22075",0,0,0,0,0,0,0,0,0,0,0,0,0.000110815602836879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0,0,0,0,0.00033311125916056,0.000222172850477672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221385875581138
"OTU3823",0,0,0,0,0,0,0,0.000111135807957324,0,0,0,0,0,0.000111358574610245,0,0,0,0,0.000111495149960977,0,0,0,0,0,0,0,0,0,0,0.000110901630253965,0,0.000221655768591378,0.000443115099147003,0,0,0,0,0,0,0.000110852455381887,0,0.000111395789239167,0,0,0,0,0,0.000221901697547986,0.000221704910763773,0.000110827884295689,0,0.00011075423634954,0,0,0,0,0.000111296605453534,0.000222271615914648,0.000111719360965255,0.000223613595706619,0.000222345747637576,0,0.00022306491188936,0.000335307924443948,0,0.000110864745011086,0.000110950848773993,0,0,0,0,0,0,0,0
"OTU213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144108191996453,0,0.000111395789239167,0.000444592641991775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
