"","SRR13801399","SRR13801186","SRR13801171","SRR13801400","SRR13801525","SRR13800997","SRR13801246","SRR13801475","SRR13801023","SRR13801012","SRR13801398","SRR13801333","SRR13801401","SRR13801146","SRR13801135","SRR13801476","SRR13801546","SRR13801070","SRR13801059","SRR13801489","SRR13801478","SRR13801335","SRR13801330","SRR13801329","SRR13801328","SRR13801279","SRR13801282","SRR13801277","SRR13801276","SRR13801274","SRR13801207","SRR13801203","SRR13801202","SRR13801200","SRR13801105","SRR13800981","SRR13800980","SRR13800978","SRR13800935","SRR13800930","SRR13800929","SRR13800928","SRR13800926","SRR13800925","SRR13800924","SRR13801157","SRR13801153","SRR13801152","SRR13801373","SRR13801372","SRR13801371","SRR13801410","SRR13801409","SRR13801408","SRR13801407","SRR13800940","SRR13800938","SRR13800937","SRR13800936","SRR13801151","SRR13801150","SRR13801149","SRR13801147","SRR13801145","SRR13801375","SRR13801445","SRR13801444","SRR13801441","SRR13801499","SRR13801054","SRR13801053","SRR13801051","SRR13801050","SRR13801049","SRR13801549"
"OTU2762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,9.88533017002768e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692246835443038,0.00168117088607595,0,0,0.000988630746416213,0,0.000296794618124258,0,0,0,0,0,0,0,0,0,0.00108824693312228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395922003365337,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0.000296589223924864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,9.8941327792619e-05,0.000494608764467306,0,0,0.000988924050632911,0.000395569620253165,0,0,0,0,0.000593589236248516,0,0,0,0,0,0,0,0,0.000197863078749505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89707046714173e-05,0.00168283508216195,0,0,0,0,0,0,0,0,0,0,0
"OTU1278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890912690556325,0,0,0,0,0,0,0,0,0,0,0
"OTU4064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,9.88630746416214e-05,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0.000296794618124258,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022745253164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569081551860649,0,0.179641903254526,0,0,0.209313822424362,0,0,0,0,0,0,0,0,0,0,0,0.00247328848436882,0,0
"OTU12548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0.000395569620253165,0,0,0.000395452298566485,0,0,0,0,0,0,0,0,0,0,0,0.000296794618124258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU10430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435126582278481,0.0097029702970297,0.000296589223924864,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395530505290221,0,0.00316455696202532,0,0,0.00900187951330498,0,0,0.00346123417721519,9.88924050632911e-05,0.031948565776459,0.000790826413602214,0.00237271379139891,0,0.0016818361693708,0,0,0,0,0,0,0,0,0,0.00108824693312228,0.0330300632911392,0,9.88826263225551e-05,0.000890119671644743,0,0.131329113924051,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0.000197882655585238,0,0.00118706103472154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197843505786923,0,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0.00019780437147661,0,0,0.000197863078749505,9.89511181476351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593413114429829,0.000197843505786923,0,0.000296794618124258,0,0,0
"OTU61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132502719272224,0,0,0,0,0,0.00306809184481394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU7017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692315300168134,0,0,0,0,0,0
"OTU2233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0.0145501336236761,0.00692383778437191,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0,0.00138531565406689,0.00267062314540059,0.00138435676851577,0.00237412206944307,0,0,0,0.00326474079936684,0,0.000593941793704217,0.000494608764467306,0,9.88924050632911e-05,0,0,0.000197941409342835,0.000989902989507028,0,0,0,0,0,0,0,0,0,0,0
"OTU6175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889943636902996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899831899535252,0.000593647966755714,0.000593354430379747,0.0500445059835822,0.000197882655585238,0.0308635869027599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158227848101266,0.0102939720874988,0.00751730959446093,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0,0.00118741341777162,0.00316518298714144,0.00227430040541877,0.000395687011573845,0,0,0,0.00247328848436882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU870",0,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0.00108792404312135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109770569620253,0.000791844006730674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296765258680384,0,0,0,0,0.0115795724465558,0,0.0299732911267188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415512465373961,0,0
"OTU11610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197941409342835,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296677215189873,0.000395922003365337,0.000494559841740851,0,0,0,0,0,0,0,0,0,0,0,0,0.000494657696873763,0.00019790223629527,0.000494559841740851,0,0.00860619250173113,0,0,0,0.00306687772061733,0.000296912114014252,0.000296970896852108,0.00079137402314769,0,0.000494462025316456,0,0,0.000494853523357086,0.00069293209265492,0,0,0,0,0,0,0,0,0,0,0
"OTU1838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252100840336134,0.0484764542936288,0,0,0,0,0,0,0,0,0
"OTU12856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435126582278481,0.00158415841584158,0.00306475531389026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU7535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019782393669634,0,0,0,0,0,0,0
"OTU5879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988630746416213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0.000197863078749505,0,0,0
"OTU4430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197863078749505,0,0,9.88826263225551e-05,0.000197843505786923,9.88924050632911e-05,0.00168316831683168,0.000988630746416213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192897418142249,0.00771666007123071,0,0,0
"OTU683",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603303333003659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216595786766888,0,0,0,0,0,0
"OTU4289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593354430379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU13080",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524181584413016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,9.89217528934613e-05,0
"OTU7919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197843505786923,0,0,0.000494657696873763,0,0
"OTU1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316549609259076,0.0061331486793946,0.0271072417886822,0.00257222002374357,0.00445147888020576,0
"OTU415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366046695686585,0.000988924050632911,0.00603781055132139,0.000593471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738653218629487,0,0,0,0,0,0.00138558986539984,0,0.00474824413888614,0,0,0.00682222661657109,0,0.0028701504354711,0.0259354583250841,0,0,0,0,0,0,0,0,0,0,0
"OTU8592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0.000296765258680384,0,9.89315393747527e-05,0,0
"OTU2933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197726149283243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197941409342835,0,0,0,0,0,0,0,0,0,0,0,0
"OTU8150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296794618124258,0,0,0,0,0,0,0,0,0
"OTU7255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314477848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0.0162328021379788,0.00039564787339268,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988826263225551
"OTU1238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0.000197726149283243,9.89021857383048e-05,0,0,0,0,0,0.0706650831353919,0.001285982787615,0.000197745699031046,0.000296618548546569,0,0,0,0,0,0,0,0,0.000296794618124258,0,0.00039564787339268,9.88826263225551e-05,0,0,0,0,0,0,0.000197980597901406,0,0,0,0,0,0,0,0,0.000197863078749505,0,0,0,0,0,0,0,0,0
"OTU11427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474683544303797,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415512465373961,0,0
"OTU11623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296589223924864,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237318303174132,0,0,0,0,9.89217528934613e-05,0,0,0,0,0,0,0.000692041522491349,0.000296706557214914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU5978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197843505786923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266983091070899,0,0,0,0,0.000989217528934613,0,0,0,0,0,0,0.000395452298566485,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU9696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197843505786923,0,0,0,0,9.89119683481701e-05,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0.00039564787339268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148323939483833,0,0,0,0,0.00138490454050846,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029673590504451,0,0,0.000395608742953219,0.0018796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0.000988826263225551,0.000494706638963095,0.00197784810126582,0.00019780437147661,0.000593647966755714,0.000890295776041151,0,0,0,9.88924050632911e-05,0,0,0,0.000791217485906439,0,0,0,0,0,0,0,0,0,0,0.000197863078749505,0.0010878164556962,0.00187932739861523,0,0,0,0,0.000395726157499011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464748343716009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296677215189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0.00642991393807498,0
"OTU4249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89217528934613e-05,0,0,0,0,0.000494559841740851,9.88533017002768e-05,0,0.000296706557214914,0.0018796992481203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU10526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197863078749505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU6762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0.00019780437147661,9.8941327792619e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU9278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,0,0,0,0,0,0,0,0,0,0.000395608742953219,0.000791452314998021,0,0,0,0,0,0,0.000395491398062092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU11941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741619697419163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692520775623269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU11370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,9.89217528934613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,0,0,0,0,0.000296853354442905,0,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0.000197941409342835,0,0.000790904597132971,0,0,0,0,0,0,0,0,0,0
"OTU2375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296823983377857,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88826263225551e-05
"OTU3860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,9.88924050632911e-05,0,0,0,0,0,0,0,0,0.000395413206801107,0,0,0.000296794618124258,0,0,0,0,0,0.000593530517360768,0,0,0,0,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU11251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395491398062092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU3434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395687011573845,0,0,0,0,0,0,0.000593178447849728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU12031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-05,0,0,9.8941327792619e-05,0,0,0,0,0,0,0,0,0.00019780437147661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU8795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889767671774592,0.00019780437147661,0.000494657696873763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
