"","SRR13801425","SRR13800996","SRR13800985","SRR13801436","SRR13801262","SRR13801251","SRR13801085","SRR13801515","SRR13801504","SRR13801052","SRR13801041","SRR13801168","SRR13801167","SRR13801172","SRR13801166","SRR13801165","SRR13801164","SRR13801162","SRR13801161","SRR13801160","SRR13801158","SRR13801459","SRR13801458","SRR13801457","SRR13801460","SRR13801456","SRR13801455","SRR13801454","SRR13801452","SRR13801450","SRR13801449","SRR13801544","SRR13800954","SRR13800953","SRR13800951","SRR13800955","SRR13800949","SRR13800948","SRR13800947","SRR13800946","SRR13800945","SRR13800944","SRR13800943","SRR13801387","SRR13801386","SRR13801388","SRR13801384","SRR13801382","SRR13801381","SRR13801380","SRR13801379","SRR13801378","SRR13801377","SRR13801376","SRR13801005","SRR13801004","SRR13801003","SRR13801006","SRR13801002","SRR13801001","SRR13801000","SRR13800999","SRR13800998","SRR13800995","SRR13800994","SRR13801254","SRR13801253","SRR13801252","SRR13801255","SRR13801249","SRR13801103","SRR13801102","SRR13801101","SRR13801100","SRR13801099","SRR13801082","SRR13801081","SRR13801084","SRR13801080","SRR13801520","SRR13801519","SRR13801518","SRR13801517","SRR13801516","SRR13801514","SRR13801061","SRR13801058","SRR13801062","SRR13801056","SRR13801496","SRR13801495","SRR13801494","SRR13801493","SRR13801492","SRR13801491"
"OTU7361",0,0,0,0,0,0,0,0,0,0,0,0.00029673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89315393747527e-05,0,9.88826263225551e-05,0,0,9.89021857383048e-05,9.8960910440376e-05,0,0,0,0,0,0,0,0,0.000197843505786923,0,9.89217528934613e-05,0,0,0,0,0,0,0,9.89315393747527e-05,0,0,0,9.8941327792619e-05,0,0,0,0,9.89902989507028e-05,0,0
"OTU8836",0.000395491398062092,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0.00237388724035608,0,0,0,0,9.88826263225551e-05,0,0.000395726157499011,0,0,0.000494559841740851,9.88924050632911e-05,0.00266930301532378,9.88630746416214e-05,0.00296677215189873,9.88924050632911e-05,0.028486646884273,0.0220508256699298,0,0.00306505833498121,0.00108803165182987,0,0.000296647878967665,0,0.000692383778437191,9.88924050632911e-05,0,0.00019780437147661,0,0,0,0.00039580447259054,0,0,0,0,0.00019782393669634,0.000395491398062092,0.00039580447259054,0.000395687011573845,0.00019776525264511,0,0.00019780437147661,0.00207653515277366,0.00187951330497576,0.00178076770874555,0.00257323832145685,0.0016818361693708,0.00138504155124654,0.00158212202116088,0.00108803165182987,0.00158353127474268,0.00158243497181288,0.00237506185056903,0.00138449367088608,0.000692589294548333,0.00148426677221453,0.000791765637371338,0.00118635689569946,0.00138531565406689,0.000988826263225551,0.000791139240506329,0.00079137402314769,0.000989119683481701,0.00118706103472154,0.00158337456704602,0.00247304382233653,0.000692315300168134,0.000593413114429829,0.000296794618124258,0.000395765311170476,0.00148323939483833,0.00108824693312228,0.00039564787339268,0.00237506185056903,0.00277035717819333,0.00138517858909667,0.00148426677221453,0.0019780437147661,0.00326377212936406,0.00306627101879327,0.00188081568006335,0.00128661916072842,0.00168300168300168
"OTU293",0,0,9.88924050632911e-05,9.89217528934613e-05,0,0,0.000395843641761504,0,9.89021857383048e-05,0,9.89119683481701e-05,0.00029673590504451,0,0,0,0.0880459542438348,0.00128547414219322,9.89021857383048e-05,0,0,0,0.0115727002967359,9.88924050632911e-05,0.000593178447849728,0,0.000692246835443038,0,0,0.000791061010580441,0,9.8872849515523e-05,0.000494559841740851,0,0,0,0.00039564787339268,0,0,0,0,0,0,0,0.000296706557214914,0.000296618548546569,0.0257094828438643,9.8872849515523e-05,0.00029673590504451,0.000593237097093138,0.000296853354442905,0.0017805915520823,0.00177988727380599,0.000494510928691524,0.00168133715755118,0.00889943636902996,0.0061331486793946,0.00741986545310645,0.00504750593824228,0.00603482390185991,0.009200633161852,0.00652625333728864,0.00227497527200791,0.0063341250989707,0.00840668578775591,0.0066303809995052,0.000395569620253165,0.002077767883645,0.00178112012665743,0.00128661916072842,0.00316361838853188,0.00277063130813378,0.00207653515277366,0.000988924050632911,0.00267088732812345,0.00365974282888229,0.00346226135127114,0.0066303809995052,0.00415471362152537,0.0019780437147661,0.00128572841459796,0.00118717847249703,0.002077767883645,0.00415307030554731,0.00296794618124258,0.00316518298714144,0.0074220682830282,0.0118729593351143,0.00653012763431285,0.00643182267959628,0.00860449015923252,0.00860449015923252,0.010484668644906,0.00722629182340131,0.00643309580364212,0.00702900702900703
"OTU5531",9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0.00187932739861523,0,0,0,0.000198078637218976,0.000296647878967665,0,0.000692520775623269,0,0,0,0,0,0,0.000296677215189873,0,0.00039564787339268,0,0,0.000197745699031046,0.00019782393669634,9.89119683481701e-05,0.00019776525264511,9.8941327792619e-05,0.00029673590504451,0.000791139240506329,0,9.89021857383048e-05,0,0.00019782393669634,0,0.000296853354442905,9.89021857383048e-05,0,0,0,0,9.8872849515523e-05,0,0,0,0,0.00019780437147661,0.00148323939483833,0.001285982787615,0.000989315393747527,0.00118764845605701,0.000890383854372774,0.00128611001187178,0.00138435676851577,0.000791295746785361,0.00138558986539984,0.00118682622885966,0.00108857001484414,0.000494462025316456,0.000791530622340952,0.000692657827033445,9.89707046714173e-05,0.000593178447849728,0.00079160894518108,0.000296647878967665,9.88924050632911e-05,0.000197843505786923,0.000692383778437191,0.000890295776041151,0.00148441365660564,0.00168166979918884,0.000296706557214914,0.000296706557214914,0.000197863078749505,0.000395765311170476,0.000593295757935331,0.00128611001187178,0.000692383778437191,0.0024740227610094,0.00257247452260809,0.000890471950133571,0.00148426677221453,0.00168133715755118,0.00108792404312135,0.00128585558852621,0.00158384478321125,0.00138558986539984,0.00148500148500149
"OTU10392",0.00148309274273285,0,0,0,0,0,0,0,0,0,0,0.0713155291790307,0.00247231012658228,0.000296647878967665,0,0.0112904823214816,0.10293681400178,0,0.00979422239810051,9.89707046714173e-05,9.89021857383048e-05,0.00019782393669634,0.00494462025316456,0.00810677212061295,0.000790904597132971,0.0178995253164557,0.00326344936708861,0.00702274975272008,0.019776525264511,0.00860704392560348,0.000197745699031046,0.0136498516320475,0,0,0,0.000890207715133531,0,0,0,0,0.00019782393669634,0,9.89511181476351e-05,0.00128572841459796,0.00306505833498121,0.000692178384257886,0.00237294838837255,0.00573689416419387,0.0136444532331422,0.00316643578072432,0.0297754476209318,0.00276871353703154,0.00741766393037286,0.0189892196617545,0.00187876990012855,0.00207735681076269,0.00227542540561931,0.00247426761678543,0.00148397309062129,0.00197863078749505,0.0019776525264511,0.000692383778437191,0.00188044338875693,0.000989021857383048,0.0020781791192479,0.00810917721518987,0.000791530622340952,0.00128636453591926,0.00306809184481394,0.00148294611962432,0.0016821690085098,0.00177988727380599,0.00089003164556962,0.00227520031654961,0.00158259149357072,0.000989217528934613,0.00217714002968827,0.00929864477198536,0.000593413114429829,0.000593413114429829,0.000989315393747527,0.000494706638963095,0.00108770888954811,0.00108824693312228,0.00178041543026706,0.00227610094012865,0.00346294647274166,0.00237459186702286,0.00336433801701959,0.00237365245771932,0.00257145682919593,0.00286844708209693,0.00178182538111265,0.00296912114014252,0.00207900207900208
"OTU121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296618548546569,0,0,0,0,0,0,0,0,0,0,0,9.89511181476351e-05,0,0,0,0,0,0,0,0,0,0,0,0.00454860081083754,0.00276980908101692,0.00158290462999604,0.00326603325415677,0.00178076770874555,0.00326474079936684,0.00227430040541877,0.000791295746785361,0.00148456057007126,0.00187914152902779,0.00286986640277091,0.00089003164556962,0.00108835460571881,0.00217692459924797,0.00118764845605701,0.00158180919426594,0.00247377795369088,0.00108770888954811,0.00148338607594937,0.0169156197447819,0.00158259149357072,0.00138490454050846,0.0302820385947551,0.00138490454050846,0.00365938087231728,0.00712095737315795,0.00277008310249307,0.00296823983377857,0.00207653515277366,0.0595567867036011,0.229970326409496,0.00197921820880752,0.00455130107846047,0.00187988522805976,0.00178112012665743,0.00365938087231728,0.00365938087231728,0.00553907022749753,0.00197980597901406,0.00188044338875693,0.00346500346500346
"OTU809",0,0.0118647419418628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197784810126582,0,0,0,0,0,0,0,0,0,0,0.00276926120067253,0,0.00019776525264511,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00257094828438643,0.00217627856365615,0.00237435694499406,0.00168250197941409,0.00128611001187178,0.00286901464186783,0.00168100464748344,0.000593471810089021,0.00168250197941409,0.0019780437147661,0.00197921820880752,0.000494462025316456,0.000692589294548333,0.000494755590738175,0.000296912114014252,0.000494315373208107,0.00079160894518108,0.000395530505290221,0.000692246835443038,0.000692452270254229,0.00217606330365974,0.00079137402314769,0.000791687283523008,0.000692452270254229,0.000593413114429829,0.000593413114429829,0.00197863078749505,0,0.00138435676851577,0.000791452314998021,0.00138476755687438,0.00267194458189015,0.00346294647274166,0.00148411991688928,0.00079160894518108,0.0020769459005044,0.00227475027198101,0.0039564787339268,0.00296970896852109,0.00128661916072842,0.00217800217800218
"OTU7504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88630746416214e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296647878967665,0.000296765258680384,0.000197863078749505,0.000395882818685669,9.89315393747527e-05,9.89315393747527e-05,9.88826263225551e-05,0.00019782393669634,0.000197941409342835,0.000395608742953219,9.8960910440376e-05,0.00138449367088608,0.00098941327792619,0,0,0,9.89511181476351e-05,0,0,0,0.00019782393669634,0,0.00049480455220188,9.89217528934613e-05,0.00019780437147661,0,0,0,0,9.89315393747527e-05,0.00029673590504451,9.8960910440376e-05,0.000197882655585238,0.000197882655585238,0.00019790223629527,0.00019780437147661,0.000494510928691524,0.00019782393669634,0.000296970896852108,0.000395882818685669,0
"OTU674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0.00019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148323939483833,0.000890295776041151,0.000593589236248516,0.00108867775138559,0.000692520775623269,0.000890383854372774,0.00108770888954811,0.00039564787339268,0.00108867775138559,0.00138463060033627,0.00049480455220188,0,0.000197882655585238,0.000296853354442905,0.000197941409342835,0.000395452298566485,0.00019790223629527,0.000296647878967665,0.000197784810126582,0.000296765258680384,0.00267062314540059,0.000890295776041151,0.000692726373082632,0.000692452270254229,0.000791217485906439,0.000296706557214914,9.89315393747527e-05,9.8941327792619e-05,0.00019776525264511,0.000494657696873763,0.00029673590504451,0.000989609104403761,0.00118729593351143,0.000791530622340952,0.000494755590738175,0.000989021857383048,0.00128572841459796,0.00148367952522255,0.00138586418530984,0.000791765637371338,0.00138600138600139
"OTU9163",0,0,0,0,0.000395569620253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000593295757935331,0.000395687011573845,0.000296794618124258,0.000296912114014252,0.000395726157499011,0.000692520775623269,0.00118659151587066,0.00039564787339268,0.000494853523357086,0.000395608742953219,0.00049480455220188,0,9.8941327792619e-05,0,0,0.000296589223924864,0.00019790223629527,0,9.88924050632911e-05,9.89217528934613e-05,0.000494559841740851,0.000395687011573845,0.000692726373082632,9.89217528934613e-05,0.000296706557214914,0,0.000197863078749505,9.8941327792619e-05,0.000692178384257886,0.000296794618124258,0.000494559841740851,0.000692726373082632,0.00168200257247452,0.000692589294548333,0.000692657827033445,0.000791217485906439,0.000296706557214914,0.00019782393669634,0.000395961195802811,0.000494853523357086,0.000594000594000594
"OTU58",0,0,0,0,0,0,0,0,0,0,0,0.00702274975272008,0,0,0,0.00356541546994157,0.0417284683081183,0,0,0,0,0,0,0.138111715274345,0,0.25029667721519,0,0.000890207715133531,0,0.00633161851998417,0.000889855645639707,0.0281899109792285,0,0,0,0.000494559841740851,0.0144382911392405,0,0.000395608742953219,0,0,0,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0.00415307030554731,0.00326441784548422,0.00227542540561931,0.00435471100554236,0.00326474079936684,0.00474871388998813,0.00187876990012855,0.00187932739861523,0.00841250989707047,0.0146375234892691,0.00366155368629391,0.000296677215189873,0.00098941327792619,0.000692657827033445,0.00178147268408551,0.00177953534354918,0.00128636453591926,0.000988826263225551,0.00089003164556962,0.000989217528934613,0.00267062314540059,0.00158274804629538,0.00286986640277091,0.00247304382233653,0.00148353278607457,0.00108792404312135,0.000494657696873763,0.000395765311170476,0.00138435676851577,0.00158290462999604,0.00148367952522255,0.00376051459673429,0.00662906896210547,0.00178094390026714,0.00267168018998615,0.00385718524379389,0.00642864207298981,0.00603363006923838,0.00306869926747179,0.0028701504354711,0.00396000396000396
"OTU3896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296647878967665,0,0.000197863078749505,0,0,0.000197863078749505,9.88826263225551e-05,0,0,9.89021857383048e-05,9.8960910440376e-05,0,0,0,0,0,9.89511181476351e-05,0,0,9.89217528934613e-05,9.89119683481701e-05,0,0,0.000197843505786923,0,0,0,0,0,0,0,0,0.000197882655585238,0,9.89511181476351e-05,0.00019780437147661,9.89021857383048e-05,0.00019782393669634,0,9.89707046714173e-05,9.9000099000099e-05
"OTU289",0,0,0,0,0,0,0,0,9.89021857383048e-05,0,0,0.00108803165182987,0,0,0,0.00287214023967515,9.88826263225551e-05,0,0.000296794618124258,0,9.89021857383048e-05,0,0,9.88630746416214e-05,0.000197726149283243,0,0.000692246835443038,9.89119683481701e-05,0,0,0.000197745699031046,0,0,0,0,0,0,0,0,0,0,0,0,0.00375828305805558,9.8872849515523e-05,0,0,0,0.0051413881748072,0,0,0,0.00019780437147661,0,0.00810837535844952,0.00553961816203383,0.00435298773248912,0.00712589073634204,0.00494657696873763,0.00821131776810447,0.00514189656877287,0.00178041543026706,0.00673000791765637,0.0061319355157749,0.00356259277585354,0.000593354430379747,0.00474918373404571,0.00752028497922027,0.00158353127474268,0.00207612456747405,0.0036611913714625,0.00168100464748344,0.000988924050632911,0.00267088732812345,0.0039564787339268,0.00326441784548422,0.00465116279069767,0.00356118310416461,0.00306596775788745,0.000989021857383048,0.000296794618124258,0.00138517858909667,0.00306536141599921,0.00277008310249307,0.00247279920870425,0.00682830282038595,0.0108835460571881,0.00375977045611952,0.00534336037997229,0.00840668578775591,0.00959351201661557,0.0112759643916914,0.00445456345278163,0.00732383214568488,0.00821700821700822
"OTU137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296706557214914,0.00276843978643464,0.123603282903194,0,0,0,0,0.00425363537441883,0,0.000989021857383048,0,0.0028675961633541,0.00375902660995153,0.00405619311436486,0.00306809184481394,0.00227542540561931,0.0035615354174911,0.00296647878967665,0.000890207715133531,0.00267220902612827,0.00178023934328949,0.00277090549233053,0.000593354430379747,0.00098941327792619,0.00118741341777162,0.000395882818685669,0.000395452298566485,0.00188007124480507,0.000593295757935331,0.000197784810126582,0.00197843505786923,0.00178041543026706,0.000890295776041151,0.0024740227610094,0.00197843505786923,0.00108792404312135,0.000989021857383048,0.000494657696873763,0.000593647966755714,0.00207653515277366,0.000890383854372774,0.00039564787339268,0.00217714002968827,0.00662906896210547,0.00138517858909667,0.00316643578072432,0.00316486994362575,0.0040549896152705,0.00524233432245302,0.00316768956642249,0.0034639746634996,0.00297000297000297
"OTU200",0.000593237097093138,9.8872849515523e-05,0.00543908227848101,0.000494608764467306,0,0,0,0,0.000296706557214914,0,0.0374876360039565,0,0,0,0,0,0,0,0,0,0,0,0.000494462025316456,0,0,0,0,0,0,0,0,0,0.00623145400593472,0.00019776525264511,0.000296823983377857,0.00019782393669634,0.037381329113924,0.00632973988725151,0.0320443081792108,0.0111737367744487,0.0118694362017804,0.00919881305637982,0.0861864239065901,0,0,0,0,0,0,0,0,0,0,0,0.00138435676851577,0.000989217528934613,0.00108824693312228,0.00178147268408551,0.0203798971111991,0.00158290462999604,0.000889943636902996,0.000593471810089021,0.000890736342042755,0.000989021857383048,0.000692726373082632,9.88924050632911e-05,0.000296823983377857,0.00039580447259054,0.000197941409342835,0.000593178447849728,0.00118741341777162,0.000395530505290221,0.000296677215189873,0.000692452270254229,0.000791295746785361,0.000296765258680384,0.00158337456704602,0.00079137402314769,0.000791217485906439,0,0,0.000197882655585238,0.000296647878967665,0.000692520775623269,9.89119683481701e-05,0.00108857001484414,0.00316612248936381,0.000593647966755714,0.000494755590738175,0.00138463060033627,0.00128572841459796,0.00454995054401583,0.00128687388635914,0.00197941409342835,0.00128700128700129
"OTU655",0,0,0,0.0972400830942724,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257094828438643,0.001285982787615,0.00395726157499011,0.00148456057007126,0.00118717847249703,0.00296794618124258,0.00128547414219322,0.000989119683481701,0.0022763262074426,0.00296706557214914,0.00277090549233053,9.88924050632911e-05,0.000296823983377857,0.00059370670888581,0.000791765637371338,0.000889767671774592,0.00158321789036216,0.000593295757935331,0.000692246835443038,0.000692452270254229,0.00148367952522255,0.00148382629340192,0.00197921820880752,0.00108813928182807,0.00128572841459796,0.00019780437147661,9.89315393747527e-05,0.000197882655585238,0.00108770888954811,0.00138504155124654,0.000890207715133531,0.00148441365660564,0.00465024240625309,0.002077767883645,0.00178112012665743,0.00296706557214914,0.00336267431510236,0.00573689416419387,0.00257374777271827,0.00188044338875693,0.00237600237600238
"OTU552",0,0,0,0,0,0,0,0,0,0,0,0,0,0.367744487293583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267062314540059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889943636902996,0.000890295776041151,0.000692520775623269,0.00148456057007126,0.000593589236248516,0.00108824693312228,0.00118659151587066,0.000890207715133531,0.000791765637371338,0.00118682622885966,0.000692726373082632,9.88924050632911e-05,0.000296823983377857,0.000296853354442905,0.000197941409342835,0.000296589223924864,0.00059370670888581,0.000494413131612776,0.000296677215189873,9.89217528934613e-05,0.00039564787339268,0.000395687011573845,0.000791687283523008,0.000296765258680384,0.000296706557214914,0.000494510928691524,0,0,0.000296647878967665,0.000791452314998021,0.000791295746785361,0.000296882731321128,0.00197882655585238,0.000296823983377857,0.00118741341777162,0.00158243497181288,0.00168133715755118,0.00148367952522255,0.00118788358740843,0.00138558986539984,0.00158400158400158
"OTU10",0,0,0,0,0,0,0,0,0,0,0,9.89119683481701e-05,0,0,0,0.000297117955828464,0.000395530505290221,9.89021857383048e-05,0,0,0,0,0,0,0.000395452298566485,0.000197784810126582,0.000395569620253165,0.00039564787339268,0.00019776525264511,9.89315393747527e-05,0,9.89119683481701e-05,0,0,0,0,0,0,0,0,0,0,0,0.00019780437147661,0,9.88826263225551e-05,0,0,0.000197745699031046,9.89511181476351e-05,0,9.88826263225551e-05,0.00019780437147661,9.89021857383048e-05,0,9.89217528934613e-05,9.89315393747527e-05,0,0,0.000197863078749505,9.88826263225551e-05,0,0.000197941409342835,0,9.8960910440376e-05,0,0,9.89511181476351e-05,9.89707046714173e-05,0,9.89511181476351e-05,0,0,0,9.89119683481701e-05,0,9.8960910440376e-05,0,0,0,0,9.8941327792619e-05,0,0,0,0,0,0,9.89511181476351e-05,0.00019780437147661,0,0,0,0,0
"OTU926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296589223924864,0,0,0.00029673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128547414219322,0.000890295776041151,0.000593589236248516,0.000890736342042755,0.000989315393747527,0.00158290462999604,0.00118659151587066,0.000692383778437191,0.000692794932699921,0.00187914152902779,0.000692726373082632,0,0,0.00019790223629527,0.000296912114014252,0.000395452298566485,0.000692657827033445,0.000494413131612776,0.000494462025316456,0.000197843505786923,0.000692383778437191,0.000593530517360768,0.00108857001484414,0.000395687011573845,0.000296706557214914,9.89021857383048e-05,9.89315393747527e-05,9.8941327792619e-05,0.000889943636902996,0.000692520775623269,0.000494559841740851,0.000989609104403761,0.00187988522805976,0.000395765311170476,0.000692657827033445,0.00138463060033627,0.00187914152902779,0.00217606330365974,0.00168283508216195,0.00118764845605701,0.00128700128700129
"OTU9487",0.000494364247577615,0.00138421989321732,0.000791139240506329,0,0,9.89217528934613e-05,0.000989609104403761,0.000197882655585238,0,0,0.00029673590504451,0.000494559841740851,0,0,0,9.9039318609488e-05,0,0,0.000296794618124258,0,0,0,0,0,0,0,0,0,0,0,0.000197745699031046,0,0.00019782393669634,0.000296647878967665,0,9.89119683481701e-05,9.88924050632911e-05,0.00019780437147661,0.00019780437147661,0.000692178384257886,0.00029673590504451,0.000494559841740851,0,0,0,9.88826263225551e-05,0,0,0,0,0,0,0,0,0.000692178384257886,0.000989217528934613,0.000890383854372774,0.000593824228028504,0.000989315393747527,0.000989315393747527,0.000692178384257886,0.00019782393669634,0.000890736342042755,0.000890119671644743,0.000395843641761504,0.000197784810126582,0.000395765311170476,0.000296853354442905,0.000197941409342835,0.000692041522491349,0.000494755590738175,0.000692178384257886,0.000296677215189873,0.000197843505786923,0.000593471810089021,0.000989217528934613,0.00138545274616526,0.000296765258680384,0.00118682622885966,0.00128572841459796,0.000197863078749505,0.000494706638963095,0.000296647878967665,0.000197863078749505,0.00029673590504451,0.000395843641761504,0.000791530622340952,0,0.000890560063328716,0.00158243497181288,0.000494510928691524,0.000791295746785361,0.000494951494753514,0.000494853523357086,0.000495000495000495
"OTU4672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247206565806388,0.00138490454050846,0.00138504155124654,0.00118764845605701,0.00128611001187178,0.00366046695686585,0.000988826263225551,0.00029673590504451,0.000989707046714173,0.000791217485906439,0.00168233547748639,9.88924050632911e-05,9.8941327792619e-05,9.89511181476351e-05,0,0.000197726149283243,0.00079160894518108,0.000296647878967665,9.88924050632911e-05,0.000296765258680384,0.00108803165182987,0.00079137402314769,0.000890648193963384,0.000692452270254229,0.000890119671644743,0.000395608742953219,0.000197863078749505,0.000197882655585238,0.00177988727380599,0.000395726157499011,0.000989119683481701,0.0024740227610094,0.00197882655585238,0.000692589294548333,0.00217692459924797,0.00128572841459796,0.00217584808624271,0.00168150346191889,0.00128687388635914,0.00168250197941409,0.00158400158400158
"OTU94",0.000197745699031046,0.00197745699031046,0.00435126582278481,0.000395687011573845,0.00237341772151899,0.000890295776041151,0.00316674913409203,0.0015830612446819,0,0.00316424404232176,0.00227497527200791,0,0.0737737341772152,0,0.00089003164556962,0.00049519659304744,0,0.00356047868657897,0.000197863078749505,0.109956452889945,0.0113737513599051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88924050632911e-05,0.000395608742953219,0,0,9.89119683481701e-05,0.00207715133531157,0,0,0,0,0,0,0,0,0,0,0,9.89021857383048e-05,0.00168100464748344,0.00118706103472154,0.00197863078749505,0.00247426761678543,0.000989315393747527,0.00197863078749505,0.00207653515277366,0.00128585558852621,0.00118764845605701,0.000890119671644743,0.000989609104403761,0.000197784810126582,0.000296823983377857,0.00039580447259054,0,9.88630746416214e-05,0.00079160894518108,0.000791061010580441,0.000494462025316456,0.00108813928182807,0.000791295746785361,0.000692452270254229,0.00118753092528451,0.000593530517360768,0.000296706557214914,0.000395608742953219,9.89315393747527e-05,9.8941327792619e-05,0.000593295757935331,0.000197863078749505,0,0.00178129638792677,0.00247353319481547,0.00267141585040071,0.00059370670888581,0.00138463060033627,0.00128572841459796,0.00257171117705242,0.00108889328845773,0.00148456057007126,0.00148500148500149
"OTU708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012853470437018,0,0,0,0,0,0.115045998615095,9.88826263225551e-05,0,0,0.00158212202116088,0.001285982787615,0.000593589236248516,0.00108867775138559,0.000692520775623269,0.00108824693312228,0.000395530505290221,0.00029673590504451,0.000989707046714173,0.000494510928691524,0.000197921820880752,0,0,0.00019790223629527,9.89707046714173e-05,0.000197726149283243,0.00039580447259054,0.000296647878967665,9.88924050632911e-05,0.000197843505786923,0.000494559841740851,0.000197843505786923,9.8960910440376e-05,0,0.000296706557214914,0.00019780437147661,0,0.000197882655585238,0.000593295757935331,0.000593589236248516,9.89119683481701e-05,0.00148441365660564,0.00098941327792619,0.000494706638963095,0.000890560063328716,0.000989021857383048,0.000791217485906439,0.00148367952522255,0.000593941793704217,0.000593824228028504,0.00158400158400158
"OTU532",0,9.8872849515523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692383778437191,0.000197784810126582,0.00207612456747405,0.0230350963914978,0.00138449367088608,0.00128560126582278,0.00148367952522255,0,0,0.00889855645639707,0.00168150346191889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296647878967665,0.000197843505786923,0.00148397309062129,0.0034639746634996,0.00474871388998813,0.000395726157499011,0.00019776525264511,0,0,0.00553852240134507,0.000197921820880752,0,0,9.89511181476351e-05,9.89707046714173e-05,0,9.89511181476351e-05,0,9.88924050632911e-05,0.000197843505786923,0.000494559841740851,9.89217528934613e-05,0.000692726373082632,9.89217528934613e-05,9.89021857383048e-05,0,9.89315393747527e-05,9.8941327792619e-05,0.00019776525264511,0.000296794618124258,0,0,0.000395765311170476,0.000296823983377857,9.89511181476351e-05,0.000593413114429829,0.00019780437147661,0.000692383778437191,0.000296970896852108,0.000197941409342835,0.000693000693000693
"OTU649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89707046714173e-05,0,0,0,0,0,0,0,0,0,0,9.8872849515523e-05,0.000791295746785361,0,0,0,0,0,9.89021857383048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237318303174132,0.00148382629340192,0.00148397309062129,0.00168250197941409,0.00138504155124654,0.00207756232686981,0.00187876990012855,0.000692383778437191,0.000494853523357086,0.000890119671644743,0.00148441365660564,9.88924050632911e-05,0.000494706638963095,0.000989511181476351,0.000593824228028504,0.000494315373208107,0.000989511181476351,0.000889943636902996,0.00089003164556962,0.000395687011573845,0.000593471810089021,0.000494608764467306,0.00108857001484414,0.000989217528934613,0.000692315300168134,0.000296706557214914,0.000296794618124258,0.000791530622340952,0.000296647878967665,0.000692520775623269,0.000989119683481701,0.00148441365660564,0.00237459186702286,0.000593647966755714,0.00108846229962399,0.0019780437147661,0.00227475027198101,0.00207715133531157,0.00128687388635914,0.00138558986539984,0.00198000198000198
